FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2020-01-22,1.1700,3.6310,,,1,1.65,开放申购,开放赎回,,,,
2020-01-21,1.1510,3.6120,,,1,-0.60,开放申购,开放赎回,,,,
2020-01-20,1.1580,3.6190,,,1,1.22,开放申购,开放赎回,,,,
2020-01-17,1.1440,3.6050,,,1,-0.35,开放申购,开放赎回,,,,
2020-01-16,1.1480,3.6090,,,1,-0.43,开放申购,开放赎回,,,,
2020-01-15,1.1530,3.6140,,,1,0.17,开放申购,开放赎回,,,,
2020-01-14,1.1510,3.6120,,,1,-0.69,开放申购,开放赎回,,,,
2020-01-13,1.1590,3.6200,,,1,1.93,开放申购,开放赎回,,,,
2020-01-10,1.1370,3.5980,,,1,-0.35,开放申购,开放赎回,,,,
2020-01-09,1.1410,3.6020,,,1,1.42,开放申购,开放赎回,,,,
2020-01-08,1.1250,3.5860,,,1,-0.62,开放申购,开放赎回,,,,
2020-01-07,1.1320,3.5930,,,1,0.44,开放申购,开放赎回,,,,
2020-01-06,1.1270,3.5880,,,1,0.00,开放申购,开放赎回,,,,
2020-01-03,1.1270,3.5880,,,1,0.36,开放申购,开放赎回,,,,
2020-01-02,1.1230,3.5840,,,1,1.63,开放申购,开放赎回,,,,
2019-12-31,1.1050,3.5660,,,1,0.45,开放申购,开放赎回,,,,
2019-12-30,1.1000,3.5610,,,1,0.82,开放申购,开放赎回,,,,
2019-12-27,1.0910,3.5520,,,1,-0.46,开放申购,开放赎回,,,,
2019-12-26,1.0960,3.5570,,,1,0.92,开放申购,开放赎回,,,,
2019-12-25,1.0860,3.5470,,,1,0.74,开放申购,开放赎回,,,,
2019-12-24,1.0780,3.5390,,,1,0.94,开放申购,开放赎回,,,,
2019-12-23,1.0680,3.5290,,,1,-1.11,开放申购,开放赎回,,,,
2019-12-20,1.0800,3.5410,,,1,-0.18,开放申购,开放赎回,,,,
2019-12-19,1.0820,3.5430,,,1,-0.73,开放申购,开放赎回,,,,
2019-12-18,1.0900,3.5510,,,1,-0.27,开放申购,开放赎回,,,,
2019-12-17,1.0930,3.5540,,,1,0.83,开放申购,开放赎回,,,,
2019-12-16,1.0840,3.5450,,,1,1.69,开放申购,开放赎回,,,,
2019-12-13,1.0660,3.5270,,,1,1.43,开放申购,开放赎回,,,,
2019-12-12,1.0510,3.5120,,,1,-0.10,开放申购,开放赎回,,,,
2019-12-11,1.0520,3.5130,,,1,-0.19,开放申购,开放赎回,,,,
2019-12-10,1.0540,3.5150,,,1,0.10,开放申购,开放赎回,,,,
2019-12-09,1.0530,3.5140,,,1,-0.19,开放申购,开放赎回,,,,
2019-12-06,1.0550,3.5160,,,1,0.57,开放申购,开放赎回,,,,
2019-12-05,1.0490,3.5100,,,1,1.35,开放申购,开放赎回,,,,
2019-12-04,1.0350,3.4960,,,1,0.19,开放申购,开放赎回,,,,
2019-12-03,1.0330,3.4940,,,1,0.00,开放申购,开放赎回,,,,
2019-12-02,1.0330,3.4940,,,1,-0.10,开放申购,开放赎回,,,,
2019-11-29,1.0340,3.4950,,,1,-0.67,开放申购,开放赎回,,,,
2019-11-28,1.0410,3.5020,,,1,0.00,开放申购,开放赎回,,,,
2019-11-27,1.0410,3.5020,,,1,0.19,开放申购,开放赎回,,,,
2019-11-26,1.0390,3.5000,,,1,0.39,开放申购,开放赎回,,,,
2019-11-25,1.0350,3.4960,,,1,-0.10,开放申购,开放赎回,,,,
2019-11-22,1.0360,3.4970,,,1,-1.33,开放申购,开放赎回,,,,
2019-11-21,1.0500,3.5110,,,1,-0.38,开放申购,开放赎回,,,,
2019-11-20,1.0540,3.5150,,,1,-0.85,开放申购,开放赎回,,,,
2019-11-19,1.0630,3.5240,,,1,1.14,开放申购,开放赎回,,,,
2019-11-18,1.0510,3.5120,,,1,0.29,开放申购,开放赎回,,,,
2019-11-15,1.0480,3.5090,,,1,-0.76,开放申购,开放赎回,,,,
2019-11-14,1.0560,3.5170,,,1,0.38,开放申购,开放赎回,,,,
2019-11-13,1.0520,3.5130,,,1,0.29,开放申购,开放赎回,,,,
2019-11-12,1.0490,3.5100,,,1,-0.10,开放申购,开放赎回,,,,
2019-11-11,1.0500,3.5110,,,1,-1.59,开放申购,开放赎回,,,,
2019-11-08,1.0670,3.5280,,,1,-0.09,开放申购,开放赎回,,,,
2019-11-07,1.0680,3.5290,,,1,0.28,开放申购,开放赎回,,,,
2019-11-06,1.0650,3.5260,,,1,-0.80,开放申购,开放赎回,0.05,0,,每份派现金0.0500元
2019-11-05,1.1240,3.5350,,,1,0.72,开放申购,开放赎回,,,,
2019-11-04,1.1160,3.5270,,,1,0.54,开放申购,开放赎回,,,,
2019-11-01,1.1100,3.5210,,,1,1.09,开放申购,开放赎回,,,,
2019-10-31,1.0980,3.5090,,,1,-0.36,开放申购,开放赎回,,,,
2019-10-30,1.1020,3.5130,,,1,-0.63,开放申购,开放赎回,,,,
2019-10-29,1.1090,3.5200,,,1,-0.45,开放申购,开放赎回,,,,
2019-10-28,1.1140,3.5250,,,1,1.00,开放申购,开放赎回,,,,
2019-10-25,1.1030,3.5140,,,1,0.55,开放申购,开放赎回,,,,
2019-10-24,1.0970,3.5080,,,1,-0.36,开放申购,开放赎回,,,,
2019-10-23,1.1010,3.5120,,,1,-1.17,开放申购,开放赎回,,,,
2019-10-22,1.1140,3.5250,,,1,0.63,开放申购,开放赎回,,,,
2019-10-21,1.1070,3.5180,,,1,0.00,开放申购,开放赎回,,,,
2019-10-18,1.1070,3.5180,,,1,-1.07,开放申购,开放赎回,,,,
2019-10-17,1.1190,3.5300,,,1,0.54,开放申购,开放赎回,,,,
2019-10-16,1.1130,3.5240,,,1,-0.36,开放申购,开放赎回,,,,
2019-10-15,1.1170,3.5280,,,1,-0.89,开放申购,开放赎回,,,,
2019-10-14,1.1270,3.5380,,,1,0.63,开放申购,开放赎回,,,,
2019-10-11,1.1200,3.5310,,,1,0.27,开放申购,开放赎回,,,,
2019-10-10,1.1170,3.5280,,,1,1.18,开放申购,开放赎回,,,,
2019-10-09,1.1040,3.5150,,,1,0.36,开放申购,开放赎回,,,,
2019-10-08,1.1000,3.5110,,,1,-0.09,开放申购,开放赎回,,,,
2019-09-30,1.1010,3.5120,,,1,-1.08,开放申购,开放赎回,,,,
2019-09-27,1.1130,3.5240,,,1,0.27,开放申购,开放赎回,,,,
2019-09-26,1.1100,3.5210,,,1,-1.51,开放申购,开放赎回,,,,
2019-09-25,1.1270,3.5380,,,1,-1.05,开放申购,开放赎回,,,,
2019-09-24,1.1390,3.5500,,,1,0.35,开放申购,开放赎回,,,,
2019-09-23,1.1350,3.5460,,,1,-0.70,开放申购,开放赎回,,,,
2019-09-20,1.1430,3.5540,,,1,0.09,开放申购,开放赎回,,,,
2019-09-19,1.1420,3.5530,,,1,0.62,开放申购,开放赎回,,,,
