FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2020-09-15,1.6544,1.7544,,,1,0.56,开放申购,开放赎回,,,,
2020-09-14,1.6452,1.7452,,,1,0.58,开放申购,开放赎回,,,,
2020-09-11,1.6357,1.7357,,,1,1.14,开放申购,开放赎回,,,,
2020-09-10,1.6173,1.7173,,,1,-1.71,开放申购,开放赎回,,,,
2020-09-09,1.6454,1.7454,,,1,-2.55,开放申购,开放赎回,,,,
2020-09-08,1.6885,1.7885,,,1,0.69,开放申购,开放赎回,,,,
2020-09-07,1.6770,1.7770,,,1,-2.01,开放申购,开放赎回,,,,
2020-09-04,1.7114,1.8114,,,1,-0.61,开放申购,开放赎回,,,,
2020-09-03,1.7219,1.8219,,,1,-0.80,开放申购,开放赎回,,,,
2020-09-02,1.7358,1.8358,,,1,0.10,开放申购,开放赎回,,,,
2020-09-01,1.7341,1.8341,,,1,0.60,开放申购,开放赎回,,,,
2020-08-31,1.7238,1.8238,,,1,-0.32,开放申购,开放赎回,,,,
2020-08-28,1.7294,1.8294,,,1,1.69,开放申购,开放赎回,,,,
2020-08-27,1.7007,1.8007,,,1,0.79,开放申购,开放赎回,,,,
2020-08-26,1.6873,1.7873,,,1,-1.82,开放申购,开放赎回,,,,
2020-08-25,1.7186,1.8186,,,1,-0.52,开放申购,开放赎回,,,,
2020-08-24,1.7276,1.8276,,,1,0.72,开放申购,开放赎回,,,,
2020-08-21,1.7153,1.8153,,,1,0.72,开放申购,开放赎回,,,,
2020-08-20,1.7030,1.8030,,,1,-1.06,开放申购,开放赎回,,,,
2020-08-19,1.7213,1.8213,,,1,-1.76,开放申购,开放赎回,,,,
2020-08-18,1.7522,1.8522,,,1,0.66,开放申购,开放赎回,,,,
2020-08-17,1.7407,1.8407,,,1,1.79,开放申购,开放赎回,,,,
2020-08-14,1.7101,1.8101,,,1,1.08,开放申购,开放赎回,,,,
2020-08-13,1.6918,1.7918,,,1,0.41,开放申购,开放赎回,,,,
2020-08-12,1.6849,1.7849,,,1,-1.09,开放申购,开放赎回,,,,
2020-08-11,1.7035,1.8035,,,1,-1.80,开放申购,开放赎回,,,,
2020-08-10,1.7348,1.8348,,,1,0.56,开放申购,开放赎回,,,,
2020-08-07,1.7252,1.8252,,,1,-1.16,开放申购,开放赎回,,,,
2020-08-06,1.7454,1.8454,,,1,-0.04,开放申购,开放赎回,,,,
2020-08-05,1.7461,1.8461,,,1,1.05,开放申购,开放赎回,,,,
2020-08-04,1.7279,1.8279,,,1,-0.59,开放申购,开放赎回,,,,
2020-08-03,1.7382,1.8382,,,1,2.36,开放申购,开放赎回,,,,
2020-07-31,1.6981,1.7981,,,1,0.99,开放申购,开放赎回,,,,
2020-07-30,1.6814,1.7814,,,1,-0.27,开放申购,开放赎回,,,,
2020-07-29,1.6860,1.7860,,,1,2.68,开放申购,开放赎回,,,,
2020-07-28,1.6420,1.7420,,,1,0.91,开放申购,开放赎回,,,,
2020-07-27,1.6272,1.7272,,,1,0.21,开放申购,开放赎回,,,,
2020-07-24,1.6238,1.7238,,,1,-4.90,开放申购,开放赎回,,,,
2020-07-23,1.7074,1.8074,,,1,0.01,开放申购,开放赎回,,,,
2020-07-22,1.7073,1.8073,,,1,0.89,开放申购,开放赎回,,,,
2020-07-21,1.6923,1.7923,,,1,0.55,开放申购,开放赎回,,,,
2020-07-20,1.6831,1.7831,,,1,2.83,开放申购,开放赎回,,,,
2020-07-17,1.6368,1.7368,,,1,0.36,开放申购,开放赎回,,,,
2020-07-16,1.6310,1.7310,,,1,-4.39,开放申购,开放赎回,,,,
2020-07-15,1.7059,1.8059,,,1,-2.35,开放申购,开放赎回,,,,
2020-07-14,1.7469,1.8469,,,1,-1.36,开放申购,开放赎回,,,,
2020-07-13,1.7709,1.8709,,,1,3.36,开放申购,开放赎回,,,,
2020-07-10,1.7134,1.8134,,,1,-0.26,开放申购,开放赎回,,,,
2020-07-09,1.7179,1.8179,,,1,2.41,开放申购,开放赎回,,,,
2020-07-08,1.6775,1.7775,,,1,2.46,开放申购,开放赎回,,,,
2020-07-07,1.6373,1.7373,,,1,1.32,开放申购,开放赎回,,,,
2020-07-06,1.6160,1.7160,,,1,4.20,开放申购,开放赎回,,,,
2020-07-03,1.5509,1.6509,,,1,1.29,开放申购,开放赎回,,,,
2020-07-02,1.5312,1.6312,,,1,1.61,开放申购,开放赎回,,,,
2020-07-01,1.5070,1.6070,,,1,0.30,开放申购,开放赎回,,,,
2020-06-30,1.5025,1.6025,,,1,1.76,开放申购,开放赎回,,,,
2020-06-29,1.4765,1.5765,,,1,-0.43,开放申购,开放赎回,,,,
2020-06-24,1.4829,1.5829,,,1,-0.19,开放申购,开放赎回,,,,
2020-06-23,1.4857,1.5857,,,1,0.34,开放申购,开放赎回,,,,
2020-06-22,1.4807,1.5807,,,1,-0.02,开放申购,开放赎回,,,,
2020-06-19,1.4810,1.5810,,,1,1.02,开放申购,开放赎回,,,,
2020-06-18,1.4661,1.5661,,,1,0.04,开放申购,开放赎回,,,,
2020-06-17,1.4655,1.5655,,,1,0.67,开放申购,开放赎回,,,,
2020-06-16,1.4557,1.5557,,,1,1.84,开放申购,开放赎回,,,,
2020-06-15,1.4294,1.5294,,,1,-0.03,开放申购,开放赎回,,,,
2020-06-12,1.4298,1.5298,,,1,0.15,开放申购,开放赎回,,,,
2020-06-11,1.4277,1.5277,,,1,-0.39,开放申购,开放赎回,,,,
2020-06-10,1.4333,1.5333,,,1,0.11,开放申购,开放赎回,,,,
2020-06-09,1.4317,1.5317,,,1,0.62,开放申购,开放赎回,,,,
2020-06-08,1.4229,1.5229,,,1,-0.17,开放申购,开放赎回,,,,
2020-06-05,1.4253,1.5253,,,1,0.18,开放申购,开放赎回,,,,
2020-06-04,1.4228,1.5228,,,1,0.08,开放申购,开放赎回,,,,
2020-06-03,1.4217,1.5217,,,1,0.11,开放申购,开放赎回,,,,
2020-06-02,1.4201,1.5201,,,1,-0.04,开放申购,开放赎回,,,,
2020-06-01,1.4206,1.5206,,,1,2.92,开放申购,开放赎回,,,,
2020-05-29,1.3803,1.4803,0.84,开放申购,开放赎回,,,1,,,,
2020-05-28,1.3688,1.4688,-0.12,开放申购,开放赎回,,,1,,,,
2020-05-27,1.3705,1.4705,-0.88,开放申购,开放赎回,,,1,,,,
2020-05-26,1.3826,1.4826,1.86,开放申购,开放赎回,,,1,,,,
2020-05-25,1.3573,1.4573,-0.22,开放申购,开放赎回,,,1,,,,
2020-05-22,1.3603,1.4603,-1.70,开放申购,开放赎回,,,1,,,,
2020-05-21,1.3838,1.4838,-1.08,开放申购,开放赎回,,,1,,,,
2020-05-20,1.3989,1.4989,-0.96,开放申购,开放赎回,,,1,,,,
2020-05-19,1.4124,1.5124,1.17,开放申购,开放赎回,,,1,,,,
2020-05-18,1.3960,1.4960,-0.46,开放申购,开放赎回,,,1,,,,
2020-05-15,1.4025,1.5025,0.39,开放申购,开放赎回,,,1,,,,
2020-05-14,1.3971,1.4971,-0.83,开放申购,开放赎回,,,1,,,,
2020-05-13,1.4088,1.5088,0.43,开放申购,开放赎回,,,1,,,,
2020-05-12,1.4027,1.5027,0.28,开放申购,开放赎回,,,1,,,,
2020-05-11,1.3988,1.4988,-0.20,开放申购,开放赎回,,,1,,,,
2020-05-08,1.4016,1.5016,1.09,开放申购,开放赎回,,,1,,,,
2020-05-07,1.3865,1.4865,-0.10,开放申购,开放赎回,,,1,,,,
2020-05-06,1.3879,1.4879,1.71,开放申购,开放赎回,,,1,,,,
2020-04-30,1.3645,1.4645,2.35,开放申购,开放赎回,,,1,,,,
2020-04-29,1.3332,1.4332,0.02,开放申购,开放赎回,,,1,,,,
2020-04-28,1.3330,1.4330,,,1,-0.70,开放申购,开放赎回,,,,
2020-04-27,1.3424,1.4424,,,1,-0.12,开放申购,开放赎回,,,,
2020-04-24,1.3440,1.4440,,,1,-1.50,开放申购,开放赎回,,,,
2020-04-23,1.3644,1.4644,,,1,-0.50,开放申购,开放赎回,,,,
2020-04-22,1.3713,1.4713,,,1,0.79,开放申购,开放赎回,,,,
2020-04-21,1.3606,1.4606,,,1,-0.69,开放申购,开放赎回,,,,
2020-04-20,1.3700,1.4700,,,1,1.12,开放申购,开放赎回,,,,
2020-04-17,1.3548,1.4548,,,1,0.03,开放申购,开放赎回,,,,
2020-04-16,1.3544,1.4544,,,1,0.86,开放申购,开放赎回,,,,
2020-04-15,1.3428,1.4428,,,1,-0.34,开放申购,开放赎回,,,,
2020-04-14,1.3474,1.4474,,,1,2.18,开放申购,开放赎回,,,,
2020-04-13,1.3186,1.4186,,,1,-0.72,开放申购,开放赎回,,,,
2020-04-10,1.3282,1.4282,,,1,-2.03,开放申购,开放赎回,,,,
2020-04-09,1.3557,1.4557,,,1,0.92,开放申购,开放赎回,,,,
2020-04-08,1.3434,1.4434,,,1,0.08,开放申购,开放赎回,,,,
2020-04-07,1.3423,1.4423,,,1,2.99,开放申购,开放赎回,,,,
2020-04-03,1.3033,1.4033,,,1,-0.73,开放申购,开放赎回,,,,
2020-04-02,1.3129,1.4129,,,1,2.42,开放申购,开放赎回,,,,
2020-04-01,1.2819,1.3819,,,1,-0.42,开放申购,开放赎回,,,,
2020-03-31,1.2873,1.3873,,,1,0.24,开放申购,开放赎回,,,,
2020-03-30,1.2842,1.3842,-2.03,开放申购,开放赎回,,,1,,,,
2020-03-27,1.3108,1.4108,-0.51,开放申购,开放赎回,,,1,,,,
2020-03-26,1.3175,1.4175,-0.93,开放申购,开放赎回,,,1,,,,
2020-03-25,1.3299,1.4299,2.24,开放申购,开放赎回,,,1,,,,
2020-03-24,1.3007,1.4007,1.81,开放申购,开放赎回,,,1,,,,
2020-03-23,1.2776,1.3776,-4.02,开放申购,开放赎回,,,1,,,,
2020-03-20,1.3311,1.4311,1.17,开放申购,开放赎回,,,1,,,,
2020-03-19,1.3157,1.4157,0.72,开放申购,开放赎回,,,1,,,,
2020-03-18,1.3063,1.4063,-1.69,开放申购,开放赎回,,,1,,,,
2020-03-17,1.3288,1.4288,0.19,开放申购,开放赎回,,,1,,,,
2020-03-16,1.3263,1.4263,-4.52,开放申购,开放赎回,,,1,,,,
2020-03-13,1.3891,1.4891,-0.64,开放申购,开放赎回,,,1,,,,
2020-03-12,1.3981,1.4981,-1.66,开放申购,开放赎回,,,1,,,,
2020-03-11,1.4217,1.5217,-1.41,开放申购,开放赎回,,,1,,,,
2020-03-10,1.4420,1.5420,2.67,开放申购,开放赎回,,,1,,,,
2020-03-09,1.4045,1.5045,-3.98,开放申购,开放赎回,,,1,,,,
2020-03-06,1.4627,1.5627,-0.63,开放申购,开放赎回,,,1,,,,
2020-03-05,1.4719,1.5719,1.45,开放申购,开放赎回,,,1,,,,
2020-03-04,1.4509,1.5509,0.10,开放申购,开放赎回,,,1,,,,
2020-03-03,1.4494,1.5494,0.86,开放申购,开放赎回,,,1,,,,
2020-03-02,1.4370,1.5370,,,1,3.49,开放申购,开放赎回,,,,
2020-02-28,1.3885,1.4885,,,1,-5.04,开放申购,开放赎回,,,,
2020-02-27,1.4622,1.5622,,,1,0.16,开放申购,开放赎回,,,,
2020-02-26,1.4598,1.5598,,,1,-2.48,开放申购,开放赎回,,,,
2020-02-25,1.4969,1.5969,,,1,0.48,开放申购,开放赎回,,,,
2020-02-24,1.4897,1.5897,,,1,1.33,开放申购,开放赎回,,,,
2020-02-21,1.4702,1.5702,,,1,1.33,开放申购,开放赎回,,,,
2020-02-20,1.4509,1.5509,,,1,1.75,开放申购,开放赎回,,,,
2020-02-19,1.4260,1.5260,,,1,-0.95,开放申购,开放赎回,,,,
2020-02-18,1.4397,1.5397,,,1,1.12,开放申购,开放赎回,,,,
2020-02-17,1.4237,1.5237,,,1,3.10,开放申购,开放赎回,,,,
2020-02-14,1.3809,1.4809,,,1,0.13,开放申购,开放赎回,,,,
2020-02-13,1.3791,1.4791,,,1,-0.79,开放申购,开放赎回,,,,
2020-02-12,1.3901,1.4901,,,1,1.73,开放申购,开放赎回,,,,
2020-02-11,1.3664,1.4664,,,1,-0.44,开放申购,开放赎回,,,,
2020-02-10,1.3725,1.4725,,,1,1.08,开放申购,开放赎回,,,,
2020-02-07,1.3578,1.4578,,,1,0.81,开放申购,开放赎回,,,,
2020-02-06,1.3469,1.4469,,,1,2.93,开放申购,开放赎回,,,,
2020-02-05,1.3085,1.4085,,,1,2.30,开放申购,开放赎回,,,,
2020-02-04,1.2791,1.3791,,,1,1.60,开放申购,开放赎回,,,,
2020-02-03,1.2589,1.3589,,,1,-8.32,开放申购,开放赎回,,,,
2020-01-23,1.3732,1.4732,,,1,-3.44,开放申购,开放赎回,,,,
2020-01-22,1.4221,1.5221,,,1,0.89,开放申购,开放赎回,,,,
2020-01-21,1.4095,1.5095,,,1,-1.09,开放申购,开放赎回,,,,
2020-01-20,1.4251,1.5251,,,1,1.34,开放申购,开放赎回,,,,
2020-01-17,1.4062,1.5062,,,1,-0.29,开放申购,开放赎回,,,,
2020-01-16,1.4103,1.5103,,,1,-0.04,开放申购,开放赎回,,,,
2020-01-15,1.4109,1.5109,,,1,-0.21,开放申购,开放赎回,,,,
2020-01-14,1.4139,1.5139,,,1,-0.27,开放申购,开放赎回,,,,
2020-01-13,1.4177,1.5177,,,1,1.37,开放申购,开放赎回,,,,
2020-01-10,1.3986,1.4986,,,1,-0.29,开放申购,开放赎回,,,,
2020-01-09,1.4026,1.5026,,,1,1.27,开放申购,开放赎回,,,,
2020-01-08,1.3850,1.4850,,,1,-1.30,开放申购,开放赎回,,,,
2020-01-07,1.4032,1.5032,,,1,1.15,开放申购,开放赎回,,,,
2020-01-06,1.3873,1.4873,,,1,0.95,开放申购,开放赎回,,,,
2020-01-03,1.3743,1.4743,,,1,0.26,开放申购,开放赎回,,,,
2020-01-02,1.3707,1.4707,,,1,1.79,开放申购,开放赎回,,,,
2019-12-31,1.3466,1.4466,,,1,0.47,开放申购,开放赎回,,,,
2019-12-30,1.3403,1.4403,,,1,1.16,开放申购,开放赎回,,,,
2019-12-27,1.3249,1.4249,,,1,-0.69,开放申购,开放赎回,,,,
2019-12-26,1.3341,1.4341,,,1,0.66,开放申购,开放赎回,,,,
2019-12-25,1.3253,1.4253,,,1,0.37,开放申购,开放赎回,,,,
2019-12-24,1.3204,1.4204,,,1,1.44,开放申购,开放赎回,,,,
2019-12-23,1.3017,1.4017,,,1,-1.88,开放申购,开放赎回,,,,
2019-12-20,1.3267,1.4267,,,1,-1.03,开放申购,开放赎回,,,,
2019-12-19,1.3405,1.4405,,,1,0.13,开放申购,开放赎回,,,,
2019-12-18,1.3388,1.4388,,,1,-0.01,开放申购,开放赎回,,,,
2019-12-17,1.3390,1.4390,,,1,1.33,开放申购,开放赎回,,,,
2019-12-16,1.3214,1.4214,,,1,1.72,开放申购,开放赎回,,,,
2019-12-13,1.2991,1.3991,,,1,1.20,开放申购,开放赎回,,,,
2019-12-12,1.2837,1.3837,,,1,-0.22,开放申购,开放赎回,,,,
2019-12-11,1.2865,1.3865,,,1,-0.38,开放申购,开放赎回,,,,
2019-12-10,1.2914,1.3914,,,1,0.49,开放申购,开放赎回,,,,
2019-12-09,1.2851,1.3851,,,1,0.30,开放申购,开放赎回,,,,
2019-12-06,1.2813,1.3813,,,1,0.80,开放申购,开放赎回,,,,
2019-12-05,1.2711,1.3711,,,1,0.93,开放申购,开放赎回,,,,
2019-12-04,1.2594,1.3594,,,1,-0.09,开放申购,开放赎回,,,,
2019-12-03,1.2605,1.3605,,,1,0.41,开放申购,开放赎回,,,,
2019-12-02,1.2554,1.3554,,,1,0.21,开放申购,开放赎回,,,,
2019-11-29,1.2528,1.3528,,,1,0.11,开放申购,开放赎回,,,,
2019-11-28,1.2514,1.3514,,,1,-0.28,开放申购,开放赎回,,,,
2019-11-27,1.2549,1.3549,,,1,0.42,开放申购,开放赎回,,,,
2019-11-26,1.2497,1.3497,,,1,-0.36,开放申购,开放赎回,,,,
2019-11-25,1.2542,1.3542,,,1,-0.04,开放申购,开放赎回,,,,
2019-11-22,1.2547,1.3547,,,1,-0.81,开放申购,开放赎回,,,,
2019-11-21,1.2649,1.3649,,,1,-0.02,开放申购,开放赎回,,,,
2019-11-20,1.2652,1.3652,,,1,-0.54,开放申购,开放赎回,,,,
2019-11-19,1.2721,1.3721,,,1,1.61,开放申购,开放赎回,,,,
2019-11-18,1.2520,1.3520,,,1,0.48,开放申购,开放赎回,,,,
2019-11-15,1.2460,1.3460,,,1,-0.82,开放申购,开放赎回,,,,
2019-11-14,1.2563,1.3563,,,1,0.71,开放申购,开放赎回,,,,
2019-11-13,1.2474,1.3474,,,1,-0.13,开放申购,开放赎回,,,,
2019-11-12,1.2490,1.3490,,,1,0.08,开放申购,开放赎回,,,,
2019-11-11,1.2480,1.3480,,,1,-2.13,开放申购,开放赎回,,,,
2019-11-08,1.2752,1.3752,,,1,-0.34,开放申购,开放赎回,,,,
2019-11-07,1.2796,1.3796,,,1,0.64,开放申购,开放赎回,,,,
2019-11-06,1.2715,1.3715,,,1,-0.97,开放申购,开放赎回,,,,
2019-11-05,1.2839,1.3839,,,1,0.71,开放申购,开放赎回,,,,
2019-11-04,1.2748,1.3748,,,1,0.47,开放申购,开放赎回,,,,
2019-11-01,1.2688,1.3688,,,1,0.87,开放申购,开放赎回,,,,
2019-10-31,1.2578,1.3578,,,1,-0.58,开放申购,开放赎回,,,,
2019-10-30,1.2652,1.3652,,,1,-1.13,开放申购,开放赎回,,,,
2019-10-29,1.2797,1.3797,,,1,-1.42,开放申购,开放赎回,,,,
2019-10-28,1.2981,1.3981,,,1,1.71,开放申购,开放赎回,,,,
2019-10-25,1.2763,1.3763,,,1,0.71,开放申购,开放赎回,,,,
2019-10-24,1.2673,1.3673,,,1,-0.16,开放申购,开放赎回,,,,
2019-10-23,1.2693,1.3693,,,1,-0.71,开放申购,开放赎回,,,,
2019-10-22,1.2784,1.3784,,,1,1.06,开放申购,开放赎回,,,,
2019-10-21,1.2650,1.3650,,,1,-0.21,开放申购,开放赎回,,,,
2019-10-18,1.2676,1.3676,,,1,-1.30,开放申购,开放赎回,,,,
2019-10-17,1.2843,1.3843,,,1,-0.17,开放申购,开放赎回,,,,
2019-10-16,1.2865,1.3865,,,1,-0.44,开放申购,开放赎回,,,,
2019-10-15,1.2922,1.3922,,,1,-1.29,开放申购,开放赎回,,,,
2019-10-14,1.3091,1.4091,,,1,1.41,开放申购,开放赎回,,,,
2019-10-11,1.2909,1.3909,,,1,0.19,开放申购,开放赎回,,,,
2019-10-10,1.2884,1.3884,,,1,1.20,开放申购,开放赎回,,,,
2019-10-09,1.2731,1.3731,,,1,0.78,开放申购,开放赎回,,,,
2019-10-08,1.2633,1.3633,,,1,0.00,开放申购,开放赎回,,,,
2019-09-30,1.2633,1.3633,,,1,-1.23,开放申购,开放赎回,,,,
2019-09-27,1.2790,1.3790,,,1,0.66,开放申购,开放赎回,,,,
2019-09-26,1.2706,1.3706,,,1,-2.19,开放申购,开放赎回,,,,
2019-09-25,1.2990,1.3990,,,1,-1.72,开放申购,开放赎回,,,,
2019-09-24,1.3217,1.4217,,,1,0.19,开放申购,开放赎回,,,,
2019-09-23,1.3192,1.4192,,,1,-0.63,开放申购,开放赎回,,,,
2019-09-20,1.3275,1.4275,,,1,0.24,开放申购,开放赎回,,,,
2019-09-19,1.3243,1.4243,,,1,0.92,开放申购,开放赎回,,,,
2019-09-18,1.3122,1.4122,,,1,0.02,开放申购,开放赎回,,,,
2019-09-17,1.3120,1.4120,,,1,-2.02,开放申购,开放赎回,,,,
2019-09-16,1.3390,1.4390,,,1,0.11,开放申购,开放赎回,,,,
2019-09-12,1.3375,1.4375,,,1,0.47,开放申购,开放赎回,,,,
2019-09-11,1.3312,1.4312,,,1,-0.50,开放申购,开放赎回,,,,
2019-09-10,1.3379,1.4379,,,1,-0.32,开放申购,开放赎回,,,,
2019-09-09,1.3422,1.4422,,,1,2.02,开放申购,开放赎回,,,,
2019-09-06,1.3156,1.4156,,,1,0.29,开放申购,开放赎回,,,,
2019-09-05,1.3118,1.4118,,,1,0.90,开放申购,开放赎回,,,,
2019-09-04,1.3001,1.4001,,,1,0.93,开放申购,开放赎回,,,,
2019-09-03,1.2881,1.3881,,,1,0.66,开放申购,开放赎回,,,,
2019-09-02,1.2797,1.3797,,,1,2.39,开放申购,开放赎回,,,,
2019-08-30,1.2498,1.3498,,,1,-0.93,开放申购,开放赎回,,,,
2019-08-29,1.2615,1.3615,,,1,0.11,开放申购,开放赎回,,,,
2019-08-28,1.2601,1.3601,,,1,-0.13,开放申购,开放赎回,,,,
2019-08-27,1.2618,1.3618,,,1,1.58,开放申购,开放赎回,,,,
2019-08-26,1.2422,1.3422,,,1,-0.63,开放申购,开放赎回,,,,
2019-08-23,1.2501,1.3501,,,1,0.01,开放申购,开放赎回,,,,
2019-08-22,1.2500,1.3500,,,1,0.10,开放申购,开放赎回,,,,
2019-08-21,1.2488,1.3488,,,1,0.18,开放申购,开放赎回,,,,
2019-08-20,1.2465,1.3465,,,1,-0.04,开放申购,开放赎回,,,,
2019-08-19,1.2470,1.3470,,,1,3.07,开放申购,开放赎回,,,,
2019-08-16,1.2099,1.3099,,,1,0.34,开放申购,开放赎回,,,,
2019-08-15,1.2058,1.3058,,,1,0.48,开放申购,开放赎回,,,,
2019-08-14,1.2000,1.3000,,,1,0.54,开放申购,开放赎回,,,,
2019-08-13,1.1935,1.2935,,,1,-0.53,开放申购,开放赎回,,,,
2019-08-12,1.1998,1.2998,,,1,1.75,开放申购,开放赎回,,,,
2019-08-09,1.1792,1.2792,,,1,-1.13,开放申购,开放赎回,,,,
2019-08-08,1.1927,1.2927,,,1,0.62,开放申购,开放赎回,,,,
2019-08-07,1.1853,1.2853,,,1,-0.48,开放申购,开放赎回,,,,
2019-08-06,1.1910,1.2910,,,1,-2.05,开放申购,开放赎回,,,,
2019-08-05,1.2159,1.3159,,,1,-1.12,开放申购,开放赎回,,,,
2019-08-02,1.2297,1.3297,,,1,-1.17,开放申购,开放赎回,,,,
2019-08-01,1.2442,1.3442,,,1,-0.65,开放申购,开放赎回,,,,
2019-07-31,1.2523,1.3523,,,1,-0.37,开放申购,开放赎回,,,,
2019-07-30,1.2570,1.3570,,,1,0.52,开放申购,开放赎回,,,,
2019-07-29,1.2505,1.3505,,,1,-0.02,开放申购,开放赎回,,,,
2019-07-26,1.2508,1.3508,,,1,0.14,开放申购,开放赎回,,,,
2019-07-25,1.2491,1.3491,,,1,0.36,开放申购,开放赎回,,,,
2019-07-24,1.2446,1.3446,,,1,0.97,开放申购,开放赎回,,,,
2019-07-23,1.2326,1.3326,,,1,0.93,开放申购,开放赎回,,,,
2019-07-22,1.2213,1.3213,,,1,-1.84,开放申购,开放赎回,,,,
2019-07-19,1.2442,1.3442,,,1,0.68,开放申购,开放赎回,,,,
2019-07-18,1.2358,1.3358,,,1,-1.60,开放申购,开放赎回,,,,
2019-07-17,1.2559,1.3559,,,1,-0.06,开放申购,开放赎回,,,,
2019-07-16,1.2566,1.3566,,,1,0.15,开放申购,开放赎回,,,,
2019-07-15,1.2547,1.3547,,,1,1.25,开放申购,开放赎回,,,,
2019-07-12,1.2392,1.3392,,,1,0.39,开放申购,开放赎回,,,,
2019-07-11,1.2344,1.3344,,,1,0.02,开放申购,开放赎回,,,,
2019-07-10,1.2342,1.3342,,,1,-0.70,开放申购,开放赎回,,,,
2019-07-09,1.2429,1.3429,,,1,0.20,开放申购,开放赎回,,,,
2019-07-08,1.2404,1.3404,,,1,-3.24,开放申购,开放赎回,,,,
2019-07-05,1.2819,1.3819,,,1,0.39,开放申购,开放赎回,,,,
2019-07-04,1.2769,1.3769,,,1,-0.28,开放申购,开放赎回,,,,
2019-07-03,1.2805,1.3805,,,1,-0.81,开放申购,开放赎回,,,,
2019-07-02,1.2910,1.3910,,,1,-0.30,开放申购,开放赎回,,,,
2019-07-01,1.2949,1.3949,,,1,2.88,开放申购,开放赎回,,,,
2019-06-30,1.2585,1.3585,,,0,,开放申购,开放赎回,,,,
2019-06-28,1.2586,1.3586,,,1,-1.03,开放申购,开放赎回,,,,
2019-06-27,1.2717,1.3717,,,1,0.86,开放申购,开放赎回,,,,
2019-06-26,1.2608,1.3608,,,1,-0.18,开放申购,开放赎回,,,,
2019-06-25,1.2631,1.3631,,,1,-0.95,开放申购,开放赎回,,,,
2019-06-24,1.2752,1.3752,,,1,0.05,开放申购,开放赎回,,,,
2019-06-21,1.2745,1.3745,,,1,1.30,开放申购,开放赎回,,,,
2019-06-20,1.2581,1.3581,,,1,1.96,开放申购,开放赎回,,,,
2019-06-19,1.2339,1.3339,,,1,1.29,开放申购,开放赎回,,,,
2019-06-18,1.2182,1.3182,,,1,-0.11,开放申购,开放赎回,,,,
2019-06-17,1.2196,1.3196,,,1,0.14,开放申购,开放赎回,,,,
2019-06-14,1.2179,1.3179,,,1,-1.89,开放申购,开放赎回,,,,
2019-06-13,1.2413,1.3413,,,1,0.32,开放申购,开放赎回,,,,
2019-06-12,1.2373,1.3373,,,1,-0.71,开放申购,开放赎回,,,,
2019-06-11,1.2462,1.3462,,,1,3.58,开放申购,开放赎回,,,,
2019-06-10,1.2031,1.3031,,,1,0.97,开放申购,开放赎回,,,,
2019-06-06,1.1916,1.2916,,,1,-2.05,开放申购,开放赎回,,,,
2019-06-05,1.2165,1.3165,,,1,-0.15,开放申购,开放赎回,,,,
2019-06-04,1.2183,1.3183,,,1,-1.14,开放申购,开放赎回,,,,
