FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2020-09-15,2.2553,4.1553,,,1,1.01,开放申购,开放赎回,,,,
2020-09-14,2.2327,4.1327,,,1,0.55,开放申购,开放赎回,,,,
2020-09-11,2.2204,4.1204,,,1,0.67,开放申购,开放赎回,,,,
2020-09-10,2.2056,4.1056,,,1,0.64,开放申购,开放赎回,,,,
2020-09-09,2.1916,4.0916,,,1,-1.74,开放申购,开放赎回,,,,
2020-09-08,2.2304,4.1304,,,1,0.76,开放申购,开放赎回,,,,
2020-09-07,2.2135,4.1135,,,1,-1.77,开放申购,开放赎回,,,,
2020-09-04,2.2533,4.1533,,,1,-1.06,开放申购,开放赎回,,,,
2020-09-03,2.2774,4.1774,,,1,-0.24,开放申购,开放赎回,,,,
2020-09-02,2.2829,4.1829,,,1,0.05,开放申购,开放赎回,,,,
2020-09-01,2.2818,4.1818,,,1,0.04,开放申购,开放赎回,,,,
2020-08-31,2.2808,4.1808,,,1,-0.27,开放申购,开放赎回,,,,
2020-08-28,2.2869,4.1869,,,1,3.18,开放申购,开放赎回,,,,
2020-08-27,2.2165,4.1165,,,1,0.41,开放申购,开放赎回,,,,
2020-08-26,2.2075,4.1075,,,1,-0.12,开放申购,开放赎回,,,,
2020-08-25,2.2102,4.1102,,,1,0.96,开放申购,开放赎回,,,,
2020-08-24,2.1891,4.0891,,,1,0.81,开放申购,开放赎回,,,,
2020-08-21,2.1716,4.0716,,,1,0.71,开放申购,开放赎回,,,,
2020-08-20,2.1563,4.0563,,,1,-1.48,开放申购,开放赎回,,,,
2020-08-19,2.1888,4.0888,,,1,-1.55,开放申购,开放赎回,,,,
2020-08-18,2.2233,4.1233,,,1,0.50,开放申购,开放赎回,,,,
2020-08-17,2.2122,4.1122,,,1,1.98,开放申购,开放赎回,,,,
2020-08-14,2.1693,4.0693,,,1,1.34,开放申购,开放赎回,,,,
2020-08-13,2.1406,4.0406,,,1,-0.71,开放申购,开放赎回,,,,
2020-08-12,2.1560,4.0560,,,1,-0.96,开放申购,开放赎回,,,,
2020-08-11,2.1768,4.0768,,,1,-0.05,开放申购,开放赎回,,,,
2020-08-10,2.1778,4.0778,,,1,0.15,开放申购,开放赎回,,,,
2020-08-07,2.1745,4.0745,,,1,-0.78,开放申购,开放赎回,,,,
2020-08-06,2.1916,4.0916,,,1,-1.04,开放申购,开放赎回,,,,
2020-08-05,2.2147,4.1147,,,1,-0.45,开放申购,开放赎回,,,,
2020-08-04,2.2247,4.1247,,,1,0.68,开放申购,开放赎回,,,,
2020-08-03,2.2097,4.1097,,,1,0.99,开放申购,开放赎回,,,,
2020-07-31,2.1881,4.0881,,,1,0.76,开放申购,开放赎回,,,,
2020-07-30,2.1715,4.0715,,,1,0.04,开放申购,开放赎回,,,,
2020-07-29,2.1707,4.0707,,,1,1.83,开放申购,开放赎回,,,,
2020-07-28,2.1317,4.0317,,,1,1.22,开放申购,开放赎回,,,,
2020-07-27,2.1061,4.0061,,,1,0.59,开放申购,开放赎回,,,,
2020-07-24,2.0938,3.9938,,,1,-4.00,开放申购,开放赎回,,,,
2020-07-23,2.1811,4.0811,,,1,0.17,开放申购,开放赎回,,,,
2020-07-22,2.1773,4.0773,,,1,0.65,开放申购,开放赎回,,,,
2020-07-21,2.1633,4.0633,,,1,0.82,开放申购,开放赎回,,,,
2020-07-20,2.1456,4.0456,,,1,1.66,开放申购,开放赎回,,,,
2020-07-17,2.1106,4.0106,,,1,1.64,开放申购,开放赎回,,,,
2020-07-16,2.0766,3.9766,,,1,-4.94,开放申购,开放赎回,,,,
2020-07-15,2.1846,4.0846,,,1,0.24,开放申购,开放赎回,,,,
2020-07-14,2.1793,4.0793,,,1,-0.68,开放申购,开放赎回,,,,
2020-07-13,2.1943,4.0943,,,1,1.87,开放申购,开放赎回,,,,
2020-07-10,2.1541,4.0541,,,1,-1.29,开放申购,开放赎回,,,,
2020-07-09,2.1823,4.0823,,,1,0.52,开放申购,开放赎回,,,,
2020-07-08,2.1710,4.0710,,,1,0.77,开放申购,开放赎回,,,,
2020-07-07,2.1545,4.0545,,,1,1.37,开放申购,开放赎回,,,,
2020-07-06,2.1253,4.0253,,,1,5.13,开放申购,开放赎回,,,,
2020-07-03,2.0216,3.9216,,,1,1.44,开放申购,开放赎回,,,,
2020-07-02,1.9929,3.8929,,,1,1.51,开放申购,开放赎回,,,,
2020-07-01,1.9633,3.8633,,,1,2.01,开放申购,开放赎回,,,,
2020-06-30,1.9247,3.8247,,,1,0.71,开放申购,开放赎回,,,,
2020-06-29,1.9111,3.8111,,,1,0.04,开放申购,开放赎回,,,,
2020-06-24,1.9103,3.8103,,,1,0.52,开放申购,开放赎回,,,,
2020-06-23,1.9005,3.8005,,,1,0.69,开放申购,开放赎回,,,,
2020-06-22,1.8875,3.7875,,,1,-0.38,开放申购,开放赎回,,,,
2020-06-19,1.8947,3.7947,,,1,1.40,开放申购,开放赎回,,,,
2020-06-18,1.8686,3.7686,,,1,0.16,开放申购,开放赎回,,,,
2020-06-17,1.8656,3.7656,,,1,0.79,开放申购,开放赎回,,,,
2020-06-16,1.8510,3.7510,,,1,1.50,开放申购,开放赎回,,,,
2020-06-15,1.8237,3.7237,,,1,-1.43,开放申购,开放赎回,,,,
2020-06-12,1.8501,3.7501,,,1,0.54,开放申购,开放赎回,,,,
2020-06-11,1.8401,3.7401,,,1,-1.11,开放申购,开放赎回,,,,
2020-06-10,1.8607,3.7607,,,1,-0.01,开放申购,开放赎回,,,,
2020-06-09,1.8608,3.7608,,,1,0.80,开放申购,开放赎回,,,,
2020-06-08,1.8460,3.7460,,,1,0.57,开放申购,开放赎回,,,,
2020-06-05,1.8356,3.7356,,,1,0.42,开放申购,开放赎回,,,,
2020-06-04,1.8280,3.7280,,,1,0.22,开放申购,开放赎回,,,,
2020-06-03,1.8239,3.7239,,,1,0.04,开放申购,开放赎回,,,,
2020-06-02,1.8231,3.7231,,,1,0.35,开放申购,开放赎回,,,,
2020-06-01,1.8168,3.7168,,,1,2.26,开放申购,开放赎回,,,,
2020-05-29,1.7767,3.6767,,,1,0.42,开放申购,开放赎回,,,,
2020-05-28,1.7692,3.6692,,,1,0.09,开放申购,开放赎回,,,,
2020-05-27,1.7676,3.6676,,,1,-0.58,开放申购,开放赎回,,,,
2020-05-26,1.7780,3.6780,,,1,0.76,开放申购,开放赎回,,,,
2020-05-25,1.7646,3.6646,,,1,0.77,开放申购,开放赎回,,,,
2020-05-22,1.7512,3.6512,,,1,-2.51,开放申购,开放赎回,,,,
2020-05-21,1.7963,3.6963,,,1,0.06,开放申购,开放赎回,,,,
2020-05-20,1.7952,3.6952,,,1,-0.24,开放申购,开放赎回,,,,
2020-05-19,1.7996,3.6996,,,1,1.04,开放申购,开放赎回,,,,
2020-05-18,1.7811,3.6811,,,1,1.16,开放申购,开放赎回,,,,
2020-05-15,1.7606,3.6606,,,1,-0.83,开放申购,开放赎回,,,,
2020-05-14,1.7753,3.6753,,,1,-1.07,开放申购,开放赎回,,,,
2020-05-13,1.7945,3.6945,,,1,0.13,开放申购,开放赎回,,,,
2020-05-12,1.7922,3.6922,,,1,0.24,开放申购,开放赎回,,,,
2020-05-11,1.7879,3.6879,,,1,-0.20,开放申购,开放赎回,,,,
2020-05-08,1.7914,3.6914,,,1,0.77,开放申购,开放赎回,,,,
2020-05-07,1.7777,3.6777,,,1,-0.12,开放申购,开放赎回,,,,
2020-05-06,1.7799,3.6799,,,1,0.41,开放申购,开放赎回,,,,
2020-04-30,1.7727,3.6727,,,1,0.12,开放申购,开放赎回,,,,
2020-04-29,1.7705,3.6705,,,1,-0.21,开放申购,开放赎回,,,,
2020-04-28,1.7742,3.6742,,,1,1.03,开放申购,开放赎回,,,,
2020-04-27,1.7561,3.6561,,,1,1.32,开放申购,开放赎回,,,,
2020-04-24,1.7332,3.6332,,,1,-0.65,开放申购,开放赎回,,,,
2020-04-23,1.7446,3.6446,,,1,0.07,开放申购,开放赎回,,,,
2020-04-22,1.7434,3.6434,,,1,1.11,开放申购,开放赎回,,,,
2020-04-21,1.7243,3.6243,,,1,-1.04,开放申购,开放赎回,,,,
2020-04-20,1.7424,3.6424,,,1,0.44,开放申购,开放赎回,,,,
2020-04-17,1.7348,3.6348,,,1,1.26,开放申购,开放赎回,,,,
2020-04-16,1.7132,3.6132,,,1,-0.17,开放申购,开放赎回,,,,
2020-04-15,1.7161,3.6161,,,1,-0.72,开放申购,开放赎回,,,,
2020-04-14,1.7286,3.6286,,,1,1.71,开放申购,开放赎回,,,,
2020-04-13,1.6995,3.5995,,,1,-0.39,开放申购,开放赎回,,,,
2020-04-10,1.7062,3.6062,,,1,0.11,开放申购,开放赎回,,,,
2020-04-09,1.7043,3.6043,,,1,0.37,开放申购,开放赎回,,,,
2020-04-08,1.6980,3.5980,,,1,-0.75,开放申购,开放赎回,,,,
2020-04-07,1.7108,3.6108,,,1,2.08,开放申购,开放赎回,,,,
2020-04-03,1.6759,3.5759,,,1,-0.11,开放申购,开放赎回,,,,
2020-04-02,1.6778,3.5778,,,1,1.13,开放申购,开放赎回,,,,
2020-04-01,1.6590,3.5590,,,1,-0.56,开放申购,开放赎回,,,,
2020-03-31,1.6683,3.5683,,,1,0.62,开放申购,开放赎回,,,,
2020-03-30,1.6580,3.5580,,,1,-0.35,开放申购,开放赎回,,,,
2020-03-27,1.6638,3.5638,,,1,0.54,开放申购,开放赎回,,,,
2020-03-26,1.6549,3.5549,,,1,0.06,开放申购,开放赎回,,,,
2020-03-25,1.6539,3.5539,,,1,2.47,开放申购,开放赎回,,,,
2020-03-24,1.6140,3.5140,,,1,3.04,开放申购,开放赎回,,,,
2020-03-23,1.5664,3.4664,,,1,-1.97,开放申购,开放赎回,,,,
2020-03-20,1.5979,3.4979,,,1,2.73,开放申购,开放赎回,,,,
2020-03-19,1.5554,3.4554,,,1,-2.13,开放申购,开放赎回,,,,
2020-03-18,1.5893,3.4893,,,1,-1.99,开放申购,开放赎回,,,,
2020-03-17,1.6216,3.5216,,,1,-0.08,开放申购,开放赎回,,,,
2020-03-16,1.6229,3.5229,,,1,-3.65,开放申购,开放赎回,,,,
2020-03-13,1.6844,3.5844,,,1,-1.59,开放申购,开放赎回,,,,
2020-03-12,1.7116,3.6116,,,1,-1.88,开放申购,开放赎回,,,,
2020-03-11,1.7444,3.6444,,,1,-1.04,开放申购,开放赎回,,,,
2020-03-10,1.7627,3.6627,,,1,1.85,开放申购,开放赎回,,,,
2020-03-09,1.7307,3.6307,,,1,-3.27,开放申购,开放赎回,,,,
2020-03-06,1.7892,3.6892,,,1,-1.57,开放申购,开放赎回,,,,
2020-03-05,1.8177,3.7177,,,1,2.78,开放申购,开放赎回,,,,
2020-03-04,1.7686,3.6686,,,1,0.61,开放申购,开放赎回,,,,
2020-03-03,1.7578,3.6578,,,1,0.72,开放申购,开放赎回,,,,
2020-03-02,1.7452,3.6452,,,1,2.59,开放申购,开放赎回,,,,
2020-02-28,1.7011,3.6011,,,1,-2.61,开放申购,开放赎回,,,,
2020-02-27,1.7466,3.6466,,,1,0.85,开放申购,开放赎回,,,,
2020-02-26,1.7318,3.6318,,,1,-0.40,开放申购,开放赎回,,,,
2020-02-25,1.7387,3.6387,,,1,-0.53,开放申购,开放赎回,,,,
2020-02-24,1.7479,3.6479,,,1,-1.55,开放申购,开放赎回,,,,
2020-02-21,1.7755,3.6755,,,1,-0.50,开放申购,开放赎回,,,,
2020-02-20,1.7844,3.6844,,,1,1.69,开放申购,开放赎回,,,,
2020-02-19,1.7547,3.6547,,,1,0.09,开放申购,开放赎回,,,,
2020-02-18,1.7532,3.6532,,,1,-0.94,开放申购,开放赎回,,,,
2020-02-17,1.7698,3.6698,,,1,1.21,开放申购,开放赎回,,,,
2020-02-14,1.7487,3.6487,,,1,0.58,开放申购,开放赎回,,,,
2020-02-13,1.7386,3.6386,,,1,-0.78,开放申购,开放赎回,,,,
2020-02-12,1.7522,3.6522,,,1,0.36,开放申购,开放赎回,,,,
2020-02-11,1.7459,3.6459,,,1,1.19,开放申购,开放赎回,,,,
2020-02-10,1.7254,3.6254,,,1,-0.30,开放申购,开放赎回,,,,
2020-02-07,1.7306,3.6306,,,1,-0.27,开放申购,开放赎回,,,,
2020-02-06,1.7352,3.6352,,,1,1.78,开放申购,开放赎回,,,,
2020-02-05,1.7048,3.6048,,,1,0.80,开放申购,开放赎回,,,,
2020-02-04,1.6912,3.5912,,,1,2.83,开放申购,开放赎回,,,,
2020-02-03,1.6446,3.5446,,,1,-6.23,开放申购,开放赎回,,,,
2020-01-23,1.7538,3.6538,,,1,-2.80,开放申购,开放赎回,,,,
2020-01-22,1.8043,3.7043,,,1,0.14,开放申购,开放赎回,,,,
2020-01-21,1.8017,3.7017,,,1,-1.62,开放申购,开放赎回,,,,
2020-01-20,1.8314,3.7314,,,1,0.43,开放申购,开放赎回,,,,
2020-01-17,1.8235,3.7235,,,1,0.27,开放申购,开放赎回,,,,
2020-01-16,1.8186,3.7186,,,1,-0.31,开放申购,开放赎回,,,,
2020-01-15,1.8242,3.7242,,,1,-0.24,开放申购,开放赎回,,,,
2020-01-14,1.8286,3.7286,,,1,-0.70,开放申购,开放赎回,,,,
2020-01-13,1.8414,3.7414,,,1,0.99,开放申购,开放赎回,,,,
2020-01-10,1.8233,3.7233,,,1,0.18,开放申购,开放赎回,,,,
2020-01-09,1.8201,3.7201,,,1,1.08,开放申购,开放赎回,,,,
2020-01-08,1.8006,3.7006,,,1,-0.98,开放申购,开放赎回,,,,
2020-01-07,1.8185,3.7185,,,1,0.79,开放申购,开放赎回,,,,
2020-01-06,1.8043,3.7043,,,1,-1.00,开放申购,开放赎回,,,,
2020-01-03,1.8226,3.7226,,,1,-0.22,开放申购,开放赎回,,,,
2020-01-02,1.8266,3.7266,,,1,1.03,开放申购,开放赎回,,,,
2019-12-31,1.8080,3.7080,,,1,0.33,开放申购,开放赎回,,,,
2019-12-30,1.8020,3.7020,,,1,0.92,开放申购,开放赎回,,,,
2019-12-27,1.7856,3.6856,,,1,0.43,开放申购,开放赎回,,,,
2019-12-26,1.7780,3.6780,0.79,开放申购,开放赎回,,,1,,,,
2019-12-25,1.7641,3.6641,-0.45,开放申购,开放赎回,,,1,,,,
2019-12-24,1.7721,3.6721,0.44,暂停申购,开放赎回,0.03,0,1,,,,每份派现金0.0300元
2019-12-23,1.7942,3.6642,-0.68,暂停申购,开放赎回,,,1,,,,
2019-12-20,1.8065,3.6765,-0.18,暂停申购,开放赎回,,,1,,,,
2019-12-19,1.8097,3.6797,-0.33,暂停申购,开放赎回,,,1,,,,
2019-12-18,1.8156,3.6856,-0.33,开放申购,开放赎回,,,1,,,,
2019-12-17,1.8216,3.6916,0.88,开放申购,开放赎回,,,1,,,,
2019-12-16,1.8057,3.6757,-0.48,开放申购,开放赎回,,,1,,,,
2019-12-13,1.8144,3.6844,2.08,开放申购,开放赎回,,,1,,,,
2019-12-12,1.7774,3.6474,-0.38,开放申购,开放赎回,,,1,,,,
2019-12-11,1.7841,3.6541,0.26,开放申购,开放赎回,,,1,,,,
2019-12-10,1.7794,3.6494,0.25,开放申购,开放赎回,,,1,,,,
2019-12-09,1.7750,3.6450,-0.54,开放申购,开放赎回,,,1,,,,
2019-12-06,1.7847,3.6547,0.71,开放申购,开放赎回,,,1,,,,
2019-12-05,1.7722,3.6422,0.46,开放申购,开放赎回,,,1,,,,
2019-12-04,1.7641,3.6341,0.09,开放申购,开放赎回,,,1,,,,
2019-12-03,1.7626,3.6326,0.40,开放申购,开放赎回,,,1,,,,
2019-12-02,1.7555,3.6255,0.07,开放申购,开放赎回,,,1,,,,
2019-11-29,1.7542,3.6242,-1.66,开放申购,开放赎回,,,1,,,,
2019-11-28,1.7839,3.6539,,,1,-0.33,开放申购,开放赎回,,,,
2019-11-27,1.7898,3.6598,,,1,-0.05,开放申购,开放赎回,,,,
2019-11-26,1.7907,3.6607,,,1,0.00,开放申购,开放赎回,,,,
2019-11-25,1.7907,3.6607,,,1,0.55,开放申购,开放赎回,,,,
2019-11-22,1.7809,3.6509,,,1,-1.53,开放申购,开放赎回,,,,
2019-11-21,1.8085,3.6785,,,1,-0.83,开放申购,开放赎回,,,,
2019-11-20,1.8237,3.6937,,,1,-1.00,开放申购,开放赎回,,,,
2019-11-19,1.8422,3.7122,,,1,0.89,开放申购,开放赎回,,,,
2019-11-18,1.8259,3.6959,,,1,0.61,开放申购,开放赎回,,,,
2019-11-15,1.8148,3.6848,,,1,-0.45,开放申购,开放赎回,,,,
2019-11-14,1.8230,3.6930,,,1,0.12,开放申购,开放赎回,,,,
2019-11-13,1.8209,3.6909,,,1,0.37,开放申购,开放赎回,,,,
2019-11-12,1.8142,3.6842,,,1,0.33,开放申购,开放赎回,,,,
2019-11-11,1.8083,3.6783,,,1,-1.57,开放申购,开放赎回,,,,
2019-11-08,1.8371,3.7071,,,1,-0.43,开放申购,开放赎回,,,,
2019-11-07,1.8450,3.7150,,,1,0.06,开放申购,开放赎回,,,,
2019-11-06,1.8439,3.7139,,,1,-0.34,开放申购,开放赎回,,,,
2019-11-05,1.8501,3.7201,,,1,0.42,开放申购,开放赎回,,,,
2019-11-04,1.8423,3.7123,,,1,0.55,开放申购,开放赎回,,,,
2019-11-01,1.8323,3.7023,,,1,1.89,开放申购,开放赎回,,,,
2019-10-31,1.7984,3.6684,,,1,0.77,开放申购,开放赎回,,,,
2019-10-30,1.7847,3.6547,,,1,-1.00,开放申购,开放赎回,,,,
2019-10-29,1.8027,3.6727,,,1,0.15,开放申购,开放赎回,,,,
2019-10-28,1.8000,3.6700,,,1,0.47,开放申购,开放赎回,,,,
2019-10-25,1.7916,3.6616,,,1,0.70,开放申购,开放赎回,,,,
2019-10-24,1.7791,3.6491,,,1,0.02,开放申购,开放赎回,,,,
2019-10-23,1.7787,3.6487,,,1,-0.84,开放申购,开放赎回,,,,
2019-10-22,1.7938,3.6638,,,1,0.01,开放申购,开放赎回,,,,
2019-10-21,1.7937,3.6637,,,1,0.13,开放申购,开放赎回,,,,
2019-10-18,1.7913,3.6613,,,1,-1.25,开放申购,开放赎回,,,,
2019-10-17,1.8140,3.6840,,,1,0.13,开放申购,开放赎回,,,,
2019-10-16,1.8116,3.6816,,,1,-0.27,开放申购,开放赎回,,,,
2019-10-15,1.8165,3.6865,,,1,0.21,开放申购,开放赎回,,,,
2019-10-14,1.8127,3.6827,,,1,0.61,开放申购,开放赎回,,,,
2019-10-11,1.8018,3.6718,,,1,1.09,开放申购,开放赎回,,,,
2019-10-10,1.7823,3.6523,,,1,0.88,开放申购,开放赎回,,,,
2019-10-09,1.7667,3.6367,,,1,-0.24,开放申购,开放赎回,,,,
2019-10-08,1.7709,3.6409,,,1,1.16,开放申购,开放赎回,,,,
2019-09-30,1.7506,3.6206,,,1,-0.88,开放申购,开放赎回,,,,
2019-09-27,1.7661,3.6361,,,1,0.11,开放申购,开放赎回,,,,
2019-09-26,1.7642,3.6342,-0.01,开放申购,开放赎回,,,1,,,,
2019-09-25,1.7644,3.6344,-0.16,开放申购,开放赎回,,,1,,,,
2019-09-24,1.7673,3.6373,0.52,开放申购,开放赎回,,,1,,,,
2019-09-23,1.7582,3.6282,-1.01,开放申购,开放赎回,,,1,,,,
2019-09-20,1.7762,3.6462,0.45,开放申购,开放赎回,,,1,,,,
2019-09-19,1.7682,3.6382,-0.02,开放申购,开放赎回,,,1,,,,
2019-09-18,1.7686,3.6386,1.05,开放申购,开放赎回,,,1,,,,
2019-09-17,1.7502,3.6202,-0.93,开放申购,开放赎回,,,1,,,,
2019-09-16,1.7666,3.6366,-0.51,开放申购,开放赎回,,,1,,,,
2019-09-12,1.7757,3.6457,1.31,开放申购,开放赎回,,,1,,,,
2019-09-11,1.7528,3.6228,-1.23,开放申购,开放赎回,,,1,,,,
2019-09-10,1.7747,3.6447,-0.34,开放申购,开放赎回,,,1,,,,
2019-09-09,1.7808,3.6508,-0.06,开放申购,开放赎回,,,1,,,,
2019-09-06,1.7819,3.6519,0.87,开放申购,开放赎回,,,1,,,,
2019-09-05,1.7666,3.6366,0.88,开放申购,开放赎回,,,1,,,,
2019-09-04,1.7512,3.6212,0.64,开放申购,开放赎回,,,1,,,,
2019-09-03,1.7401,3.6101,-0.33,开放申购,开放赎回,,,1,,,,
2019-09-02,1.7459,3.6159,0.47,开放申购,开放赎回,,,1,,,,
2019-08-30,1.7378,3.6078,0.65,开放申购,开放赎回,,,1,,,,
2019-08-29,1.7265,3.5965,-0.39,开放申购,开放赎回,,,1,,,,
2019-08-28,1.7332,3.6032,,,1,-0.34,开放申购,开放赎回,,,,
2019-08-27,1.7391,3.6091,,,1,0.62,开放申购,开放赎回,,,,
2019-08-26,1.7284,3.5984,,,1,-1.62,开放申购,开放赎回,,,,
2019-08-23,1.7569,3.6269,,,1,1.69,开放申购,开放赎回,,,,
2019-08-22,1.7277,3.5977,,,1,0.55,开放申购,开放赎回,,,,
2019-08-21,1.7183,3.5883,,,1,-0.52,开放申购,开放赎回,,,,
2019-08-20,1.7272,3.5972,,,1,0.05,开放申购,开放赎回,,,,
2019-08-19,1.7263,3.5963,,,1,1.30,开放申购,开放赎回,,,,
2019-08-16,1.7042,3.5742,,,1,0.54,开放申购,开放赎回,,,,
2019-08-15,1.6951,3.5651,,,1,0.29,开放申购,开放赎回,,,,
2019-08-14,1.6902,3.5602,,,1,0.66,开放申购,开放赎回,,,,
2019-08-13,1.6792,3.5492,,,1,-1.07,开放申购,开放赎回,,,,
2019-08-12,1.6974,3.5674,,,1,2.19,开放申购,开放赎回,,,,
2019-08-09,1.6610,3.5310,,,1,-0.58,开放申购,开放赎回,,,,
2019-08-08,1.6707,3.5407,,,1,1.44,开放申购,开放赎回,,,,
2019-08-07,1.6470,3.5170,,,1,-0.12,开放申购,开放赎回,,,,
2019-08-06,1.6489,3.5189,,,1,-0.70,开放申购,开放赎回,,,,
2019-08-05,1.6606,3.5306,,,1,-1.74,开放申购,开放赎回,,,,
2019-08-02,1.6900,3.5600,,,1,-1.00,开放申购,开放赎回,,,,
2019-08-01,1.7070,3.5770,,,1,-0.80,开放申购,开放赎回,,,,
2019-07-31,1.7207,3.5907,-1.32,开放申购,开放赎回,,,1,,,,
2019-07-30,1.7438,3.6138,0.28,开放申购,开放赎回,,,1,,,,
2019-07-29,1.7390,3.6090,-0.07,开放申购,开放赎回,,,1,,,,
2019-07-26,1.7403,3.6103,0.22,开放申购,开放赎回,,,1,,,,
2019-07-25,1.7364,3.6064,0.81,开放申购,开放赎回,,,1,,,,
2019-07-24,1.7224,3.5924,0.74,开放申购,开放赎回,,,1,,,,
2019-07-23,1.7097,3.5797,-0.40,开放申购,开放赎回,,,1,,,,
2019-07-22,1.7166,3.5866,-0.05,开放申购,开放赎回,,,1,,,,
2019-07-19,1.7174,3.5874,1.21,开放申购,开放赎回,,,1,,,,
2019-07-18,1.6969,3.5669,-0.49,开放申购,开放赎回,,,1,,,,
2019-07-17,1.7052,3.5752,-0.23,开放申购,开放赎回,,,1,,,,
2019-07-16,1.7091,3.5791,-0.85,开放申购,开放赎回,,,1,,,,
2019-07-15,1.7238,3.5938,-0.21,开放申购,开放赎回,,,1,,,,
2019-07-12,1.7275,3.5975,0.99,开放申购,开放赎回,,,1,,,,
2019-07-11,1.7106,3.5806,0.23,开放申购,开放赎回,,,1,,,,
2019-07-10,1.7067,3.5767,0.13,开放申购,开放赎回,,,1,,,,
2019-07-09,1.7045,3.5745,-0.32,开放申购,开放赎回,,,1,,,,
2019-07-08,1.7099,3.5799,-2.08,开放申购,开放赎回,,,1,,,,
2019-07-05,1.7463,3.6163,1.17,开放申购,开放赎回,,,1,,,,
2019-07-04,1.7261,3.5961,-0.54,开放申购,开放赎回,,,1,,,,
2019-07-03,1.7354,3.6054,,,1,-1.43,开放申购,开放赎回,,,,
2019-07-02,1.7606,3.6306,,,1,0.25,开放申购,开放赎回,,,,
2019-07-01,1.7562,3.6262,,,1,2.71,开放申购,开放赎回,,,,
2019-06-30,1.7098,3.5798,,,0,,开放申购,开放赎回,,,,
2019-06-28,1.7099,3.5799,,,1,0.11,开放申购,开放赎回,,,,
2019-06-27,1.7080,3.5780,,,1,1.23,开放申购,开放赎回,,,,
2019-06-26,1.6872,3.5572,,,1,0.08,开放申购,开放赎回,,,,
2019-06-25,1.6859,3.5559,,,1,-1.08,开放申购,开放赎回,,,,
2019-06-24,1.7043,3.5743,,,1,0.61,开放申购,开放赎回,,,,
2019-06-21,1.6940,3.5640,,,1,-0.46,开放申购,开放赎回,,,,
2019-06-20,1.7018,3.5718,,,1,3.40,开放申购,开放赎回,,,,
2019-06-19,1.6458,3.5158,,,1,1.60,开放申购,开放赎回,,,,
2019-06-18,1.6199,3.4899,,,1,0.48,开放申购,开放赎回,,,,
2019-06-17,1.6122,3.4822,,,1,0.12,开放申购,开放赎回,,,,
2019-06-14,1.6103,3.4803,,,1,-0.03,开放申购,开放赎回,,,,
2019-06-13,1.6108,3.4808,,,1,-0.09,开放申购,开放赎回,,,,
2019-06-12,1.6122,3.4822,,,1,-0.66,开放申购,开放赎回,,,,
2019-06-11,1.6229,3.4929,,,1,3.08,开放申购,开放赎回,,,,
2019-06-10,1.5744,3.4444,,,1,1.65,开放申购,开放赎回,,,,
2019-06-06,1.5489,3.4189,,,1,-0.42,开放申购,开放赎回,,,,
2019-06-05,1.5555,3.4255,,,1,-0.44,开放申购,开放赎回,,,,
