FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2019-12-02,0.4630,0.4630,,,1,0.43,开放申购,开放赎回,,,,
2019-11-29,0.4610,0.4610,,,1,-4.16,开放申购,开放赎回,,,,
2019-11-28,0.4810,0.4810,,,1,-0.21,暂停申购,暂停赎回,,,,
2019-11-27,0.4820,0.4820,,,1,-0.41,开放申购,开放赎回,,,,
2019-11-26,0.4840,0.4840,,,1,0.83,开放申购,开放赎回,,,,
2019-11-25,0.4800,0.4800,,,1,0.00,开放申购,开放赎回,,,,
2019-11-22,0.4800,0.4800,,,1,-0.62,开放申购,开放赎回,,,,
2019-11-21,0.4830,0.4830,,,1,2.33,开放申购,开放赎回,,,,
2019-11-20,0.4720,0.4720,,,1,2.83,开放申购,开放赎回,,,,
2019-11-19,0.4590,0.4590,,,1,-2.55,开放申购,开放赎回,,,,
2019-11-18,0.4710,0.4710,,,1,-1.67,开放申购,开放赎回,,,,
2019-11-15,0.4790,0.4790,,,1,1.48,开放申购,开放赎回,,,,
2019-11-14,0.4720,0.4720,,,1,-0.42,开放申购,开放赎回,,,,
2019-11-13,0.4740,0.4740,,,1,0.85,开放申购,开放赎回,,,,
2019-11-12,0.4700,0.4700,,,1,0.00,开放申购,开放赎回,,,,
2019-11-11,0.4700,0.4700,,,1,-0.84,开放申购,开放赎回,,,,
2019-11-08,0.4740,0.4740,,,1,0.64,开放申购,开放赎回,,,,
2019-11-07,0.4710,0.4710,,,1,0.64,开放申购,开放赎回,,,,
2019-11-06,0.4680,0.4680,,,1,-1.47,开放申购,开放赎回,,,,
2019-11-05,0.4750,0.4750,,,1,0.85,开放申购,开放赎回,,,,
2019-11-04,0.4710,0.4710,,,1,1.07,开放申购,开放赎回,,,,
2019-11-01,0.4660,0.4660,,,1,3.10,开放申购,开放赎回,,,,
2019-10-31,0.4520,0.4520,,,1,-1.31,开放申购,开放赎回,,,,
2019-10-30,0.4580,0.4580,,,1,-1.29,开放申购,开放赎回,,,,
2019-10-29,0.4640,0.4640,,,1,-0.64,开放申购,开放赎回,,,,
2019-10-28,0.4670,0.4670,,,1,-1.48,开放申购,开放赎回,,,,
2019-10-25,0.4740,0.4740,,,1,0.85,开放申购,开放赎回,,,,
2019-10-24,0.4700,0.4700,,,1,0.86,开放申购,开放赎回,,,,
2019-10-23,0.4660,0.4660,,,1,2.64,开放申购,开放赎回,,,,
2019-10-22,0.4540,0.4540,,,1,1.11,开放申购,开放赎回,,,,
2019-10-21,0.4490,0.4490,,,1,-0.22,开放申购,开放赎回,,,,
2019-10-18,0.4500,0.4500,,,1,-0.66,开放申购,开放赎回,,,,
2019-10-17,0.4530,0.4530,,,1,1.12,开放申购,开放赎回,,,,
2019-10-16,0.4480,0.4480,,,1,0.67,开放申购,开放赎回,,,,
2019-10-15,0.4450,0.4450,,,1,-1.11,开放申购,开放赎回,,,,
2019-10-14,0.4500,0.4500,,,1,-1.96,开放申购,开放赎回,,,,
2019-10-11,0.4590,0.4590,,,1,2.00,开放申购,开放赎回,,,,
2019-10-10,0.4500,0.4500,,,1,1.58,开放申购,开放赎回,,,,
2019-10-09,0.4430,0.4430,,,1,0.68,开放申购,开放赎回,,,,
2019-10-08,0.4400,0.4400,,,1,-3.08,开放申购,开放赎回,,,,
2019-09-30,0.4540,0.4540,,,1,-2.58,开放申购,开放赎回,,,,
2019-09-27,0.4660,0.4660,,,1,-1.06,开放申购,开放赎回,,,,
2019-09-26,0.4710,0.4710,,,1,0.00,开放申购,开放赎回,,,,
2019-09-25,0.4710,0.4710,,,1,-0.63,开放申购,开放赎回,,,,
2019-09-24,0.4740,0.4740,,,1,-2.47,开放申购,开放赎回,,,,
2019-09-23,0.4860,0.4860,,,1,0.00,开放申购,开放赎回,,,,
2019-09-20,0.4860,0.4860,,,1,0.00,开放申购,开放赎回,,,,
2019-09-19,0.4860,0.4860,,,1,1.04,开放申购,开放赎回,,,,
2019-09-18,0.4810,0.4810,,,1,-1.43,开放申购,开放赎回,,,,
2019-09-17,0.4880,0.4880,,,1,-4.50,开放申购,开放赎回,,,,
2019-09-16,0.5110,0.5110,,,1,10.85,开放申购,开放赎回,,,,
2019-09-12,0.4610,0.4610,,,1,-1.91,开放申购,开放赎回,,,,
2019-09-11,0.4700,0.4700,,,1,-2.29,开放申购,开放赎回,,,,
2019-09-10,0.4810,0.4810,,,1,-0.82,开放申购,开放赎回,,,,
2019-09-09,0.4850,0.4850,,,1,2.54,开放申购,开放赎回,,,,
2019-09-06,0.4730,0.4730,,,1,0.64,开放申购,开放赎回,,,,
2019-09-05,0.4700,0.4700,,,1,-0.21,开放申购,开放赎回,,,,
2019-09-04,0.4710,0.4710,,,1,4.20,开放申购,开放赎回,,,,
2019-09-03,0.4520,0.4520,,,1,-1.74,开放申购,开放赎回,,,,
2019-09-02,0.4600,0.4600,,,1,0.00,暂停申购,暂停赎回,,,,
2019-08-30,0.4600,0.4600,,,1,-2.75,开放申购,开放赎回,,,,
2019-08-29,0.4730,0.4730,,,1,1.28,开放申购,开放赎回,,,,
2019-08-28,0.4670,0.4670,,,1,1.74,开放申购,开放赎回,,,,
2019-08-27,0.4590,0.4590,,,1,2.23,开放申购,开放赎回,,,,
2019-08-26,0.4490,0.4490,,,1,-0.22,开放申购,开放赎回,,,,
2019-08-23,0.4500,0.4500,,,1,-2.39,开放申购,开放赎回,,,,
2019-08-22,0.4610,0.4610,,,1,-0.86,开放申购,开放赎回,,,,
2019-08-21,0.4650,0.4650,,,1,0.00,开放申购,开放赎回,,,,
2019-08-20,0.4650,0.4650,,,1,0.00,开放申购,开放赎回,,,,
2019-08-19,0.4650,0.4650,,,1,2.20,开放申购,开放赎回,,,,
2019-08-16,0.4550,0.4550,,,1,0.44,开放申购,开放赎回,,,,
2019-08-15,0.4530,0.4530,,,1,-1.09,开放申购,开放赎回,,,,
2019-08-14,0.4580,0.4580,,,1,-3.58,开放申购,开放赎回,,,,
2019-08-13,0.4750,0.4750,,,1,4.63,开放申购,开放赎回,,,,
2019-08-12,0.4540,0.4540,,,1,0.89,开放申购,开放赎回,,,,
2019-08-09,0.4500,0.4500,,,1,2.51,开放申购,开放赎回,,,,
2019-08-08,0.4390,0.4390,,,1,0.92,开放申购,开放赎回,,,,
2019-08-07,0.4350,0.4350,,,1,-2.47,开放申购,开放赎回,,,,
2019-08-06,0.4460,0.4460,,,1,-1.11,开放申购,开放赎回,,,,
2019-08-05,0.4510,0.4510,,,1,-0.88,开放申购,开放赎回,,,,
2019-08-02,0.4550,0.4550,,,1,1.34,开放申购,开放赎回,,,,
2019-08-01,0.4490,0.4490,,,1,-6.07,开放申购,开放赎回,,,,
2019-07-31,0.4780,0.4780,,,1,-0.42,开放申购,开放赎回,,,,
2019-07-30,0.4800,0.4800,,,1,2.13,开放申购,开放赎回,,,,
2019-07-29,0.4700,0.4700,,,1,1.29,开放申购,开放赎回,,,,
2019-07-26,0.4640,0.4640,,,1,0.65,开放申购,开放赎回,,,,
2019-07-25,0.4610,0.4610,,,1,0.00,开放申购,开放赎回,,,,
2019-07-24,0.4610,0.4610,,,1,-1.71,开放申购,开放赎回,,,,
2019-07-23,0.4690,0.4690,,,1,1.08,开放申购,开放赎回,,,,
2019-07-22,0.4640,0.4640,,,1,0.43,开放申购,开放赎回,,,,
2019-07-19,0.4620,0.4620,,,1,0.65,开放申购,开放赎回,,,,
2019-07-18,0.4590,0.4590,,,1,-1.71,开放申购,开放赎回,,,,
2019-07-17,0.4670,0.4670,,,1,-2.10,开放申购,开放赎回,,,,
2019-07-16,0.4770,0.4770,,,1,-1.85,开放申购,开放赎回,,,,
2019-07-15,0.4860,0.4860,,,1,-1.62,开放申购,开放赎回,,,,
2019-07-12,0.4940,0.4940,,,1,-0.20,开放申购,开放赎回,,,,
2019-07-11,0.4950,0.4950,,,1,-0.20,开放申购,开放赎回,,,,
2019-07-10,0.4960,0.4960,,,1,3.77,开放申购,开放赎回,,,,
2019-07-09,0.4780,0.4780,,,1,0.84,开放申购,开放赎回,,,,
2019-07-08,0.4740,0.4740,,,1,0.00,开放申购,开放赎回,,,,
2019-07-05,0.4740,0.4740,,,1,1.50,开放申购,开放赎回,,,,
2019-07-04,0.4670,0.4670,,,1,0.21,暂停申购,暂停赎回,,,,
2019-07-03,0.4660,0.4660,,,1,0.87,开放申购,开放赎回,,,,
2019-07-02,0.4620,0.4620,,,1,-4.94,开放申购,开放赎回,,,,
2019-07-01,0.4860,0.4860,,,1,2.10,开放申购,开放赎回,,,,
2019-06-30,0.4760,0.4760,,,0,,开放申购,开放赎回,,,,
2019-06-28,0.4760,0.4760,,,1,-2.26,开放申购,开放赎回,,,,
2019-06-27,0.4870,0.4870,,,1,0.21,开放申购,开放赎回,,,,
2019-06-26,0.4860,0.4860,,,1,2.53,开放申购,开放赎回,,,,
2019-06-25,0.4740,0.4740,,,1,0.00,开放申购,开放赎回,,,,
2019-06-24,0.4740,0.4740,,,1,0.21,开放申购,开放赎回,,,,
2019-06-21,0.4730,0.4730,,,1,0.64,开放申购,开放赎回,,,,
2019-06-20,0.4700,0.4700,,,1,4.21,开放申购,开放赎回,,,,
2019-06-19,0.4510,0.4510,,,1,0.45,开放申购,开放赎回,,,,
2019-06-18,0.4490,0.4490,,,1,3.70,开放申购,开放赎回,,,,
2019-06-17,0.4330,0.4330,,,1,-1.37,开放申购,开放赎回,,,,
2019-06-14,0.4390,0.4390,,,1,0.69,开放申购,开放赎回,,,,
2019-06-13,0.4360,0.4360,,,1,2.11,开放申购,开放赎回,,,,
2019-06-12,0.4270,0.4270,,,1,-4.04,开放申购,开放赎回,,,,
2019-06-11,0.4450,0.4450,,,1,0.00,开放申购,开放赎回,,,,
2019-06-10,0.4450,0.4450,,,1,0.45,开放申购,开放赎回,,,,
