FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2020-04-08,1.5157,4.4743,,,1,0.26,开放申购,开放赎回,,,,
2020-04-07,1.5117,4.4703,,,1,1.51,开放申购,开放赎回,,,,
2020-04-03,1.4892,4.4478,,,1,0.26,开放申购,开放赎回,,,,
2020-04-02,1.4853,4.4439,,,1,0.54,开放申购,开放赎回,,,,
2020-04-01,1.4773,4.4359,,,1,-0.36,开放申购,开放赎回,,,,
2020-03-31,1.4827,4.4413,,,1,0.90,开放申购,开放赎回,,,,
2020-03-30,1.4695,4.4281,,,1,-0.50,开放申购,开放赎回,,,,
2020-03-27,1.4769,4.4355,,,1,-0.01,开放申购,开放赎回,,,,
2020-03-26,1.4770,4.4356,,,1,0.36,开放申购,开放赎回,,,,
2020-03-25,1.4717,4.4303,,,1,1.51,开放申购,开放赎回,,,,
2020-03-24,1.4498,4.4084,,,1,1.88,开放申购,开放赎回,,,,
2020-03-23,1.4231,4.3817,,,1,-1.47,开放申购,开放赎回,,,,
2020-03-20,1.4443,4.4029,,,1,1.29,开放申购,开放赎回,,,,
2020-03-19,1.4259,4.3845,,,1,-0.42,开放申购,开放赎回,,,,
2020-03-18,1.4319,4.3905,,,1,-0.66,开放申购,开放赎回,,,,
2020-03-17,1.4414,4.4000,,,1,-0.28,开放申购,开放赎回,,,,
2020-03-16,1.4455,4.4041,,,1,-2.49,开放申购,开放赎回,,,,
2020-03-13,1.4824,4.4410,,,1,-0.68,开放申购,开放赎回,,,,
2020-03-12,1.4926,4.4512,,,1,-1.25,开放申购,开放赎回,,,,
2020-03-11,1.5115,4.4701,,,1,-0.85,开放申购,开放赎回,,,,
2020-03-10,1.5245,4.4831,,,1,0.68,开放申购,开放赎回,,,,
2020-03-09,1.5142,4.4728,,,1,-1.79,开放申购,开放赎回,,,,
2020-03-06,1.5418,4.5004,,,1,-0.29,开放申购,开放赎回,,,,
2020-03-05,1.5463,4.5049,,,1,1.11,开放申购,开放赎回,,,,
2020-03-04,1.5294,4.4880,,,1,0.22,开放申购,开放赎回,,,,
2020-03-03,1.5261,4.4847,,,1,0.59,开放申购,开放赎回,,,,
2020-03-02,1.5172,4.4758,,,1,1.44,开放申购,开放赎回,,,,
2020-02-28,1.4957,4.4543,,,1,-1.75,开放申购,开放赎回,,,,
2020-02-27,1.5223,4.4809,,,1,0.65,开放申购,开放赎回,,,,
2020-02-26,1.5125,4.4711,,,1,-1.70,开放申购,开放赎回,,,,
2020-02-25,1.5387,4.4973,,,1,0.22,开放申购,开放赎回,,,,
2020-02-24,1.5353,4.4939,,,1,0.31,开放申购,开放赎回,,,,
2020-02-21,1.5305,4.4891,,,1,0.64,开放申购,开放赎回,,,,
2020-02-20,1.5207,4.4793,,,1,1.06,开放申购,开放赎回,,,,
2020-02-19,1.5048,4.4634,,,1,-0.22,开放申购,开放赎回,,,,
2020-02-18,1.5081,4.4667,,,1,0.17,开放申购,开放赎回,,,,
2020-02-17,1.5056,4.4642,,,1,1.15,开放申购,开放赎回,,,,
2020-02-14,1.4885,4.4471,,,1,0.22,开放申购,开放赎回,,,,
2020-02-13,1.4853,4.4439,,,1,-0.26,开放申购,开放赎回,,,,
2020-02-12,1.4892,4.4478,,,1,0.42,开放申购,开放赎回,,,,
2020-02-11,1.4829,4.4415,,,1,0.24,开放申购,开放赎回,,,,
2020-02-10,1.4793,4.4379,,,1,0.42,开放申购,开放赎回,,,,
2020-02-07,1.4731,4.4317,,,1,0.22,开放申购,开放赎回,,,,
2020-02-06,1.4699,4.4285,,,1,1.41,开放申购,开放赎回,,,,
2020-02-05,1.4494,4.4080,,,1,1.27,开放申购,开放赎回,,,,
2020-02-04,1.4312,4.3898,,,1,2.03,开放申购,开放赎回,,,,
2020-02-03,1.4027,4.3613,,,1,-2.95,开放申购,开放赎回,,,,
2020-01-23,1.4453,4.4039,,,1,-1.54,开放申购,开放赎回,,,,
2020-01-22,1.4679,4.4265,,,1,0.20,开放申购,开放赎回,,,,
2020-01-21,1.4649,4.4235,,,1,-0.60,开放申购,开放赎回,,,,
2020-01-20,1.4737,4.4323,,,1,0.57,开放申购,开放赎回,,,,
2020-01-17,1.4654,4.4240,,,1,0.02,开放申购,开放赎回,,,,
2020-01-16,1.4651,4.4237,,,1,0.46,开放申购,开放赎回,,,,
2020-01-15,1.4584,4.4170,,,1,0.27,开放申购,开放赎回,,,,
2020-01-14,1.4545,4.4131,,,1,-0.39,限制大额申购,开放赎回,0.0614,0,,每份派现金0.0614元
2020-01-13,1.5218,4.4190,,,1,0.71,限制大额申购,开放赎回,,,,
2020-01-10,1.5111,4.4083,,,1,0.14,限制大额申购,开放赎回,,,,
2020-01-09,1.5090,4.4062,,,1,0.99,限制大额申购,开放赎回,,,,
2020-01-08,1.4942,4.3914,,,1,-0.25,开放申购,开放赎回,,,,
2020-01-07,1.4979,4.3951,,,1,0.46,开放申购,开放赎回,,,,
2020-01-06,1.4910,4.3882,,,1,-0.01,开放申购,开放赎回,,,,
2020-01-03,1.4912,4.3884,,,1,-0.05,开放申购,开放赎回,,,,
2020-01-02,1.4919,4.3891,,,1,0.35,开放申购,开放赎回,,,,
2019-12-31,1.4867,4.3839,,,1,0.45,开放申购,开放赎回,,,,
2019-12-30,1.4801,4.3773,,,1,0.31,开放申购,开放赎回,,,,
2019-12-27,1.4756,4.3728,,,1,-0.14,开放申购,开放赎回,,,,
2019-12-26,1.4776,4.3748,,,1,0.14,开放申购,开放赎回,,,,
2019-12-25,1.4755,4.3727,,,1,0.05,开放申购,开放赎回,,,,
2019-12-24,1.4747,4.3719,,,1,0.52,开放申购,开放赎回,,,,
2019-12-23,1.4670,4.3642,,,1,-0.35,开放申购,开放赎回,,,,
2019-12-20,1.4721,4.3693,,,1,-0.30,开放申购,开放赎回,,,,
2019-12-19,1.4765,4.3737,,,1,-0.18,开放申购,开放赎回,,,,
2019-12-18,1.4792,4.3764,,,1,-0.42,开放申购,开放赎回,,,,
2019-12-17,1.4855,4.3827,,,1,-0.09,开放申购,开放赎回,,,,
2019-12-16,1.4868,4.3840,,,1,-0.25,开放申购,开放赎回,,,,
2019-12-13,1.4906,4.3878,,,1,0.89,开放申购,开放赎回,,,,
2019-12-12,1.4775,4.3747,,,1,0.14,开放申购,开放赎回,,,,
2019-12-11,1.4755,4.3727,,,1,0.01,开放申购,开放赎回,,,,
2019-12-10,1.4753,4.3725,,,1,0.46,开放申购,开放赎回,,,,
2019-12-09,1.4686,4.3658,,,1,-0.28,开放申购,开放赎回,,,,
2019-12-06,1.4727,4.3699,,,1,0.44,开放申购,开放赎回,,,,
2019-12-05,1.4662,4.3634,,,1,0.60,开放申购,开放赎回,,,,
2019-12-04,1.4575,4.3547,,,1,0.33,开放申购,开放赎回,,,,
2019-12-03,1.4527,4.3499,,,1,0.17,开放申购,开放赎回,,,,
2019-12-02,1.4502,4.3474,,,1,-0.05,开放申购,开放赎回,,,,
2019-11-29,1.4509,4.3481,,,1,-0.60,开放申购,开放赎回,,,,
2019-11-28,1.4597,4.3569,,,1,0.10,开放申购,开放赎回,,,,
2019-11-27,1.4582,4.3554,,,1,-0.27,开放申购,开放赎回,,,,
2019-11-26,1.4621,4.3593,,,1,0.06,开放申购,开放赎回,,,,
2019-11-25,1.4612,4.3584,,,1,-0.67,开放申购,开放赎回,,,,
2019-11-22,1.4711,4.3683,,,1,-1.36,开放申购,开放赎回,,,,
2019-11-21,1.4914,4.3886,,,1,-0.34,开放申购,开放赎回,,,,
2019-11-20,1.4965,4.3937,,,1,-0.23,开放申购,开放赎回,,,,
2019-11-19,1.4999,4.3971,,,1,0.90,开放申购,开放赎回,,,,
2019-11-18,1.4865,4.3837,,,1,0.47,开放申购,开放赎回,,,,
2019-11-15,1.4795,4.3767,,,1,-0.28,开放申购,开放赎回,,,,
2019-11-14,1.4837,4.3809,,,1,0.22,开放申购,开放赎回,,,,
2019-11-13,1.4804,4.3776,,,1,1.02,开放申购,开放赎回,,,,
2019-11-12,1.4654,4.3626,,,1,0.28,开放申购,开放赎回,,,,
2019-11-11,1.4613,4.3585,,,1,-1.06,开放申购,开放赎回,,,,
2019-11-08,1.4769,4.3741,,,1,-0.10,开放申购,开放赎回,,,,
2019-11-07,1.4784,4.3756,,,1,0.23,开放申购,开放赎回,,,,
2019-11-06,1.4750,4.3722,,,1,-0.32,开放申购,开放赎回,,,,
2019-11-05,1.4797,4.3769,,,1,0.11,开放申购,开放赎回,,,,
2019-11-04,1.4781,4.3753,,,1,0.84,开放申购,开放赎回,,,,
2019-11-01,1.4658,4.3630,,,1,0.29,开放申购,开放赎回,,,,
2019-10-31,1.4616,4.3588,,,1,0.11,开放申购,开放赎回,,,,
2019-10-30,1.4600,4.3572,,,1,-0.27,开放申购,开放赎回,,,,
2019-10-29,1.4640,4.3612,,,1,0.05,开放申购,开放赎回,,,,
2019-10-28,1.4633,4.3605,,,1,0.63,开放申购,开放赎回,,,,
2019-10-25,1.4541,4.3513,,,1,0.26,开放申购,开放赎回,,,,
2019-10-24,1.4504,4.3476,,,1,-0.45,开放申购,开放赎回,,,,
2019-10-23,1.4570,4.3542,,,1,-0.54,开放申购,开放赎回,,,,
2019-10-22,1.4649,4.3621,,,1,0.58,开放申购,开放赎回,,,,
2019-10-21,1.4564,4.3536,,,1,-0.48,开放申购,开放赎回,,,,
2019-10-18,1.4634,4.3606,,,1,-0.01,开放申购,开放赎回,,,,
2019-10-17,1.4636,4.3608,,,1,0.45,开放申购,开放赎回,,,,
2019-10-16,1.4570,4.3542,,,1,0.41,开放申购,开放赎回,,,,
2019-10-15,1.4511,4.3483,,,1,0.09,开放申购,开放赎回,,,,
2019-10-14,1.4498,4.3470,,,1,-0.07,开放申购,开放赎回,,,,
2019-10-11,1.4508,4.3480,,,1,0.02,开放申购,开放赎回,,,,
2019-10-10,1.4505,4.3477,,,1,0.91,开放申购,开放赎回,,,,
2019-10-09,1.4374,4.3346,,,1,0.32,开放申购,开放赎回,,,,
2019-10-08,1.4328,4.3300,,,1,0.50,开放申购,开放赎回,,,,
2019-09-30,1.4257,4.3229,,,1,0.30,开放申购,开放赎回,,,,
2019-09-27,1.4215,4.3187,,,1,-0.01,开放申购,开放赎回,,,,
2019-09-26,1.4217,4.3189,,,1,-0.71,开放申购,开放赎回,,,,
2019-09-25,1.4318,4.3290,,,1,0.18,开放申购,开放赎回,,,,
2019-09-24,1.4292,4.3264,,,1,0.54,开放申购,开放赎回,,,,
2019-09-23,1.4215,4.3187,,,1,-0.53,开放申购,开放赎回,,,,
2019-09-20,1.4291,4.3263,,,1,0.50,开放申购,开放赎回,,,,
2019-09-19,1.4220,4.3192,,,1,0.27,开放申购,开放赎回,,,,
2019-09-18,1.4182,4.3154,,,1,0.76,开放申购,开放赎回,,,,
2019-09-17,1.4075,4.3047,,,1,-0.47,开放申购,开放赎回,,,,
2019-09-16,1.4142,4.3114,,,1,0.18,开放申购,开放赎回,,,,
2019-09-12,1.4116,4.3088,,,1,0.28,开放申购,开放赎回,,,,
2019-09-11,1.4077,4.3049,,,1,-0.50,开放申购,开放赎回,,,,
2019-09-10,1.4148,4.3120,,,1,0.01,开放申购,开放赎回,,,,
2019-09-09,1.4147,4.3119,,,1,0.27,开放申购,开放赎回,,,,
2019-09-06,1.4109,4.3081,,,1,-0.09,开放申购,开放赎回,,,,
2019-09-05,1.4121,4.3093,,,1,0.27,开放申购,开放赎回,,,,
2019-09-04,1.4083,4.3055,,,1,-0.06,开放申购,开放赎回,,,,
2019-09-03,1.4091,4.3063,,,1,-0.19,开放申购,开放赎回,,,,
2019-09-02,1.4118,4.3090,,,1,0.62,开放申购,开放赎回,,,,
2019-08-30,1.4031,4.3003,,,1,-0.46,开放申购,开放赎回,,,,
2019-08-29,1.4096,4.3068,,,1,0.06,开放申购,开放赎回,,,,
2019-08-28,1.4087,4.3059,,,1,-0.23,开放申购,开放赎回,,,,
2019-08-27,1.4120,4.3092,,,1,0.56,开放申购,开放赎回,,,,
2019-08-26,1.4042,4.3014,,,1,-0.07,开放申购,开放赎回,,,,
2019-08-23,1.4052,4.3024,,,1,0.90,开放申购,开放赎回,,,,
2019-08-22,1.3926,4.2898,,,1,0.26,开放申购,开放赎回,,,,
2019-08-21,1.3890,4.2862,,,1,-0.46,开放申购,开放赎回,,,,
2019-08-20,1.3954,4.2926,,,1,-0.42,开放申购,开放赎回,,,,
2019-08-19,1.4013,4.2985,,,1,1.07,开放申购,开放赎回,,,,
2019-08-16,1.3865,4.2837,,,1,0.90,开放申购,开放赎回,,,,
2019-08-15,1.3742,4.2714,,,1,0.28,开放申购,开放赎回,,,,
2019-08-14,1.3703,4.2675,,,1,-0.21,开放申购,开放赎回,,,,
2019-08-13,1.3732,4.2704,,,1,0.09,开放申购,开放赎回,,,,
2019-08-12,1.3720,4.2692,,,1,0.68,开放申购,开放赎回,,,,
2019-08-09,1.3627,4.2599,,,1,-0.24,开放申购,开放赎回,,,,
2019-08-08,1.3660,4.2632,,,1,0.92,开放申购,开放赎回,,,,
2019-08-07,1.3535,4.2507,,,1,0.78,开放申购,开放赎回,,,,
2019-08-06,1.3430,4.2402,,,1,-0.06,开放申购,开放赎回,,,,
2019-08-05,1.3438,4.2410,,,1,-0.53,开放申购,开放赎回,,,,
2019-08-02,1.3510,4.2482,,,1,0.06,开放申购,开放赎回,,,,
2019-08-01,1.3502,4.2474,,,1,-0.52,开放申购,开放赎回,,,,
2019-07-31,1.3573,4.2545,,,1,-0.56,开放申购,开放赎回,,,,
2019-07-30,1.3649,4.2621,,,1,-0.12,开放申购,开放赎回,,,,
2019-07-29,1.3665,4.2637,,,1,0.00,开放申购,开放赎回,,,,
2019-07-26,1.3665,4.2637,,,1,0.66,开放申购,开放赎回,,,,
2019-07-25,1.3576,4.2548,,,1,0.33,开放申购,开放赎回,,,,
2019-07-24,1.3532,4.2504,,,1,0.65,开放申购,开放赎回,,,,
2019-07-23,1.3445,4.2417,,,1,0.40,开放申购,开放赎回,,,,
2019-07-22,1.3392,4.2364,,,1,-0.79,开放申购,开放赎回,,,,
2019-07-19,1.3499,4.2471,,,1,1.00,开放申购,开放赎回,,,,
2019-07-18,1.3365,4.2337,,,1,-0.60,开放申购,开放赎回,,,,
2019-07-17,1.3445,4.2417,,,1,-0.09,开放申购,开放赎回,,,,
2019-07-16,1.3457,4.2429,,,1,-0.71,开放申购,开放赎回,,,,
2019-07-15,1.3553,4.2525,,,1,0.17,开放申购,开放赎回,,,,
2019-07-12,1.3530,4.2502,,,1,0.27,开放申购,开放赎回,,,,
2019-07-11,1.3494,4.2466,,,1,0.28,开放申购,开放赎回,,,,
2019-07-10,1.3456,4.2428,,,1,-0.10,开放申购,开放赎回,,,,
2019-07-09,1.3469,4.2441,,,1,0.04,开放申购,开放赎回,,,,
2019-07-08,1.3464,4.2436,,,1,-1.10,开放申购,开放赎回,,,,
2019-07-05,1.3614,4.2586,,,1,0.79,开放申购,开放赎回,,,,
2019-07-04,1.3507,4.2479,,,1,-1.25,开放申购,开放赎回,,,,
2019-07-03,1.3678,4.2650,,,1,-0.75,开放申购,开放赎回,,,,
2019-07-02,1.3781,4.2753,,,1,-0.36,开放申购,开放赎回,,,,
2019-07-01,1.3831,4.2803,,,1,1.30,开放申购,开放赎回,,,,
2019-06-30,1.3654,4.2626,,,0,,开放申购,开放赎回,,,,
2019-06-28,1.3654,4.2626,,,1,0.33,开放申购,开放赎回,,,,
2019-06-27,1.3609,4.2581,,,1,0.76,开放申购,开放赎回,,,,
2019-06-26,1.3507,4.2479,,,1,0.58,开放申购,开放赎回,,,,
2019-06-25,1.3429,4.2401,,,1,0.22,开放申购,开放赎回,,,,
2019-06-24,1.3400,4.2372,,,1,1.03,开放申购,开放赎回,,,,
2019-06-21,1.3264,4.2236,,,1,0.35,开放申购,开放赎回,,,,
2019-06-20,1.3218,4.2190,,,1,1.72,开放申购,开放赎回,,,,
2019-06-19,1.2994,4.1966,,,1,0.25,开放申购,开放赎回,,,,
2019-06-18,1.2962,4.1934,,,1,0.72,开放申购,开放赎回,,,,
2019-06-17,1.2869,4.1841,,,1,-0.76,开放申购,开放赎回,,,,
2019-06-14,1.2967,4.1939,,,1,-0.32,开放申购,开放赎回,,,,
2019-06-13,1.3009,4.1981,,,1,0.17,开放申购,开放赎回,,,,
2019-06-12,1.2987,4.1959,,,1,-0.04,开放申购,开放赎回,,,,
2019-06-11,1.2992,4.1964,,,1,1.64,开放申购,开放赎回,,,,
2019-06-10,1.2782,4.1754,,,1,1.06,开放申购,开放赎回,,,,
2019-06-06,1.2648,4.1620,,,1,-0.85,开放申购,开放赎回,,,,
2019-06-05,1.2757,4.1729,,,1,0.33,开放申购,开放赎回,,,,
2019-06-04,1.2715,4.1687,,,1,-0.71,开放申购,开放赎回,,,,
