FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2020-02-19,0.5772,2.1860,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-18,0.5729,2.2150,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-17,0.5868,2.2250,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-16,1.1703,2.2300,2020-02-15,,0,0.00,限制大额申购,开放赎回,,,,
2020-02-14,0.6472,2.2510,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-13,0.5931,2.2320,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-12,0.6313,2.2440,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-11,0.5910,2.2390,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-10,0.5962,2.2660,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-09,1.2096,2.2870,2020-02-08,,0,0.00,限制大额申购,开放赎回,,,,
2020-02-07,0.6122,2.3270,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-06,0.6158,2.3430,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-05,0.6225,2.3570,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-04,0.6420,2.3670,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-03,0.6344,2.3720,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-02,6.4615,2.3720,2020-01-24,,0,0.00,限制大额申购,开放赎回,,,,
2020-01-23,0.6524,2.3810,,,1,0.00,暂停申购,开放赎回,,,,
2020-01-22,0.6696,2.4670,,,1,0.00,暂停申购,开放赎回,,,,
2020-01-21,0.6611,2.4390,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-20,0.6467,2.4250,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-19,1.2619,2.4140,2020-01-18,,0,0.00,限制大额申购,开放赎回,,,,
2020-01-17,0.6209,2.4060,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-16,0.8145,2.4100,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-15,0.6170,2.3100,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-14,0.6340,2.3120,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-13,0.6256,2.3070,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-12,1.2469,2.3180,2020-01-11,,0,0.00,限制大额申购,开放赎回,,,,
2020-01-10,0.6296,2.3650,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-09,0.6268,2.3830,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-08,0.6212,2.4050,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-07,0.6246,2.4360,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-06,0.6464,2.4780,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-05,1.3337,2.4900,2020-01-04,,0,0.00,限制大额申购,开放赎回,,,,
2020-01-03,0.6630,2.4750,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-02,0.6689,2.4750,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-01,0.6788,2.4720,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-31,0.7040,2.4900,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-30,0.6676,2.6320,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-29,1.3068,2.6030,2019-12-28,,0,0.00,限制大额申购,开放赎回,,,,
2019-12-27,0.6636,2.5140,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-26,0.6622,2.4760,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-25,0.7129,2.4400,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-24,0.9688,2.4370,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-23,0.6133,2.2210,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-22,1.1415,2.3310,2019-12-21,,0,0.00,限制大额申购,开放赎回,,,,
2019-12-20,0.5921,2.3300,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-19,0.5955,2.3210,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-18,0.7064,2.3100,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-17,0.5636,2.2390,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-16,0.8203,2.3610,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-15,1.1394,2.2240,2019-12-14,,0,0.00,限制大额申购,开放赎回,,,,
2019-12-13,0.5751,2.2260,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-12,0.5757,2.2270,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-11,0.5725,2.3230,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-10,0.7928,2.3330,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-09,0.5638,2.2250,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-08,1.1431,2.2330,2019-12-07,,0,0.00,限制大额申购,开放赎回,,,,
2019-12-06,0.5759,2.2380,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-05,0.7555,2.2430,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-04,0.5919,2.1750,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-03,0.5899,2.1400,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-02,0.5797,2.1360,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-01,1.1527,2.2300,2019-11-30,,0,0.00,限制大额申购,开放赎回,,,,
2019-11-29,0.5849,2.2590,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-28,0.6275,2.2700,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-27,0.5688,2.2550,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-26,0.5827,2.2880,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-25,0.7598,2.3560,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-24,1.2081,2.3090,2019-11-23,,0,0.00,限制大额申购,开放赎回,,,,
2019-11-22,0.6066,2.2780,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-21,0.5990,2.2610,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-20,0.6319,2.2450,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-19,0.7138,2.2160,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-18,0.6697,2.1350,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-17,1.1475,2.0750,2019-11-16,,0,0.00,限制大额申购,开放赎回,,,,
2019-11-15,0.5740,2.0550,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-14,0.5685,2.0480,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-13,0.5774,2.0810,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-12,0.5574,2.0760,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-11,0.5545,2.0890,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-10,1.1099,2.1070,2019-11-09,,0,0.00,限制大额申购,开放赎回,,,,
2019-11-08,0.5594,2.1380,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-07,0.6318,2.1520,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-06,0.5690,2.1250,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-05,0.5816,2.1430,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-04,0.5891,2.1510,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-03,1.1697,2.1510,2019-11-02,,0,0.00,限制大额申购,开放赎回,,,,
2019-11-01,0.5854,2.0970,,,1,0.00,限制大额申购,开放赎回,,,,
2019-10-31,0.5803,2.1050,,,1,0.00,限制大额申购,开放赎回,,,,
2019-10-30,0.6040,2.1130,,,1,0.00,限制大额申购,开放赎回,,,,
2019-10-29,0.5971,2.1020,,,1,0.00,限制大额申购,开放赎回,,,,
2019-10-28,0.5880,2.0940,,,1,0.00,限制大额申购,开放赎回,,,,
2019-10-27,1.0677,2.1650,2019-10-26,,0,0.00,限制大额申购,开放赎回,,,,
2019-10-25,0.6002,2.2030,,,1,0.00,限制大额申购,开放赎回,,,,
