trade_date,close,open,北向资金,mid,upper,lower,ret,week,position,signal,capital_ret,策略净值,指数净值
2019-08-22,3793.5061,3793.8552,1515.33,845.78576,6059.146795105564,-4367.575275105564,0.00310654471033156,2019-08-19/2019-08-25,1.0,,0.00310654471033156,1.2394037956927562,1.2009396217535375
2019-08-23,3820.8638,3796.8821,1148.77,846.6261999999999,6060.059162781881,-4366.806762781882,0.007211718995258742,2019-08-19/2019-08-25,1.0,,0.007211718995258742,1.2483420275889494,1.2096004608358963
2019-08-26,3765.9105,3756.3618,-3033.73,833.03964,6059.263006361564,-4393.183726361564,-0.014382428392239466,2019-08-26/2019-09-01,1.0,,-0.014382428392239466,1.2303878377681283,1.1922034688247043
2019-08-27,3816.9459,3791.4587,11270.98,876.0812799999999,6195.177006640983,-4443.014446640984,0.013551941821240865,2019-08-26/2019-09-01,1.0,,0.013551941821240865,1.2470619821631244,1.2083601408732982
2019-08-28,3802.5844,3818.8125,-778.41,860.71516,6178.022733735526,-4456.592413735527,-0.003762563152912346,2019-08-26/2019-09-01,1.0,,-0.003762563152912346,1.2423698326996395,1.2038136095318004
2019-08-29,3790.1867,3805.494,383.17,850.3078,6163.950531065706,-4463.334931065707,-0.0032603352604086977,2019-08-26/2019-09-01,1.0,,-0.0032603352604086977,1.2383192905276208,1.199888773573684
2019-08-30,3799.5863,3816.678,6719.55,870.55388,6212.768300347153,-4471.660540347152,0.0024799833739059807,2019-08-26/2019-09-01,1.0,,0.0024799833739059807,1.2413903017797163,1.2028644777826831
2019-09-02,3848.3198,3803.689,5309.9,870.93548,6213.85848199147,-4471.98752199147,0.01282600160970171,2019-09-02/2019-09-08,1.0,,0.01282600160970171,1.257312375788611,1.2182924195109768
2019-09-03,3853.6106,3852.5794,18.66,870.79312,6213.766345764792,-4472.180105764792,0.0013748337651147136,2019-09-02/2019-09-08,1.0,,0.0013748337651147136,1.259040971296142,1.2199673690651038
2019-09-04,3886.0012,3848.6483,4972.88,892.9964399999999,6248.305572336161,-4462.3126923361615,0.008405260251256319,2019-09-02/2019-09-08,1.0,,0.008405260251256319,1.2696235383268806,1.2302215123001365
2019-09-05,3925.323,3909.2087,9183.23,935.08824,6343.537558820359,-4473.361078820359,0.010118833725527354,2019-09-02/2019-09-08,1.0,,0.010118833725527354,1.282470647805226,1.2426699192286685
2019-09-06,3948.5075,3946.6854,8523.92,975.29248,6426.281859746485,-4475.696899746485,0.005906392926136261,2019-09-02/2019-09-08,1.0,,0.005906392926136261,1.2900454233674001,1.250009616049123
2019-09-09,3972.9484,3980.9577,2785.46,977.74672,6430.263737319948,-4474.7702973199475,0.006189908465413785,2019-09-09/2019-09-15,1.0,,0.006189908465413785,1.2980306864542703,1.257747061153354
2019-09-10,3959.265,3976.8697,2378.74,985.7915599999999,6439.612868503842,-4468.029748503843,-0.003444142390573335,2019-09-09/2019-09-15,1.0,,-0.003444142390573335,1.293560083942788,1.2534152011834168
2019-09-11,3930.0999,3969.6757,2432.02,972.89524,6410.320783109028,-4464.530303109028,-0.007366291470765285,2019-09-09/2019-09-15,1.0,,-0.007366291470765285,1.2840313433295178,1.2441821794776118
2019-09-12,3972.3799,3944.6917,3295.48,974.81816,6413.906161061051,-4464.269841061051,0.010757996253479396,2019-09-09/2019-09-15,1.0,,0.010757996253479396,1.2978449477104068,1.2575670867030777
2019-09-16,3957.7154,3981.3616,909.94,970.4450400000001,6408.653972710739,-4467.76389271074,-0.0036916156986898097,2019-09-16/2019-09-22,1.0,,-0.0036916156986898097,1.2930538029269738,1.252924632303649
2019-09-17,3891.2208,3947.1577,-518.2,963.33256,6403.302192431428,-4476.637072431428,-0.016801258625114834,2019-09-16/2019-09-22,1.0,,-0.016801258625114834,1.2713288715678095,1.2318739215185384
2019-09-18,3910.0837,3902.9947,3921.37,979.7255199999998,6425.823308311961,-4466.372268311961,0.0048475532408749356,2019-09-16/2019-09-22,1.0,,0.0048475532408749356,1.277491705959396,1.237845495939145
2019-09-19,3924.3823,3923.9631,2692.58,981.82528,6429.18526123184,-4465.53470123184,0.003656852665327781,2019-09-16/2019-09-22,1.0,,0.003656852665327781,1.2821633049092678,1.242372114540234
2019-09-20,3935.6511,3933.4594,14862.34,1035.55176,6639.6905221972975,-4568.587002197297,0.002871483749175008,2019-09-16/2019-09-22,1.0,,0.002871483749175008,1.2858450160031032,1.2459395658775645
2019-09-23,3890.6616,3925.1858,-1531.35,1021.29856,6629.906246629166,-4587.309126629166,-0.011431272451971175,2019-09-23/2019-09-29,1.0,,-0.011431272451971175,1.2711461712941625,1.2316968912413273
2019-09-24,3901.0758,3895.8661,2751.72,1029.84,6640.712581242362,-4581.032581242362,0.0026767169881853903,2019-09-23/2019-09-29,1.0,,0.0026767169881853903,1.2745486698453323,1.234993795234408
2019-09-25,3870.9837,3887.5548,492.96,1016.74308,6621.776497558285,-4588.290337558285,-0.007713795256170108,2019-09-23/2019-09-29,1.0,,-0.007713795256170108,1.2647170623621216,1.2254673059553294
2019-09-26,3841.1388,3884.7022,2497.47,1025.64988,6631.98595829787,-4580.68619829787,-0.007709900715934359,2019-09-23/2019-09-29,1.0,,-0.007709900715934359,1.2549662193775615,1.2160190746957902
2019-09-27,3852.6534,3843.4584,318.5,1021.51936,6628.169611192636,-4585.130891192635,0.0029977047431870574,2019-09-23/2019-09-29,1.0,,0.0029977047431870574,1.2587282375659292,1.2196643408438117
2019-09-30,3814.5282,3842.0741,-635.17,1031.41412,6626.4967569752935,-4563.668516975295,-0.009895829196573946,2019-09-30/2019-10-06,1.0,,-0.009895829196573946,1.2462720779220722,1.2075947508496694
2019-10-08,3837.6791,3818.5894,1743.95,1034.84476,6630.317978083314,-4560.628458083314,0.0060691385110220875,2019-10-07/2019-10-13,1.0,,0.0060691385110220875,1.2538358757854005,1.2149238106577593
2019-10-09,3843.2392,3822.6068,-2216.87,1026.99364,6629.646054961501,-4575.658774961502,0.0014488183756689033,2019-10-07/2019-10-13,1.0,,0.0014488183756689033,1.2556524562423113,1.216684014599678
2019-10-10,3874.6391,3838.4865,136.33,1029.9578000000001,6631.1009064063655,-4571.185306406365,0.008170165416714115,2019-10-07/2019-10-13,1.0,,0.008170165416714115,1.2659113445157144,1.2266245242588292
2019-10-11,3911.7253,3885.5198,3726.14,1045.03048,6651.062432888055,-4561.001472888054,0.00957152370655634,2019-10-07/2019-10-13,1.0,,0.00957152370655634,1.278028044960145,1.238365189971816
2019-10-14,3953.2411,3944.8593,2701.63,1060.0184,6664.694994284355,-4544.658194284355,0.01061316856784389,2019-10-14/2019-10-20,1.0,,0.01061316856784389,1.2915919720357392,1.251508168481537
2019-10-15,3936.2498,3953.1645,3671.25,1063.74368,6671.638175514281,-4544.15081551428,-0.004298068235706665,2019-10-14/2019-10-20,1.0,,-0.004298068235706665,1.2860406216072386,1.246129100975859
2019-10-16,3922.6854,3939.276,2736.42,1063.45968,6671.158733445288,-4544.239373445288,-0.003446021134126287,2019-10-14/2019-10-20,1.0,,-0.003446021134126287,1.2816088984458351,1.2418349137580464
2019-10-17,3925.2216,3929.386,1738.79,1067.64948,6675.600877724647,-4540.301917724647,0.0006465468783196648,2019-10-14/2019-10-20,1.0,,0.0006465468783196648,1.282437518678352,1.2426378182449251
2019-10-18,3869.3777,3935.4199,-1243.49,1055.0071200000002,6666.647075970812,-4556.632835970811,-0.014226941989720965,2019-10-14/2019-10-20,1.0,,-0.014226941989720965,1.2641923544946734,1.224958882090521
2019-10-21,3880.8398,3865.3436,2914.77,1063.56148,6677.908160630934,-4550.785200630933,0.002962259280090418,2019-10-21/2019-10-27,1.0,,0.002962259280090418,1.2679372200285945,1.2285875279067229
2019-10-22,3895.8809,3896.3149,294.85,1045.53996,6649.050081851412,-4557.970161851412,0.00387573328844959,2019-10-21/2019-10-27,1.0,,0.00387573328844959,1.2728514065199237,1.233349205486405
2019-10-23,3871.0848,3892.6766,-1804.57,1030.8107599999998,6640.265229323772,-4578.643709323773,-0.006364696620987598,2019-10-21/2019-10-27,1.0,,-0.006364696620987598,1.264750093473827,1.225499311965748
2019-10-24,3870.6678,3877.9239,560.42,1021.49484,6628.327167871812,-4585.337487871811,-0.00010772174249451538,2019-10-21/2019-10-27,1.0,,-0.00010772174249451538,1.2646138523899377,1.2253672990444373
2019-10-25,3896.7923,3871.7687,1537.67,1021.1403200000001,6627.89256220914,-4585.611922209139,0.006749352140217324,2019-10-21/2019-10-27,1.0,,0.006749352140217324,1.2731491766011143,1.2336377344467953
2019-10-28,3926.585,3904.9824,2839.7,1071.36356,6586.623534451386,-4443.896414451387,0.007645442124282642,2019-10-28/2019-11-03,1.0,,0.007645442124282642,1.2828829649463962,1.2430694403478393
2019-10-29,3910.226,3929.7077,2423.63,1093.3774400000002,6595.904701878263,-4409.149821878263,-0.004166215681056129,2019-10-28/2019-11-03,1.0,,-0.004166215681056129,1.2775381978208769,1.2378905449528204
2019-10-30,3891.2255,3904.7172,2899.53,1111.42372,6610.551838283545,-4387.704398283546,-0.004859182052392885,2019-10-28/2019-11-03,1.0,,-0.004859182052392885,1.2713304071387792,1.2318754094339588
2019-10-31,3886.7519,3906.8593,7389.32,1155.51044,6668.114810061097,-4357.093930061097,-0.0011496635186010185,2019-10-28/2019-11-03,1.0,,-0.0011496635186010185,1.2698688049496036,1.2304591672162708
2019-11-01,3952.3872,3883.8084,7449.27,1181.01736,6725.853644491142,-4363.818924491143,0.016886928131430334,2019-10-28/2019-11-03,1.0,,0.016886928131430334,1.2913129881951328,1.2512378427417117
2019-11-04,3978.1216,3964.0052,4084.83,1201.7753599999999,6749.137058037523,-4345.586338037524,0.006511102960762516,2019-11-04/2019-11-10,1.0,,0.006511102960762516,1.2997208600158412,1.2593847811642054
2019-11-05,4002.8128,3982.1155,5200.48,1222.57728,6781.684977148032,-4336.530417148033,0.006206748431219378,2019-11-04/2019-11-10,1.0,,0.006206748431219378,1.3077879004247677,1.2672014656789978
2019-11-06,3984.8816,4006.327,791.07,1228.27736,6784.727907431382,-4328.173187431382,-0.0044796499101831255,2019-11-04/2019-11-10,1.0,,-0.0044796499101831255,1.3019294684740912,1.261524846747085
2019-11-07,3991.8749,3984.5529,2109.6,1219.4256,6768.701958842101,-4329.8507588421,0.0017549580394056186,2019-11-04/2019-11-10,1.0,,0.0017549580394056186,1.304214300061529,1.2637387699187936
2019-11-08,3973.0107,4017.6742,1366.93,1227.9413599999998,6774.023238217901,-4318.140518217901,-0.004725649092861106,2019-11-04/2019-11-10,1.0,,-0.004725649092861106,1.2980510409375468,1.2577667839471134
2019-11-11,3902.9783,3948.6186,669.96,1232.0334,6776.328988011634,-4312.262188011633,-0.017627035336199692,2019-11-11/2019-11-17,1.0,,-0.017627035336199692,1.2751702493707497,1.2355960844017795
2019-11-12,3903.6888,3905.9584,-10.81,1226.1075600000001,6771.608214537514,-4319.393094537513,0.00018204046894121362,2019-11-11/2019-11-17,1.0,,0.00018204046894121362,1.275402381960925,1.2358210128924059
2019-11-13,3899.9815,3905.2831,-1763.04,1233.4627600000001,6767.229025621677,-4300.303505621676,-0.0009496914815545487,2019-11-11/2019-11-17,1.0,,-0.0009496914815545487,1.2741911431832225,1.2346473642037359
2019-11-14,3905.857,3905.9284,1211.02,1244.96736,6771.843005099379,-4281.908285099378,0.001506545607972809,2019-11-11/2019-11-17,1.0,,0.001506545607972809,1.276110770253703,1.2365074167676722
2019-11-15,3877.0892,3908.4891,1684.29,1240.5508799999998,6765.63262671788,-4284.530866717881,-0.007365297807881865,2019-11-11/2019-11-17,1.0,,-0.007365297807881865,1.2667118343949388,1.2274001714015235
2019-11-18,3907.9291,3874.4405,1459.05,1245.46908,6769.748952019263,-4278.810792019263,0.007954395271586812,2019-11-18/2019-11-24,1.0,,0.007954395271586812,1.276787761020913,1.2371633975212646
2019-11-19,3947.0392,3904.0996,2524.35,1232.57172,6741.548695060052,-4276.405255060052,0.010007883715188237,2019-11-18/2019-11-24,1.0,,0.010007883715188237,1.289565704462186,1.2495447849403447
2019-11-20,3907.8641,3940.1344,189.88,1199.40136,6665.772815073924,-4266.970095073924,-0.00992518645368412,2019-11-18/2019-11-24,1.0,,-0.00992518645368412,1.2767665244011224,1.2371428199675831
2019-11-21,3889.598,3894.539,629.13,1132.3791999999999,6377.078731330092,-4112.320331330093,-0.004674190179745463,2019-11-18/2019-11-24,1.0,,-0.004674190179745463,1.270798674850939,1.2313601791475481
2019-11-22,3849.9948,3894.1742,944.76,1132.40476,6377.102190440251,-4112.292670440253,-0.010181823417227176,2019-11-18/2019-11-24,1.0,,-0.010181823417227176,1.2578596271447604,1.2188226872404626
2019-11-25,3878.2061,3850.966,5636.4,1162.13156,6416.720882087904,-4092.4577620879045,0.0073276202866559,2019-11-25/2019-12-01,1.0,,0.0073276202866559,1.2670767448663918,1.2277537570893222
2019-11-26,3891.6533,3893.4349,21430.15,1239.7378,6834.583692648227,-4355.108092648227,0.003467376321232729,2019-11-25/2019-12-01,1.0,,0.003467376321232729,1.2714701767687262,1.2320108413949582
2019-11-27,3875.6186,3883.429,2421.67,1233.99544,6824.42823126556,-4356.43735126556,-0.004120279676506633,2019-11-25/2019-12-01,1.0,,-0.004120279676506633,1.2662313640401017,1.2269346121639226
2019-11-28,3862.3029,3877.9012,1738.01,1240.5776,6830.153751816977,-4348.998551816976,-0.0034357611969350055,2019-11-25/2019-12-01,1.0,,-0.0034357611969350055,1.2618808954531906,1.2227191578322734
2019-11-29,3828.6706,3857.1883,671.0,1238.84888,6828.67139188751,-4350.973631887509,-0.008707835939019803,2019-11-25/2019-12-01,1.0,,-0.008707835939019803,1.2508926436410008,1.2120719200063734
2019-12-02,3836.0589,3835.5128,2710.45,1240.10668,6830.596955303207,-4350.383595303208,0.0019297298649822991,2019-12-02/2019-12-08,1.0,,0.0019297298649822991,1.2533065285333216,1.2144108913889162
2019-12-03,3851.0873,3829.212,3456.6,1257.51852,6848.2290658335205,-4333.192025833521,0.003917666644795315,2019-12-02/2019-12-08,1.0,,0.003917666644795315,1.2582165657158608,1.2191685484311867
2019-12-04,3849.819,3841.6627,3957.56,1263.19772,6858.466851870536,-4332.0714118705355,-0.0003293355619333749,2019-12-02/2019-12-08,1.0,,-0.0003293355619333749,1.257802190256157,1.2187670328721976
2019-12-05,3879.3638,3863.6086,6064.56,1279.47284,6892.8407914209565,-4333.895111420956,0.007674334819377293,2019-12-02/2019-12-08,1.0,,0.007674334819377293,1.2674549854007289,1.228120259149278
2019-12-06,3902.3853,3885.0582,4361.79,1290.35152,6911.231660195339,-4330.528620195339,0.005934349338414746,2019-12-02/2019-12-08,1.0,,0.005934349338414746,1.2749765060548122,1.2354083537966543
2019-12-09,3895.4468,3909.5297,3390.78,1316.17128,6925.209691513102,-4292.867131513101,-0.0017780151027115831,2019-12-09/2019-12-15,1.0,,-0.0017780151027115831,1.2727095785714442,1.2332117790855877
2019-12-10,3900.3843,3886.444,2954.71,1324.18596,6935.266284631151,-4286.894364631152,0.0012675054373736394,2019-12-09/2019-12-15,1.0,,0.0012675054373736394,1.274322744882481,1.2347748817210118
2019-12-11,3902.7492,3907.1592,2367.94,1336.3596800000003,6945.067100942648,-4272.347740942647,0.000606324869064867,2019-12-09/2019-12-15,1.0,,0.000606324869064867,1.2750953984539182,1.235523556439496
2019-12-12,3891.0242,3908.4537,6521.77,1366.6515599999998,6992.216796497305,-4258.913676497305,-0.003004292461324498,2019-12-09/2019-12-15,1.0,,-0.003004292461324498,1.2712646389608735,1.231811682333096
2019-12-13,3968.2211,3928.0044,5270.59,1378.16208,7015.083630032085,-4258.759470032085,0.01983973782532633,2019-12-09/2019-12-15,1.0,,0.01983973782532633,1.2964861961044654,1.2562505031607587
2019-12-16,3987.5464,3970.7092,700.01,1380.3806000000002,7016.451605732604,-4255.690405732603,0.004870015937368022,2019-12-16/2019-12-22,1.0,,0.004870015937368022,1.3028001045420718,1.2623684631324783
2019-12-17,4041.7996,3987.7426,8806.53,1405.45004,7084.364153070952,-4273.4640730709525,0.013605659861412489,2019-12-16/2019-12-22,1.0,,0.013605659861412489,1.320525559631884,1.2795438190616328
2019-12-18,4032.7826,4039.724,4483.1,1419.0894,7105.409636507538,-4267.230836507539,-0.002230936932152705,2019-12-16/2019-12-22,1.0,,-0.002230936932152705,1.3175795503910495,1.2766892374993806
2019-12-19,4027.1495,4034.6159,3536.37,1413.8964799999999,7094.501357454934,-4266.708397454935,-0.0013968270940268868,2019-12-16/2019-12-22,1.0,,-0.0013968270940268868,1.3157391195765276,1.274905923381789
2019-12-20,4017.2527,4032.1519,3715.32,1380.19232,6972.571084358893,-4212.186444358893,-0.0024575198909303486,2019-12-16/2019-12-22,1.0,,-0.0024575198909303486,1.312505664518893,1.2717728167160134
2019-12-23,3967.0962,4014.6929,1749.15,1370.02216,6955.6375169371495,-4215.593196937149,-0.012485273829052401,2019-12-23/2019-12-29,1.0,,-0.012485273829052401,1.2961186718951923,1.2558943848509687
2019-12-24,3992.9581,3971.56,0.0,1366.45932,6953.404349537732,-4220.485709537732,0.006519100797202748,2019-12-23/2019-12-29,1.0,,0.006519100797202748,1.3045682001624135,1.264081686936453
2019-12-27,4022.0278,4029.2454,4680.9,1402.10096,6972.324120082998,-4168.1222000829985,0.0072802416834776285,2019-12-23/2019-12-29,1.0,,0.0072802416834776285,1.3140657719521753,1.2732845071250085
2019-12-30,4081.6334,4015.5195,4427.97,1421.86176,6996.45801314,-4152.73449314,0.014819788167550696,2019-12-30/2020-01-05,1.0,,0.014819788167550696,1.3335399483307355,1.2921543137976252
2019-12-31,4096.5821,4077.7519,-162.25,1428.2934,6996.653663755442,-4140.066863755443,0.0036624308297750208,2019-12-30/2020-01-05,1.0,,0.0036624308297750208,1.3384239461502385,1.2968867395933044
2020-01-02,4152.2408,4121.3487,10147.05,1467.67956,7096.048476852826,-4160.689356852825,0.013586618952418972,2019-12-30/2020-01-05,1.0,,0.013586618952418972,1.3566086023033748,1.3145070455486036
2020-01-03,4144.9649,4161.2185,3360.85,1476.06,7107.258443693441,-4155.13844369344,-0.0017522827674155694,2019-12-30/2020-01-05,1.0,,-0.0017522827674155694,1.354231440427431,1.3122036575050424
2020-01-06,4129.2954,4120.5211,4355.21,1467.0030800000002,7083.591935312274,-4149.585775312273,-0.0037803697686318305,2020-01-06/2020-01-12,1.0,,-0.0037803697686318305,1.3491119448303084,1.3072430424679222
2020-01-07,4160.2274,4137.4019,4506.96,1491.8609199999999,7107.652856709251,-4123.931016709251,0.00749086635942775,2020-01-06/2020-01-12,1.0,,0.00749086635942775,1.3592179621129399,1.3170354253983412
2020-01-08,4112.3172,4139.6315,1422.95,1492.51828,7108.270178890891,-4123.23361889089,-0.011516245482157905,2020-01-06/2020-01-12,1.0,,-0.011516245482157905,1.3435648743974888,1.3018681221307555
2020-01-09,4164.3697,4145.5345,7550.58,1534.7692,7163.348277880436,-4093.809877880437,0.012657705490228155,2020-01-06/2020-01-12,1.0,,0.012657705490228155,1.3605713228846277,1.318346785407803
2020-01-10,4163.1849,4177.5777,2958.24,1549.74132,7175.582415928015,-4076.0997759280144,-0.0002845088417582353,2020-01-06/2020-01-12,1.0,,-0.0002845088417582353,1.3601842283134242,1.317971704090851
2020-01-13,4203.9883,4166.9254,7710.47,1585.30172,7235.335346039261,-4064.7319060392606,0.00980100595580069,2020-01-13/2020-01-19,1.0,,0.00980100595580069,1.3735154020361102,1.3308891526122222
2020-01-14,4189.8862,4215.1578,3427.96,1599.78516,7249.963478125976,-4050.3931581259762,-0.0033544574802931715,2020-01-13/2020-01-19,1.0,,-0.0033544574802931715,1.3689080030214522,1.326424741538801
2020-01-15,4166.7344,4186.881,1044.14,1603.96172,7252.336631043714,-4044.4131910437136,-0.005525639335979937,2020-01-13/2020-01-19,1.0,,-0.005525639335979937,1.361343911112619,1.3190953968107373
2020-01-16,4149.0434,4174.8172,3846.5,1617.2133600000002,7268.6585146447505,-4034.2317946447506,-0.004245770980747077,2020-01-13/2020-01-19,1.0,,-0.004245770980747077,1.3555639566400004,1.3134948198541212
2020-01-17,4154.853,4162.1939,3521.35,1622.3800800000001,7276.418037304101,-4031.657877304101,0.001400226375072533,2020-01-13/2020-01-19,1.0,,0.001400226375072533,1.3574620530451853,1.3153340099444022
2020-01-20,4185.8304,4170.7365,4193.0,1637.7366,7295.720684176348,-4020.247484176348,0.0074557150397378535,2020-01-20/2020-01-26,1.0,,0.0074557150397378535,1.3675829032899478,1.3251407655046235
2020-01-21,4114.3085,4165.0203,-7128.02,1606.10404,7324.3381219252715,-4112.130041925271,-0.017086669350005135,2020-01-20/2020-01-26,1.0,0.0,-0.017086669350005135,1.3442154664127124,1.3024985234022333
2020-01-22,4131.9311,4093.8009,-763.91,1602.10096,7323.287839414346,-4119.085919414347,0.004283247111877886,2020-01-20/2020-01-26,0.0,,-0.004934613921148547,1.337582282059129,1.3080774464408211
2020-01-23,4003.9013,4093.3229,-11761.8,1548.46836,7408.439643053192,-4311.502923053193,-0.030985463431372318,2020-01-20/2020-01-26,0.0,,-0.0,1.337582282059129,1.267546060558726
2020-02-03,3688.3578,3639.9089,18189.39,1615.5617200000002,7684.435381772279,-4453.311941772279,-0.07880901060173484,2020-02-03/2020-02-09,0.0,1.0,-0.0,1.337582282059129,1.1676520096339662
2020-02-04,3785.6376,3652.0035,4920.17,1608.18992,7665.445854356346,-4449.066014356346,0.026374827301190784,2020-02-03/2020-02-09,1.0,,0.03622607672747309,1.3860376404383117,1.1984486297359505
2020-02-05,3828.5272,3801.099,-308.14,1600.40052,7660.382971342563,-4459.581931342563,0.011329557800250134,2020-02-03/2020-02-09,1.0,,0.011329557800250134,1.4017408339989799,1.2120265227571745
2020-02-06,3899.7751,3841.7537,10557.96,1625.5666400000002,7739.711819310608,-4488.578539310608,0.018609741103576383,2020-02-03/2020-02-09,1.0,,0.018609741103576383,1.427826868014012,1.2345820225563535
2020-02-07,3899.8693,3879.5531,-3299.28,1619.1062,7743.063704914728,-4504.851304914728,2.415523910603845e-05,2020-02-03/2020-02-09,1.0,,2.415523910603845e-05,1.427861357513411,1.2346118441803045
2020-02-10,3916.0052,3872.3738,-3272.34,1585.29572,7717.332747933645,-4546.741307933645,0.004137548917344525,2020-02-10/2020-02-16,1.0,,0.004137548917344525,1.4337692037273086,1.2397201110795335
2020-02-11,3952.4643,3926.4204,1043.52,1579.36052,7710.953467074041,-4552.232427074041,0.009310278750396028,2020-02-10/2020-02-16,1.0,,0.009310278750396028,1.4471179946777433,1.251262250886156
2020-02-12,3984.4325,3945.6663,1485.11,1574.95856,7705.80836293649,-4555.89124293649,0.008088169196113881,2020-02-10/2020-02-16,1.0,,0.008088169196113881,1.4588225298654378,1.2613826716800334
2020-02-13,3959.9188,3985.8757,791.2,1544.4393199999997,7640.9347119136655,-4552.0560719136665,-0.0061523692520829565,2020-02-10/2020-02-16,1.0,,-0.0061523692520829565,1.4498473149884479,1.2536221797156788
2020-02-14,3987.7342,3954.234,4322.75,1548.83552,7648.956938800027,-4551.285898800026,0.007024234941383156,2020-02-10/2020-02-16,1.0,,0.007024234941383156,1.4600313831580602,1.2624279164337306
2020-02-17,4077.4241,3999.6511,5362.39,1575.85696,7680.203405559235,-4528.489485559235,0.02249144388811075,2020-02-17/2020-02-23,1.0,,0.02249144388811075,1.4928695970872405,1.2908217430789846
2020-02-18,4057.5108,4069.8315,-5390.47,1547.0473200000001,7687.01380153171,-4592.919161531709,-0.004883794158179411,2020-02-17/2020-02-23,1.0,0.0,-0.004883794158179411,1.4855787292700622,1.2845176353908845
2020-02-19,4051.3107,4049.5862,3744.64,1552.24336,7695.163711097965,-4590.676991097964,-0.0015280550824411376,2020-02-17/2020-02-23,0.0,,-0.0019335386611909955,1.4827063053627756,1.28255482168964
2020-02-20,4144.6561,4062.8968,3897.92,1553.86208,7698.057698654165,-4590.333538654165,0.023040790231171338,2020-02-17/2020-02-23,0.0,,0.0,1.4827063053627756,1.3121058982961684
2020-02-21,4149.4903,4134.8747,-1120.08,1529.61996,7670.530722808806,-4611.290802808806,0.0011663693882828507,2020-02-17/2020-02-23,0.0,,0.0,1.4827063053627756,1.3136362984501264
2020-02-24,4132.8388,4131.8364,-8705.14,1485.29548,7701.919394919523,-4731.328434919524,-0.004012902500338367,2020-02-24/2020-03-01,0.0,,-0.0,1.4827063053627756,1.3083648040635407
2020-02-25,4123.8543,4066.302,-4831.34,1461.99348,7707.275519612518,-4783.288559612518,-0.0021739294549790733,2020-02-24/2020-03-01,0.0,,-0.0,1.4827063053627756,1.305520511278129
2020-02-26,4073.0152,4070.0994,-6726.89,1400.43028,7656.007542615203,-4855.146982615204,-0.012328054364093344,2020-02-24/2020-03-01,0.0,,-0.0,1.4827063053627756,1.2894259834416533
2020-02-27,4084.8759,4084.0782,-3940.5,1362.48192,7625.980739170778,-4901.016899170778,0.0029120195770446777,2020-02-24/2020-03-01,0.0,,0.0,1.4827063053627756,1.2931808171485855
2020-02-28,3940.0488,3988.7274,-5136.8,1323.65856,7609.897141764408,-4962.580021764408,-0.0354544675396381,2020-02-24/2020-03-01,0.0,,-0.0,1.4827063053627756,1.2473317798441084
2020-03-02,4069.6662,3968.8435,4152.01,1318.9617200000002,7599.428854132919,-4961.505414132918,0.03289740979857925,2020-03-02/2020-03-08,0.0,,0.0,1.4827063053627756,1.2883657645604312
2020-03-03,4091.3615,4125.1356,480.29,1286.47756,7528.995205580545,-4956.040085580545,0.0053309777593060215,2020-03-02/2020-03-08,0.0,,0.0,1.4827063053627756,1.295234013797154
2020-03-04,4115.0524,4078.4998,-780.43,1260.6319200000003,7492.133988062482,-4970.870148062482,0.005790468527408166,2020-03-02/2020-03-08,0.0,,0.0,1.4827063053627756,1.302734025589675
2020-03-05,4206.7251,4150.21,4810.62,1271.0990800000002,7511.081336672881,-4968.883176672881,0.02227740769473563,2020-03-02/2020-03-08,0.0,,0.0,1.4827063053627756,1.3317555625955404
2020-03-06,4138.5072,4158.2021,-3042.11,1239.77836,7484.095778307897,-5004.539058307896,-0.016216391225563953,2020-03-02/2020-03-08,0.0,,-0.0,1.4827063053627756,1.31015929337567
2020-03-09,3997.1325,4063.076,-14318.89,1176.03072,7592.293347956894,-5240.231907956894,-0.034160795950771816,2020-03-09/2020-03-15,0.0,,-0.0,1.4827063053627756,1.2654032090916565
2020-03-10,4082.7315,3975.2288,3095.87,1169.38152,7579.192921903766,-5240.429881903766,0.021415101951211213,2020-03-09/2020-03-15,0.0,,0.0,1.4827063053627756,1.292501947823744
2020-03-11,4028.4289,4090.9348,-7465.03,1130.24912,7591.2066369085005,-5330.7083969085,-0.01330055625749571,2020-03-09/2020-03-15,0.0,,-0.0,1.4827063053627756,1.2753109529537916
2020-03-12,3950.9111,3976.1139,-8380.38,1072.7316400000002,7579.623215046406,-5434.159935046406,-0.019242687887578214,2020-03-09/2020-03-15,0.0,,-0.0,1.4827063053627756,1.2507705423264919
2020-03-13,3895.3128,3771.0139,-14726.3,1016.69064,7691.95367430161,-5658.57239430161,-0.014072273101766286,2020-03-09/2020-03-15,0.0,,-0.0,1.4827063053627756,1.2331693576672291
2020-03-16,3727.8398,3899.8598,-9807.48,969.4896,7722.577280404405,-5783.598080404406,-0.04299346640403301,2020-03-16/2020-03-22,0.0,,-0.0,1.4827063053627756,1.1801511323178802
2020-03-17,3709.6822,3739.7833,-8238.03,917.0352800000001,7716.0190552849235,-5881.948495284923,-0.004870810167325379,2020-03-16/2020-03-22,0.0,,-0.0,1.4827063053627756,1.1744028401836057
2020-03-18,3636.2565,3729.6853,-7191.23,876.9106400000001,7716.735489844716,-5962.9142098447155,-0.019792989275469575,2020-03-16/2020-03-22,0.0,,-0.0,1.4827063053627756,1.1511578973627705
