trade_date,ts_code,trade_date,close,open,pct_chg,amount
2011-01-26,000300.SH,20110126,2978.431,2939.773,1.3536,51746038.07
2011-01-27,000300.SH,20110127,3026.466,2953.589,1.6128,96976029.913
2011-01-28,000300.SH,20110128,3036.735,3020.122,0.3393,78241917.729
2011-01-31,000300.SH,20110131,3076.508,3035.418,1.3097,83070309.373
2011-02-01,000300.SH,20110201,3077.283,3083.493,0.0252,65832698.489
2011-02-09,000300.SH,20110209,3040.949,3055.398,-1.1807,78148356.164
2011-02-10,000300.SH,20110210,3104.163,3034.079,2.0788,86967273.678
2011-02-11,000300.SH,20110211,3120.956,3100.274,0.541,99001500.83
2011-02-14,000300.SH,20110214,3219.143,3123.246,3.1461,155829380.802
2011-02-15,000300.SH,20110215,3217.671,3223.222,-0.0457,147747227.925
2011-02-16,000300.SH,20110216,3248.527,3211.135,0.959,125549596.91
2011-02-17,000300.SH,20110217,3245.907,3255.626,-0.0807,127559673.833
2011-02-18,000300.SH,20110218,3211.876,3240.051,-1.0484,104743371.599
2011-02-21,000300.SH,20110221,3257.908,3192.146,1.4332,108055882.413
2011-02-22,000300.SH,20110222,3163.578,3267.615,-2.8954,147588609.007
2011-02-23,000300.SH,20110223,3174.742,3152.441,0.3529,97251422.739
2011-02-24,000300.SH,20110224,3190.935,3170.236,0.5101,94908281.477
2011-02-25,000300.SH,20110225,3197.617,3190.872,0.2094,88275899.352
2011-02-28,000300.SH,20110228,3239.559,3200.677,1.3117,109249970.846
2011-03-01,000300.SH,20110301,3254.893,3241.714,0.4733,124040755.772
2011-03-02,000300.SH,20110302,3243.298,3237.116,-0.3562,113592007.455
2011-03-03,000300.SH,20110303,3221.718,3248.156,-0.6654,131217797.7
2011-03-04,000300.SH,20110304,3270.666,3223.507,1.5193,107401810.462
2011-03-07,000300.SH,20110307,3334.51,3287.405,1.952,170406772.534
2011-03-08,000300.SH,20110308,3337.457,3335.71,0.0884,126306326.053
2011-03-09,000300.SH,20110309,3338.858,3344.1,0.042,113534089.995
2011-03-10,000300.SH,20110310,3280.259,3330.444,-1.7551,117952630.963
2011-03-11,000300.SH,20110311,3247.376,3263.081,-1.0025,100306077.088
2011-03-14,000300.SH,20110314,3262.92,3238.905,0.4787,94134688.007
2011-03-15,000300.SH,20110315,3203.961,3250.595,-1.8069,129603315.155
2011-03-16,000300.SH,20110316,3248.195,3204.919,1.3806,111826095.701
2011-03-17,000300.SH,20110317,3197.1,3216.288,-1.573,117295727.563
2011-03-18,000300.SH,20110318,3215.685,3228.915,0.5813,86845200.065
2011-03-21,000300.SH,20110321,3207.11,3220.677,-0.2667,84105739.105
2011-03-22,000300.SH,20110322,3222.961,3217.8,0.4942,80009792.794
2011-03-23,000300.SH,20110323,3264.926,3222.325,1.3021,98540423.659
2011-03-24,000300.SH,20110324,3251.361,3269.575,-0.4155,88058905.863
2011-03-25,000300.SH,20110325,3294.484,3256.179,1.3263,122021366.96
2011-03-28,000300.SH,20110328,3290.571,3307.405,-0.1188,139030083.023
2011-03-29,000300.SH,20110329,3257.979,3288.564,-0.9905,132908076.725
2011-03-30,000300.SH,20110330,3256.08,3256.722,-0.0583,103271930.321
2011-03-31,000300.SH,20110331,3223.288,3257.164,-1.0071,86565372.662
2011-04-01,000300.SH,20110401,3272.729,3227.564,1.5339,86711549.873
2011-04-06,000300.SH,20110406,3311.067,3269.19,1.1714,143030090.888
2011-04-07,000300.SH,20110407,3324.419,3313.467,0.4033,112678585.789
2011-04-08,000300.SH,20110408,3353.358,3321.54,0.8705,107329316.269
2011-04-11,000300.SH,20110411,3333.427,3363.37,-0.5944,141974385.699
2011-04-12,000300.SH,20110412,3326.771,3324.754,-0.1997,122863556.078
2011-04-13,000300.SH,20110413,3372.031,3311.324,1.3605,108305234.38
2011-04-14,000300.SH,20110414,3353.56,3374.324,-0.5478,107491228.06
2011-04-15,000300.SH,20110415,3358.944,3345.134,0.1605,98934572.633
2011-04-18,000300.SH,20110418,3359.438,3346.149,0.0147,107178227.75
2011-04-19,000300.SH,20110419,3295.812,3334.912,-1.8939,104368983.043
2011-04-20,000300.SH,20110420,3295.758,3300.418,-0.0016,93667138.37
2011-04-21,000300.SH,20110421,3317.367,3312.271,0.6557,96739132.646
2011-04-22,000300.SH,20110422,3299.942,3317.083,-0.5253,83528333.29
2011-04-25,000300.SH,20110425,3249.574,3292.48,-1.5263,98455879.623
2011-04-26,000300.SH,20110426,3230.96,3242.529,-0.5728,76696858.373
2011-04-27,000300.SH,20110427,3209.503,3242.619,-0.6641,75111247.063
2011-04-28,000300.SH,20110428,3161.776,3224.413,-1.4871,79155830.155
2011-04-29,000300.SH,20110429,3192.723,3161.158,0.9788,63455814.284
2011-05-03,000300.SH,20110503,3211.132,3192.845,0.5766,64348987.555
2011-05-04,000300.SH,20110504,3129.028,3192.844,-2.5569,83567655.304
2011-05-05,000300.SH,20110505,3126.117,3115.003,-0.093,63009373.497
2011-05-06,000300.SH,20110506,3121.396,3093.809,-0.151,69747372.718
2011-05-09,000300.SH,20110509,3129.759,3126.26,0.2679,57287412.506
2011-05-10,000300.SH,20110510,3153.221,3135.146,0.7496,54931224.82
2011-05-11,000300.SH,20110511,3145.085,3153.648,-0.258,59507719.522
2011-05-12,000300.SH,20110512,3101.603,3123.158,-1.3825,61703080.348
2011-05-13,000300.SH,20110513,3128.093,3105.303,0.8541,57757204.87
2011-05-16,000300.SH,20110516,3100.463,3120.436,-0.8833,54238723.382
2011-05-17,000300.SH,20110517,3116.028,3097.071,0.502,65417943.732
2011-05-18,000300.SH,20110518,3139.379,3109.294,0.7494,49757174.173
2011-05-19,000300.SH,20110519,3120.639,3148.353,-0.5969,52249679.659
2011-05-20,000300.SH,20110520,3121.596,3120.579,0.0307,48967028.428
2011-05-23,000300.SH,20110523,3022.98,3115.312,-3.1592,66976426.51
2011-05-24,000300.SH,20110524,3026.223,3013.715,0.1073,52971692.396
2011-05-25,000300.SH,20110525,2990.343,3020.323,-1.1856,48604397.867
2011-05-26,000300.SH,20110526,2978.381,3011.466,-0.4,48346482.355
2011-05-27,000300.SH,20110527,2963.308,2980.721,-0.5061,52019994.149
2011-05-30,000300.SH,20110530,2954.506,2956.575,-0.297,42960260.576
2011-05-31,000300.SH,20110531,3001.556,2958.607,1.5925,50553386.204
2011-06-01,000300.SH,20110601,3004.173,2996.085,0.0872,49060076.491
2011-06-02,000300.SH,20110602,2955.705,2970.634,-1.6134,61748347.004
2011-06-03,000300.SH,20110603,2986.349,2951.579,1.0368,49273758.984
2011-06-07,000300.SH,20110607,3004.262,2977.681,0.5998,49859134.919
2011-06-08,000300.SH,20110608,3008.652,3003.581,0.1461,51123188.095
2011-06-09,000300.SH,20110609,2951.889,3000.404,-1.8867,55381280.377
2011-06-10,000300.SH,20110610,2961.932,2947.927,0.3402,50942992.933
2011-06-13,000300.SH,20110613,2950.348,2940.391,-0.3911,46991283.431
2011-06-14,000300.SH,20110614,2993.559,2947.655,1.4646,66158911.408
2011-06-15,000300.SH,20110615,2963.119,2984.962,-1.0168,54467701.03
2011-06-16,000300.SH,20110616,2917.578,2939.681,-1.5369,47067185.495
2011-06-17,000300.SH,20110617,2892.157,2916.405,-0.8713,51647156.163
2011-06-20,000300.SH,20110620,2874.896,2888.935,-0.5968,45416696.84
2011-06-21,000300.SH,20110621,2909.073,2883.354,1.1888,50160678.865
2011-06-22,000300.SH,20110622,2908.582,2913.666,-0.0169,43263825.738
2011-06-23,000300.SH,20110623,2957.629,2899.013,1.6863,55276886.318
2011-06-24,000300.SH,20110624,3027.47,2946.609,2.3614,104972923.209
2011-06-27,000300.SH,20110627,3036.491,3028.496,0.298,79044152.725
2011-06-28,000300.SH,20110628,3041.734,3040.183,0.1727,70333384.864
2011-06-29,000300.SH,20110629,3000.169,3039.047,-1.3665,61717623.012
2011-06-30,000300.SH,20110630,3044.089,3003.23,1.4639,73891668.789
2011-07-01,000300.SH,20110701,3049.745,3052.12,0.1858,72614645.374
2011-07-04,000300.SH,20110704,3121.98,3064.935,2.3686,102679821.385
2011-07-05,000300.SH,20110705,3122.5,3122.899,0.0167,81999827.927
2011-07-06,000300.SH,20110706,3113.712,3116.121,-0.2814,76556996.969
2011-07-07,000300.SH,20110707,3101.68,3123.29,-0.3864,92120550.136
2011-07-08,000300.SH,20110708,3109.183,3105.486,0.2419,65155542.913
2011-07-11,000300.SH,20110711,3113.206,3097.874,0.1294,62237248.759
2011-07-12,000300.SH,20110712,3056.905,3089.136,-1.8085,71222640.397
2011-07-13,000300.SH,20110713,3106.247,3060.42,1.6141,68294830.332
2011-07-14,000300.SH,20110714,3115.745,3112.587,0.3058,79948505.027
2011-07-15,000300.SH,20110715,3128.889,3105.497,0.4219,79424849.005
2011-07-18,000300.SH,20110718,3122.6,3131.803,-0.201,78225031.039
2011-07-19,000300.SH,20110719,3095.125,3108.472,-0.8799,68506068.928
2011-07-20,000300.SH,20110720,3091.567,3113.705,-0.115,56930993.021
2011-07-21,000300.SH,20110721,3059.139,3092.271,-1.0489,57942637.401
2011-07-22,000300.SH,20110722,3067.985,3066.192,0.2892,49618948.35
2011-07-25,000300.SH,20110725,2968.289,3050.897,-3.2496,77513632.253
2011-07-26,000300.SH,20110726,2977.766,2965.721,0.3193,49560684.459
2011-07-27,000300.SH,20110727,3000.052,2961.576,0.7484,58746220.328
2011-07-28,000300.SH,20110728,2981.002,2973.642,-0.635,60678598.008
2011-07-29,000300.SH,20110729,2972.079,2981.021,-0.2993,54358237.266
2011-08-01,000300.SH,20110801,2977.721,2969.106,0.1898,41203123.005
2011-08-02,000300.SH,20110802,2956.383,2958.85,-0.7166,48435295.389
2011-08-03,000300.SH,20110803,2954.87,2930.193,-0.0512,49593983.761
2011-08-04,000300.SH,20110804,2960.309,2962.913,0.1841,41335656.567
2011-08-05,000300.SH,20110805,2897.417,2881.737,-2.1245,60240017.405
2011-08-08,000300.SH,20110808,2793.897,2864.514,-3.5728,83694787.456
2011-08-09,000300.SH,20110809,2798.19,2720.953,0.1537,79653278.208
2011-08-10,000300.SH,20110810,2824.12,2845.352,0.9267,68580540.607
2011-08-11,000300.SH,20110811,2866.924,2779.715,1.5157,69223945.409
2011-08-12,000300.SH,20110812,2875.365,2881.554,0.2944,63487643.741
2011-08-15,000300.SH,20110815,2917.883,2883.174,1.4787,61102226.502
2011-08-16,000300.SH,20110816,2897.581,2920.829,-0.6958,57496628.333
2011-08-17,000300.SH,20110817,2886.013,2893.849,-0.3992,41891853.603
2011-08-18,000300.SH,20110818,2834.254,2887.103,-1.7934,45784423.192
2011-08-19,000300.SH,20110819,2807.664,2789.346,-0.9382,48442961.96
2011-08-22,000300.SH,20110822,2777.787,2809.329,-1.0641,40136538.647
2011-08-23,000300.SH,20110823,2821.003,2788.699,1.5558,36441994.495
2011-08-24,000300.SH,20110824,2810.016,2834.577,-0.3895,41939777.958
2011-08-25,000300.SH,20110825,2903.837,2818.701,3.3388,75745960.111
2011-08-26,000300.SH,20110826,2901.216,2889.382,-0.0903,51759427.726
2011-08-29,000300.SH,20110829,2852.809,2875.784,-1.6685,49892653.226
2011-08-30,000300.SH,20110830,2841.74,2875.144,-0.388,48565790.32
2011-08-31,000300.SH,20110831,2846.776,2843.993,0.1772,37624544.06
2011-09-01,000300.SH,20110901,2834.535,2852.386,-0.43,35143727.252
2011-09-02,000300.SH,20110902,2803.854,2828.839,-1.0824,31960598.827
2011-09-05,000300.SH,20110905,2743.817,2780.834,-2.1412,36040312.618
2011-09-06,000300.SH,20110906,2723.303,2727.749,-0.7476,33746805.052
2011-09-07,000300.SH,20110907,2779.09,2738.789,2.0485,37096662.193
2011-09-08,000300.SH,20110908,2756.105,2788.832,-0.8271,31209441.131
2011-09-09,000300.SH,20110909,2751.095,2770.153,-0.1818,30348131.114
2011-09-13,000300.SH,20110913,2720.283,2712.443,-1.12,30034340.041
2011-09-14,000300.SH,20110914,2733.108,2729.256,0.4715,32858416.579
2011-09-15,000300.SH,20110915,2729.051,2734.552,-0.1484,32507109.143
2011-09-16,000300.SH,20110916,2733.987,2744.218,0.1809,29743911.967
2011-09-19,000300.SH,20110919,2679.27,2718.318,-2.0014,29731416.051
2011-09-20,000300.SH,20110920,2689.845,2675.043,0.3947,27274347.411
2011-09-21,000300.SH,20110921,2771.011,2691.701,3.0175,59146487.177
2011-09-22,000300.SH,20110922,2685.688,2745.146,-3.0791,47793334.084
2011-09-23,000300.SH,20110923,2669.478,2644.294,-0.6036,45934334.698
2011-09-26,000300.SH,20110926,2610.919,2645.245,-2.1936,40495022.542
2011-09-27,000300.SH,20110927,2637.879,2634.925,1.0326,37301310.91
2011-09-28,000300.SH,20110928,2610.59,2654.83,-1.0345,36195919.556
2011-09-29,000300.SH,20110929,2588.185,2593.559,-0.8582,37708584.378
2011-09-30,000300.SH,20110930,2581.351,2595.582,-0.264,32376678.343
2011-10-10,000300.SH,20111010,2557.082,2588.349,-0.9402,28149902.145
2011-10-11,000300.SH,20111011,2551.994,2625.163,-0.199,47409892.228
2011-10-12,000300.SH,20111012,2644.758,2537.398,3.635,62822831.798
2011-10-13,000300.SH,20111013,2662.601,2636.863,0.6747,56631043.777
2011-10-14,000300.SH,20111014,2653.782,2655.358,-0.3312,37326709.609
2011-10-17,000300.SH,20111017,2666.951,2658.947,0.4962,38101620.397
2011-10-18,000300.SH,20111018,2592.209,2646.841,-2.8025,39453303.36
2011-10-19,000300.SH,20111019,2583.081,2599.917,-0.3521,32114967.067
2011-10-20,000300.SH,20111020,2520.532,2566.603,-2.4215,39409600.021
2011-10-21,000300.SH,20111021,2507.877,2522.257,-0.5021,29090707.044
2011-10-24,000300.SH,20111024,2576.669,2517.059,2.743,44056731.116
2011-10-25,000300.SH,20111025,2625.425,2572.708,1.8922,57533462.226
2011-10-26,000300.SH,20111026,2651.652,2613.272,0.999,69534363.517
2011-10-27,000300.SH,20111027,2657.478,2658.428,0.2197,47403219.262
2011-10-28,000300.SH,20111028,2709.017,2694.542,1.9394,72908419.745
2011-10-31,000300.SH,20111031,2695.307,2704.535,-0.5061,52522499.085
2011-11-01,000300.SH,20111101,2697.534,2672.508,0.0826,56067605.452
2011-11-02,000300.SH,20111102,2742.39,2658.547,1.6629,65327476.275
2011-11-03,000300.SH,20111103,2744.301,2752.627,0.0697,90502549.983
2011-11-04,000300.SH,20111104,2763.746,2770.572,0.7086,63500868.592
2011-11-07,000300.SH,20111107,2736.248,2750.991,-0.995,47761935.11
2011-11-08,000300.SH,20111108,2727.71,2745.059,-0.312,47864912.703
2011-11-09,000300.SH,20111109,2751.654,2739.154,0.8778,48484230.112
2011-11-10,000300.SH,20111110,2699.588,2720.836,-1.8922,51793948.486
2011-11-11,000300.SH,20111111,2695.002,2705.243,-0.1699,38724219.259
2011-11-14,000300.SH,20111114,2750.195,2717.544,2.048,51333489.021
2011-11-15,000300.SH,20111115,2744.68,2746.773,-0.2005,46980738.996
2011-11-16,000300.SH,20111116,2670.116,2745.858,-2.7167,57844199.048
2011-11-17,000300.SH,20111117,2662.017,2671.953,-0.3033,37762635.927
2011-11-18,000300.SH,20111118,2606.495,2643.667,-2.0857,44949477.108
2011-11-21,000300.SH,20111121,2609.687,2608.556,0.1225,31175406.753
2011-11-22,000300.SH,20111122,2609.475,2592.229,-0.0081,31886735.092
2011-11-23,000300.SH,20111123,2584.011,2613.291,-0.9758,30958563.539
2011-11-24,000300.SH,20111124,2588.915,2565.686,0.1898,31894726.945
2011-11-25,000300.SH,20111125,2569.973,2585.137,-0.7317,27509358.47
2011-11-28,000300.SH,20111128,2573.321,2578.344,0.1303,29179539.395
2011-11-29,000300.SH,20111129,2608.569,2595.086,1.3697,34962425.966
2011-11-30,000300.SH,20111130,2521.52,2600.099,-3.337,42454205.363
2011-12-01,000300.SH,20111201,2583.613,2596.153,2.4625,66146809.487
2011-12-02,000300.SH,20111202,2557.311,2570.56,-1.018,33168419.336
2011-12-05,000300.SH,20111205,2521.385,2561.2,-1.4048,32749927.399
2011-12-06,000300.SH,20111206,2516.341,2515.044,-0.2,26310941.611
2011-12-07,000300.SH,20111207,2528.228,2517.341,0.4724,23433730.534
2011-12-08,000300.SH,20111208,2525.001,2525.041,-0.1276,27843683.566
2011-12-09,000300.SH,20111209,2503.461,2506.624,-0.8531,25477241.953
2011-12-12,000300.SH,20111212,2477.692,2497.922,-1.0293,21200444.065
2011-12-13,000300.SH,20111213,2421.928,2467.016,-2.2506,33269154.181
2011-12-14,000300.SH,20111214,2397.48,2415.944,-1.0094,23753606.413
2011-12-15,000300.SH,20111215,2340.788,2382.441,-2.3646,33900401.991
2011-12-16,000300.SH,20111216,2390.129,2339.976,2.1079,33652058.785
2011-12-19,000300.SH,20111219,2384.408,2370.418,-0.2394,33711370.957
2011-12-20,000300.SH,20111220,2377.073,2376.709,-0.3076,29967658.69
2011-12-21,000300.SH,20111221,2339.108,2397.275,-1.5971,30917839.68
2011-12-22,000300.SH,20111222,2341.335,2325.27,0.0952,31845455.341
2011-12-23,000300.SH,20111223,2359.159,2337.382,0.7613,29910296.92
2011-12-26,000300.SH,20111226,2335.702,2345.555,-0.9943,25033053.118
2011-12-27,000300.SH,20111227,2305.035,2332.826,-1.313,26777021.276
2011-12-28,000300.SH,20111228,2307.928,2295.866,0.1255,28839274.201
2011-12-29,000300.SH,20111229,2311.361,2297.288,0.1487,26868223.305
2011-12-30,000300.SH,20111230,2345.742,2318.673,1.4875,32362650.284
2012-01-04,000300.SH,20120104,2298.753,2361.499,-2.0032,32572551.267
2012-01-05,000300.SH,20120105,2276.385,2290.78,-0.973,37635272.074
2012-01-06,000300.SH,20120106,2290.601,2274.352,0.6245,31079362.325
2012-01-09,000300.SH,20120109,2368.57,2291.182,3.4039,51478126.954
2012-01-10,000300.SH,20120110,2447.349,2365.768,3.326,75249157.103
2012-01-11,000300.SH,20120111,2435.608,2444.757,-0.4797,57587219.272
2012-01-12,000300.SH,20120112,2435.219,2426.82,-0.016,47877407.259
2012-01-13,000300.SH,20120113,2394.334,2438.405,-1.6789,47228338.588
2012-01-16,000300.SH,20120116,2345.649,2376.953,-2.0333,34410385.319
2012-01-17,000300.SH,20120117,2460.601,2347.568,4.9006,64324131.068
2012-01-18,000300.SH,20120118,2422.189,2464.92,-1.5611,67058838.88
2012-01-19,000300.SH,20120119,2468.35,2423.857,1.9058,56377653.304
2012-01-20,000300.SH,20120120,2504.086,2476.73,1.4478,57474475.709
2012-01-30,000300.SH,20120130,2460.72,2508.877,-1.7318,44770885.276
2012-01-31,000300.SH,20120131,2464.26,2462.338,0.1439,32694132.107
2012-02-01,000300.SH,20120201,2428.994,2458.233,-1.4311,37752320.797
2012-02-02,000300.SH,20120202,2486.238,2437.47,2.3567,44126383.715
2012-02-03,000300.SH,20120203,2506.09,2478.336,0.7985,51507545.973
2012-02-06,000300.SH,20120206,2504.322,2511.172,-0.0705,47541523.547
