»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'002507,∏¢¡Í’•≤À,30.2,31.31,29.65,30.02,29.99,0.21,0.7002,2.3188,18303693,557680960.75,23838588678.2,23838588678.2
2020-03-26,'002507,∏¢¡Í’•≤À,29.99,30.55,29.21,29.39,29.9,0.09,0.301,2.056,16229027,486336937.6,23672823657.6,23672823657.6
2020-03-25,'002507,∏¢¡Í’•≤À,29.9,31.07,29.11,30.79,30.11,-0.21,-0.6974,3.3326,26305908,783721546.78,23601781505.9,23601781505.9
2020-03-24,'002507,∏¢¡Í’•≤À,30.11,30.11,28.28,28.28,27.37,2.74,10.011,3.72,29364457,869616025.58,23767546526.5,23767546526.5
2020-03-23,'002507,∏¢¡Í’•≤À,27.37,28.55,26.9,28.0,28.68,-1.31,-4.5676,1.2719,10039699,277015570.35,21604707686.2,21604707686.2
2020-03-20,'002507,∏¢¡Í’•≤À,28.68,28.79,27.55,28.0,27.61,1.07,3.8754,1.2019,9487487,267473875.54,22638765671.9,22638765671.9
2020-03-19,'002507,∏¢¡Í’•≤À,27.61,28.5,26.88,28.1,27.92,-0.31,-1.1103,1.5529,12257646,337799033.38,21794153424.0,21794153424.0
2020-03-18,'002507,∏¢¡Í’•≤À,27.92,29.89,27.77,28.0,28.0,-0.08,-0.2857,1.9878,15690453,454129030.9,22038854168.7,22038854168.7
2020-03-17,'002507,∏¢¡Í’•≤À,28.0,29.6,26.42,29.18,29.36,-1.36,-4.6322,3.5639,28131810,787146175.66,22102002748.0,22102002748.0
2020-03-16,'002507,∏¢¡Í’•≤À,29.36,30.2,28.21,29.38,29.26,0.1,0.3418,1.7043,13453351,393569284.62,23175528595.8,23175528595.8
2020-03-13,'002507,∏¢¡Í’•≤À,29.26,29.69,27.58,27.86,29.2,0.06,0.2055,1.9549,15431478,447186548.06,23096592871.7,23096592871.7
