ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'002219,ºã¿µÒ½ÁÆ,2.2,2.28,2.2,2.23,2.23,-0.03,-1.3453,0.9063,16905444,37867538.62,4103520146.0,4103520146.0
2020-03-26,'002219,ºã¿µÒ½ÁÆ,2.23,2.27,2.21,2.25,2.27,-0.04,-1.7621,0.9143,17054710,38205755.46,4159477238.9,4159477238.9
2020-03-25,'002219,ºã¿µÒ½ÁÆ,2.27,2.27,2.22,2.24,2.23,0.04,1.7937,1.0602,19775500,44501164.5,4234086696.1,4234086696.1
2020-03-24,'002219,ºã¿µÒ½ÁÆ,2.23,2.26,2.18,2.25,2.25,-0.02,-0.8889,1.065,19864951,43965594.14,4159477238.9,4159477238.9
2020-03-23,'002219,ºã¿µÒ½ÁÆ,2.25,2.37,2.13,2.16,2.19,0.06,2.7397,1.7431,32513810,72483612.38,4196781967.5,4196781967.5
2020-03-20,'002219,ºã¿µÒ½ÁÆ,2.19,2.2,2.15,2.17,2.16,0.03,1.3889,0.882,16451790,35792312.25,4084867781.7,4084867781.7
2020-03-19,'002219,ºã¿µÒ½ÁÆ,2.16,2.21,2.13,2.19,2.2,-0.04,-1.8182,0.9545,17803714,38374665.26,4028910688.8,4028910688.8
2020-03-18,'002219,ºã¿µÒ½ÁÆ,2.2,2.27,2.19,2.26,2.24,-0.04,-1.7857,0.7984,14892800,33275261.0,4103520146.0,4103520146.0
2020-03-17,'002219,ºã¿µÒ½ÁÆ,2.24,2.33,2.15,2.31,2.32,-0.08,-3.4483,1.309,24415705,54339904.05,4178129603.2,4178129603.2
2020-03-16,'002219,ºã¿µÒ½ÁÆ,2.32,2.42,2.3,2.36,2.34,-0.02,-0.8547,1.1257,20996510,49705470.72,4327348517.6,4327348517.6
2020-03-13,'002219,ºã¿µÒ½ÁÆ,2.34,2.36,2.25,2.3,2.41,-0.07,-2.9046,1.3506,25191672,57999773.86,4364653246.2,4364653246.2
2020-03-12,'002219,ºã¿µÒ½ÁÆ,2.41,2.48,2.38,2.46,2.48,-0.07,-2.8226,1.2658,23609742,57124043.32,4495219796.3,4495219796.3
2020-03-11,'002219,ºã¿µÒ½ÁÆ,2.48,2.54,2.48,2.52,2.55,-0.07,-2.7451,1.4134,26363600,66022205.0,4625786346.4,4625786346.4
2020-03-10,'002219,ºã¿µÒ½ÁÆ,2.55,2.59,2.37,2.59,2.62,-0.07,-2.6718,1.8941,35328996,88253683.79,4756352896.5,4756352896.5
2020-03-09,'002219,ºã¿µÒ½ÁÆ,2.62,2.63,2.54,2.58,2.57,0.05,1.9455,2.4906,46456390,120539487.8,4886919446.6,4886919446.6
2020-03-06,'002219,ºã¿µÒ½ÁÆ,2.57,2.59,2.52,2.53,2.54,0.03,1.1811,1.3427,25043661,64250712.55,4793657625.1,4793657625.1
2020-03-05,'002219,ºã¿µÒ½ÁÆ,2.54,2.56,2.52,2.55,2.53,0.01,0.3953,1.0923,20374207,51725494.21,4737700532.2,4737700532.2
2020-03-04,'002219,ºã¿µÒ½ÁÆ,2.53,2.56,2.51,2.55,2.59,-0.06,-2.3166,1.2135,22634602,57282329.34,4719048167.9,4719048167.9
2020-03-03,'002219,ºã¿µÒ½ÁÆ,2.59,2.65,2.5,2.54,2.54,0.05,1.9685,2.3827,44442342,113809732.33,4830962353.7,4830962353.7
2020-03-02,'002219,ºã¿µÒ½ÁÆ,2.54,2.55,2.49,2.49,2.5,0.04,1.6,1.2028,22434515,56732224.94,4737700532.2,4737700532.2
2020-02-28,'002219,ºã¿µÒ½ÁÆ,2.5,2.62,2.5,2.55,2.63,-0.13,-4.943,1.7542,32719410,83389220.9,4663091075.0,4663091075.0
2020-02-27,'002219,ºã¿µÒ½ÁÆ,2.63,2.69,2.58,2.68,2.69,-0.06,-2.2305,1.5633,29159166,76671134.14,4905571810.9,4905571810.9
2020-02-26,'002219,ºã¿µÒ½ÁÆ,2.69,2.78,2.67,2.78,2.8,-0.11,-3.9286,2.5615,47778352,129399741.36,5017485996.7,5017485996.7
2020-02-25,'002219,ºã¿µÒ½ÁÆ,2.8,2.84,2.58,2.61,2.65,0.15,5.6604,4.5571,85001117,233629803.89,5222662004.0,5222662004.0
2020-02-24,'002219,ºã¿µÒ½ÁÆ,2.65,2.69,2.56,2.58,2.59,0.06,2.3166,2.4079,44913382,118728127.8,4942876539.5,4942876539.5
2020-02-21,'002219,ºã¿µÒ½ÁÆ,2.59,2.6,2.54,2.58,2.58,0.01,0.3876,1.7354,32368897,83163427.4,4830962353.7,4830962353.7
2020-02-20,'002219,ºã¿µÒ½ÁÆ,2.58,2.61,2.51,2.59,2.59,-0.01,-0.3861,1.6409,30606790,78419738.6,4812309989.4,4812309989.4
2020-02-19,'002219,ºã¿µÒ½ÁÆ,2.59,2.65,2.58,2.65,2.67,-0.08,-2.9963,1.6177,30173146,78844826.84,4830962353.7,4830962353.7
2020-02-18,'002219,ºã¿µÒ½ÁÆ,2.67,2.67,2.58,2.62,2.62,0.05,1.9084,2.1306,39740434,103944899.78,4980181268.1,4980181268.1
2020-02-17,'002219,ºã¿µÒ½ÁÆ,2.62,2.63,2.53,2.57,2.58,0.04,1.5504,2.0147,37578575,97560779.75,4886919446.6,4886919446.6
2020-02-14,'002219,ºã¿µÒ½ÁÆ,2.58,2.67,2.54,2.6,2.64,-0.06,-2.2727,1.9822,36973100,95974720.0,4812309989.4,4812309989.4
2020-02-13,'002219,ºã¿µÒ½ÁÆ,2.64,2.76,2.6,2.76,2.74,-0.1,-3.6496,2.3992,44751365,118580059.8,4924224175.2,4924224175.2
2020-02-12,'002219,ºã¿µÒ½ÁÆ,2.74,2.84,2.68,2.71,2.82,-0.08,-2.8369,2.8601,53347160,146554940.02,5110747818.2,5110747818.2
2020-02-11,'002219,ºã¿µÒ½ÁÆ,2.82,2.98,2.57,2.6,2.86,-0.04,-1.3986,5.3247,99318773,265274560.91,5259966732.6,5259966732.6
2020-02-10,'002219,ºã¿µÒ½ÁÆ,2.86,3.1,2.86,3.1,3.18,-0.32,-10.0629,3.5204,65663112,191026143.94,5334576189.8,5334576189.8
2020-02-07,'002219,ºã¿µÒ½ÁÆ,3.18,3.66,3.1,3.65,3.33,-0.15,-4.5045,9.3503,174404936,594859493.52,5931451847.4,5931451847.4
2020-02-06,'002219,ºã¿µÒ½ÁÆ,3.33,3.33,3.1,3.3,3.03,0.3,9.901,2.4044,44848130,147046478.14,6211237311.9,6211237311.9
2020-02-05,'002219,ºã¿µÒ½ÁÆ,3.03,3.03,2.85,2.85,2.75,0.28,10.1818,2.7728,51719954,154211722.57,5651666382.9,5651666382.9
2020-02-04,'002219,ºã¿µÒ½ÁÆ,2.75,2.75,2.55,2.75,2.5,0.25,10.0,4.6691,87089044,233976587.64,5129400182.5,5129400182.5
2020-02-03,'002219,ºã¿µÒ½ÁÆ,2.5,2.5,2.12,2.12,2.27,0.23,10.1322,2.9356,54755407,132299171.88,4663091075.0,4663091075.0
2020-01-23,'002219,ºã¿µÒ½ÁÆ,2.27,2.36,2.22,2.22,2.43,-0.16,-6.5844,1.8066,33696564,76459614.67,4234086696.1,4234086696.1
2020-01-22,'002219,ºã¿µÒ½ÁÆ,2.43,2.61,2.39,2.61,2.6,-0.17,-6.5385,3.372,62895834,156238208.58,4532524524.9,4532524524.9
2020-01-21,'002219,ºã¿µÒ½ÁÆ,2.6,2.6,2.36,2.38,2.36,0.24,10.1695,3.078,57412494,147064365.99,4849614718.0,4849614718.0
2020-01-20,'002219,ºã¿µÒ½ÁÆ,2.36,2.38,2.34,2.35,2.34,0.02,0.8547,0.5593,10433002,24663827.72,4401957974.8,4401957974.8
2020-01-17,'002219,ºã¿µÒ½ÁÆ,2.34,2.37,2.32,2.32,2.34,0.0,0.0,0.4988,9303122,21851339.98,4364653246.2,4364653246.2
2020-01-16,'002219,ºã¿µÒ½ÁÆ,2.34,2.4,2.34,2.39,2.39,-0.05,-2.0921,0.5414,10098239,23829659.76,4364653246.2,4364653246.2
2020-01-15,'002219,ºã¿µÒ½ÁÆ,2.39,2.44,2.37,2.43,2.45,-0.06,-2.449,0.5712,10654831,25515813.31,4457915067.7,4457915067.7
2020-01-14,'002219,ºã¿µÒ½ÁÆ,2.45,2.47,2.43,2.46,2.45,0.0,0.0,0.4439,8280251,20264535.94,4569829253.5,4569829253.5
2020-01-13,'002219,ºã¿µÒ½ÁÆ,2.45,2.48,2.43,2.48,2.48,-0.03,-1.2097,0.4685,8737859,21383633.96,4569829253.5,4569829253.5
2020-01-10,'002219,ºã¿µÒ½ÁÆ,2.48,2.52,2.46,2.52,2.51,-0.03,-1.1952,0.5504,10266252,25497998.94,4625786346.4,4625786346.4
2020-01-09,'002219,ºã¿µÒ½ÁÆ,2.51,2.59,2.49,2.49,2.48,0.03,1.2097,0.9337,17414900,43931504.0,4681743439.3,4681743439.3
2020-01-08,'002219,ºã¿µÒ½ÁÆ,2.48,2.54,2.47,2.5,2.5,-0.02,-0.8,1.3694,25541951,64092263.17,4625786346.4,4625786346.4
2020-01-07,'002219,ºã¿µÒ½ÁÆ,2.5,2.51,2.44,2.46,2.45,0.05,2.0408,0.8771,16359997,40632883.8,4663091075.0,4663091075.0
2020-01-06,'002219,ºã¿µÒ½ÁÆ,2.45,2.48,2.41,2.43,2.43,0.02,0.823,0.7504,13997470,34237246.4,4569829253.5,4569829253.5
2020-01-03,'002219,ºã¿µÒ½ÁÆ,2.43,2.46,2.41,2.43,2.43,0.0,0.0,0.7659,14286751,34776681.72,4532524524.9,4532524524.9
