日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-27,'000802,北京文化,9.8,10.17,9.71,10.1,10.06,-0.26,-2.5845,1.5451,11061532,109112678.68,7015822499.0,7015822499.0
2020-03-26,'000802,北京文化,10.06,10.42,9.9,10.27,10.44,-0.38,-3.6398,1.6508,11818089,119310532.53,7201956565.3,7201956565.3
2020-03-25,'000802,北京文化,10.44,10.61,10.3,10.42,10.3,0.14,1.3592,1.3805,9882982,103117743.68,7473998662.2,7473998662.2
2020-03-24,'000802,北京文化,10.3,10.35,9.7,10.2,10.1,0.2,1.9802,1.4989,10730899,108281338.09,7373772626.5,7373772626.5
2020-03-23,'000802,北京文化,10.1,10.42,10.08,10.4,10.76,-0.66,-6.1338,1.4871,10645965,108944532.42,7230592575.5,7230592575.5
2020-03-20,'000802,北京文化,10.76,11.05,10.1,10.3,10.24,0.52,5.0781,1.8107,12962871,135136618.56,7703086743.8,7703086743.8
2020-03-19,'000802,北京文化,10.24,10.36,10.02,10.22,10.41,-0.17,-1.633,1.3425,9611154,97858437.78,7330818611.2,7330818611.2
2020-03-18,'000802,北京文化,10.41,10.78,10.11,10.71,10.58,-0.17,-1.6068,2.2398,16035015,167064868.6,7452521654.55,7452521654.55
2020-03-17,'000802,北京文化,10.58,10.81,10.11,10.61,10.53,0.05,0.4748,1.4615,10462755,110029670.25,7574224697.9,7574224697.9
2020-03-16,'000802,北京文化,10.53,11.25,10.5,11.17,11.08,-0.55,-4.9639,1.7318,12397819,134068709.87,7538429685.15,7538429685.15
2020-03-13,'000802,北京文化,11.08,11.56,10.47,10.71,11.35,-0.27,-2.3789,2.1525,15409766,168518519.6,7932174825.4,7932174825.4
2020-03-12,'000802,北京文化,11.35,11.59,11.19,11.58,11.66,-0.31,-2.6587,2.1728,15554753,176773431.46,8125467894.25,8125467894.25
2020-03-11,'000802,北京文化,11.66,12.21,11.54,12.1,12.01,-0.35,-2.9142,2.5164,18015134,214130787.91,8347396973.3,8347396973.3
2020-03-10,'000802,北京文化,12.01,12.15,11.26,11.26,11.45,0.56,4.8908,3.0599,21905791,256360497.33,8597962062.55,8597962062.55
2020-03-09,'000802,北京文化,11.45,11.91,11.1,11.28,11.42,0.03,0.2627,3.0373,21744037,249910943.46,8197057919.75,8197057919.75
2020-03-06,'000802,北京文化,11.42,11.84,11.15,11.39,11.56,-0.14,-1.2111,2.9912,21413844,246327708.1,8175580912.1,8175580912.1
2020-03-05,'000802,北京文化,11.56,11.58,10.55,10.73,10.63,0.93,8.7488,4.0668,29114125,327613974.7,8275806947.8,8275806947.8
2020-03-04,'000802,北京文化,10.63,11.0,10.46,11.0,10.94,-0.31,-2.8336,2.6157,18725943,199388487.79,7610019710.65,7610019710.65
2020-03-03,'000802,北京文化,10.94,11.66,10.73,10.85,10.83,0.11,1.0157,3.4159,24454623,273466245.84,7831948789.7,7831948789.7
2020-03-02,'000802,北京文化,10.83,10.84,9.88,10.1,9.85,0.98,9.9492,3.5236,25225332,264623121.08,7753199761.65,7753199761.65
2020-02-28,'000802,北京文化,9.85,10.18,9.74,10.0,10.29,-0.44,-4.276,2.7329,19565157,194510321.16,7051617511.75,7051617511.75
2020-02-27,'000802,北京文化,10.29,10.56,9.95,10.2,10.07,0.22,2.1847,3.1271,22387251,231041895.55,7366613623.95,7366613623.95
2020-02-26,'000802,北京文化,10.07,10.47,10.02,10.04,10.27,-0.2,-1.9474,3.0301,21692228,222319851.02,7209115567.85,7209115567.85
2020-02-25,'000802,北京文化,10.27,10.46,9.76,10.33,10.46,-0.19,-1.8164,4.1664,29827596,302277170.92,7352295618.85,7352295618.85
2020-02-24,'000802,北京文化,10.46,10.59,10.26,10.42,10.57,-0.11,-1.0407,2.721,19479390,203683871.34,7488316667.3,7488316667.3
2020-02-21,'000802,北京文化,10.57,10.78,10.48,10.78,10.85,-0.28,-2.5806,1.9625,14049612,148822176.52,7567065695.35,7567065695.35
2020-02-20,'000802,北京文化,10.85,10.93,10.43,10.43,10.56,0.29,2.7462,2.8139,20145010,215260557.66,7767517766.75,7767517766.75
2020-02-19,'000802,北京文化,10.56,11.08,10.45,10.85,10.9,-0.34,-3.1193,2.8938,20716874,221654090.34,7559906692.8,7559906692.8
2020-02-18,'000802,北京文化,10.9,11.02,10.66,10.75,10.76,0.14,1.3011,2.4887,17816506,193567905.48,7803312779.5,7803312779.5
2020-02-17,'000802,北京文化,10.76,10.93,10.09,10.09,10.09,0.67,6.6402,3.2899,23552695,249290332.06,7703086743.8,7703086743.8
2020-02-14,'000802,北京文化,10.09,10.4,9.93,10.4,10.33,-0.24,-2.3233,2.5528,18275559,185936389.16,7223433572.95,7223433572.95
2020-02-13,'000802,北京文化,10.33,11.04,10.2,10.88,10.73,-0.4,-3.7279,4.1528,29730060,314694516.99,7395249634.15,7395249634.15
2020-02-12,'000802,北京文化,10.73,10.73,10.08,10.55,9.75,0.98,10.0513,2.9024,20778502,218181078.43,7681609736.15,7681609736.15
2020-02-11,'000802,北京文化,9.75,10.15,9.54,9.59,9.62,0.13,1.3514,2.9305,20979673,205061930.31,6980027486.25,6980027486.25
2020-02-10,'000802,北京文化,9.62,9.78,9.29,9.4,9.51,0.11,1.1567,2.6927,19277354,183624482.98,6886960453.1,6886960453.1
2020-02-07,'000802,北京文化,9.51,9.85,9.03,9.32,9.26,0.25,2.6998,3.4679,24826458,233485689.2,6808211425.05,6808211425.05
