»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'300573,–À∆Î—€“©,93.01,98.1,92.78,96.33,95.65,-2.64,-2.7601,1.4018,1121400,106721514.8,7666814300.0,7440800000.0
2020-03-26,'300573,–À∆Î—€“©,95.65,96.56,93.1,93.7,95.96,-0.31,-0.3231,1.8363,1469034,139803864.02,7884429500.0,7652000000.0
2020-03-25,'300573,–À∆Î—€“©,95.96,96.8,89.0,93.0,91.66,4.3,4.6913,2.3873,1909861,179401369.26,7909982800.0,7676800000.0
2020-03-24,'300573,–À∆Î—€“©,91.66,94.0,87.11,88.36,86.0,5.66,6.5814,2.369,1895200,171742497.09,7555533800.0,7332800000.0
2020-03-23,'300573,–À∆Î—€“©,86.0,87.66,84.59,86.0,90.01,-4.01,-4.4551,1.9213,1537028,132190159.08,7088980000.0,6880000000.0
2020-03-20,'300573,–À∆Î—€“©,90.01,91.0,84.2,84.97,83.6,6.41,7.6675,2.7475,2198000,193390358.0,7419524300.0,7200800000.0
2020-03-19,'300573,–À∆Î—€“©,83.6,87.1,81.0,85.99,84.96,-1.36,-1.6008,1.8298,1463800,121892052.0,6891148000.0,6688000000.0
2020-03-18,'300573,–À∆Î—€“©,84.96,89.98,84.0,87.56,87.36,-2.4,-2.7473,2.1428,1714200,150799104.6,7003252800.0,6796800000.0
2020-03-17,'300573,–À∆Î—€“©,87.36,90.88,82.01,89.0,87.0,0.36,0.4138,2.2995,1839611,157535097.7,7201084800.0,6988800000.0
2020-03-16,'300573,–À∆Î—€“©,87.0,95.5,86.0,92.7,92.4,-5.4,-5.8442,2.7547,2203794,199701610.0,7171410000.0,6960000000.0
2020-03-13,'300573,–À∆Î—€“©,92.4,94.92,88.05,88.35,95.15,-2.75,-2.8902,2.0641,1651283,152057616.14,7616532000.0,7392000000.0
2020-03-12,'300573,–À∆Î—€“©,95.15,99.97,93.8,99.0,101.47,-6.32,-6.2284,2.3331,1866469,179401401.72,7843214500.0,7612000000.0
2020-03-11,'300573,–À∆Î—€“©,101.47,103.9,95.71,98.48,99.5,1.97,1.9799,3.0556,2444486,243367200.87,8364172100.0,8117600000.0
2020-03-10,'300573,–À∆Î—€“©,99.5,103.92,92.05,97.0,98.03,1.47,1.4995,4.8191,3855244,375284569.17,8201785000.0,7960000000.0
2020-03-09,'300573,–À∆Î—€“©,98.03,111.4,98.03,106.1,108.92,-10.89,-9.9982,5.4193,4335439,443226204.44,8080612900.0,7842400000.0
2020-03-06,'300573,–À∆Î—€“©,108.92,108.92,97.0,99.0,99.02,9.9,9.998,5.3864,4309150,447477274.99,8978275600.0,8713600000.0
2020-03-05,'300573,–À∆Î—€“©,99.02,99.02,89.56,89.72,90.02,9.0,9.9978,6.0009,4800727,467195708.04,8162218600.0,7921600000.0
2020-03-04,'300573,–À∆Î—€“©,90.02,91.56,87.0,91.0,89.94,0.08,0.0889,4.1157,3292569,294535974.82,7420348600.0,7201600000.0
2020-03-03,'300573,–À∆Î—€“©,89.94,89.94,84.17,88.48,81.76,8.18,10.0049,5.5456,4436450,390425465.48,7413754200.0,7195200000.0
2020-03-02,'300573,–À∆Î—€“©,81.76,81.76,74.02,76.41,74.33,7.43,9.996,4.2943,3435430,271845087.14,6739476800.0,6540800000.0
2020-02-28,'300573,–À∆Î—€“©,74.33,79.99,74.2,79.49,81.53,-7.2,-8.8311,2.5273,2021875,155538098.5,6127021900.0,5946400000.0
2020-02-27,'300573,–À∆Î—€“©,81.53,83.1,79.14,80.0,83.2,-1.67,-2.0072,3.0691,2455297,200294657.49,6720517900.0,6522400000.0
2020-02-26,'300573,–À∆Î—€“©,83.2,88.0,79.8,79.8,80.18,3.02,3.7665,6.0747,4859758,407408581.87,6858176000.0,6656000000.0
2020-02-25,'300573,–À∆Î—€“©,80.18,82.0,77.77,81.37,82.6,-2.42,-2.9298,2.5384,2030681,162563203.62,6609237400.0,6414400000.0
2020-02-24,'300573,–À∆Î—€“©,82.6,83.55,80.2,82.1,83.04,-0.44,-0.5299,2.6136,2090909,170790458.7,6808718000.0,6608000000.0
2020-02-21,'300573,–À∆Î—€“©,83.04,86.48,78.39,79.4,78.88,4.16,5.2738,4.1333,3306672,274119560.51,6844987200.0,6643200000.0
2020-02-20,'300573,–À∆Î—€“©,78.88,79.87,73.97,74.31,74.3,4.58,6.1642,3.1076,2486050,193614121.0,6502078400.0,6310400000.0
2020-02-19,'300573,–À∆Î—€“©,74.3,75.4,73.68,75.4,75.41,-1.11,-1.472,1.998,1598362,118715807.95,6124549000.0,5944000000.0
2020-02-18,'300573,–À∆Î—€“©,75.41,76.84,73.81,75.01,75.54,-0.13,-0.1721,1.9157,1532529,114484473.15,6216046300.0,6032800000.0
2020-02-17,'300573,–À∆Î—€“©,75.54,76.46,71.7,71.7,71.59,3.95,5.5175,2.7205,2176419,161781057.49,6226762200.0,6043200000.0
2020-02-14,'300573,–À∆Î—€“©,71.59,72.49,71.02,71.35,71.45,0.14,0.1959,1.0049,803950,57610693.5,5901163700.0,5727200000.0
2020-02-13,'300573,–À∆Î—€“©,71.45,73.97,70.82,72.51,73.19,-1.74,-2.3774,1.8992,1519326,109208762.56,5889623500.0,5716000000.0
