»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'002551,…–»Ÿ“Ω¡∆,10.28,10.6,9.51,9.81,9.9,0.38,3.8384,16.5342,135607590,1362919573.32,8431311753.64,8431311753.64
2020-03-26,'002551,…–»Ÿ“Ω¡∆,9.9,10.22,9.18,9.37,9.3,0.6,6.4516,18.9247,155213896,1501699520.11,8119648478.7,8119648478.7
2020-03-25,'002551,…–»Ÿ“Ω¡∆,9.3,9.3,8.36,8.64,8.45,0.85,10.0592,12.2433,100415068,882884703.34,7627548570.9,7627548570.9
2020-03-24,'002551,…–»Ÿ“Ω¡∆,8.45,9.03,8.03,8.67,8.78,-0.33,-3.7585,12.5984,103327919,882132062.77,6930407034.85,6930407034.85
2020-03-23,'002551,…–»Ÿ“Ω¡∆,8.78,10.1,8.74,9.9,9.58,-0.8,-8.3507,13.9189,114158339,1085701243.19,7201061984.14,7201061984.14
2020-03-20,'002551,…–»Ÿ“Ω¡∆,9.58,9.82,9.19,9.25,9.11,0.47,5.1592,14.4682,118662935,1126387429.41,7857186792.88,7857186792.88
2020-03-19,'002551,…–»Ÿ“Ω¡∆,9.11,9.95,9.11,9.8,10.12,-1.01,-9.9802,13.6265,111759389,1042280547.68,7471649920.27,7471649920.27
2020-03-18,'002551,…–»Ÿ“Ω¡∆,10.12,11.48,10.06,10.06,11.18,-1.06,-9.4812,20.3403,166822747,1728064616.16,8300010668.84,8300010668.84
2020-03-17,'002551,…–»Ÿ“Ω¡∆,11.18,11.44,11.18,11.18,12.42,-1.24,-9.9839,4.7614,39051274,438252057.32,9169379375.26,9169379375.26
2020-03-16,'002551,…–»Ÿ“Ω¡∆,12.42,13.32,11.92,12.8,12.36,0.06,0.4854,21.4968,176307593,2253793806.29,10186358969.3,10186358969.3
2020-03-13,'002551,…–»Ÿ“Ω¡∆,12.36,14.17,11.65,12.74,12.94,-0.58,-4.4822,30.3309,248761303,3232122498.58,10137139420.0,10137139420.0
2020-03-12,'002551,…–»Ÿ“Ω¡∆,12.94,12.94,12.0,12.94,11.76,1.18,10.034,23.4569,192381046,2463055823.24,10612695050.1,10612695050.1
2020-03-11,'002551,…–»Ÿ“Ω¡∆,11.76,11.76,10.16,10.41,10.69,1.07,10.0094,14.7629,120753571,1349524362.81,9619125421.92,9619125421.92
2020-03-10,'002551,…–»Ÿ“Ω¡∆,10.69,11.13,9.12,11.13,10.12,0.57,5.6324,32.7039,267502504,2851693563.05,8743915880.98,8743915880.98
2020-03-09,'002551,…–»Ÿ“Ω¡∆,10.12,10.12,10.12,10.12,9.2,0.92,10.0,1.0311,8305391,84050556.92,8151339995.48,8151339995.48
2020-03-06,'002551,…–»Ÿ“Ω¡∆,9.2,9.2,8.55,8.68,8.36,0.84,10.0478,8.0255,64643213,582835614.24,7410309086.8,7410309086.8
2020-03-05,'002551,…–»Ÿ“Ω¡∆,8.36,8.36,7.68,7.82,7.6,0.76,10.0,12.7029,102317480,832884939.81,6733715648.44,6733715648.44
2020-03-04,'002551,…–»Ÿ“Ω¡∆,7.6,8.1,7.55,7.91,8.17,-0.57,-6.9767,11.6128,93537547,729260296.77,6121559680.4,6121559680.4
2020-03-03,'002551,…–»Ÿ“Ω¡∆,8.17,8.88,7.65,7.8,8.4,-0.23,-2.7381,16.9658,132398795,1073302567.06,6375749861.8,6375749861.8
2020-03-02,'002551,…–»Ÿ“Ω¡∆,8.4,9.12,8.1,9.12,8.29,0.11,1.3269,22.1511,172864312,1495637023.36,6555238536.0,6555238536.0
2020-02-28,'002551,…–»Ÿ“Ω¡∆,8.29,8.29,8.0,8.21,7.54,0.75,9.9469,8.8422,65237203,535144393.31,6116305569.97,6116305569.97
2020-02-27,'002551,…–»Ÿ“Ω¡∆,7.54,7.54,6.43,6.86,6.85,0.69,10.073,13.9001,102554219,737252538.39,5562960675.22,5562960675.22
2020-02-26,'002551,…–»Ÿ“Ω¡∆,6.85,7.28,6.72,7.15,7.33,-0.48,-6.5484,9.4773,69922643,486819399.66,5053883372.05,5053883372.05
2020-02-25,'002551,…–»Ÿ“Ω¡∆,7.33,7.47,6.91,7.0,6.95,0.38,5.4676,12.1121,89362013,648689710.02,5408024104.69,5408024104.69
2020-02-24,'002551,…–»Ÿ“Ω¡∆,6.95,6.95,6.56,6.6,6.32,0.63,9.9684,10.0033,73803888,502794690.13,5127662691.35,5127662691.35
2020-02-21,'002551,…–»Ÿ“Ω¡∆,6.32,6.35,6.09,6.1,6.07,0.25,4.1186,5.5251,40763445,254510715.5,4662852979.76,4662852979.76
2020-02-20,'002551,…–»Ÿ“Ω¡∆,6.07,6.24,5.97,6.15,6.24,-0.17,-2.7244,5.2283,38573712,234175171.25,4478404681.51,4478404681.51
2020-02-19,'002551,…–»Ÿ“Ω¡∆,6.24,6.5,6.18,6.47,6.55,-0.31,-4.7328,5.7599,42496042,268559650.17,4603829524.32,4603829524.32
2020-02-18,'002551,…–»Ÿ“Ω¡∆,6.55,6.67,6.41,6.48,6.52,0.03,0.4601,5.8602,43236461,282784263.46,4832545414.15,4832545414.15
2020-02-17,'002551,…–»Ÿ“Ω¡∆,6.52,6.63,6.33,6.43,6.48,0.04,0.6173,5.011,36970501,240077488.56,4810411618.36,4810411618.36
2020-02-14,'002551,…–»Ÿ“Ω¡∆,6.48,6.86,6.34,6.65,6.7,-0.22,-3.2836,6.5847,48581494,318658533.13,4780899890.64,4780899890.64
2020-02-13,'002551,…–»Ÿ“Ω¡∆,6.7,7.27,6.61,7.22,7.17,-0.47,-6.5551,8.2819,61103629,418404259.33,4943214393.1,4943214393.1
2020-02-12,'002551,…–»Ÿ“Ω¡∆,7.17,7.42,6.9,7.12,7.28,-0.11,-1.511,10.0109,73860037,527198299.97,5289977193.81,5289977193.81
2020-02-11,'002551,…–»Ÿ“Ω¡∆,7.28,7.69,7.18,7.45,7.98,-0.7,-8.7719,13.7603,97143228,708085313.15,5139445307.36,5139445307.36
