»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'300157,∫„Ã©∞¨∆’,3.25,3.38,3.23,3.37,3.31,-0.06,-1.8127,2.9253,20831438,68688701.78,2314368085.25,2314368085.25
2020-03-26,'300157,∫„Ã©∞¨∆’,3.31,3.39,3.26,3.31,3.35,-0.04,-1.194,4.2929,30570300,101296867.0,2357094880.67,2357094880.67
2020-03-25,'300157,∫„Ã©∞¨∆’,3.35,3.42,3.26,3.39,3.4,-0.05,-1.4706,6.3634,45314529,151782271.88,2385579410.95,2385579410.95
2020-03-24,'300157,∫„Ã©∞¨∆’,3.4,3.89,3.27,3.89,3.54,-0.14,-3.9548,10.1922,72579874,261300753.08,2421185073.8,2421185073.8
2020-03-23,'300157,∫„Ã©∞¨∆’,3.54,3.54,3.12,3.17,3.22,0.32,9.9379,7.8076,55599202,192506282.4,2520880929.78,2520880929.78
2020-03-20,'300157,∫„Ã©∞¨∆’,3.22,3.26,3.11,3.14,3.09,0.13,4.2071,1.7482,12448928,39485496.63,2293004687.54,2293004687.54
2020-03-19,'300157,∫„Ã©∞¨∆’,3.09,3.14,3.0,3.13,3.13,-0.04,-1.278,1.5733,11203748,34473303.92,2200429964.13,2200429964.13
2020-03-18,'300157,∫„Ã©∞¨∆’,3.13,3.28,3.13,3.25,3.22,-0.09,-2.795,1.5422,10981900,35244218.0,2228914494.41,2228914494.41
2020-03-17,'300157,∫„Ã©∞¨∆’,3.22,3.32,3.15,3.28,3.26,-0.04,-1.227,1.6216,11547476,37201950.43,2293004687.54,2293004687.54
2020-03-16,'300157,∫„Ã©∞¨∆’,3.26,3.47,3.25,3.39,3.38,-0.12,-3.5503,1.9207,13677417,46175728.69,2321489217.82,2321489217.82
