ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'300329,º£Â×¸ÖÇÙ,7.03,7.14,7.03,7.07,7.01,0.02,0.2853,0.8798,2219000,15733199.0,1782663041.4,1773090290.4
2020-03-26,'300329,º£Â×¸ÖÇÙ,7.01,7.1,7.0,7.07,7.11,-0.1,-1.4065,0.6254,1577300,11121379.0,1777591453.8,1768045936.8
2020-03-25,'300329,º£Â×¸ÖÇÙ,7.11,7.13,7.05,7.1,6.98,0.13,1.8625,0.9019,2274642,16131450.38,1802949391.8,1793267704.8
2020-03-24,'300329,º£Â×¸ÖÇÙ,6.98,7.03,6.87,7.0,6.88,0.1,1.4535,1.0762,2714302,18885087.0,1769984072.4,1760479406.4
2020-03-23,'300329,º£Â×¸ÖÇÙ,6.88,7.05,6.84,6.96,7.08,-0.2,-2.8249,0.989,2494400,17295248.0,1744626134.4,1735257638.4
2020-03-20,'300329,º£Â×¸ÖÇÙ,7.08,7.1,6.96,7.06,7.02,0.06,0.8547,1.3143,3315001,23339554.04,1795342010.4,1785701174.4
2020-03-19,'300329,º£Â×¸ÖÇÙ,7.02,7.07,6.88,7.02,6.98,0.04,0.5731,1.184,2986280,20790206.37,1780127247.6,1770568113.6
2020-03-18,'300329,º£Â×¸ÖÇÙ,6.98,7.23,6.97,7.14,7.12,-0.14,-1.9663,1.1006,2775963,19744113.7,1769984072.4,1760479406.4
2020-03-17,'300329,º£Â×¸ÖÇÙ,7.12,7.29,6.9,7.21,7.15,-0.03,-0.4196,1.4212,3584500,25374551.0,1805485185.6,1795789881.6
2020-03-16,'300329,º£Â×¸ÖÇÙ,7.15,7.55,7.13,7.55,7.47,-0.32,-4.2838,1.4233,3589871,26369768.14,1813092567.0,1803356412.0
