»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'002511,÷–À≥Ω‡»·,16.2,16.56,16.06,16.19,15.98,0.22,1.3767,1.2532,16121639,262993762.56,21204038622.6,20840069982.6
2020-03-26,'002511,÷–À≥Ω‡»·,15.98,16.35,15.82,16.0,16.08,-0.1,-0.6219,1.1441,14718187,236450917.53,20916082542.5,20557056686.5
2020-03-25,'002511,÷–À≥Ω‡»·,16.08,16.42,15.75,16.16,15.89,0.19,1.1957,1.8634,23971697,386115076.81,21046971669.8,20685699093.8
2020-03-24,'002511,÷–À≥Ω‡»·,15.89,15.93,15.25,15.51,15.37,0.52,3.3832,1.3101,16853588,262156382.53,20798282328.0,20441278520.0
2020-03-23,'002511,÷–À≥Ω‡»·,15.37,15.7,14.87,14.87,15.23,0.14,0.9192,1.5037,19344118,297880691.58,20117658866.0,19772338002.0
2020-03-20,'002511,÷–À≥Ω‡»·,15.23,15.28,14.65,14.98,14.52,0.71,4.8898,1.7772,22862242,341007950.92,19934414087.8,19592238631.8
2020-03-19,'002511,÷–À≥Ω‡»·,14.52,14.73,14.01,14.38,14.53,-0.01,-0.0688,1.6038,20631101,297507542.6,19005101284.0,18678877540.0
2020-03-18,'002511,÷–À≥Ω‡»·,14.53,15.09,14.5,15.03,14.82,-0.29,-1.9568,1.2282,15800288,234329656.37,19018190196.7,18691741780.7
2020-03-17,'002511,÷–À≥Ω‡»·,14.82,15.93,14.55,15.6,15.24,-0.42,-2.7559,2.1709,27927337,418794020.41,19397768665.9,19064804761.9
2020-03-16,'002511,÷–À≥Ω‡»·,15.24,16.25,15.07,15.66,15.49,-0.25,-1.6139,2.5689,33047049,522863947.7,19947503000.5,19605102872.5
2020-03-13,'002511,÷–À≥Ω‡»·,15.49,15.5,14.53,14.74,15.35,0.14,0.9121,1.3988,17994571,272879047.85,20274725818.8,19926708890.8
