ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'000668,ÈÙ·á¿Ø¹É,11.15,11.37,11.1,11.37,11.17,-0.02,-0.1791,0.7259,1064803,11960069.69,1637287073.5,1635575581.95
2020-03-26,'000668,ÈÙ·á¿Ø¹É,11.17,11.4,11.13,11.33,11.33,-0.16,-1.4122,0.621,910900,10250658.0,1640223911.3,1638509349.81
2020-03-25,'000668,ÈÙ·á¿Ø¹É,11.33,11.45,11.16,11.23,11.1,0.23,2.0721,1.0419,1528400,17265946.0,1663718613.7,1661979492.69
2020-03-24,'000668,ÈÙ·á¿Ø¹É,11.1,11.28,10.83,11.08,11.0,0.1,0.9091,1.6108,2362800,25934590.14,1629944979.0,1628241162.3
2020-03-23,'000668,ÈÙ·á¿Ø¹É,11.0,11.32,10.88,11.18,11.46,-0.46,-4.014,0.7888,1157100,12771322.0,1615260790.0,1613572323.0
2020-03-20,'000668,ÈÙ·á¿Ø¹É,11.46,11.67,11.35,11.55,11.53,-0.07,-0.6071,0.747,1095764,12540993.12,1682808059.4,1681048983.78
2020-03-19,'000668,ÈÙ·á¿Ø¹É,11.53,11.71,11.02,11.5,11.53,0.0,0.0,1.1549,1694100,19225876.0,1693086991.7,1691317171.29
2020-03-18,'000668,ÈÙ·á¿Ø¹É,11.53,12.0,11.18,11.21,11.15,0.38,3.4081,1.9277,2827700,32726081.0,1693086991.7,1691317171.29
2020-03-17,'000668,ÈÙ·á¿Ø¹É,11.15,11.74,10.62,11.4,11.55,-0.4,-3.4632,1.6915,2481182,27864073.0,1637287073.5,1635575581.95
2020-03-16,'000668,ÈÙ·á¿Ø¹É,11.55,12.5,11.53,11.86,11.66,-0.11,-0.9434,4.1002,6014550,72434625.02,1696023829.5,1694250939.15
2020-03-13,'000668,ÈÙ·á¿Ø¹É,11.66,11.87,11.11,11.23,11.65,0.01,0.0858,1.2895,1891483,21538486.9,1712176437.4,1710386662.38
2020-03-12,'000668,ÈÙ·á¿Ø¹É,11.65,12.15,11.59,11.98,12.01,-0.36,-2.9975,1.8065,2649900,31459979.16,1710708018.5,1708919778.45
2020-03-11,'000668,ÈÙ·á¿Ø¹É,12.01,12.38,12.01,12.11,12.15,-0.14,-1.1523,1.5592,2287200,27929462.0,1763571098.9,1761727599.93
2020-03-10,'000668,ÈÙ·á¿Ø¹É,12.15,12.15,11.56,11.9,11.92,0.23,1.9295,1.3427,1969593,23419927.93,1784128963.5,1782263974.95
2020-03-09,'000668,ÈÙ·á¿Ø¹É,11.92,12.38,11.92,12.25,12.44,-0.52,-4.1801,1.0692,1568340,18938195.6,1750355328.8,1748525644.56
2020-03-06,'000668,ÈÙ·á¿Ø¹É,12.44,12.55,12.25,12.35,12.44,0.0,0.0,0.9377,1375491,17081241.23,1826713111.6,1824803608.92
2020-03-05,'000668,ÈÙ·á¿Ø¹É,12.44,12.58,12.21,12.28,12.29,0.15,1.2205,2.1719,3185884,39425463.54,1826713111.6,1824803608.92
2020-03-04,'000668,ÈÙ·á¿Ø¹É,12.29,12.29,11.69,11.72,11.8,0.49,4.1525,2.2099,3241676,39126211.62,1804686828.1,1802800349.97
2020-03-03,'000668,ÈÙ·á¿Ø¹É,11.8,11.94,11.62,11.7,11.7,0.1,0.8547,1.5504,2274229,26782956.66,1732734302.0,1730923037.4
2020-03-02,'000668,ÈÙ·á¿Ø¹É,11.7,11.79,11.23,11.26,11.26,0.44,3.9076,1.0419,1528356,17689725.01,1718050113.0,1716254198.1
2020-02-28,'000668,ÈÙ·á¿Ø¹É,11.26,11.65,11.25,11.5,11.77,-0.51,-4.3331,1.522,2232578,25504283.6,1653439681.4,1651711305.18
2020-02-27,'000668,ÈÙ·á¿Ø¹É,11.77,12.06,11.73,12.06,11.81,-0.04,-0.3387,1.418,2080004,24557135.76,1728329045.3,1726522385.61
2020-02-26,'000668,ÈÙ·á¿Ø¹É,11.81,12.16,11.52,11.73,11.82,-0.01,-0.0846,1.8931,2776973,33042190.36,1734202720.9,1732389921.33
2020-02-25,'000668,ÈÙ·á¿Ø¹É,11.82,11.92,11.41,11.83,12.1,-0.28,-2.314,1.9116,2804145,32953518.62,1735671139.8,1733856805.26
2020-02-24,'000668,ÈÙ·á¿Ø¹É,12.1,12.39,11.99,12.34,12.36,-0.26,-2.1036,1.9246,2823238,34144827.7,1776786869.0,1774929555.3
2020-02-21,'000668,ÈÙ·á¿Ø¹É,12.36,12.39,12.24,12.31,12.32,0.04,0.3247,1.1185,1640719,20181299.69,1814965760.4,1813068537.48
2020-02-20,'000668,ÈÙ·á¿Ø¹É,12.32,12.48,12.07,12.3,12.28,0.04,0.3257,1.2821,1880700,23017641.2,1809092084.8,1807201001.76
2020-02-19,'000668,ÈÙ·á¿Ø¹É,12.28,12.53,12.22,12.47,12.58,-0.3,-2.3847,1.6797,2463901,30424236.33,1803218409.2,1801333466.04
2020-02-18,'000668,ÈÙ·á¿Ø¹É,12.58,12.59,11.97,11.97,12.09,0.49,4.0529,2.054,3013040,36921626.8,1847270976.2,1845339983.94
2020-02-17,'000668,ÈÙ·á¿Ø¹É,12.09,12.11,11.82,11.82,11.75,0.34,2.8936,0.8605,1262200,15160475.0,1775318450.1,1773462671.37
2020-02-14,'000668,ÈÙ·á¿Ø¹É,11.75,12.02,11.63,12.02,11.93,-0.18,-1.5088,0.6373,934884,11062859.92,1725392207.5,1723588617.75
2020-02-13,'000668,ÈÙ·á¿Ø¹É,11.93,12.14,11.8,12.0,12.03,-0.1,-0.8313,0.7759,1138180,13600607.6,1751823747.7,1749992528.49
2020-02-12,'000668,ÈÙ·á¿Ø¹É,12.03,12.1,11.75,11.75,11.81,0.22,1.8628,0.8007,1174604,14008358.12,1766507936.7,1764661367.79
2020-02-11,'000668,ÈÙ·á¿Ø¹É,11.81,11.97,11.72,11.74,11.72,0.09,0.7679,0.7819,1147004,13593010.32,1734202720.9,1732389921.33
