ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'000825,Ì«¸Ö²»Ðâ,3.32,3.35,3.29,3.3,3.28,0.04,1.2195,0.304,17319100,57581479.0,18911542682.7,18911542682.7
2020-03-26,'000825,Ì«¸Ö²»Ðâ,3.28,3.32,3.28,3.32,3.32,-0.04,-1.2048,0.2195,12502360,41238058.32,18683692770.9,18683692770.9
2020-03-25,'000825,Ì«¸Ö²»Ðâ,3.32,3.35,3.3,3.35,3.28,0.04,1.2195,0.254,14467284,48038741.29,18911542682.7,18911542682.7
2020-03-24,'000825,Ì«¸Ö²»Ðâ,3.28,3.32,3.23,3.28,3.24,0.04,1.2346,0.3047,17356988,56992777.33,18683692770.9,18683692770.9
2020-03-23,'000825,Ì«¸Ö²»Ðâ,3.24,3.3,3.24,3.29,3.32,-0.08,-2.4096,0.3476,19800394,64677493.22,18455842859.0,18455842859.0
2020-03-20,'000825,Ì«¸Ö²»Ðâ,3.32,3.39,3.32,3.37,3.35,-0.03,-0.8955,0.3464,19733077,66046143.89,18911542682.7,18911542682.7
2020-03-19,'000825,Ì«¸Ö²»Ðâ,3.35,3.38,3.28,3.34,3.34,0.01,0.2994,0.398,22672441,75492170.89,19082430116.6,19082430116.6
2020-03-18,'000825,Ì«¸Ö²»Ðâ,3.34,3.42,3.32,3.4,3.37,-0.03,-0.8902,0.3537,20146734,68169797.57,19025467638.6,19025467638.6
2020-03-17,'000825,Ì«¸Ö²»Ðâ,3.37,3.45,3.32,3.41,3.41,-0.04,-1.173,0.3745,21330891,71980886.21,19196355072.5,19196355072.5
2020-03-16,'000825,Ì«¸Ö²»Ðâ,3.41,3.53,3.37,3.51,3.49,-0.08,-2.2923,0.4832,27525660,95301230.73,19424204984.4,19424204984.4
2020-03-13,'000825,Ì«¸Ö²»Ðâ,3.49,3.53,3.36,3.39,3.55,-0.06,-1.6901,0.5194,29585447,101773578.61,19879904808.0,19879904808.0
2020-03-12,'000825,Ì«¸Ö²»Ðâ,3.55,3.6,3.53,3.58,3.61,-0.06,-1.662,0.3329,18963585,67486477.51,20221679675.8,20221679675.8
2020-03-11,'000825,Ì«¸Ö²»Ðâ,3.61,3.66,3.6,3.63,3.62,-0.01,-0.2762,0.4307,24532448,88693403.56,20563454543.6,20563454543.6
2020-03-10,'000825,Ì«¸Ö²»Ðâ,3.62,3.68,3.52,3.52,3.59,0.03,0.8357,0.4688,26706316,95920123.98,20620417021.5,20620417021.5
2020-03-09,'000825,Ì«¸Ö²»Ðâ,3.59,3.68,3.58,3.68,3.72,-0.13,-3.4946,0.5228,29781062,107997400.49,20449529587.6,20449529587.6
2020-03-06,'000825,Ì«¸Ö²»Ðâ,3.72,3.76,3.7,3.76,3.79,-0.07,-1.847,0.4924,28048149,104535881.75,21190041801.1,21190041801.1
2020-03-05,'000825,Ì«¸Ö²»Ðâ,3.79,3.8,3.72,3.73,3.71,0.08,2.1563,0.7586,43210882,162799566.83,21588779146.8,21588779146.8
2020-03-04,'000825,Ì«¸Ö²»Ðâ,3.71,3.71,3.62,3.66,3.66,0.05,1.3661,0.5332,30374206,111566249.08,21133079323.2,21133079323.2
2020-03-03,'000825,Ì«¸Ö²»Ðâ,3.66,3.72,3.62,3.7,3.65,0.01,0.274,0.6319,35995505,132140669.48,20848266933.4,20848266933.4
