»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'601933,”¿ª‘≥¨ –,9.8,9.95,9.65,9.89,9.72,0.08,0.823,0.8796,83281611,818149765.0,93790528658.4,92788863798.4
2020-03-26,'601933,”¿ª‘≥¨ –,9.72,9.83,9.29,9.39,9.41,0.31,3.2944,0.7395,70020512,676171364.0,93024891689.8,92031403685.8
2020-03-25,'601933,”¿ª‘≥¨ –,9.41,9.58,9.28,9.43,9.31,0.1,1.0741,0.6229,58980851,555010235.0,90058048436.3,89096245749.3
2020-03-24,'601933,”¿ª‘≥¨ –,9.31,9.54,9.08,9.5,9.31,0.0,0.0,0.6084,57608032,536391838.0,89101002225.5,88149420608.5
2020-03-23,'601933,”¿ª‘≥¨ –,9.31,9.42,9.09,9.18,9.51,-0.2,-2.103,0.6095,57709853,534614326.0,89101002225.5,88149420608.5
2020-03-20,'601933,”¿ª‘≥¨ –,9.51,9.64,9.24,9.41,9.5,0.01,0.1053,0.8581,81247286,766020225.0,91015094647.1,90043070890.1
2020-03-19,'601933,”¿ª‘≥¨ –,9.5,9.59,9.15,9.26,9.01,0.49,5.4384,1.3905,131657688,1235801647.0,90919390026.0,89948388376.0
2020-03-18,'601933,”¿ª‘≥¨ –,9.01,9.48,9.0,9.16,9.11,-0.1,-1.0977,0.7049,66738032,617133028.0,86229863593.1,85308945186.1
2020-03-17,'601933,”¿ª‘≥¨ –,9.11,9.31,8.78,9.17,9.16,-0.05,-0.5459,0.8828,83582158,757006417.0,87186909803.9,86255770326.9
2020-03-16,'601933,”¿ª‘≥¨ –,9.16,9.69,8.98,9.63,9.66,-0.5,-5.176,1.073,101590399,944235167.0,87665432909.3,86729182897.3
2020-03-13,'601933,”¿ª‘≥¨ –,9.66,9.71,9.32,9.45,9.88,-0.22,-2.2267,1.0986,104020919,990681638.0,92450663963.3,91463308601.3
2020-03-12,'601933,”¿ª‘≥¨ –,9.88,9.98,9.64,9.87,10.01,-0.13,-1.2987,0.9829,93062743,912797268.0,94556165627.0,93546323911.0
2020-03-11,'601933,”¿ª‘≥¨ –,10.01,10.14,9.8,9.95,9.95,0.06,0.603,0.892,84457916,844791281.0,95800325701.1,94777196594.1
2020-03-10,'601933,”¿ª‘≥¨ –,9.95,10.05,9.52,9.79,9.79,0.16,1.6343,1.2079,114367045,1124982330.0,95226097974.6,94209101509.6
2020-03-09,'601933,”¿ª‘≥¨ –,9.79,10.12,9.65,9.71,9.89,-0.1,-1.0111,1.2131,114862311,1129986425.0,93694824037.3,92694181284.3
2020-03-06,'601933,”¿ª‘≥¨ –,9.89,10.34,9.76,9.81,9.92,-0.03,-0.3024,1.3818,130835290,1307487044.0,94651870248.1,93641006425.1
2020-03-05,'601933,”¿ª‘≥¨ –,9.92,10.15,9.77,9.78,9.96,-0.04,-0.4016,1.5684,148497974,1478759526.0,94938984111.4,93925053967.4
2020-03-04,'601933,”¿ª‘≥¨ –,9.96,9.99,8.98,9.05,9.08,0.88,9.6916,2.6567,251540445,2415596025.0,95321802595.7,94303784023.7
2020-03-03,'601933,”¿ª‘≥¨ –,9.08,9.1,8.85,8.96,8.81,0.27,3.0647,1.076,101875191,916886516.0,86899795940.6,85971722784.6
2020-03-02,'601933,”¿ª‘≥¨ –,8.81,8.88,8.6,8.6,8.6,0.21,2.4419,0.8134,77018638,675207336.0,84315771171.5,83415294904.5
2020-02-28,'601933,”¿ª‘≥¨ –,8.6,8.97,8.57,8.97,8.96,-0.36,-4.0179,0.9637,91248993,795728352.0,82305974128.8,81426962108.8
2020-02-27,'601933,”¿ª‘≥¨ –,8.96,9.17,8.88,9.08,8.99,-0.03,-0.3337,0.971,91936231,826670524.0,85751340487.7,84835532615.7
2020-02-26,'601933,”¿ª‘≥¨ –,8.99,9.04,8.55,8.58,8.69,0.3,3.4522,1.6439,155650041,1379205413.0,86038454350.9,85119580157.9
2020-02-25,'601933,”¿ª‘≥¨ –,8.69,8.88,8.51,8.58,8.74,-0.05,-0.5721,1.0193,96510101,839577675.0,83167315718.5,82279104735.5
2020-02-24,'601933,”¿ª‘≥¨ –,8.74,9.02,8.72,9.0,9.04,-0.3,-3.3186,1.254,118731003,1043816946.0,83645838823.9,82752517305.9
2020-02-21,'601933,”¿ª‘≥¨ –,9.04,9.14,8.93,9.14,9.16,-0.12,-1.31,0.9466,89626108,808278165.0,86516977456.3,85592992728.3
2020-02-20,'601933,”¿ª‘≥¨ –,9.16,9.25,9.03,9.14,9.17,-0.01,-0.1091,0.8882,84092329,767777418.0,87665432909.3,86729182897.3
2020-02-19,'601933,”¿ª‘≥¨ –,9.17,9.32,9.13,9.19,9.25,-0.08,-0.8649,0.7585,71821102,661316256.0,87761137530.4,86823865411.4
2020-02-18,'601933,”¿ª‘≥¨ –,9.25,9.35,9.05,9.15,9.1,0.15,1.6484,1.0262,97166344,893345649.0,88526774499.0,87581325524.0
2020-02-17,'601933,”¿ª‘≥¨ –,9.1,9.12,8.92,8.99,8.9,0.2,2.2472,1.0771,101977852,922214649.0,87091205182.8,86161087812.8
2020-02-14,'601933,”¿ª‘≥¨ –,8.9,9.05,8.85,9.05,9.08,-0.18,-1.9824,0.9926,93982239,840779291.0,85177112761.2,84267437531.2
2020-02-13,'601933,”¿ª‘≥¨ –,9.08,9.18,8.95,9.16,9.09,-0.01,-0.11,0.9815,92930634,843358743.0,86899795940.6,85971722784.6
2020-02-12,'601933,”¿ª‘≥¨ –,9.09,9.22,8.94,9.14,9.14,-0.05,-0.547,1.1431,108231909,979715481.0,86995500561.7,86066405298.7
2020-02-11,'601933,”¿ª‘≥¨ –,9.14,9.58,9.02,9.5,9.39,-0.25,-2.6624,1.4843,140537834,1290842967.0,87474023667.1,86539817869.1
2020-02-10,'601933,”¿ª‘≥¨ –,9.39,9.65,8.95,8.97,9.02,0.37,4.102,1.8758,177608611,1660663471.0,89866639194.1,88906880721.1
2020-02-07,'601933,”¿ª‘≥¨ –,9.02,9.05,8.74,8.87,8.94,0.08,0.8949,1.525,144391928,1287211972.0,86325568214.2,85403627700.2
2020-02-06,'601933,”¿ª‘≥¨ –,8.94,9.07,8.52,8.65,8.56,0.38,4.4393,2.2914,216956148,1936270444.0,85559931245.5,84646167587.5
2020-02-05,'601933,”¿ª‘≥¨ –,8.56,8.68,8.3,8.43,8.43,0.13,1.5421,1.9348,183196371,1558058772.0,81923155644.5,81048232052.5
2020-02-04,'601933,”¿ª‘≥¨ –,8.43,8.47,7.8,7.8,7.7,0.73,9.4805,2.3408,221637039,1820354119.0,80678995570.4,79817359369.4
