»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'603214,∞Æ”§ “,41.42,42.37,39.95,40.01,39.95,1.47,3.6796,5.8542,3231686,133807836.0,4227283780.0,2286501591.38
2020-03-26,'603214,∞Æ”§ “,39.95,40.22,38.68,38.99,38.98,0.97,2.4885,3.4755,1918583,75960920.0,4077257050.0,2205353418.05
2020-03-25,'603214,∞Æ”§ “,38.98,39.52,38.1,39.52,38.67,0.31,0.8017,2.8238,1558833,60659642.0,3978259820.0,2151806664.22
2020-03-24,'603214,∞Æ”§ “,38.67,40.12,37.81,39.18,38.46,0.21,0.546,4.1694,2301621,89520917.0,3946621530.0,2134693784.13
2020-03-23,'603214,∞Æ”§ “,38.46,39.6,36.39,36.4,37.5,0.96,2.56,5.6228,3103939,119435811.0,3925189140.0,2123101187.94
2020-03-20,'603214,∞Æ”§ “,37.5,37.6,34.8,35.0,34.61,2.89,8.3502,4.5804,2528512,92176926.0,3827212500.0,2070106462.5
2020-03-19,'603214,∞Æ”§ “,34.61,35.34,33.39,34.4,34.36,0.25,0.7276,2.1683,1196976,41316018.0,3532261990.0,1910570257.79
2020-03-18,'603214,∞Æ”§ “,34.36,35.7,34.11,34.51,34.39,-0.03,-0.0872,1.7403,960675,33638464.0,3506747240.0,1896769548.04
2020-03-17,'603214,∞Æ”§ “,34.39,35.0,33.73,33.73,33.7,0.69,2.0475,1.6502,910940,31188739.0,3509809010.0,1898425633.21
2020-03-16,'603214,∞Æ”§ “,33.7,35.29,33.52,35.04,34.91,-1.21,-3.4661,1.6638,918475,31690247.0,3439388300.0,1860335674.3
2020-03-13,'603214,∞Æ”§ “,34.91,35.17,33.25,33.25,35.65,-0.74,-2.0757,2.2603,1247775,42783496.0,3562879690.0,1927131109.49
2020-03-12,'603214,∞Æ”§ “,35.65,36.48,34.78,36.25,36.7,-1.05,-2.861,2.6245,1448819,51682527.0,3638403350.0,1967981210.35
2020-03-11,'603214,∞Æ”§ “,36.7,37.0,36.05,37.0,36.72,-0.02,-0.0545,1.47,811500,29709745.0,3745565300.0,2025944191.3
2020-03-10,'603214,∞Æ”§ “,36.72,37.13,35.22,35.57,35.86,0.86,2.3982,2.1772,1201901,43421997.0,3747606480.0,2027048248.08
2020-03-09,'603214,∞Æ”§ “,35.86,36.5,35.78,36.0,36.87,-1.01,-2.7394,2.4924,1375901,49771992.0,3659835740.0,1979573806.54
2020-03-06,'603214,∞Æ”§ “,36.87,37.27,36.3,36.58,36.94,-0.07,-0.1895,1.896,1046655,38490985.0,3762915330.0,2035328673.93
2020-03-05,'603214,∞Æ”§ “,36.94,37.12,36.04,36.2,36.02,0.92,2.5541,2.5883,1428836,52216750.0,3770059460.0,2039192872.66
2020-03-04,'603214,∞Æ”§ “,36.02,36.04,34.72,35.0,35.06,0.96,2.7382,2.2704,1253300,44520409.0,3676165180.0,1988406260.78
2020-03-03,'603214,∞Æ”§ “,35.06,35.8,34.61,35.12,34.81,0.25,0.7182,2.1319,1176857,41506667.0,3578188540.0,1935411535.34
