»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'002528,”¢∑…Õÿ,4.9,5.03,4.89,5.0,4.93,-0.03,-0.6085,0.5934,7112467,35135147.19,5873507901.8,5873507901.8
2020-03-26,'002528,”¢∑…Õÿ,4.93,5.04,4.92,5.03,5.05,-0.12,-2.3762,0.8405,10075407,50093651.32,5909468154.26,5909468154.26
2020-03-25,'002528,”¢∑…Õÿ,5.05,5.08,4.98,5.04,4.92,0.13,2.6423,1.0182,12205397,61570187.6,6053309164.1,6053309164.1
2020-03-24,'002528,”¢∑…Õÿ,4.92,4.94,4.68,4.89,4.8,0.12,2.5,0.9562,11461275,55515059.77,5897481403.44,5897481403.44
2020-03-23,'002528,”¢∑…Õÿ,4.8,4.97,4.8,4.91,5.07,-0.27,-5.3254,1.0117,12127210,59224109.69,5753640393.6,5753640393.6
2020-03-20,'002528,”¢∑…Õÿ,5.07,5.15,5.0,5.1,5.04,0.03,0.5952,1.0577,12678892,64404525.77,6077282665.74,6077282665.74
2020-03-19,'002528,”¢∑…Õÿ,5.04,5.07,4.87,4.93,4.94,0.1,2.0243,1.2675,15193293,75402497.91,6041322413.28,6041322413.28
2020-03-18,'002528,”¢∑…Õÿ,4.94,5.18,4.91,5.16,5.09,-0.15,-2.947,1.357,16266592,82645732.4,5921454905.08,5921454905.08
2020-03-17,'002528,”¢∑…Õÿ,5.09,5.21,4.83,5.13,5.09,0.0,0.0,1.5787,18923960,95509292.35,6101256167.38,6101256167.38
2020-03-16,'002528,”¢∑…Õÿ,5.09,5.7,5.09,5.68,5.6,-0.51,-9.1071,2.3583,28268487,151655218.45,6101256167.38,6101256167.38
2020-03-13,'002528,”¢∑…Õÿ,5.6,5.63,5.28,5.28,5.56,0.04,0.7194,2.2201,26611674,145047404.6,6712580459.2,6712580459.2
2020-03-12,'002528,”¢∑…Õÿ,5.56,5.7,5.44,5.7,5.76,-0.2,-3.4722,2.3992,28758476,160069419.39,6664633455.92,6664633455.92
2020-03-11,'002528,”¢∑…Õÿ,5.76,6.04,5.74,5.96,6.04,-0.28,-4.6358,4.0758,48855378,286701596.17,6904368472.32,6904368472.32
