»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'300003,¿÷∆’“Ω¡∆,38.38,39.86,38.25,39.58,39.2,-0.82,-2.0918,1.0563,17837869,696874829.39,68379839108.0,64811402957.0
2020-03-26,'300003,¿÷∆’“Ω¡∆,39.2,40.0,38.5,38.92,38.96,0.24,0.616,1.3861,23406469,918847244.67,69840794503.2,66196117663.2
2020-03-25,'300003,¿÷∆’“Ω¡∆,38.96,39.16,37.26,37.54,36.69,2.27,6.187,1.3219,22323198,850781264.81,69413197802.2,65790835310.2
2020-03-24,'300003,¿÷∆’“Ω¡∆,36.69,36.8,35.5,36.47,35.78,0.91,2.5433,0.9372,15826425,574780421.96,65368845671.5,61957539721.0
2020-03-23,'300003,¿÷∆’“Ω¡∆,35.78,36.71,35.11,35.3,36.47,-0.69,-1.892,0.9622,16248108,584370408.06,63747541513.4,60420844132.4
2020-03-20,'300003,¿÷∆’“Ω¡∆,36.47,36.68,35.73,35.9,35.54,0.93,2.6168,0.8745,14767999,535510130.39,64976882028.9,61586030897.4
2020-03-19,'300003,¿÷∆’“Ω¡∆,35.54,35.9,34.28,35.23,35.23,0.31,0.8799,1.2537,21171663,744352449.2,63319944812.3,60015561779.3
2020-03-18,'300003,¿÷∆’“Ω¡∆,35.23,36.78,35.18,36.2,35.85,-0.62,-1.7294,1.2198,20599084,744504280.6,62767632406.8,59492072073.3
2020-03-17,'300003,¿÷∆’“Ω¡∆,35.85,38.0,34.69,37.6,37.19,-1.34,-3.6031,1.8229,30782514,1100625589.34,63872257217.8,60539051485.3
2020-03-16,'300003,¿÷∆’“Ω¡∆,37.19,39.43,36.76,38.15,37.93,-0.74,-1.951,1.6657,28127822,1072313459.31,66259672132.0,62801877956.5
2020-03-13,'300003,¿÷∆’“Ω¡∆,37.93,38.85,35.3,35.71,37.6,0.33,0.8777,1.7,28708285,1070104103.69,67578095293.5,64051498545.0
2020-03-12,'300003,¿÷∆’“Ω¡∆,37.6,39.98,37.25,39.57,39.9,-2.3,-5.7644,1.7328,29260914,1118890591.94,66990149829.6,63494235309.6
2020-03-11,'300003,¿÷∆’“Ω¡∆,39.9,40.67,39.12,39.75,39.75,0.15,0.3774,1.3423,22667202,905343714.09,71087951547.9,67378191192.9
2020-03-10,'300003,¿÷∆’“Ω¡∆,39.75,40.36,38.08,39.0,39.48,0.27,0.6839,1.8803,31751524,1245361965.2,70820703609.8,67124889722.2
2020-03-09,'300003,¿÷∆’“Ω¡∆,39.48,41.02,39.32,39.69,40.5,-1.02,-2.5185,2.0221,34146147,1368206922.01,70339657321.1,66668947075.1
2020-03-06,'300003,¿÷∆’“Ω¡∆,40.5,41.09,38.8,38.98,39.24,1.26,3.211,2.6289,44393057,1784776250.71,72156943300.5,68391397075.5
2020-03-05,'300003,¿÷∆’“Ω¡∆,39.24,39.63,36.85,37.15,36.57,2.67,7.3011,2.5143,42457844,1629157870.79,69912060620.0,66263664722.0
2020-03-04,'300003,¿÷∆’“Ω¡∆,36.57,37.57,35.95,36.6,36.81,-0.24,-0.652,1.2314,20794826,757518642.81,65155047321.0,61754898544.5
2020-03-03,'300003,¿÷∆’“Ω¡∆,36.81,37.96,36.06,36.18,35.14,1.67,4.7524,2.5367,42836710,1585759992.19,65582644022.0,62160180897.5
2020-03-02,'300003,¿÷∆’“Ω¡∆,35.14,35.33,34.44,34.89,34.3,0.84,2.449,1.031,17410862,608934471.57,62607283643.9,59340091190.9
2020-02-28,'300003,¿÷∆’“Ω¡∆,34.3,35.76,34.3,35.02,36.05,-1.75,-4.8544,1.7702,29892270,1044430885.26,61110695190.3,57921602955.3
2020-02-27,'300003,¿÷∆’“Ω¡∆,36.05,36.58,35.41,35.88,35.42,0.63,1.7787,1.1833,19981411,718757458.96,64228587802.1,60876786779.6
2020-02-26,'300003,¿÷∆’“Ω¡∆,35.42,37.3,35.42,36.78,37.33,-1.91,-5.1165,1.6271,27476563,997179389.43,63106146461.8,59812920602.8
2020-02-25,'300003,¿÷∆’“Ω¡∆,37.33,37.8,35.85,36.08,36.78,0.55,1.4954,2.1205,35808739,1322886192.72,66509103540.9,63038292662.4
2020-02-24,'300003,¿÷∆’“Ω¡∆,36.78,37.25,35.36,36.08,35.76,1.02,2.8523,2.0824,35165089,1280293236.59,65529194434.4,62109520603.4
2020-02-21,'300003,¿÷∆’“Ω¡∆,35.76,35.96,34.07,34.25,34.05,1.71,5.022,2.1906,36992161,1309994967.42,63711908455.0,60387070603.0
2020-02-20,'300003,¿÷∆’“Ω¡∆,34.05,34.4,33.5,33.85,33.83,0.22,0.6503,1.128,19048650,646736077.23,60665281960.1,57499433837.6
2020-02-19,'300003,¿÷∆’“Ω¡∆,33.83,34.61,33.81,34.61,34.85,-1.02,-2.9268,1.3766,23245872,793708961.31,60273318317.4,57127925013.9
2020-02-18,'300003,¿÷∆’“Ω¡∆,34.85,35.37,34.7,35.14,35.19,-0.34,-0.9662,1.1104,18751121,654552148.18,62090604296.8,58850375014.3
2020-02-17,'300003,¿÷∆’“Ω¡∆,35.19,35.39,34.61,34.8,34.8,0.39,1.1207,1.2875,21741838,762283039.41,62696366290.0,59424525014.5
2020-02-14,'300003,¿÷∆’“Ω¡∆,34.8,35.64,34.61,35.29,35.51,-0.71,-1.9994,1.1022,18613225,652837603.83,62001521650.8,58765941190.8
2020-02-13,'300003,¿÷∆’“Ω¡∆,35.51,35.63,34.3,35.09,34.97,0.54,1.5442,1.6072,27140454,953986913.01,63266495224.7,59964901485.2
2020-02-12,'300003,¿÷∆’“Ω¡∆,34.97,35.37,34.7,34.94,34.77,0.2,0.5752,1.1216,18940592,662698816.92,62304402647.4,59053016190.9
2020-02-11,'300003,¿÷∆’“Ω¡∆,34.77,35.18,34.07,34.85,34.98,-0.21,-0.6003,1.1168,18859450,652401062.33,61948072063.2,58715280896.7
2020-02-10,'300003,¿÷∆’“Ω¡∆,34.98,35.47,34.17,35.05,35.06,-0.08,-0.2282,1.3152,22209206,775360630.56,62322219176.6,59069902955.6
2020-02-07,'300003,¿÷∆’“Ω¡∆,35.06,36.94,34.0,36.3,34.85,0.21,0.6026,2.2305,37665107,1336336192.83,62464751410.3,59204997073.3
2020-02-06,'300003,¿÷∆’“Ω¡∆,34.85,35.5,31.89,32.63,32.67,2.18,6.6728,2.1048,35542457,1217395984.46,62090604296.8,58850375014.3
2020-02-05,'300003,¿÷∆’“Ω¡∆,32.67,33.05,31.68,32.53,31.97,0.7,2.1896,1.4799,24990689,813484188.77,58206600929.1,55169060307.6
2020-02-04,'300003,¿÷∆’“Ω¡∆,31.97,32.17,30.25,30.25,29.87,2.1,7.0305,1.559,26326150,824799218.45,56959443884.4,53986986777.9
2020-02-03,'300003,¿÷∆’“Ω¡∆,29.87,31.7,28.72,28.72,31.91,-2.04,-6.393,1.6876,28497712,862314138.67,53217972750.3,50440766188.8
2020-01-23,'300003,¿÷∆’“Ω¡∆,31.91,32.99,31.31,32.45,32.82,-0.91,-2.7727,1.2421,20975835,673282442.01,56852544709.1,53885666189.6
2020-01-22,'300003,¿÷∆’“Ω¡∆,32.82,33.89,32.0,33.5,33.31,-0.49,-1.471,1.187,20045087,655773813.32,58473848867.2,55422361778.2
