日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-27,'603810,丰山集团,27.23,27.56,27.19,27.4,27.24,-0.01,-0.0367,0.9878,390300,10681573.0,2260226150.0,1075906559.07
2020-03-26,'603810,丰山集团,27.24,27.71,27.01,27.45,27.45,-0.21,-0.765,0.812,320836,8802598.0,2261056200.0,1076301677.16
2020-03-25,'603810,丰山集团,27.45,27.6,27.2,27.5,27.15,0.3,1.105,0.9433,372700,10196565.0,2278487250.0,1084599157.05
2020-03-24,'603810,丰山集团,27.15,27.5,26.68,27.29,26.92,0.23,0.8544,0.8947,353500,9585836.0,2253585750.0,1072745614.35
2020-03-23,'603810,丰山集团,26.92,27.47,26.33,26.33,27.28,-0.36,-1.3196,0.9577,378400,10250027.0,2234494600.0,1063657898.28
2020-03-20,'603810,丰山集团,27.28,27.46,26.83,26.98,26.72,0.56,2.0958,0.7428,293500,7964469.0,2264376400.0,1077882149.52
2020-03-19,'603810,丰山集团,26.72,27.19,26.57,26.88,27.05,-0.33,-1.22,0.8944,353400,9466595.0,2217893600.0,1055755536.48
2020-03-18,'603810,丰山集团,27.05,27.76,27.02,27.58,27.15,-0.1,-0.3683,0.9278,366600,10032952.0,2245285250.0,1068794433.45
2020-03-17,'603810,丰山集团,27.15,27.6,26.29,27.2,27.15,0.0,0.0,1.5327,605600,16244490.0,2253585750.0,1072745614.35
2020-03-16,'603810,丰山集团,27.15,28.36,27.11,28.22,27.99,-0.84,-3.0011,1.4003,553300,15355926.0,2253585750.0,1072745614.35
2020-03-13,'603810,丰山集团,27.99,28.38,27.22,27.52,28.77,-0.78,-2.7112,1.929,762172,21048168.0,2323309950.0,1105935533.91
2020-03-12,'603810,丰山集团,28.77,29.3,28.56,29.3,29.53,-0.76,-2.5737,1.502,593472,17158458.0,2388053850.0,1136754744.93
2020-03-11,'603810,丰山集团,29.53,29.95,29.13,29.13,29.25,0.28,0.9573,2.4669,974700,28871781.0,2451137650.0,1166783719.77
2020-03-10,'603810,丰山集团,29.25,29.47,28.68,28.92,29.65,-0.4,-1.3491,2.0454,808162,23473165.0,2427896250.0,1155720413.25
2020-03-09,'603810,丰山集团,29.65,30.37,28.3,29.0,29.73,-0.08,-0.2691,3.1439,1242200,36368283.0,2461098250.0,1171525136.85
2020-03-06,'603810,丰山集团,29.73,30.95,29.56,29.56,28.84,0.89,3.086,4.699,1856672,55940814.0,2467738650.0,1174686081.57
2020-03-05,'603810,丰山集团,28.84,29.08,28.41,28.76,28.58,0.26,0.9097,1.8546,732772,21087315.0,2393864200.0,1139520571.56
2020-03-04,'603810,丰山集团,28.58,28.7,28.11,28.16,28.35,0.23,0.8113,1.27,501800,14278310.0,2372282900.0,1129247501.22
2020-03-03,'603810,丰山集团,28.35,28.8,27.92,28.28,27.92,0.43,1.5401,1.8984,750100,21258714.0,2353191750.0,1120159785.15
2020-03-02,'603810,丰山集团,27.92,28.28,27.0,27.0,26.85,1.07,3.9851,1.1156,440800,12186284.0,2317499600.0,1103169707.28
2020-02-28,'603810,丰山集团,26.85,27.7,26.8,27.7,28.22,-1.37,-4.8547,1.4591,576500,15692055.0,2228684250.0,1060892071.65
2020-02-27,'603810,丰山集团,28.22,28.39,28.1,28.11,28.21,0.01,0.0354,1.2579,497000,14024949.0,2342401100.0,1115023249.98
2020-02-26,'603810,丰山集团,28.21,28.77,28.11,28.36,28.42,-0.21,-0.7389,1.229,485600,13797203.0,2341571050.0,1114628131.89
2020-02-25,'603810,丰山集团,28.42,28.77,27.84,28.59,29.14,-0.72,-2.4708,1.8119,715900,20318546.0,2359002100.0,1122925611.78
2020-02-24,'603810,丰山集团,29.14,29.43,28.9,28.92,28.89,0.25,0.8654,1.6509,652300,18996650.0,2418765700.0,1151374114.26
2020-02-21,'603810,丰山集团,28.89,29.0,28.6,28.93,28.77,0.12,0.4171,1.2994,513400,14798527.0,2398014450.0,1141496162.01
2020-02-20,'603810,丰山集团,28.77,29.06,28.52,28.77,28.76,0.01,0.0348,1.3806,545500,15685237.0,2388053850.0,1136754744.93
