ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'300213,¼ÑÑ¶·Éºè,6.91,7.08,6.9,7.0,6.9,0.01,0.1449,1.9008,11213311,78292275.56,4110941327.26,4076390933.39
2020-03-26,'300213,¼ÑÑ¶·Éºè,6.9,7.07,6.84,7.03,7.1,-0.2,-2.8169,2.1077,12433600,86492852.0,4104992063.4,4070491670.1
2020-03-25,'300213,¼ÑÑ¶·Éºè,7.1,7.19,7.0,7.13,7.0,0.1,1.4286,2.6529,15650000,111319970.0,4223977340.6,4188476935.9
2020-03-24,'300213,¼ÑÑ¶·Éºè,7.0,7.05,6.76,7.0,6.81,0.19,2.79,2.0981,12377105,85731993.5,4164484702.0,4129484303.0
2020-03-23,'300213,¼ÑÑ¶·Éºè,6.81,7.18,6.77,6.89,7.18,-0.37,-5.1532,2.4729,14588300,101485542.17,4051448688.66,4017398300.49
2020-03-20,'300213,¼ÑÑ¶·Éºè,7.18,7.37,7.01,7.36,7.24,-0.06,-0.8287,2.7726,16356297,117441551.52,4271571451.48,4235671042.22
2020-03-19,'300213,¼ÑÑ¶·Éºè,7.24,7.27,6.92,6.97,6.99,0.25,3.5765,3.2737,19312371,136678326.43,4307267034.64,4271066621.96
2020-03-18,'300213,¼ÑÑ¶·Éºè,6.99,7.52,6.99,7.44,7.39,-0.4,-5.4127,4.4294,26130208,190355956.43,4158535438.14,4123585039.71
2020-03-17,'300213,¼ÑÑ¶·Éºè,7.39,7.53,7.02,7.4,7.33,0.06,0.8186,3.8095,22473105,164039759.05,4396505992.54,4359555571.31
2020-03-16,'300213,¼ÑÑ¶·Éºè,7.33,8.18,7.32,8.18,8.13,-0.8,-9.8401,6.988,41224036,318606773.49,4360810409.38,4324159991.57
2020-03-13,'300213,¼ÑÑ¶·Éºè,8.13,8.26,7.49,7.5,7.89,0.24,3.0418,6.8,40114868,319628432.12,4836751518.18,4796101054.77
2020-03-12,'300213,¼ÑÑ¶·Éºè,7.89,7.96,7.62,7.62,7.78,0.11,1.4139,3.9814,23487432,182486365.5,4693969185.54,4654518735.81
2020-03-11,'300213,¼ÑÑ¶·Éºè,7.78,8.28,7.78,8.02,7.99,-0.21,-2.6283,5.8509,34516169,277696724.13,4628527283.08,4589626839.62
2020-03-10,'300213,¼ÑÑ¶·Éºè,7.99,8.04,7.22,7.5,7.55,0.44,5.8278,6.6654,39321136,301689958.81,4753461824.14,4713511368.71
2020-03-09,'300213,¼ÑÑ¶·Éºè,7.55,7.9,7.53,7.61,7.76,-0.21,-2.7062,4.8303,28495155,219783921.85,4491694214.3,4453943783.95
2020-03-06,'300213,¼ÑÑ¶·Éºè,7.76,7.92,7.58,7.6,7.72,0.04,0.5181,4.24,25013078,193914922.17,4616628755.36,4577828313.04
2020-03-05,'300213,¼ÑÑ¶·Éºè,7.72,8.18,7.66,8.03,7.73,-0.01,-0.1294,6.2876,37091974,291044565.1,4592831699.92,4554231259.88
2020-03-04,'300213,¼ÑÑ¶·Éºè,7.73,7.78,7.29,7.29,7.4,0.33,4.4595,6.2263,36730843,279149000.88,4598780963.78,4560130523.17
2020-03-03,'300213,¼ÑÑ¶·Éºè,7.4,7.95,7.35,7.76,7.4,0.0,0.0,8.2794,48842164,375181386.52,4402455256.4,4365454834.6
2020-03-02,'300213,¼ÑÑ¶·Éºè,7.4,7.4,6.85,6.86,6.73,0.67,9.9554,3.7581,22170242,159456952.96,4402455256.4,4365454834.6
2020-02-28,'300213,¼ÑÑ¶·Éºè,6.73,7.12,6.7,7.0,7.31,-0.58,-7.9343,3.7001,21827760,151302677.05,4003854577.78,3970204194.17
2020-02-27,'300213,¼ÑÑ¶·Éºè,7.31,7.45,7.15,7.35,7.34,-0.03,-0.4087,3.1839,18782620,137407755.69,4348911881.66,4312361464.99
2020-02-26,'300213,¼ÑÑ¶·Éºè,7.34,7.7,7.27,7.57,7.63,-0.29,-3.8008,5.4505,32154178,240923167.61,4366759673.24,4330059254.86
2020-02-25,'300213,¼ÑÑ¶·Éºè,7.63,7.65,7.04,7.24,7.47,0.16,2.1419,6.2504,36872611,270434817.27,4539288325.18,4501137890.27
2020-02-24,'300213,¼ÑÑ¶·Éºè,7.47,7.58,7.3,7.5,7.27,0.2,2.751,5.4964,32424558,241744195.96,4444100103.42,4406749677.63
2020-02-21,'300213,¼ÑÑ¶·Éºè,7.27,7.37,7.1,7.17,7.17,0.1,1.3947,4.0468,23872890,172479890.2,4325114826.22,4288764411.83
2020-02-20,'300213,¼ÑÑ¶·Éºè,7.17,7.2,6.93,7.09,7.02,0.15,2.1368,3.3416,19712695,139615504.03,4265622187.62,4229771778.93
2020-02-19,'300213,¼ÑÑ¶·Éºè,7.02,7.28,6.98,7.03,7.09,-0.07,-0.9873,3.7463,22100642,156847713.34,4176383229.72,4141282829.58
2020-02-18,'300213,¼ÑÑ¶·Éºè,7.09,7.15,6.78,6.8,6.82,0.27,3.9589,3.9577,23347535,162903273.77,4218028076.74,4182577672.61
2020-02-17,'300213,¼ÑÑ¶·Éºè,6.82,6.85,6.48,6.5,6.46,0.36,5.5728,3.1037,18309539,122904961.53,4057397952.52,4023297563.78
2020-02-14,'300213,¼ÑÑ¶·Éºè,6.46,6.53,6.38,6.45,6.46,0.0,0.0,1.753,10341396,66854692.95,3843224453.56,3810924085.34
2020-02-13,'300213,¼ÑÑ¶·Éºè,6.46,6.64,6.41,6.56,6.59,-0.13,-1.9727,1.7273,10190063,66184368.28,3843224453.56,3810924085.34
2020-02-12,'300213,¼ÑÑ¶·Éºè,6.59,6.6,6.45,6.5,6.42,0.17,2.648,1.833,10813126,70714858.24,3920564883.74,3887614508.11
2020-02-11,'300213,¼ÑÑ¶·Éºè,6.42,6.56,6.35,6.56,6.52,-0.1,-1.5337,1.2979,7656600,49280456.0,3819427398.12,3787327032.18
2020-02-10,'300213,¼ÑÑ¶·Éºè,6.52,6.53,6.42,6.44,6.47,0.05,0.7728,1.6006,9442229,61200427.56,3878920036.72,3846319665.08
