日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-27,'600547,山东黄金,35.16,35.6,34.1,34.4,34.41,0.75,2.1796,3.2298,70942391,2485225501.0,1.08982344981e+11,77228815955.5
2020-03-26,'600547,山东黄金,34.41,34.7,33.17,33.7,34.0,0.41,1.2059,2.9099,63914826,2183783932.0,1.06657636257e+11,75581443601.5
2020-03-25,'600547,山东黄金,34.0,35.0,33.75,35.0,33.0,1.0,3.0303,3.5599,78192446,2677346848.0,1.05386795488e+11,74680880048.0
2020-03-24,'600547,山东黄金,33.0,33.0,31.9,32.8,30.0,3.0,10.0,4.2601,93571877,3054814116.0,1.02287183856e+11,72484383576.0
2020-03-23,'600547,山东黄金,30.0,31.02,29.03,29.03,30.1,-0.1,-0.3322,2.2347,49084344,1485869167.0,92988348960.0,65894894160.0
2020-03-20,'600547,山东黄金,30.1,30.35,28.63,29.05,28.93,1.17,4.0442,1.964,43138739,1268787570.0,93298310123.2,66114543807.2
2020-03-19,'600547,山东黄金,28.93,29.57,27.8,29.0,29.48,-0.55,-1.8657,1.9937,43791778,1256141743.0,89671764513.8,63544642935.0
2020-03-18,'600547,山东黄金,29.48,31.05,29.4,30.77,30.06,-0.58,-1.9295,1.8789,41270592,1249901700.0,91376550911.4,64752715994.6
2020-03-17,'600547,山东黄金,30.06,31.7,29.18,31.51,31.68,-1.62,-5.1136,2.3577,51786479,1568875579.0,93174325657.9,66026683948.3
2020-03-16,'600547,山东黄金,31.68,32.86,31.22,31.22,32.03,-0.35,-1.0927,2.2099,48541366,1554688337.0,98195696501.8,69585008233.0
2020-03-13,'600547,山东黄金,32.03,32.4,30.36,30.37,33.6,-1.57,-4.6726,2.9549,64903792,2025054091.0,99280560573.0,70353781998.2
2020-03-12,'600547,山东黄金,33.6,33.97,33.16,33.76,34.8,-1.2,-3.4483,2.0219,44410802,1486411165.0,1.04146950835e+11,73802281459.2
2020-03-11,'600547,山东黄金,34.8,34.92,33.67,34.01,34.37,0.43,1.2511,2.0407,44823935,1539920763.0,1.07866484794e+11,76438077225.6
2020-03-10,'600547,山东黄金,34.37,34.48,33.0,34.02,35.02,-0.65,-1.8561,3.0092,66097472,2232069563.0,1.06533651792e+11,75493583742.6
2020-03-09,'600547,山东黄金,35.02,37.32,34.3,37.25,36.51,-1.49,-4.0811,3.4071,74837448,2701610869.0,1.08548399353e+11,76921306449.4
2020-03-06,'600547,山东黄金,36.51,37.0,36.03,36.3,35.51,1.0,2.8161,3.5773,78574990,2873866207.0,1.13166820684e+11,80194086192.7
2020-03-05,'600547,山东黄金,35.51,35.53,34.64,34.8,35.1,0.41,1.1681,1.9423,42662269,1499323721.0,1.10067209052e+11,77997589720.7
2020-03-04,'600547,山东黄金,35.1,35.93,34.88,35.78,34.57,0.53,1.5331,3.1555,69309877,2461054307.0,1.08796368283e+11,77097026167.2
2020-03-03,'600547,山东黄金,34.57,35.16,34.01,34.11,34.34,0.23,0.6698,2.358,51793009,1792764471.0,1.07153574118e+11,75932883037.0
2020-03-02,'600547,山东黄金,34.34,34.57,33.0,33.0,33.92,0.42,1.2382,2.7515,60437490,2037418270.0,1.06440663443e+11,75427688848.5
