ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'300378,¶¦½ÝÈí¼þ,16.77,17.68,16.74,17.59,17.33,-0.56,-3.2314,4.8906,12956847,223131487.3,4461137841.81,4442925621.81
2020-03-26,'300378,¶¦½ÝÈí¼þ,17.33,17.89,16.94,17.17,17.15,0.18,1.0496,5.7433,15216002,267702810.31,4610108455.49,4591288075.49
2020-03-25,'300378,¶¦½ÝÈí¼þ,17.15,17.47,17.03,17.47,17.12,0.03,0.1752,5.1758,13712317,236838251.1,4562225043.95,4543600143.95
2020-03-24,'300378,¶¦½ÝÈí¼þ,17.12,17.16,16.3,16.65,16.27,0.85,5.2243,5.8247,15431624,258985576.78,4554244475.36,4535652155.36
2020-03-23,'300378,¶¦½ÝÈí¼þ,16.27,16.74,15.83,15.95,16.68,-0.41,-2.458,3.3466,8866198,144888790.62,4328128365.31,4310459145.31
2020-03-20,'300378,¶¦½ÝÈí¼þ,16.68,16.98,16.31,16.84,16.66,0.02,0.12,3.8073,10086688,167416434.26,4437196136.04,4419081656.04
2020-03-19,'300378,¶¦½ÝÈí¼þ,16.66,16.72,15.95,16.16,15.96,0.7,4.386,4.5464,12044963,197435842.02,4431875756.98,4413782996.98
2020-03-18,'300378,¶¦½ÝÈí¼þ,15.96,16.77,15.9,16.33,16.22,-0.26,-1.603,4.5007,11923822,195338604.97,4245662489.88,4228329929.88
2020-03-17,'300378,¶¦½ÝÈí¼þ,16.22,16.53,15.61,16.4,15.98,0.24,1.5019,4.0443,10714558,173404331.98,4314827417.66,4297212497.66
2020-03-16,'300378,¶¦½ÝÈí¼þ,15.98,17.51,15.86,17.5,17.45,-1.47,-8.4241,5.5214,14627996,244524786.46,4250982868.94,4233628588.94
2020-03-13,'300378,¶¦½ÝÈí¼þ,17.45,17.59,16.35,16.48,17.3,0.15,0.8671,5.488,14539647,247395950.87,4642030729.85,4623080029.85
2020-03-12,'300378,¶¦½ÝÈí¼þ,17.3,17.5,16.8,16.95,17.4,-0.1,-0.5747,4.9079,13002635,222592610.24,4602127886.9,4583340086.9
2020-03-11,'300378,¶¦½ÝÈí¼þ,17.4,18.68,17.38,18.53,18.37,-0.97,-5.2803,6.3204,16744696,302735216.03,4628729782.2,4609833382.2
2020-03-10,'300378,¶¦½ÝÈí¼þ,18.37,18.46,17.1,17.27,17.35,1.02,5.879,6.9817,18496938,329862062.12,4886768166.61,4866818346.61
2020-03-09,'300378,¶¦½ÝÈí¼þ,17.35,18.61,17.29,18.1,18.91,-1.56,-8.2496,7.067,18722880,335074465.37,4615428834.55,4596586734.55
