»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'000908,æ∞∑Â“Ω“©,3.65,3.81,3.64,3.75,3.73,-0.08,-2.1448,2.861,25170091,93362988.22,3211176381.15,3211176381.15
2020-03-26,'000908,æ∞∑Â“Ω“©,3.73,3.77,3.55,3.57,3.62,0.11,3.0387,4.4509,39157999,144368030.52,3281558329.23,3281558329.23
2020-03-25,'000908,æ∞∑Â“Ω“©,3.62,3.71,3.51,3.51,3.56,0.06,1.6854,4.0518,35646954,129160082.6,3184783150.62,3184783150.62
2020-03-24,'000908,æ∞∑Â“Ω“©,3.56,3.62,3.44,3.52,3.58,-0.02,-0.5587,5.064,44552032,156253898.84,3131996689.56,3131996689.56
2020-03-23,'000908,æ∞∑Â“Ω“©,3.58,3.65,3.32,3.4,3.32,0.26,7.8313,5.509,48466866,174430246.26,3149592176.58,3149592176.58
2020-03-20,'000908,æ∞∑Â“Ω“©,3.32,3.35,3.25,3.31,3.27,0.05,1.5291,0.7806,6867553,22699912.56,2920850845.32,2920850845.32
2020-03-19,'000908,æ∞∑Â“Ω“©,3.27,3.3,3.17,3.23,3.23,0.04,1.2384,1.2591,11076879,35846943.12,2876862127.77,2876862127.77
2020-03-18,'000908,æ∞∑Â“Ω“©,3.23,3.35,3.22,3.3,3.29,-0.06,-1.8237,1.0685,9400640,31096263.2,2841671153.73,2841671153.73
2020-03-17,'000908,æ∞∑Â“Ω“©,3.29,3.41,3.2,3.37,3.38,-0.09,-2.6627,1.5525,13658764,44955550.88,2894457614.79,2894457614.79
2020-03-16,'000908,æ∞∑Â“Ω“©,3.38,3.51,3.36,3.43,3.39,-0.01,-0.295,1.8516,16290130,56086343.3,2973637306.38,2973637306.38
2020-03-13,'000908,æ∞∑Â“Ω“©,3.39,3.43,3.21,3.3,3.51,-0.12,-3.4188,2.0379,17929049,59970871.0,2982435049.89,2982435049.89
2020-03-12,'000908,æ∞∑Â“Ω“©,3.51,3.65,3.41,3.46,3.52,-0.01,-0.2841,2.311,20331215,71571126.86,3088007972.01,3088007972.01
2020-03-11,'000908,æ∞∑Â“Ω“©,3.52,3.58,3.46,3.48,3.46,0.06,1.7341,2.0044,17634448,62068698.06,3096805715.52,3096805715.52
2020-03-10,'000908,æ∞∑Â“Ω“©,3.46,3.48,3.34,3.38,3.44,0.02,0.5814,1.8769,16512845,56278551.6,3044019254.46,3044019254.46
2020-03-09,'000908,æ∞∑Â“Ω“©,3.44,3.52,3.4,3.47,3.54,-0.1,-2.8249,1.8186,15999570,55425301.08,3026423767.44,3026423767.44
2020-03-06,'000908,æ∞∑Â“Ω“©,3.54,3.57,3.49,3.5,3.47,0.07,2.0173,2.3419,20603111,72847230.77,3114401202.54,3114401202.54
2020-03-05,'000908,æ∞∑Â“Ω“©,3.47,3.49,3.42,3.42,3.42,0.05,1.462,1.658,14586488,50274898.1,3052816997.97,3052816997.97
2020-03-04,'000908,æ∞∑Â“Ω“©,3.42,3.42,3.36,3.39,3.43,-0.01,-0.2915,1.1382,10013542,33983216.17,3008828280.42,3008828280.42
2020-03-03,'000908,æ∞∑Â“Ω“©,3.43,3.43,3.36,3.38,3.37,0.06,1.7804,1.2341,10857672,37031990.02,3017626023.93,3017626023.93
2020-03-02,'000908,æ∞∑Â“Ω“©,3.37,3.38,3.25,3.3,3.3,0.07,2.1212,1.0644,9364671,31320509.06,2964839562.87,2964839562.87
2020-02-28,'000908,æ∞∑Â“Ω“©,3.3,3.44,3.3,3.37,3.44,-0.14,-4.0698,1.391,12238000,41041618.2,2903255358.3,2903255358.3
2020-02-27,'000908,æ∞∑Â“Ω“©,3.44,3.48,3.39,3.46,3.46,-0.02,-0.578,1.4034,12347192,42446444.56,3026423767.44,3026423767.44
2020-02-26,'000908,æ∞∑Â“Ω“©,3.46,3.49,3.44,3.47,3.51,-0.05,-1.4245,1.7987,15824160,54796908.6,3044019254.46,3044019254.46
2020-02-25,'000908,æ∞∑Â“Ω“©,3.51,3.55,3.42,3.47,3.52,-0.01,-0.2841,2.0846,18340042,63931682.53,3088007972.01,3088007972.01
2020-02-24,'000908,æ∞∑Â“Ω“©,3.52,3.57,3.45,3.47,3.47,0.05,1.4409,1.5822,13919820,48810666.03,3096805715.52,3096805715.52
2020-02-21,'000908,æ∞∑Â“Ω“©,3.47,3.49,3.43,3.45,3.46,0.01,0.289,1.5993,14069896,48647395.0,3052816997.97,3052816997.97
2020-02-20,'000908,æ∞∑Â“Ω“©,3.46,3.48,3.4,3.45,3.46,0.0,0.0,1.4871,13083030,44980430.6,3044019254.46,3044019254.46
2020-02-19,'000908,æ∞∑Â“Ω“©,3.46,3.53,3.45,3.52,3.54,-0.08,-2.2599,1.6499,14515540,50479193.3,3044019254.46,3044019254.46
2020-02-18,'000908,æ∞∑Â“Ω“©,3.54,3.58,3.5,3.54,3.53,0.01,0.2833,1.6065,14133871,49924380.52,3114401202.54,3114401202.54
2020-02-17,'000908,æ∞∑Â“Ω“©,3.53,3.54,3.44,3.47,3.48,0.05,1.4368,1.7152,15090210,52928528.5,3105603459.03,3105603459.03
2020-02-14,'000908,æ∞∑Â“Ω“©,3.48,3.61,3.45,3.52,3.43,0.05,1.4577,2.2127,19466795,68692955.1,3061614741.48,3061614741.48
2020-02-13,'000908,æ∞∑Â“Ω“©,3.43,3.58,3.43,3.56,3.55,-0.12,-3.3803,1.6184,14238180,49402736.86,3017626023.93,3017626023.93
2020-02-12,'000908,æ∞∑Â“Ω“©,3.55,3.62,3.49,3.54,3.54,0.01,0.2825,1.5809,13908420,49455016.0,3123198946.05,3123198946.05
2020-02-11,'000908,æ∞∑Â“Ω“©,3.54,3.64,3.45,3.62,3.64,-0.1,-2.7473,2.3162,20377731,71840794.62,3114401202.54,3114401202.54
2020-02-10,'000908,æ∞∑Â“Ω“©,3.64,3.74,3.62,3.74,3.8,-0.16,-4.2105,3.0698,27007273,99065951.0,3202378637.64,3202378637.64
2020-02-07,'000908,æ∞∑Â“Ω“©,3.8,3.98,3.56,3.69,3.7,0.1,2.7027,5.9808,52617160,197614697.6,3343142533.8,3343142533.8
2020-02-06,'000908,æ∞∑Â“Ω“©,3.7,3.83,3.54,3.59,3.63,0.07,1.9284,5.5761,49057401,182671695.56,3255165098.7,3255165098.7
2020-02-05,'000908,æ∞∑Â“Ω“©,3.63,3.67,3.37,3.47,3.46,0.17,4.9133,4.7102,41439221,145666217.56,3193580894.13,3193580894.13
2020-02-04,'000908,æ∞∑Â“Ω“©,3.46,3.49,3.2,3.23,3.24,0.22,6.7901,3.562,31337968,105616942.93,3044019254.46,3044019254.46
2020-02-03,'000908,æ∞∑Â“Ω“©,3.24,3.34,3.02,3.18,3.36,-0.12,-3.5714,2.836,24949991,79900887.97,2850468897.24,2850468897.24
2020-01-23,'000908,æ∞∑Â“Ω“©,3.36,3.45,3.31,3.44,3.45,-0.09,-2.6087,1.9774,17397047,58521429.63,2956041819.36,2956041819.36
2020-01-22,'000908,æ∞∑Â“Ω“©,3.45,3.64,3.4,3.62,3.57,-0.12,-3.3613,1.9889,17497823,61039047.3,3035221510.95,3035221510.95
2020-01-21,'000908,æ∞∑Â“Ω“©,3.57,3.63,3.48,3.53,3.47,0.1,2.8818,2.9498,25951661,92578538.33,3140794433.07,3140794433.07
2020-01-20,'000908,æ∞∑Â“Ω“©,3.47,3.48,3.31,3.33,3.38,0.09,2.6627,2.5946,22826550,77552747.9,3052816997.97,3052816997.97
2020-01-17,'000908,æ∞∑Â“Ω“©,3.38,3.54,3.38,3.47,3.75,-0.37,-9.8667,4.6614,41009975,140986895.96,2973637306.38,2973637306.38
2020-01-16,'000908,æ∞∑Â“Ω“©,3.75,3.77,3.73,3.74,3.77,-0.02,-0.5305,0.6931,6098101,22880844.73,3299153816.25,3299153816.25
2020-01-15,'000908,æ∞∑Â“Ω“©,3.77,3.84,3.76,3.82,3.83,-0.06,-1.5666,1.0365,9119000,34567070.0,3316749303.27,3316749303.27
2020-01-14,'000908,æ∞∑Â“Ω“©,3.83,3.86,3.82,3.84,3.84,-0.01,-0.2604,0.9237,8126389,31219496.65,3369535764.33,3369535764.33
2020-01-13,'000908,æ∞∑Â“Ω“©,3.84,3.86,3.78,3.86,3.85,-0.01,-0.2597,0.9233,8122843,31020439.03,3378333507.84,3378333507.84
2020-01-10,'000908,æ∞∑Â“Ω“©,3.85,3.88,3.84,3.87,3.87,-0.02,-0.5168,0.8974,7894819,30408794.96,3387131251.35,3387131251.35
2020-01-09,'000908,æ∞∑Â“Ω“©,3.87,3.88,3.82,3.86,3.82,0.05,1.3089,1.5723,13833128,53318876.95,3404726738.37,3404726738.37
2020-01-08,'000908,æ∞∑Â“Ω“©,3.82,3.9,3.81,3.86,3.93,-0.11,-2.799,2.4811,21828426,84075678.33,3360738020.82,3360738020.82
2020-01-07,'000908,æ∞∑Â“Ω“©,3.93,4.03,3.86,3.88,3.87,0.06,1.5504,2.8624,25182234,99287626.16,3457513199.43,3457513199.43
2020-01-06,'000908,æ∞∑Â“Ω“©,3.87,3.89,3.79,3.8,3.89,-0.02,-0.5141,2.4399,21465306,82281225.16,3404726738.37,3404726738.37
2020-01-03,'000908,æ∞∑Â“Ω“©,3.89,4.12,3.84,4.07,3.98,-0.09,-2.2613,4.0097,35276745,137870090.22,3422322225.39,3422322225.39
