日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-27,'002923,润都股份,16.57,16.81,16.49,16.66,16.51,0.06,0.3634,2.4031,1442281,24043754.73,3072401115.0,994510687.5
2020-03-26,'002923,润都股份,16.51,16.87,16.47,16.83,16.83,-0.32,-1.9014,2.8597,1716380,28578765.1,3061275945.0,990909562.5
2020-03-25,'002923,润都股份,16.83,16.9,16.7,16.78,16.62,0.21,1.2635,3.1218,1873643,31446624.62,3120610185.0,1010115562.5
2020-03-24,'002923,润都股份,16.62,16.94,16.25,16.88,16.72,-0.1,-0.5981,3.5995,2160395,35776479.25,3081672090.0,997511625.0
2020-03-23,'002923,润都股份,16.72,16.97,16.29,16.47,16.69,0.03,0.1797,5.2881,3173875,53093278.85,3100214040.0,1003513500.0
2020-03-20,'002923,润都股份,16.69,16.69,16.08,16.2,16.1,0.59,3.6646,4.0442,2427259,39746571.67,3094651455.0,1001712937.5
2020-03-19,'002923,润都股份,16.1,16.24,15.78,16.11,16.11,-0.01,-0.0621,3.3597,2016434,32140991.02,2985253950.0,966301875.0
2020-03-18,'002923,润都股份,16.11,16.61,16.07,16.49,16.29,-0.18,-1.105,2.9004,1740810,28458445.1,2987108145.0,966902062.5
2020-03-17,'002923,润都股份,16.29,16.82,15.81,16.5,16.57,-0.28,-1.6898,3.8733,2324700,37519248.9,3020483655.0,977705437.5
2020-03-16,'002923,润都股份,16.57,17.17,16.43,16.96,16.78,-0.21,-1.2515,3.4459,2068195,34844747.0,3072401115.0,994510687.5
2020-03-13,'002923,润都股份,16.78,17.14,16.3,16.3,17.35,-0.57,-3.2853,4.0011,2401392,40255186.86,3111339210.0,1007114625.0
2020-03-12,'002923,润都股份,17.35,17.78,17.16,17.78,17.85,-0.5,-2.8011,4.6599,2796820,48804243.13,3217028325.0,1041325312.5
2020-03-11,'002923,润都股份,17.85,18.25,17.72,17.94,18.0,-0.15,-0.8333,5.5905,3355327,60238423.16,3309738075.0,1071334687.5
2020-03-10,'002923,润都股份,18.0,18.1,17.4,18.01,18.2,-0.2,-1.0989,7.3968,4439467,78808349.23,3337551000.0,1080337500.0
2020-03-09,'002923,润都股份,18.2,18.49,17.32,17.55,17.73,0.47,2.6509,11.6894,7015827,126683474.39,3374634900.0,1092341250.0
2020-03-06,'002923,润都股份,17.73,17.95,17.51,17.65,17.67,0.06,0.3396,5.2294,3138600,55766705.6,3287487735.0,1064132437.5
2020-03-05,'002923,润都股份,17.67,17.67,17.31,17.31,17.23,0.44,2.5537,5.0156,3010300,52692131.82,3276362565.0,1060531312.5
2020-03-04,'002923,润都股份,17.23,17.42,17.08,17.4,17.46,-0.23,-1.3173,3.9323,2360142,40686802.14,3194777985.0,1034123062.5
2020-03-03,'002923,润都股份,17.46,17.68,17.26,17.4,17.3,0.16,0.9249,4.6857,2812272,49084902.5,3237424470.0,1047927375.0
2020-03-02,'002923,润都股份,17.3,17.37,16.92,16.92,16.91,0.39,2.3063,4.0892,2454260,42148874.9,3207757350.0,1038324375.0
2020-02-28,'002923,润都股份,16.91,17.65,16.85,17.38,17.74,-0.83,-4.6787,5.6461,3388699,58361100.21,3135443745.0,1014917062.5
2020-02-27,'002923,润都股份,17.74,18.01,17.61,17.88,17.87,-0.13,-0.7275,4.3225,2594291,46067226.21,3289341930.0,1064732625.0
2020-02-26,'002923,润都股份,17.87,18.37,17.78,18.31,18.55,-0.68,-3.6658,7.3184,4392429,79382347.83,3313446465.0,1072535062.5
2020-02-25,'002923,润都股份,18.55,18.77,17.93,18.05,18.38,0.17,0.9249,12.5049,7505299,138303080.87,3439531725.0,1113347812.5
2020-02-24,'002923,润都股份,18.38,18.53,17.65,17.75,17.75,0.63,3.5493,10.2784,6168997,112333892.47,3408010410.0,1103144625.0
2020-02-21,'002923,润都股份,17.75,17.9,17.52,17.69,17.71,0.04,0.2259,5.9978,3599780,63662288.7,3291196125.0,1065332812.5
2020-02-20,'002923,润都股份,17.71,17.78,17.39,17.64,17.63,0.08,0.4538,5.5962,3358767,59082169.21,3283779345.0,1062932062.5
2020-02-19,'002923,润都股份,17.63,18.0,17.55,17.8,18.1,-0.47,-2.5967,6.6331,3981133,70425494.46,3268945785.0,1058130562.5
2020-02-18,'002923,润都股份,18.1,18.78,17.78,18.05,17.3,0.8,4.6243,11.4928,6897850,125553651.09,3356092950.0,1086339375.0
2020-02-17,'002923,润都股份,17.3,17.36,16.98,17.09,16.92,0.38,2.2459,4.2988,2580097,44425556.54,3207757350.0,1038324375.0
2020-02-14,'002923,润都股份,16.92,17.28,16.83,17.03,17.07,-0.15,-0.8787,3.1653,1899793,32359839.51,3137297940.0,1015517250.0
2020-02-13,'002923,润都股份,17.07,17.52,16.88,17.4,17.48,-0.41,-2.3455,5.7072,3425390,58673304.56,3165110865.0,1024520062.5
2020-02-12,'002923,润都股份,17.48,17.65,17.33,17.47,17.43,0.05,0.2869,3.5401,2124720,37149044.8,3241132860.0,1049127750.0
2020-02-11,'002923,润都股份,17.43,17.8,17.21,17.62,17.66,-0.23,-1.3024,5.0967,3058950,53398993.1,3231861885.0,1046126812.5
2020-02-10,'002923,润都股份,17.66,18.0,17.42,17.85,18.1,-0.44,-2.4309,7.1029,4263050,75234399.6,3274508370.0,1059931125.0
2020-02-07,'002923,润都股份,18.1,19.35,17.71,19.35,18.51,-0.41,-2.215,12.6068,7566472,139702721.2,3356092950.0,1086339375.0
2020-02-06,'002923,润都股份,18.51,18.79,17.68,17.97,17.99,0.52,2.8905,14.4129,8650450,160094719.0,3432114945.0,1110947062.5
2020-02-05,'002923,润都股份,17.99,18.36,16.76,16.99,16.75,1.24,7.403,9.2796,5569481,96751181.51,3335696805.0,1079737312.5
2020-02-04,'002923,润都股份,16.75,16.95,16.12,16.12,16.21,0.54,3.3313,6.4099,3847124,63958306.14,3105776625.0,1005314062.5
2020-02-03,'002923,润都股份,16.21,17.4,16.21,16.8,18.01,-1.8,-9.9944,8.8128,5289336,88045434.5,3005650095.0,972903937.5
2020-01-23,'002923,润都股份,18.01,18.4,17.4,17.98,17.93,0.08,0.4462,6.4751,3886284,69813571.98,3339405195.0,1080937687.5
2020-01-22,'002923,润都股份,17.93,18.67,17.75,18.6,18.59,-0.66,-3.5503,7.2189,4332722,77969825.02,3324571635.0,1076136187.5
2020-01-21,'002923,润都股份,18.59,18.96,18.1,18.1,17.93,0.66,3.681,12.0685,7243360,134166447.64,3446948505.0,1115748562.5
2020-01-20,'002923,润都股份,17.93,17.95,17.46,17.49,17.28,0.65,3.7616,6.4395,3864933,68628146.56,3324571635.0,1076136187.5
2020-01-17,'002923,润都股份,17.28,17.43,17.2,17.28,17.28,0.0,0.0,1.5511,930938,16115425.44,3204048960.0,1037124000.0
2020-01-16,'002923,润都股份,17.28,17.41,17.26,17.39,17.34,-0.06,-0.346,1.8242,1094840,18975001.8,3204048960.0,1037124000.0
2020-01-15,'002923,润都股份,17.34,17.57,17.2,17.52,17.52,-0.18,-1.0274,2.4734,1484480,25777695.3,3215174130.0,1040725125.0
2020-01-14,'002923,润都股份,17.52,17.69,17.48,17.65,17.6,-0.08,-0.4545,2.8556,1713875,30107030.0,3248549640.0,1051528500.0
2020-01-13,'002923,润都股份,17.6,17.64,17.37,17.51,17.5,0.1,0.5714,2.6052,1563582,27377663.88,3263383200.0,1056330000.0
2020-01-10,'002923,润都股份,17.5,17.69,17.41,17.52,17.42,0.08,0.4592,2.9396,1764290,30932827.75,3244841250.0,1050328125.0
2020-01-09,'002923,润都股份,17.42,17.46,17.26,17.34,17.2,0.22,1.2791,2.1695,1302080,22646817.1,3230007690.0,1045526625.0
2020-01-08,'002923,润都股份,17.2,17.52,17.2,17.52,17.51,-0.31,-1.7704,2.8409,1705046,29547809.12,3189215400.0,1032322500.0
2020-01-07,'002923,润都股份,17.51,17.55,17.26,17.27,17.27,0.24,1.3897,2.6847,1611330,28038265.67,3246695445.0,1050928312.5
2020-01-06,'002923,润都股份,17.27,17.4,17.12,17.19,17.34,-0.07,-0.4037,2.6877,1613152,27858202.78,3202194765.0,1036523812.5
2020-01-03,'002923,润都股份,17.34,17.5,17.23,17.44,17.44,-0.1,-0.5734,2.4491,1469927,25471740.33,3215174130.0,1040725125.0
