»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'002427,*ST”»∑Ú,8.16,8.35,8.08,8.29,8.14,0.02,0.2457,0.2595,1033114,8407545.24,3248942009.28,3248942009.28
2020-03-26,'002427,*ST”»∑Ú,8.14,8.35,7.97,8.08,8.07,0.07,0.8674,0.3041,1210600,9894278.72,3240978916.12,3240978916.12
2020-03-25,'002427,*ST”»∑Ú,8.07,8.15,7.99,8.15,8.01,0.06,0.7491,0.2011,800520,6439659.4,3213108090.06,3213108090.06
2020-03-24,'002427,*ST”»∑Ú,8.01,8.06,7.85,7.98,7.87,0.14,1.7789,0.3392,1350580,10764361.0,3189218810.58,3189218810.58
2020-03-23,'002427,*ST”»∑Ú,7.87,7.92,7.7,7.85,8.0,-0.13,-1.625,0.3394,1351225,10535509.51,3133477158.46,3133477158.46
2020-03-20,'002427,*ST”»∑Ú,8.0,8.19,7.88,8.0,7.84,0.16,2.0408,0.3352,1334435,10654944.85,3185237264.0,3185237264.0
2020-03-19,'002427,*ST”»∑Ú,7.84,7.89,7.7,7.76,7.86,-0.02,-0.2545,0.2705,1077039,8396113.69,3121532518.72,3121532518.72
2020-03-18,'002427,*ST”»∑Ú,7.86,8.1,7.74,7.89,7.88,-0.02,-0.2538,0.2719,1082524,8600747.1,3129495611.88,3129495611.88
2020-03-17,'002427,*ST”»∑Ú,7.88,8.07,7.64,8.05,7.97,-0.09,-1.1292,0.3982,1585500,12335570.2,3137458705.04,3137458705.04
2020-03-16,'002427,*ST”»∑Ú,7.97,8.46,7.93,8.46,8.35,-0.38,-4.5509,0.6154,2450388,19860524.12,3173292624.26,3173292624.26
2020-03-13,'002427,*ST”»∑Ú,8.35,8.53,8.24,8.41,8.67,-0.32,-3.6909,0.4206,1674770,14028329.4,3324591394.3,3324591394.3
2020-03-12,'002427,*ST”»∑Ú,8.67,9.03,8.62,8.87,8.99,-0.32,-3.5595,0.4395,1749716,15369966.78,3452000884.86,3452000884.86
2020-03-11,'002427,*ST”»∑Ú,8.99,9.23,8.9,9.0,9.16,-0.17,-1.8559,0.5826,2319632,20956285.04,3579410375.42,3579410375.42
2020-03-10,'002427,*ST”»∑Ú,9.16,9.36,8.85,9.36,9.08,0.08,0.8811,0.788,3137434,28677885.32,3647096667.28,3647096667.28
2020-03-09,'002427,*ST”»∑Ú,9.08,9.51,8.78,9.08,9.17,-0.09,-0.9815,1.0634,4234138,38326751.75,3615244294.64,3615244294.64
2020-03-06,'002427,*ST”»∑Ú,9.17,9.29,8.61,8.8,8.85,0.32,3.6158,0.972,3869915,35177028.87,3651078213.86,3651078213.86
2020-03-05,'002427,*ST”»∑Ú,8.85,9.07,8.73,8.85,8.78,0.07,0.7973,1.0267,4087676,36451160.6,3523668723.3,3523668723.3
2020-03-04,'002427,*ST”»∑Ú,8.78,8.78,8.25,8.35,8.36,0.42,5.0239,1.0913,4345220,37286111.4,3495797897.24,3495797897.24
2020-03-03,'002427,*ST”»∑Ú,8.36,8.5,8.3,8.5,8.36,0.0,0.0,0.4979,1982417,16609054.54,3328572940.88,3328572940.88
2020-03-02,'002427,*ST”»∑Ú,8.36,8.36,7.98,8.0,8.02,0.34,4.2394,0.5468,2177305,17889126.7,3328572940.88,3328572940.88
2020-02-28,'002427,*ST”»∑Ú,8.02,8.23,7.9,7.95,8.03,-0.01,-0.1245,0.5272,2099005,16950591.7,3193200357.16,3193200357.16
2020-02-27,'002427,*ST”»∑Ú,8.03,8.17,7.99,8.17,8.1,-0.07,-0.8642,0.3352,1334576,10734946.0,3197181903.74,3197181903.74
2020-02-26,'002427,*ST”»∑Ú,8.1,8.35,8.0,8.08,8.08,0.02,0.2475,0.4205,1674274,13713862.16,3225052729.8,3225052729.8
2020-02-25,'002427,*ST”»∑Ú,8.08,8.12,7.92,8.0,8.22,-0.14,-1.7032,0.4932,1963644,15752107.16,3217089636.64,3217089636.64
2020-02-24,'002427,*ST”»∑Ú,8.22,8.38,8.19,8.37,8.36,-0.14,-1.6746,0.6238,2483769,20486751.8,3272831288.76,3272831288.76
2020-02-21,'002427,*ST”»∑Ú,8.36,8.46,8.29,8.37,8.39,-0.03,-0.3576,0.4819,1918701,16056150.33,3328572940.88,3328572940.88
2020-02-20,'002427,*ST”»∑Ú,8.39,8.45,8.26,8.42,8.42,-0.03,-0.3563,0.4506,1793988,15018609.2,3340517580.62,3340517580.62
