日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-27,'600706,曲江文旅,7.65,7.77,7.57,7.61,7.56,0.09,1.1905,1.386,2958949,22711409.0,1647898816.5,1633201636.5
2020-03-26,'600706,曲江文旅,7.56,7.79,7.54,7.65,7.72,-0.16,-2.0725,1.4828,3165640,24199494.0,1628511771.6,1613987499.6
2020-03-25,'600706,曲江文旅,7.72,7.85,7.61,7.76,7.66,0.06,0.7833,1.8683,3988556,30902699.0,1662977629.2,1648145965.2
2020-03-24,'600706,曲江文旅,7.66,7.99,7.47,7.93,7.85,-0.19,-2.4204,2.7859,5947636,45785050.0,1650052932.6,1635336540.6
2020-03-23,'600706,曲江文旅,7.85,8.38,7.85,8.19,8.67,-0.82,-9.4579,3.1529,6731153,54929521.0,1690981138.5,1675899718.5
2020-03-20,'600706,曲江文旅,8.67,8.86,7.97,8.28,8.28,0.39,4.7101,5.1052,10899082,91313062.0,1867618658.7,1850961854.7
2020-03-19,'600706,曲江文旅,8.28,8.58,8.02,8.4,8.43,-0.15,-1.7794,4.2833,9144383,75572227.0,1783608130.8,1767700594.8
2020-03-18,'600706,曲江文旅,8.43,9.32,8.3,9.1,8.9,-0.47,-5.2809,6.8348,14591743,127912339.0,1815919872.3,1799724156.3
2020-03-17,'600706,曲江文旅,8.9,9.12,7.84,8.3,8.55,0.35,4.0936,8.5366,18224877,157308037.0,1917163329.0,1900064649.0
2020-03-16,'600706,曲江文旅,8.55,8.8,8.33,8.35,8.39,0.16,1.907,4.4206,9437478,80568579.0,1841769265.5,1825343005.5
2020-03-13,'600706,曲江文旅,8.39,8.43,7.79,7.8,8.16,0.23,2.8186,2.9819,6366058,51848465.0,1807303407.9,1791184539.9
2020-03-12,'600706,曲江文旅,8.16,8.23,7.8,7.89,8.0,0.16,2.0,2.4805,5295734,42495207.0,1757758737.6,1742081745.6
2020-03-11,'600706,曲江文旅,8.0,8.1,7.8,7.83,7.84,0.16,2.0408,2.3626,5043998,40316099.0,1723292880.0,1707923280.0
2020-03-10,'600706,曲江文旅,7.84,7.85,7.48,7.51,7.65,0.19,2.4837,1.4052,2999913,23053790.0,1688827022.4,1673764814.4
2020-03-09,'600706,曲江文旅,7.65,7.88,7.58,7.79,7.89,-0.24,-3.0418,1.2642,2698936,20852054.0,1647898816.5,1633201636.5
2020-03-06,'600706,曲江文旅,7.89,7.92,7.68,7.68,7.88,0.01,0.1269,1.1175,2385735,18657977.0,1699597602.9,1684439334.9
