»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'600760,÷–∫Ω…Ú∑…,27.98,28.4,27.63,27.81,27.56,0.42,1.5239,2.4397,9722822,272089201.0,39182892194.3,11150648218.1
2020-03-26,'600760,÷–∫Ω…Ú∑…,27.56,27.91,27.35,27.51,27.75,-0.19,-0.6847,1.7606,7016310,193493125.0,38594728694.6,10983268938.2
2020-03-25,'600760,÷–∫Ω…Ú∑…,27.75,27.78,27.33,27.7,27.46,0.29,1.0561,2.6169,10429080,287735755.0,38860802658.8,11058988136.2
2020-03-24,'600760,÷–∫Ω…Ú∑…,27.46,27.47,26.24,27.12,26.6,0.86,3.2331,3.323,13242978,357124866.0,38454689766.1,10943416728.7
2020-03-23,'600760,÷–∫Ω…Ú∑…,26.6,27.15,26.47,26.5,27.29,-0.69,-2.5284,2.5361,10107089,271381724.0,37250354981.0,10600687727.0
2020-03-20,'600760,÷–∫Ω…Ú∑…,27.29,27.74,26.98,27.7,27.4,-0.11,-0.4015,3.1436,12528029,342240506.0,38216623587.7,10875667972.5
2020-03-19,'600760,÷–∫Ω…Ú∑…,27.4,27.58,26.6,27.15,27.17,0.23,0.8465,3.628,14458500,392975552.0,38370666409.0,10919505403.0
2020-03-18,'600760,÷–∫Ω…Ú∑…,27.17,28.84,27.17,28.69,28.41,-1.24,-4.3647,5.5051,21939097,617506095.0,38048576873.4,10827845321.1
2020-03-17,'600760,÷–∫Ω…Ú∑…,28.41,30.55,27.71,30.0,29.69,-1.28,-4.3112,5.6455,22498691,647109734.0,39785059586.8,11322012719.0
2020-03-16,'600760,÷–∫Ω…Ú∑…,29.69,31.48,29.54,30.89,30.74,-1.05,-3.4157,6.1362,24454036,748593933.0,41577557871.7,11832121000.5
2020-03-13,'600760,÷–∫Ω…Ú∑…,30.74,31.48,29.3,30.0,30.73,0.01,0.0325,7.7394,30843033,944903365.0,43047966620.9,12250569200.3
2020-03-12,'600760,÷–∫Ω…Ú∑…,30.73,31.8,29.89,30.3,31.05,-0.32,-1.0306,11.0423,44005953,1357005806.0,43033962728.1,12246583979.4
2020-03-11,'600760,÷–∫Ω…Ú∑…,31.05,31.05,29.23,29.36,28.23,2.82,9.9894,14.6251,58284407,1785804648.0,43482087299.2,12374111049.8
2020-03-10,'600760,÷–∫Ω…Ú∑…,28.23,28.23,27.07,27.25,27.59,0.64,2.3197,2.7704,11040815,305920463.0,39532989515.6,11250278741.9
2020-03-09,'600760,÷–∫Ω…Ú∑…,27.59,28.66,27.41,28.52,28.92,-1.33,-4.5989,4.0822,16268351,454572078.0,38636740373.2,10995224601.0
2020-03-06,'600760,÷–∫Ω…Ú∑…,28.92,29.28,28.82,28.82,29.24,-0.32,-1.0944,2.4737,9858413,286112633.0,40499258122.2,11525258987.4
2020-03-05,'600760,÷–∫Ω…Ú∑…,29.24,29.58,29.0,29.43,29.21,0.03,0.1027,3.5559,14171188,414011695.0,40947382693.4,11652786057.8
2020-03-04,'600760,÷–∫Ω…Ú∑…,29.21,29.49,28.61,28.71,28.93,0.28,0.9679,3.1275,12463744,362906698.0,40905371014.8,11640830395.0
