»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'300616,…–∆∑’¨≈‰,68.48,70.56,66.75,68.1,67.05,1.43,2.1327,0.2675,525887,35830244.48,13605510528.0,13464089672.3
2020-03-26,'300616,…–∆∑’¨≈‰,67.05,67.49,65.58,65.79,66.72,0.33,0.4946,0.1559,306440,20384187.48,13321400130.0,13182932426.0
2020-03-25,'300616,…–∆∑’¨≈‰,66.72,66.88,63.81,65.75,63.99,2.73,4.2663,0.2713,533323,34972209.58,13255836192.0,13118049984.5
2020-03-24,'300616,…–∆∑’¨≈‰,63.99,64.0,61.72,62.6,61.72,2.27,3.6779,0.2067,406454,25643585.45,12713443614.0,12581295241.4
2020-03-23,'300616,…–∆∑’¨≈‰,61.72,63.35,61.5,62.98,64.14,-2.42,-3.773,0.1182,232331,14468321.31,12262443192.0,12134982689.5
2020-03-20,'300616,…–∆∑’¨≈‰,64.14,64.38,62.31,63.38,63.21,0.93,1.4713,0.2441,480006,30369853.68,12743245404.0,12610787260.3
2020-03-19,'300616,…–∆∑’¨≈‰,63.21,63.88,62.01,63.5,63.0,0.21,0.3333,0.2393,470580,29750989.0,12558474306.0,12427936743.4
2020-03-18,'300616,…–∆∑’¨≈‰,63.0,64.84,62.21,63.2,62.88,0.12,0.1908,0.2741,538984,34329551.87,12516751800.0,12386647917.0
2020-03-17,'300616,…–∆∑’¨≈‰,62.88,64.02,60.35,63.58,63.74,-0.86,-1.3492,0.2401,472149,29443418.33,12492910368.0,12363054301.9
2020-03-16,'300616,…–∆∑’¨≈‰,63.74,67.39,62.0,67.39,66.09,-2.35,-3.5558,0.3808,748755,48060339.45,12663773964.0,12532141876.7
2020-03-13,'300616,…–∆∑’¨≈‰,66.09,66.6,63.0,63.0,67.05,-0.96,-1.4318,0.3301,649061,42165117.15,13130668674.0,12994183505.3
2020-03-12,'300616,…–∆∑’¨≈‰,67.05,68.5,64.53,67.2,69.22,-2.17,-3.1349,0.527,1036081,68627970.65,13321400130.0,13182932426.0
2020-03-11,'300616,…–∆∑’¨≈‰,69.22,69.68,68.02,68.3,68.6,0.62,0.9038,0.352,692140,47649535.6,13752532692.0,13609583632.0
2020-03-10,'300616,…–∆∑’¨≈‰,68.6,69.99,67.67,69.07,69.99,-1.39,-1.986,0.5516,1084500,74248994.8,13629351960.0,13487683287.4
2020-03-09,'300616,…–∆∑’¨≈‰,69.99,70.55,68.55,69.0,69.97,0.02,0.0286,0.3469,681985,47243447.0,13905515214.0,13760975995.4
2020-03-06,'300616,…–∆∑’¨≈‰,69.97,71.88,69.96,71.88,72.0,-2.03,-2.8194,0.7742,686852,48530517.0,13901541642.0,6207699076.86
2020-03-05,'300616,…–∆∑’¨≈‰,72.0,72.68,70.9,72.18,72.18,-0.18,-0.2494,1.0499,931436,66959640.64,14304859200.0,6387799536.0
2020-03-04,'300616,…–∆∑’¨≈‰,72.18,72.59,69.79,71.18,71.69,0.49,0.6835,0.8995,798075,56688480.0,14340621348.0,6403769034.84
2020-03-03,'300616,…–∆∑’¨≈‰,71.69,73.75,70.9,72.85,72.75,-1.06,-1.457,1.3846,1228408,89133059.46,14243268834.0,6360296510.22
2020-03-02,'300616,…–∆∑’¨≈‰,72.75,73.48,69.52,71.17,71.27,1.48,2.0766,1.9285,1710921,123745469.24,14453868150.0,6454339114.5
2020-02-28,'300616,…–∆∑’¨≈‰,71.27,72.1,68.8,70.01,73.16,-1.89,-2.5834,1.4328,1271179,89038087.01,14159823822.0,6323034346.26
2020-02-27,'300616,…–∆∑’¨≈‰,73.16,74.55,71.03,71.81,71.65,1.51,2.1075,1.3219,1172751,85909364.4,14535326376.0,6490714084.08
2020-02-26,'300616,…–∆∑’¨≈‰,71.65,73.47,69.0,69.8,70.3,1.35,1.9203,1.1464,1017073,72783847.63,14235321690.0,6356747732.7
2020-02-25,'300616,…–∆∑’¨≈‰,70.3,71.74,69.08,71.37,72.59,-2.29,-3.1547,0.9442,837730,58878410.51,13967105580.0,6236976491.4
2020-02-24,'300616,…–∆∑’¨≈‰,72.59,72.71,69.14,71.54,71.59,1.0,1.3968,1.2227,1084807,77060545.41,14422079574.0,6440144004.42
2020-02-21,'300616,…–∆∑’¨≈‰,71.59,71.9,70.5,71.57,71.58,0.01,0.014,0.6273,556551,39650707.91,14223400974.0,6351424566.42
2020-02-20,'300616,…–∆∑’¨≈‰,71.58,72.0,69.5,71.34,71.24,0.34,0.4773,0.7161,635317,44850503.7,14221414188.0,6350537372.04
2020-02-19,'300616,…–∆∑’¨≈‰,71.24,72.5,70.76,72.2,72.09,-0.85,-1.1791,0.6423,569801,40592519.05,14153863464.0,6320372763.12
2020-02-18,'300616,…–∆∑’¨≈‰,72.09,73.48,71.2,73.48,73.47,-1.38,-1.8783,0.7594,673736,48526373.2,14322740274.0,6395784285.42
2020-02-17,'300616,…–∆∑’¨≈‰,73.47,73.47,66.59,67.41,66.79,6.68,10.0015,1.2811,1136588,80520106.77,14596916742.0,6518217109.86
2020-02-14,'300616,…–∆∑’¨≈‰,66.79,67.56,66.37,67.54,67.16,-0.37,-0.5509,0.381,337983,22607330.01,13269743694.0,5925571264.02
2020-02-13,'300616,…–∆∑’¨≈‰,67.16,69.31,66.97,68.82,68.82,-1.66,-2.4121,0.4883,433178,29318831.98,13343254776.0,5958397456.08
2020-02-12,'300616,…–∆∑’¨≈‰,68.82,69.88,68.02,69.2,69.31,-0.49,-0.707,0.6165,546935,37648345.35,13673061252.0,6105671723.16
2020-02-11,'300616,…–∆∑’¨≈‰,69.31,70.08,68.68,69.98,69.51,-0.2,-0.2877,0.3369,298939,20757069.71,13770413766.0,6149144247.78
2020-02-10,'300616,…–∆∑’¨≈‰,69.51,69.97,66.0,68.1,68.1,1.41,2.0705,0.6849,607660,41301944.0,13810149486.0,6166888135.38
2020-02-07,'300616,…–∆∑’¨≈‰,68.1,69.37,67.38,68.63,68.65,-0.55,-0.8012,0.47,416988,28335187.92,13530012660.0,6041793727.8
2020-02-06,'300616,…–∆∑’¨≈‰,68.65,69.36,66.6,68.16,68.51,0.14,0.2043,0.6665,591300,40223832.6,13639285890.0,6090589418.7
2020-02-05,'300616,…–∆∑’¨≈‰,68.51,68.76,65.81,66.65,67.04,1.47,2.1927,0.9079,805460,54576064.2,13611470886.0,6078168697.38
2020-02-04,'300616,…–∆∑’¨≈‰,67.04,67.37,63.02,63.02,65.75,1.29,1.962,0.7263,644398,42496933.92,13319413344.0,5947751123.52
2020-02-03,'300616,…–∆∑’¨≈‰,65.75,66.4,65.75,65.75,73.05,-7.3,-9.9932,0.8643,766824,50450145.12,13063117950.0,5833303048.5
2020-01-23,'300616,…–∆∑’¨≈‰,73.05,74.76,70.05,74.76,75.2,-2.15,-2.859,0.7935,703981,50827970.78,14513471730.0,6480954945.9
2020-01-22,'300616,…–∆∑’¨≈‰,75.2,75.8,73.5,75.18,75.18,0.02,0.0266,0.5222,463297,34585656.17,14940630720.0,6671701737.6
2020-01-21,'300616,…–∆∑’¨≈‰,75.18,76.48,74.5,75.31,75.13,0.05,0.0666,0.6297,558660,42106313.2,14936657148.0,6669927348.84
2020-01-20,'300616,…–∆∑’¨≈‰,75.13,76.2,74.2,75.28,74.85,0.28,0.3741,0.4762,422500,31613878.0,14926723218.0,6665491376.94
2020-01-17,'300616,…–∆∑’¨≈‰,74.85,77.11,74.81,75.5,75.5,-0.65,-0.8609,0.4947,438875,33218379.28,14871093210.0,6640649934.3
2020-01-16,'300616,…–∆∑’¨≈‰,75.5,75.8,74.0,74.9,74.68,0.82,1.098,0.4269,378727,28487508.68,15000234300.0,6698317569.0
2020-01-15,'300616,…–∆∑’¨≈‰,74.68,75.0,73.5,74.31,74.66,0.02,0.0268,0.4078,361800,26866772.4,14837317848.0,6625567629.84
2020-01-14,'300616,…–∆∑’¨≈‰,74.66,76.48,74.36,76.28,76.1,-1.44,-1.8922,0.533,472901,35492048.05,14833344276.0,6623793241.08
2020-01-13,'300616,…–∆∑’¨≈‰,76.1,82.0,75.8,76.0,76.0,0.1,0.1316,0.5469,485200,36984071.2,15119441460.0,6751549231.8
2020-01-10,'300616,…–∆∑’¨≈‰,76.0,76.91,75.03,76.01,76.18,-0.18,-0.2363,0.4168,369815,28071671.65,15099573600.0,6742677288.0
2020-01-09,'300616,…–∆∑’¨≈‰,76.18,76.65,75.4,75.57,75.13,1.05,1.3976,0.5586,495560,37731252.0,15135335748.0,6758646786.84
2020-01-08,'300616,…–∆∑’¨≈‰,75.13,76.88,74.98,76.88,76.66,-1.53,-1.9958,0.3708,329016,24839568.36,14926723218.0,6665491376.94
2020-01-07,'300616,…–∆∑’¨≈‰,76.66,77.35,76.05,76.17,76.42,0.24,0.3141,0.4757,422046,32302782.6,15230701476.0,6801232117.08
2020-01-06,'300616,…–∆∑’¨≈‰,76.42,77.5,74.24,75.15,76.68,-0.26,-0.3391,0.6979,619160,47233104.2,15183018612.0,6779939451.96
2020-01-03,'300616,…–∆∑’¨≈‰,76.68,77.7,75.53,77.65,76.61,0.07,0.0914,0.4615,409450,31371700.0,15234675048.0,6803006505.84
