ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'002930,ºê´¨ÖÇ»Û,13.7,13.99,13.54,13.76,13.64,0.06,0.4399,7.954,10953729,150757948.64,4676049859.6,1886665634.0
2020-03-26,'002930,ºê´¨ÖÇ»Û,13.64,14.16,13.13,13.23,13.46,0.18,1.3373,9.9997,13770825,189623535.9,4655570809.12,1878402864.8
2020-03-25,'002930,ºê´¨ÖÇ»Û,13.46,13.74,13.21,13.4,13.23,0.23,1.7385,8.6173,11867165,159504969.8,4594133657.68,1853614557.2
2020-03-24,'002930,ºê´¨ÖÇ»Û,13.23,13.47,12.6,13.4,13.13,0.1,0.7616,9.6581,13300385,174110101.09,4515630630.84,1821940608.6
2020-03-23,'002930,ºê´¨ÖÇ»Û,13.13,14.1,13.13,14.01,14.59,-1.46,-10.0069,14.467,19922928,268818198.14,4481498880.04,1808169326.6
2020-03-20,'002930,ºê´¨ÖÇ»Û,14.59,15.45,14.45,14.83,15.12,-0.53,-3.5053,15.8058,21766579,324599758.78,4979822441.72,2009230043.8
2020-03-19,'002930,ºê´¨ÖÇ»Û,15.12,15.2,14.27,14.51,14.45,0.67,4.6367,17.4827,24075884,354554909.77,5160720720.96,2082217838.4
2020-03-18,'002930,ºê´¨ÖÇ»Û,14.45,14.98,14.05,14.5,14.24,0.21,1.4747,18.6654,25704711,372596582.71,4932037990.6,1989950249.0
2020-03-17,'002930,ºê´¨ÖÇ»Û,14.24,15.3,13.9,15.15,15.11,-0.87,-5.7578,19.815,27287727,393287675.92,4860361313.92,1961030556.8
2020-03-16,'002930,ºê´¨ÖÇ»Û,15.11,16.9,14.65,15.96,16.2,-1.09,-6.7284,31.225,43000856,676483347.16,5157307545.88,2080840710.2
2020-03-13,'002930,ºê´¨ÖÇ»Û,16.2,19.5,16.11,17.5,17.79,-1.59,-8.9376,43.2515,59562875,1088769306.45,5529343629.6,2230947684.0
2020-03-12,'002930,ºê´¨ÖÇ»Û,17.79,17.79,16.18,16.5,16.17,1.62,10.0186,37.8963,52188103,893178425.94,6072038467.32,2449911067.8
2020-03-11,'002930,ºê´¨ÖÇ»Û,16.17,16.17,15.01,15.31,14.7,1.47,10.0,23.1661,31902756,502560695.09,5519104104.36,2226816299.4
2020-03-10,'002930,ºê´¨ÖÇ»Û,14.7,14.81,14.05,14.3,14.2,0.5,3.5211,9.8651,13585541,196640036.22,5017367367.6,2024378454.0
2020-03-09,'002930,ºê´¨ÖÇ»Û,14.2,14.98,13.95,14.16,13.94,0.26,1.8651,8.8419,12176410,175956825.07,4846708613.6,1955522044.0
2020-03-06,'002930,ºê´¨ÖÇ»Û,13.94,14.2,13.72,13.8,13.96,-0.02,-0.1433,4.2316,5827461,81536282.73,4757966061.52,1919716710.8
2020-03-05,'002930,ºê´¨ÖÇ»Û,13.96,14.03,13.68,13.89,13.79,0.17,1.2328,4.1273,5683862,78877873.43,4764792411.68,1922470967.2
2020-03-04,'002930,ºê´¨ÖÇ»Û,13.79,13.89,13.33,13.41,13.41,0.38,2.8337,3.7772,5201720,70888418.1,4706768435.32,1899059787.8
2020-03-03,'002930,ºê´¨ÖÇ»Û,13.41,13.85,13.36,13.52,13.33,0.08,0.6002,3.3544,4619390,62663704.41,4577067782.28,1846728916.2
2020-03-02,'002930,ºê´¨ÖÇ»Û,13.33,13.37,12.83,12.83,12.71,0.62,4.878,2.822,3886259,51316751.82,4549762381.64,1835711890.6
2020-02-28,'002930,ºê´¨ÖÇ»Û,12.71,13.48,12.69,13.26,13.63,-0.92,-6.7498,4.1302,5687781,74437047.49,4338145526.68,1750329942.2
2020-02-27,'002930,ºê´¨ÖÇ»Û,13.63,13.87,13.52,13.69,13.65,-0.02,-0.1465,2.3119,3183800,43558304.0,4652157634.04,1877025736.6
2020-02-26,'002930,ºê´¨ÖÇ»Û,13.65,14.1,13.57,13.66,13.84,-0.19,-1.3728,3.9128,5388394,74615918.87,4658983984.2,1879779993.0
2020-02-25,'002930,ºê´¨ÖÇ»Û,13.84,13.9,13.41,13.9,14.07,-0.23,-1.6347,4.4547,6134747,84306921.08,4723834310.72,1905945428.8
2020-02-24,'002930,ºê´¨ÖÇ»Û,14.07,14.07,13.62,13.87,13.89,0.18,1.2959,4.4686,6153891,85123153.75,4802337337.56,1937619377.4
2020-02-21,'002930,ºê´¨ÖÇ»Û,13.89,13.98,13.8,13.9,13.83,0.06,0.4338,3.5493,4887835,67930294.86,4740900186.12,1912831069.8
2020-02-20,'002930,ºê´¨ÖÇ»Û,13.83,13.96,13.5,13.73,13.73,0.1,0.7283,3.6165,4980373,68557658.26,4720421135.64,1904568300.6
2020-02-19,'002930,ºê´¨ÖÇ»Û,13.73,14.17,13.7,14.04,13.58,0.15,1.1046,5.3749,7401960,102911631.01,4686289384.84,1890797018.6
2020-02-18,'002930,ºê´¨ÖÇ»Û,13.58,13.58,13.29,13.45,13.46,0.12,0.8915,4.0061,5516980,74161824.4,4635091758.64,1870140095.6
2020-02-17,'002930,ºê´¨ÖÇ»Û,13.46,13.48,12.91,12.99,12.88,0.58,4.5031,4.1695,5741953,76564356.44,4594133657.68,1853614557.2
