ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'300700,á·ÀÕÐÂ²Ä,15.83,16.28,15.8,15.98,15.91,-0.08,-0.5028,2.1272,975240,15600950.2,1304461588.68,725748448.68
2020-03-26,'300700,á·ÀÕÐÂ²Ä,15.91,16.32,15.8,16.32,16.38,-0.47,-2.8694,3.0692,1407132,22568087.04,1311053940.36,729416160.36
2020-03-25,'300700,á·ÀÕÐÂ²Ä,16.38,16.74,16.08,16.18,15.96,0.42,2.6316,4.0785,1869829,30593995.69,1349784006.48,750963966.48
2020-03-24,'300700,á·ÀÕÐÂ²Ä,15.96,16.28,15.33,15.9,15.66,0.3,1.9157,3.3287,1526084,24158508.36,1315174160.16,731708480.16
2020-03-23,'300700,á·ÀÕÐÂ²Ä,15.66,16.38,15.55,15.99,16.42,-0.76,-4.6285,2.9116,1334884,21312084.6,1290452841.36,717954561.36
2020-03-20,'300700,á·ÀÕÐÂ²Ä,16.42,16.59,16.07,16.32,16.29,0.13,0.798,3.1858,1460584,23898677.68,1353080182.32,752797822.32
2020-03-19,'300700,á·ÀÕÐÂ²Ä,16.29,16.47,15.68,16.26,16.25,0.04,0.2462,3.6031,1651892,26513482.13,1342367610.84,746837790.84
2020-03-18,'300700,á·ÀÕÐÂ²Ä,16.25,16.81,16.1,16.4,16.14,0.11,0.6815,4.0551,1859140,30666768.84,1339071435.0,745003935.0
2020-03-17,'300700,á·ÀÕÐÂ²Ä,16.14,16.5,15.22,16.3,16.3,-0.16,-0.9816,3.6851,1689500,27085511.0,1330006951.44,739960831.44
2020-03-16,'300700,á·ÀÕÐÂ²Ä,16.3,17.76,16.03,17.33,17.16,-0.86,-5.0117,4.7776,2190340,37155503.8,1343191654.8,747296254.8
