日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-27,'300246,宝莱特,22.48,24.17,21.0,23.3,22.54,-0.06,-0.2662,14.7729,21581425,491964316.46,3284058240.0,3284058240.0
2020-03-26,'300246,宝莱特,22.54,22.54,20.57,20.57,20.49,2.05,10.0049,10.6922,15620074,344651088.2,3292823520.0,3292823520.0
2020-03-25,'300246,宝莱特,20.49,20.71,18.8,19.38,19.11,1.38,7.2214,8.0624,11778208,233180427.39,2993343120.0,2993343120.0
2020-03-24,'300246,宝莱特,19.11,20.69,18.25,20.52,20.25,-1.14,-5.6296,8.8426,12917919,249427166.08,2791741680.0,2791741680.0
2020-03-23,'300246,宝莱特,20.25,21.37,19.8,20.6,20.52,-0.27,-1.3158,11.2947,16500157,340551232.17,2958282000.0,2958282000.0
2020-03-20,'300246,宝莱特,20.52,20.52,18.8,19.0,18.65,1.87,10.0268,8.5787,12532379,251156476.9,2997725760.0,2997725760.0
2020-03-19,'300246,宝莱特,18.65,19.99,18.31,19.72,20.19,-1.54,-7.6275,8.6666,12660866,239455204.85,2724541200.0,2724541200.0
2020-03-18,'300246,宝莱特,20.19,21.9,19.81,20.5,21.48,-1.29,-6.0056,11.2847,16485523,341149089.83,2949516720.0,2949516720.0
2020-03-17,'300246,宝莱特,21.48,23.15,21.31,22.0,23.68,-2.2,-9.2905,14.7557,21556290,475039798.28,3137970240.0,3137970240.0
2020-03-16,'300246,宝莱特,23.68,23.86,21.02,21.02,21.69,1.99,9.1747,20.8657,30482325,697828273.0,3459363840.0,3459363840.0
2020-03-13,'300246,宝莱特,21.69,23.34,20.65,21.02,21.77,-0.08,-0.3675,21.6592,31641447,695013576.68,3168648720.0,3168648720.0
2020-03-12,'300246,宝莱特,21.77,21.77,20.54,21.77,19.79,1.98,10.0051,21.7942,31838729,683412401.3,3180335760.0,3180335760.0
2020-03-11,'300246,宝莱特,19.79,19.79,17.78,17.86,17.99,1.8,10.0056,6.0606,8853859,168463429.61,2891081520.0,2891081520.0
2020-03-10,'300246,宝莱特,17.99,18.21,17.35,17.68,19.22,-1.23,-6.3996,6.3757,9314186,165057393.76,2628123120.0,2628123120.0
2020-03-09,'300246,宝莱特,19.22,19.84,18.62,18.7,19.05,0.17,0.8924,5.5142,8055530,155739014.28,2807811360.0,2807811360.0
2020-03-06,'300246,宝莱特,19.05,19.87,19.03,19.28,19.26,-0.21,-1.0903,4.4634,6520522,126812566.1,2782976400.0,2782976400.0
2020-03-05,'300246,宝莱特,19.26,19.44,18.76,19.0,19.1,0.16,0.8377,5.6127,8199541,156459268.35,2813654880.0,2813654880.0
2020-03-04,'300246,宝莱特,19.1,19.23,18.33,18.46,18.55,0.55,2.965,4.8698,7114187,134239585.2,2790280800.0,2790280800.0
2020-03-03,'300246,宝莱特,18.55,19.12,18.39,19.0,17.99,0.56,3.1128,4.8929,7147915,133778365.54,2709932400.0,2709932400.0
2020-03-02,'300246,宝莱特,17.99,18.2,17.4,17.6,17.66,0.33,1.8686,3.3621,4911630,87690038.92,2628123120.0,2628123120.0
2020-02-28,'300246,宝莱特,17.66,18.53,17.55,18.15,17.88,-0.22,-1.2304,3.884,5674012,102042977.8,2579914080.0,2579914080.0
2020-02-27,'300246,宝莱特,17.88,18.38,17.72,18.13,18.21,-0.33,-1.8122,2.6151,3820391,68760053.18,2612053440.0,2612053440.0
2020-02-26,'300246,宝莱特,18.21,19.1,18.21,18.69,19.17,-0.96,-5.0078,4.5032,6578678,122617851.64,2660262480.0,2660262480.0
2020-02-25,'300246,宝莱特,19.17,19.45,18.21,18.4,18.84,0.33,1.7516,6.5566,9578441,181221324.53,2800506960.0,2800506960.0
2020-02-24,'300246,宝莱特,18.84,19.25,18.25,18.5,18.23,0.61,3.3461,6.0511,8839979,166351978.57,2752297920.0,2752297920.0
2020-02-21,'300246,宝莱特,18.23,18.77,17.46,17.6,17.64,0.59,3.3447,6.1086,8923958,162439769.66,2663184240.0,2663184240.0
2020-02-20,'300246,宝莱特,17.64,17.77,17.31,17.36,17.52,0.12,0.6849,3.0479,4452554,78175185.6,2576992320.0,2576992320.0
2020-02-19,'300246,宝莱特,17.52,18.07,17.44,17.81,17.92,-0.4,-2.2321,3.883,5672636,100193465.6,2559461760.0,2559461760.0
2020-02-18,'300246,宝莱特,17.92,18.12,17.66,17.81,17.86,0.06,0.3359,3.9625,5788777,103740299.88,2617896960.0,2617896960.0
2020-02-17,'300246,宝莱特,17.86,18.05,17.24,17.42,17.8,0.06,0.3371,4.9453,7224468,127810015.71,2609131680.0,2609131680.0
2020-02-14,'300246,宝莱特,17.8,18.56,17.73,18.13,17.41,0.39,2.2401,6.0159,8788510,158984072.91,2600366400.0,2600366400.0
2020-02-13,'300246,宝莱特,17.41,18.22,17.41,18.22,18.25,-0.84,-4.6027,4.6015,6722307,118952306.55,2543392080.0,2543392080.0
2020-02-12,'300246,宝莱特,18.25,18.4,17.92,18.17,18.06,0.19,1.052,4.4902,6559600,119149823.82,2666106000.0,2666106000.0
2020-02-11,'300246,宝莱特,18.06,18.32,17.51,18.28,18.25,-0.19,-1.0411,5.3344,7792853,139375791.23,2638349280.0,2638349280.0
2020-02-10,'300246,宝莱特,18.25,18.96,18.05,18.51,18.37,-0.12,-0.6532,7.5859,11082126,204858694.0,2666106000.0,2666106000.0
2020-02-07,'300246,宝莱特,18.37,19.62,17.84,18.88,19.36,-0.99,-5.1136,10.7157,15654378,293332871.53,2683636560.0,2683636560.0
2020-02-06,'300246,宝莱特,19.36,19.77,18.77,18.99,17.97,1.39,7.7351,14.6658,21424962,416100845.54,2828263680.0,2828263680.0
2020-02-05,'300246,宝莱特,17.97,17.97,16.83,17.0,16.34,1.63,9.9755,5.8791,8588667,151003839.59,2625201360.0,2625201360.0
2020-02-04,'300246,宝莱特,16.34,16.34,14.88,15.1,14.85,1.49,10.0337,4.1712,6093583,94866171.75,2387077920.0,2387077920.0
2020-02-03,'300246,宝莱特,14.85,16.44,14.85,16.0,16.5,-1.65,-10.0,5.2364,7649687,118162081.11,2169406800.0,2169406800.0
2020-01-23,'300246,宝莱特,16.5,17.6,16.0,17.0,16.65,-0.15,-0.9009,6.1303,8955653,151559974.14,2410452000.0,2410452000.0
2020-01-22,'300246,宝莱特,16.65,16.98,15.62,16.58,16.34,0.31,1.8972,5.2148,7618221,123678192.59,2432365200.0,2432365200.0
2020-01-21,'300246,宝莱特,16.34,16.74,15.8,15.96,15.81,0.53,3.3523,4.9719,7263388,118719326.48,2387077920.0,2387077920.0
2020-01-20,'300246,宝莱特,15.81,16.65,15.6,16.5,16.11,-0.3,-1.8622,2.7589,4030443,64017561.65,2309651280.0,2309651280.0
2020-01-17,'300246,宝莱特,16.11,16.21,15.69,15.9,15.89,0.22,1.3845,2.4904,3638162,58181916.16,2353477680.0,2353477680.0
2020-01-16,'300246,宝莱特,15.89,15.97,15.56,15.71,15.8,0.09,0.5696,1.6384,2393473,37753540.97,2321338320.0,2321338320.0
2020-01-15,'300246,宝莱特,15.8,15.99,15.7,15.91,15.94,-0.14,-0.8783,1.4036,2050475,32407621.51,2308190400.0,2308190400.0
2020-01-14,'300246,宝莱特,15.94,16.05,15.65,15.77,15.8,0.14,0.8861,1.9975,2918137,46327639.76,2328642720.0,2328642720.0
2020-01-13,'300246,宝莱特,15.8,15.84,15.52,15.8,15.78,0.02,0.1267,1.4555,2126330,33288345.9,2308190400.0,2308190400.0
2020-01-10,'300246,宝莱特,15.78,16.1,15.67,15.8,15.89,-0.11,-0.6923,1.6031,2341900,37031287.0,2305268640.0,2305268640.0
2020-01-09,'300246,宝莱特,15.89,15.96,15.58,15.67,15.44,0.45,2.9145,2.2913,3347284,52941312.24,2321338320.0,2321338320.0
2020-01-08,'300246,宝莱特,15.44,15.89,15.43,15.89,15.96,-0.52,-3.2581,2.3043,3366355,52700349.51,2255598720.0,2255598720.0
2020-01-07,'300246,宝莱特,15.96,15.98,15.33,15.33,15.32,0.64,4.1775,3.022,4414782,69446135.21,2331564480.0,2331564480.0
2020-01-06,'300246,宝莱特,15.32,15.51,15.11,15.34,15.35,-0.03,-0.1954,1.6648,2432063,37313105.23,2238068160.0,2238068160.0
2020-01-03,'300246,宝莱特,15.35,15.69,15.32,15.59,15.59,-0.24,-1.5394,1.8415,2690185,41601130.25,2242450800.0,2242450800.0
