»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'002684,*ST√Õ ®,5.9,6.15,5.8,6.05,6.05,-0.15,-2.4793,0.838,3938334,23381904.53,3347508895.1,2772837673.3
2020-03-26,'002684,*ST√Õ ®,6.05,6.23,5.93,6.23,6.24,-0.19,-3.0449,1.3848,6508050,39338044.5,3432615053.45,2843333546.35
2020-03-25,'002684,*ST√Õ ®,6.24,6.41,6.15,6.19,6.12,0.12,1.9608,1.0382,4879150,30489288.5,3540416187.36,2932628318.88
2020-03-24,'002684,*ST√Õ ®,6.12,6.17,6.07,6.16,6.07,0.05,0.8237,0.9125,4288504,26218702.32,3472331260.68,2876231620.44
2020-03-23,'002684,*ST√Õ ®,6.07,6.23,6.01,6.21,6.04,0.03,0.4967,0.9974,4687700,28564852.0,3443962541.23,2852732996.09
2020-03-20,'002684,*ST√Õ ®,6.04,6.2,5.96,6.13,6.06,-0.02,-0.33,0.9062,3948050,23895486.5,3426941309.56,2631390223.32
2020-03-19,'002684,*ST√Õ ®,6.06,6.15,5.8,6.0,6.06,0.0,0.0,1.4666,6389450,38117677.5,3438288797.34,2640103435.98
2020-03-18,'002684,*ST√Õ ®,6.06,6.25,5.96,6.01,5.95,0.11,1.8487,2.4163,10526747,64848292.08,3438288797.34,2640103435.98
2020-03-17,'002684,*ST√Õ ®,5.95,6.17,5.87,6.01,6.18,-0.23,-3.7217,1.8234,7943653,47455585.38,3375877614.55,2592180766.35
2020-03-16,'002684,*ST√Õ ®,6.18,6.72,6.18,6.51,6.5,-0.32,-4.9231,2.465,10739064,68864346.09,3506373724.02,2692382711.94
2020-03-13,'002684,*ST√Õ ®,6.5,6.55,5.93,5.93,6.24,0.26,4.1667,3.5345,15398513,96478665.45,3687933528.5,2831794114.5
