»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'002773,øµ∫Î“©“µ,40.3,40.99,39.25,39.56,39.6,0.7,1.7677,0.7784,6799231,275255120.9,35286586665.2,35202318518.9
2020-03-26,'002773,øµ∫Î“©“µ,39.6,39.88,37.56,37.72,38.01,1.59,4.1831,0.9486,8285768,325308881.5,34673668286.4,34590863854.8
2020-03-25,'002773,øµ∫Î“©“µ,38.01,38.4,37.52,38.15,37.7,0.31,0.8223,0.4943,4317319,164183066.4,33281467968.8,33201988260.6
2020-03-24,'002773,øµ∫Î“©“µ,37.7,37.99,36.1,36.26,35.95,1.75,4.8679,0.665,5808466,216496738.83,33010032686.8,32931201195.1
2020-03-23,'002773,øµ∫Î“©“µ,35.95,36.94,35.3,35.5,36.5,-0.55,-1.5068,0.3926,3429532,124570915.05,31477736739.8,31402564534.8
2020-03-20,'002773,øµ∫Î“©“µ,36.5,37.2,35.68,35.93,35.9,0.6,1.6713,0.6,5240743,191443604.07,31959315466.0,31882993199.5
2020-03-19,'002773,øµ∫Î“©“µ,35.9,36.76,34.81,36.0,36.04,-0.14,-0.3885,0.5165,4511773,160867177.45,31433956855.6,31358889201.7
2020-03-18,'002773,øµ∫Î“©“µ,36.04,37.5,35.0,35.0,35.08,0.96,2.7366,0.8566,7482535,273858280.61,31556540531.4,31481180134.5
2020-03-17,'002773,øµ∫Î“©“µ,35.08,36.05,33.8,35.63,35.51,-0.43,-1.2109,0.4456,3892744,135747096.46,30715966754.7,30642613738.0
2020-03-16,'002773,øµ∫Î“©“µ,35.51,37.36,35.29,35.72,36.06,-0.55,-1.5252,0.8259,7214501,263705128.24,31092473758.8,31018221603.1
2020-03-13,'002773,øµ∫Î“©“µ,36.06,36.26,33.52,33.87,35.02,1.04,2.9697,0.7131,6229254,218638621.31,31574052485.0,31498650267.8
2020-03-12,'002773,øµ∫Î“©“µ,35.02,35.46,34.2,35.0,35.18,-0.16,-0.4548,0.6088,5317660,184614426.71,30663430893.7,30590203338.3
2020-03-11,'002773,øµ∫Î“©“µ,35.18,36.38,35.18,36.2,36.23,-1.05,-2.8982,0.3997,3491745,124404541.13,30803526523.1,30729964404.3
2020-03-10,'002773,øµ∫Î“©“µ,36.23,37.08,34.95,37.0,36.36,-0.13,-0.3575,0.619,5407196,194746544.27,31722904091.3,31647146400.5
