ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'300121,Ñô¹È»ªÌ©,8.36,8.47,7.66,7.73,7.7,0.66,8.5714,2.0442,7668569,61699081.22,3248793862.16,3136101062.16
2020-03-26,'300121,Ñô¹È»ªÌ©,7.7,7.73,7.58,7.64,7.65,0.05,0.6536,0.7923,2972112,22779345.64,2992310136.2,2888514136.2
2020-03-25,'300121,Ñô¹È»ªÌ©,7.65,7.85,7.56,7.84,7.65,0.0,0.0,1.3723,5147870,39444474.3,2972879550.9,2869757550.9
2020-03-24,'300121,Ñô¹È»ªÌ©,7.65,8.01,7.54,7.63,7.35,0.3,4.0816,1.9965,7489342,57953544.94,2972879550.9,2869757550.9
2020-03-23,'300121,Ñô¹È»ªÌ©,7.35,7.5,7.22,7.24,7.48,-0.13,-1.738,0.8262,3099177,22694092.49,2856296039.1,2757218039.1
2020-03-20,'300121,Ñô¹È»ªÌ©,7.48,7.64,7.39,7.42,7.34,0.14,1.9074,0.652,2445990,18371599.33,2906815560.88,2805985160.88
2020-03-19,'300121,Ñô¹È»ªÌ©,7.34,7.49,7.08,7.47,7.4,-0.06,-0.8108,1.0214,3831679,27705024.37,2852409922.04,2753466722.04
2020-03-18,'300121,Ñô¹È»ªÌ©,7.4,7.69,7.34,7.59,7.45,-0.05,-0.6711,0.9604,3602850,26989043.7,2875726624.4,2775974624.4
2020-03-17,'300121,Ñô¹È»ªÌ©,7.45,7.51,7.15,7.44,7.38,0.07,0.9485,1.1176,4192652,30979399.6,2895157209.7,2794731209.7
2020-03-16,'300121,Ñô¹È»ªÌ©,7.38,7.94,7.25,7.89,7.87,-0.49,-6.2262,1.7161,6437710,48871754.6,2867954390.28,2768471990.28
2020-03-13,'300121,Ñô¹È»ªÌ©,7.87,7.95,7.6,7.78,8.06,-0.19,-2.3573,1.0973,4116500,31967103.2,3058374126.22,2952286526.22
2020-03-12,'300121,Ñô¹È»ªÌ©,8.06,8.27,8.0,8.1,8.25,-0.19,-2.303,0.9292,3485621,28198539.6,3132210350.36,3023561550.36
2020-03-11,'300121,Ñô¹È»ªÌ©,8.25,8.71,8.23,8.71,8.52,-0.27,-3.169,1.3889,5210381,43893708.12,3206046574.5,3094836574.5
2020-03-10,'300121,Ñô¹È»ªÌ©,8.52,8.61,8.2,8.39,8.63,-0.11,-1.2746,1.5122,5672707,47835505.29,3310971735.12,3196122135.12
2020-03-09,'300121,Ñô¹È»ªÌ©,8.63,9.23,8.57,8.99,8.85,-0.22,-2.4859,2.0092,7537030,67224307.19,3353719022.78,3237386622.78
2020-03-06,'300121,Ñô¹È»ªÌ©,8.85,8.92,8.48,8.64,8.7,0.15,1.7241,1.0084,3782780,33302732.04,3439213598.1,3319915598.1
2020-03-05,'300121,Ñô¹È»ªÌ©,8.7,8.73,8.49,8.58,8.46,0.24,2.8369,1.1688,4384633,37729694.09,3380921842.2,3263645842.2
2020-03-04,'300121,Ñô¹È»ªÌ©,8.46,8.49,8.2,8.22,8.33,0.13,1.5606,0.7094,2661265,22218530.45,3287655032.76,3173614232.76
2020-03-03,'300121,Ñô¹È»ªÌ©,8.33,8.64,8.17,8.42,8.27,0.06,0.7255,1.4853,5571930,46877704.07,3237135510.98,3124847110.98
2020-03-02,'300121,Ñô¹È»ªÌ©,8.27,8.44,8.11,8.17,8.2,0.07,0.8537,1.545,5795689,47711142.05,3213818808.62,3102339208.62
2020-02-28,'300121,Ñô¹È»ªÌ©,8.2,8.71,8.08,8.71,8.7,-0.5,-5.7471,2.2923,8599068,70768923.54,3186615989.2,3076079989.2
2020-02-27,'300121,Ñô¹È»ªÌ©,8.7,8.94,8.66,8.92,8.88,-0.18,-2.027,0.8027,3011079,26435232.01,3380921842.2,3263645842.2
2020-02-26,'300121,Ñô¹È»ªÌ©,8.88,9.15,8.81,9.0,9.09,-0.21,-2.3102,1.1292,4235897,37998247.76,3450871949.28,3331169549.28
2020-02-25,'300121,Ñô¹È»ªÌ©,9.09,9.15,8.87,9.0,9.18,-0.09,-0.9804,1.587,5953484,53821475.15,3532480407.54,3409947207.54
2020-02-24,'300121,Ñô¹È»ªÌ©,9.18,9.22,9.07,9.07,9.16,0.02,0.2183,1.2102,4539943,41560200.34,3567455461.08,3443709061.08
2020-02-21,'300121,Ñô¹È»ªÌ©,9.16,9.34,9.07,9.34,9.22,-0.06,-0.6508,1.2675,4754675,43587277.09,3559683226.96,3436206426.96
2020-02-20,'300121,Ñô¹È»ªÌ©,9.22,9.24,9.0,9.11,8.98,0.24,2.6726,1.2772,4791327,43855128.91,3582999929.32,3458714329.32
2020-02-19,'300121,Ñô¹È»ªÌ©,8.98,9.2,8.94,9.2,9.24,-0.26,-2.8139,1.0914,4094035,37199839.03,3489733119.88,3368682719.88
2020-02-18,'300121,Ñô¹È»ªÌ©,9.24,9.31,9.08,9.1,9.09,0.15,1.6502,1.2298,4613205,42354210.43,3590772163.44,3466216963.44
2020-02-17,'300121,Ñô¹È»ªÌ©,9.09,9.48,8.8,8.8,8.66,0.43,4.9654,1.2927,4849408,44285039.61,3532480407.54,3409947207.54
2020-02-14,'300121,Ñô¹È»ªÌ©,8.66,8.79,8.59,8.74,8.67,-0.01,-0.1153,0.9032,3388301,29394471.18,3365377373.96,3248640573.96
2020-02-13,'300121,Ñô¹È»ªÌ©,8.67,8.8,8.65,8.74,8.65,0.02,0.2312,1.5018,5633889,49055366.7,3369263491.02,3252391891.02
2020-02-12,'300121,Ñô¹È»ªÌ©,8.65,8.71,8.3,8.35,8.32,0.33,3.9663,1.5664,5875993,50309938.77,3361491256.9,3244889256.9
2020-02-11,'300121,Ñô¹È»ªÌ©,8.32,8.46,8.28,8.42,8.4,-0.08,-0.9524,0.9449,3544735,29538081.35,3233249393.92,3121095793.92
2020-02-10,'300121,Ñô¹È»ªÌ©,8.4,8.47,8.25,8.4,8.35,0.05,0.5988,1.1007,4129150,34597473.4,3264338330.4,3151106330.4
2020-02-07,'300121,Ñô¹È»ªÌ©,8.35,8.42,8.13,8.13,8.13,0.22,2.706,2.064,7742701,64163918.62,3244907745.1,3132349745.1
2020-02-06,'300121,Ñô¹È»ªÌ©,8.13,8.15,7.65,7.65,7.65,0.48,6.2745,1.9616,7358665,58501591.13,3159413169.78,3049820769.78
2020-02-05,'300121,Ñô¹È»ªÌ©,7.65,7.73,7.2,7.26,7.27,0.38,5.227,1.6249,6095487,45926019.99,2972879550.9,2869757550.9
2020-02-04,'300121,Ñô¹È»ªÌ©,7.27,7.3,6.61,6.61,7.25,0.02,0.2759,2.807,10530121,74776609.88,2825207102.62,2727207502.62
2020-02-03,'300121,Ñô¹È»ªÌ©,7.25,7.25,7.25,7.25,8.05,-0.8,-9.9379,0.3121,1170900,8489025.0,2817434868.5,2719704868.5
2020-01-23,'300121,Ñô¹È»ªÌ©,8.05,8.42,7.87,8.42,8.31,-0.26,-3.1288,1.6142,6055510,49388206.43,3128324233.3,3019810233.3
2020-01-22,'300121,Ñô¹È»ªÌ©,8.31,8.45,8.15,8.45,8.33,-0.02,-0.2401,1.3775,5167444,42795854.49,3229363276.86,3117344476.86
