»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'300043,–«ª‘”È¿÷,4.03,4.13,4.03,4.13,4.05,-0.02,-0.4938,0.9527,11853000,48300092.0,5014119556.03,5014119556.03
2020-03-26,'300043,–«ª‘”È¿÷,4.05,4.16,4.05,4.11,4.12,-0.07,-1.699,1.1782,14659400,60055031.0,5039003524.05,5039003524.05
2020-03-25,'300043,–«ª‘”È¿÷,4.12,4.15,4.05,4.12,4.03,0.09,2.2333,1.5373,19127620,78400523.0,5126097412.12,5126097412.12
2020-03-24,'300043,–«ª‘”È¿÷,4.03,4.07,3.91,3.98,3.92,0.11,2.8061,1.4091,17531896,69948677.36,5014119556.03,5014119556.03
2020-03-23,'300043,–«ª‘”È¿÷,3.92,4.05,3.91,3.99,4.12,-0.2,-4.8544,1.2586,15659484,62285184.02,4877257731.92,4877257731.92
2020-03-20,'300043,–«ª‘”È¿÷,4.12,4.19,4.04,4.12,4.1,0.02,0.4878,1.31,16298502,66897057.13,5126097412.12,5126097412.12
2020-03-19,'300043,–«ª‘”È¿÷,4.1,4.14,3.98,4.01,4.03,0.07,1.737,1.7319,21548420,87815739.6,5101213444.1,5101213444.1
2020-03-18,'300043,–«ª‘”È¿÷,4.03,4.25,4.03,4.15,4.14,-0.11,-2.657,1.7202,21402825,88705198.4,5014119556.03,5014119556.03
2020-03-17,'300043,–«ª‘”È¿÷,4.14,4.27,4.03,4.23,4.18,-0.04,-0.9569,1.9731,24548957,101921369.32,5150981380.14,5150981380.14
2020-03-16,'300043,–«ª‘”È¿÷,4.18,4.55,4.14,4.52,4.5,-0.32,-7.1111,2.2173,27587797,120396341.1,5200749316.18,5200749316.18
2020-03-13,'300043,–«ª‘”È¿÷,4.5,4.57,4.27,4.46,4.68,-0.18,-3.8462,2.7529,34251966,151340091.93,5598892804.5,5598892804.5
2020-03-12,'300043,–«ª‘”È¿÷,4.68,4.76,4.62,4.74,4.8,-0.12,-2.5,1.5308,19045920,89302498.8,5822848516.68,5822848516.68
2020-03-11,'300043,–«ª‘”È¿÷,4.8,4.96,4.8,4.92,4.91,-0.11,-2.2403,1.6734,20820343,101647706.69,5972152324.8,5972152324.8
2020-03-10,'300043,–«ª‘”È¿÷,4.91,4.91,4.66,4.71,4.84,0.07,1.4463,2.2264,27700875,133056167.36,6109014148.91,6109014148.91
2020-03-09,'300043,–«ª‘”È¿÷,4.84,5.06,4.8,5.05,5.14,-0.3,-5.8366,2.5495,31721190,155261544.6,6021920260.84,6021920260.84
2020-03-06,'300043,–«ª‘”È¿÷,5.14,5.18,5.07,5.11,5.19,-0.05,-0.9634,1.4196,17662229,90559954.06,6395179781.14,6395179781.14
2020-03-05,'300043,–«ª‘”È¿÷,5.19,5.21,5.07,5.16,5.11,0.08,1.5656,2.1281,26477612,136477535.8,6457389701.19,6457389701.19
2020-03-04,'300043,–«ª‘”È¿÷,5.11,5.15,4.98,5.01,5.07,0.04,0.789,1.5096,18782114,95212401.52,6357853829.11,6357853829.11
2020-03-03,'300043,–«ª‘”È¿÷,5.07,5.22,5.01,5.07,5.0,0.07,1.4,2.0303,25261255,129416236.3,6308085893.07,6308085893.07
2020-03-02,'300043,–«ª‘”È¿÷,5.0,5.05,4.89,4.92,4.86,0.14,2.8807,2.238,27845346,138625309.24,6220992005.0,6220992005.0
2020-02-28,'300043,–«ª‘”È¿÷,4.86,5.25,4.81,5.1,5.3,-0.44,-8.3019,3.2936,40979329,206187340.24,6046804228.86,6046804228.86
2020-02-27,'300043,–«ª‘”È¿÷,5.3,5.36,5.18,5.35,5.3,0.0,0.0,2.3235,28908627,152733914.15,6594251525.3,6594251525.3
2020-02-26,'300043,–«ª‘”È¿÷,5.3,5.44,5.27,5.32,5.44,-0.14,-2.5735,2.7701,34465620,184225283.26,6594251525.3,6594251525.3
2020-02-25,'300043,–«ª‘”È¿÷,5.44,5.57,5.2,5.5,5.66,-0.22,-3.8869,4.2297,52625416,284733346.99,6768439301.44,6768439301.44
2020-02-24,'300043,–«ª‘”È¿÷,5.66,5.73,5.49,5.63,5.72,-0.06,-1.049,4.2318,52651954,295820138.1,7042162949.66,7042162949.66
2020-02-21,'300043,–«ª‘”È¿÷,5.72,5.76,5.57,5.62,5.58,0.14,2.509,2.7211,33856337,192232152.12,7116814853.72,7116814853.72
2020-02-20,'300043,–«ª‘”È¿÷,5.58,5.61,5.39,5.46,5.45,0.13,2.3853,2.0371,25346130,139884966.9,6942627077.58,6942627077.58
2020-02-19,'300043,–«ª‘”È¿÷,5.45,5.69,5.43,5.62,5.63,-0.18,-3.1972,2.0744,25809112,142635967.33,6780881285.45,6780881285.45
2020-02-18,'300043,–«ª‘”È¿÷,5.63,5.66,5.45,5.5,5.47,0.16,2.925,2.4816,30876557,172341797.83,7004836997.63,7004836997.63
2020-02-17,'300043,–«ª‘”È¿÷,5.47,5.48,5.23,5.23,5.23,0.24,4.5889,2.5239,31401973,169171503.23,6805765253.47,6805765253.47
2020-02-14,'300043,–«ª‘”È¿÷,5.23,5.31,5.15,5.23,5.26,-0.03,-0.5703,1.5956,19851981,104002929.43,6507157637.23,6507157637.23
2020-02-13,'300043,–«ª‘”È¿÷,5.26,5.44,5.24,5.3,5.32,-0.06,-1.1278,1.8079,22493498,119426022.7,6544483589.26,6544483589.26
2020-02-12,'300043,–«ª‘”È¿÷,5.32,5.35,5.15,5.2,5.19,0.13,2.5048,2.0206,25140676,132724220.77,6619135493.32,6619135493.32
2020-02-11,'300043,–«ª‘”È¿÷,5.19,5.4,5.17,5.33,5.34,-0.15,-2.809,1.8797,23387151,122671729.27,6457389701.19,6457389701.19
2020-02-10,'300043,–«ª‘”È¿÷,5.34,5.44,5.2,5.28,5.28,0.06,1.1364,2.5399,31601093,168165904.48,6644019461.34,6644019461.34
2020-02-07,'300043,–«ª‘”È¿÷,5.28,5.29,5.08,5.14,5.15,0.13,2.5243,3.1803,39569549,205849838.74,6569367557.28,6569367557.28
2020-02-06,'300043,–«ª‘”È¿÷,5.15,5.33,4.87,4.92,4.94,0.21,4.251,3.5103,43674948,223226707.61,6407621765.15,6407621765.15
2020-02-05,'300043,–«ª‘”È¿÷,4.94,5.12,4.76,4.85,4.88,0.06,1.2295,2.824,35136183,175090116.82,6146340100.94,6146340100.94
2020-02-04,'300043,–«ª‘”È¿÷,4.88,4.96,4.5,4.5,5.0,-0.12,-2.4,3.2046,39871922,190708813.04,6071688196.88,6071688196.88
2020-02-03,'300043,–«ª‘”È¿÷,5.0,5.0,5.0,5.0,5.56,-0.56,-10.0719,0.2937,3654300,18271500.0,6220992005.0,6220992005.0
2020-01-23,'300043,–«ª‘”È¿÷,5.56,5.84,5.34,5.56,5.65,-0.09,-1.5929,2.4468,30442834,170216898.87,6917743109.56,6917743109.56
