»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-01-21,'300244,µœ∞≤’Ô∂œ,25.55,25.85,24.81,25.0,25.21,0.34,1.3487,2.231,13842186,352012522.66,15852709462.8,15852709462.8
2020-01-20,'300244,µœ∞≤’Ô∂œ,25.21,25.28,23.91,24.99,24.39,0.82,3.362,2.1724,13478653,332774646.8,15641753642.2,15641753642.2
2020-01-17,'300244,µœ∞≤’Ô∂œ,24.39,24.68,23.71,23.74,23.71,0.68,2.868,2.0646,12809963,310955019.98,15132977839.4,15132977839.4
2020-01-16,'300244,µœ∞≤’Ô∂œ,23.71,24.16,23.1,23.9,23.94,-0.23,-0.9607,2.6945,16718480,396260178.38,14711066198.2,14711066198.2
2020-01-15,'300244,µœ∞≤’Ô∂œ,23.94,24.5,23.4,23.55,23.6,0.34,1.4407,1.7667,9735074,233031172.17,14853771606.2,13191645104.8
2020-01-14,'300244,µœ∞≤’Ô∂œ,23.6,24.08,23.18,23.82,23.8,-0.2,-0.8403,1.2686,6990395,164147807.29,14642815785.6,13004295090.8
2020-01-13,'300244,µœ∞≤’Ô∂œ,23.8,23.88,23.19,23.5,23.9,-0.1,-0.4184,1.2833,7071450,167407057.72,14766907444.8,13114500981.4
2020-01-10,'300244,µœ∞≤’Ô∂œ,23.9,24.23,23.62,23.96,23.98,-0.08,-0.3336,1.1162,6150376,147106781.02,14828953274.4,13169603926.7
2020-01-09,'300244,µœ∞≤’Ô∂œ,23.98,24.26,23.32,23.58,23.38,0.6,2.5663,1.6668,9184306,219766993.52,14878589938.1,13213686282.9
2020-01-08,'300244,µœ∞≤’Ô∂œ,23.38,23.95,23.02,23.11,23.21,0.17,0.7324,1.7049,9394564,220207330.72,14506314960.5,12883068611.1
2020-01-07,'300244,µœ∞≤’Ô∂œ,23.21,23.33,22.94,23.0,23.16,0.05,0.2159,1.1278,6214489,143956671.08,14400837050.2,12789393604.1
2020-01-06,'300244,µœ∞≤’Ô∂œ,23.16,23.44,22.03,22.11,22.31,0.85,3.81,2.1005,11574611,266381205.41,14369814135.4,12761842131.5
2020-01-03,'300244,µœ∞≤’Ô∂œ,22.31,23.08,22.23,22.56,22.63,-0.32,-1.4141,1.2993,7159458,160969658.99,13842424583.8,12293467096.4
