»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'000629,≈ ∏÷∑∞Ó—,2.25,2.27,2.24,2.26,2.25,0.0,0.0,0.4945,23572530,53111183.67,19326928954.5,10726520996.2
2020-03-26,'000629,≈ ∏÷∑∞Ó—,2.25,2.27,2.23,2.27,2.28,-0.03,-1.3158,0.567,27031689,60809837.92,19326928954.5,10726520996.2
2020-03-25,'000629,≈ ∏÷∑∞Ó—,2.28,2.32,2.26,2.3,2.26,0.02,0.885,0.7412,35335961,80722065.0,19584621340.6,10869541276.2
2020-03-24,'000629,≈ ∏÷∑∞Ó—,2.26,2.27,2.22,2.24,2.2,0.06,2.7273,0.8092,38579381,86522838.86,19412826416.5,10774194422.9
2020-03-23,'000629,≈ ∏÷∑∞Ó—,2.2,2.24,2.19,2.23,2.26,-0.06,-2.6549,0.5201,24796840,55046192.4,18897441644.4,10488153863.0
2020-03-20,'000629,≈ ∏÷∑∞Ó—,2.26,2.27,2.22,2.24,2.23,0.03,1.3453,0.5509,26263188,59038223.34,19412826416.5,10774194422.9
2020-03-19,'000629,≈ ∏÷∑∞Ó—,2.23,2.24,2.19,2.21,2.23,0.0,0.0,0.5733,27332970,60583213.08,19155134030.5,10631174143.0
2020-03-18,'000629,≈ ∏÷∑∞Ó—,2.23,2.3,2.22,2.26,2.24,-0.01,-0.4464,0.7513,35814865,80962985.4,19155134030.5,10631174143.0
2020-03-17,'000629,≈ ∏÷∑∞Ó—,2.24,2.28,2.19,2.25,2.24,0.0,0.0,0.7157,34120649,76112427.1,19241031492.5,10678847569.6
2020-03-16,'000629,≈ ∏÷∑∞Ó—,2.24,2.35,2.24,2.34,2.32,-0.08,-3.4483,0.7566,36067515,82543226.14,19241031492.5,10678847569.6
2020-03-13,'000629,≈ ∏÷∑∞Ó—,2.32,2.33,2.18,2.21,2.34,-0.02,-0.8547,1.0177,48518653,109851542.06,19928211188.6,11060234982.8
2020-03-12,'000629,≈ ∏÷∑∞Ó—,2.34,2.39,2.32,2.37,2.41,-0.07,-2.9046,0.9685,46170095,108864558.62,20100006112.7,11155581836.1
2020-03-11,'000629,≈ ∏÷∑∞Ó—,2.41,2.47,2.41,2.46,2.45,-0.04,-1.6327,0.7545,35968645,87718823.33,20701288346.8,11489295822.6
2020-03-10,'000629,≈ ∏÷∑∞Ó—,2.45,2.45,2.37,2.37,2.43,0.02,0.823,0.9217,43941202,105975132.41,21044878194.9,11679989529.2
2020-03-09,'000629,≈ ∏÷∑∞Ó—,2.43,2.49,2.43,2.49,2.54,-0.11,-4.3307,1.1132,53069811,130154703.3,20873083270.9,11584642676.0
2020-03-06,'000629,≈ ∏÷∑∞Ó—,2.54,2.56,2.52,2.56,2.59,-0.05,-1.9305,1.1578,55194022,140051016.35,21817955353.1,12109050369.1
2020-03-05,'000629,≈ ∏÷∑∞Ó—,2.59,2.61,2.51,2.52,2.51,0.08,3.1873,2.1319,101634217,260115477.89,22247442663.2,12347417502.4
2020-03-04,'000629,≈ ∏÷∑∞Ó—,2.51,2.54,2.43,2.44,2.47,0.04,1.6194,1.1089,52866499,131318287.42,21560262967.0,11966030089.1
2020-03-03,'000629,≈ ∏÷∑∞Ó—,2.47,2.53,2.45,2.51,2.47,0.0,0.0,1.1847,56480601,140490530.65,21216673118.9,11775336382.5
2020-03-02,'000629,≈ ∏÷∑∞Ó—,2.47,2.47,2.39,2.4,2.39,0.08,3.3473,1.1627,55430711,135399044.89,21216673118.9,11775336382.5
2020-02-28,'000629,≈ ∏÷∑∞Ó—,2.39,2.48,2.36,2.45,2.52,-0.13,-5.1587,1.5585,74297936,178662288.93,20529493422.8,11393948969.4
2020-02-27,'000629,≈ ∏÷∑∞Ó—,2.52,2.58,2.51,2.57,2.57,-0.05,-1.9455,1.3902,66275323,167742788.25,21646160429.0,12013703515.8
2020-02-26,'000629,≈ ∏÷∑∞Ó—,2.57,2.63,2.52,2.55,2.56,0.01,0.3906,1.7813,84918363,219420812.72,22075647739.1,12252070649.0
2020-02-25,'000629,≈ ∏÷∑∞Ó—,2.56,2.58,2.5,2.56,2.62,-0.06,-2.2901,1.4006,66772801,169911437.27,21989750277.1,12204397222.4
