»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'688198,∞€» “Ω¡∆,43.0,44.41,43.0,43.8,43.81,-0.81,-1.8489,2.3107,451472,19755144.0,4128000000.0,840160101.0
2020-03-26,'688198,∞€» “Ω¡∆,43.81,43.96,42.51,43.28,43.28,0.53,1.2246,2.1057,411426,17929577.0,4205760000.0,855986372.67
2020-03-25,'688198,∞€» “Ω¡∆,43.28,44.02,42.02,42.19,41.33,1.95,4.7181,2.7324,533877,23053476.0,4154880000.0,845630910.96
2020-03-24,'688198,∞€» “Ω¡∆,41.33,41.36,40.06,40.2,39.7,1.63,4.1058,2.7364,534653,21790065.0,3967680000.0,807530627.31
2020-03-23,'688198,∞€» “Ω¡∆,39.7,41.94,39.63,41.1,41.93,-2.23,-5.3184,2.7067,528858,21326803.0,3811200000.0,775682697.9
2020-03-20,'688198,∞€» “Ω¡∆,41.93,42.57,41.26,42.07,41.69,0.24,0.5757,1.8851,368325,15478080.0,4025280000.0,819253791.51
2020-03-19,'688198,∞€» “Ω¡∆,41.69,42.3,40.52,41.9,41.79,-0.1,-0.2393,2.0641,403300,16724155.0,4002240000.0,814564525.83
2020-03-18,'688198,∞€» “Ω¡∆,41.79,43.49,41.4,42.2,41.97,-0.18,-0.4289,2.5467,497580,21204493.0,4011840000.0,816518386.53
2020-03-17,'688198,∞€» “Ω¡∆,41.97,42.96,41.0,42.2,41.8,0.17,0.4067,3.5884,701124,29324913.0,4029120000.0,820035335.79
2020-03-16,'688198,∞€» “Ω¡∆,41.8,45.74,41.58,44.7,44.74,-2.94,-6.5713,4.5477,888558,38818010.0,4012800000.0,816713772.6
2020-03-13,'688198,∞€» “Ω¡∆,44.74,45.59,42.0,42.0,45.96,-1.22,-2.6545,5.3925,1053629,46252456.0,4295040000.0,874157277.18
2020-03-12,'688198,∞€» “Ω¡∆,45.96,47.42,45.6,46.95,47.81,-1.85,-3.8695,4.2817,836579,38659649.0,4412160000.0,897994377.72
2020-03-11,'688198,∞€» “Ω¡∆,47.81,49.4,47.81,48.87,48.54,-0.73,-1.5039,2.6006,508125,24749150.0,4589760000.0,934140800.67
2020-03-10,'688198,∞€» “Ω¡∆,48.54,48.96,47.03,47.78,48.41,0.13,0.2685,3.9027,762539,36663000.0,4659840000.0,948403983.78
2020-03-09,'688198,∞€» “Ω¡∆,48.41,50.08,48.0,48.0,49.98,-1.57,-3.1413,3.9999,781522,38158594.0,4647360000.0,945863964.87
2020-03-06,'688198,∞€» “Ω¡∆,49.98,50.58,49.13,49.13,50.0,-0.02,-0.04,4.4779,874927,43616513.0,4798080000.0,976539577.86
2020-03-05,'688198,∞€» “Ω¡∆,50.0,50.5,48.6,48.9,48.22,1.78,3.6914,5.5268,1079865,53804786.0,4800000000.0,976930350.0
2020-03-04,'688198,∞€» “Ω¡∆,48.22,49.98,47.72,48.7,49.49,-1.27,-2.5662,3.7125,725364,35253168.0,4629120000.0,942151629.54
2020-03-03,'688198,∞€» “Ω¡∆,49.49,50.89,49.1,50.0,49.03,0.46,0.9382,6.2368,1218591,61183226.0,4751040000.0,966965660.43
2020-03-02,'688198,∞€» “Ω¡∆,49.03,49.4,47.4,47.45,47.48,1.55,3.2645,5.236,1023035,49842766.0,4706880000.0,957977901.21
2020-02-28,'688198,∞€» “Ω¡∆,47.48,48.02,46.55,47.03,48.03,-0.55,-1.1451,4.1365,808211,38202887.0,4558080000.0,927693060.36
2020-02-27,'688198,∞€» “Ω¡∆,48.03,48.4,47.37,47.99,47.6,0.43,0.9034,3.3831,661013,31687064.0,4610880000.0,938439294.21
2020-02-26,'688198,∞€» “Ω¡∆,47.6,50.5,47.0,50.02,50.7,-3.1,-6.1144,6.6429,1297938,63420517.0,4569600000.0,930037693.2
2020-02-25,'688198,∞€» “Ω¡∆,50.7,51.39,49.0,49.4,50.35,0.35,0.6951,5.6636,1106583,55746973.0,4867200000.0,990607374.9
2020-02-24,'688198,∞€» “Ω¡∆,50.35,51.29,49.5,50.78,50.7,-0.35,-0.6903,5.7506,1123581,56406522.0,4833600000.0,983768862.45
2020-02-21,'688198,∞€» “Ω¡∆,50.7,51.78,49.55,50.25,50.25,0.45,0.8955,4.7239,922985,46869657.0,4867200000.0,990607374.9
2020-02-20,'688198,∞€» “Ω¡∆,50.25,51.8,49.11,51.23,51.5,-1.25,-2.4272,9.1966,1796881,90574385.0,4824000000.0,981815001.75
2020-02-19,'688198,∞€» “Ω¡∆,51.5,53.8,51.5,53.68,53.58,-2.08,-3.882,7.7539,1515005,79532582.0,4944000000.0,1006238260.5
2020-02-18,'688198,∞€» “Ω¡∆,53.58,53.99,52.7,53.6,53.5,0.08,0.1495,6.6932,1307761,69738006.0,5143680000.0,1046878563.06
2020-02-17,'688198,∞€» “Ω¡∆,53.5,53.54,51.58,52.54,52.01,1.49,2.8648,7.5136,1468060,77149472.0,5136000000.0,1045315474.5
2020-02-14,'688198,∞€» “Ω¡∆,52.01,53.9,51.69,52.99,52.78,-0.77,-1.4589,6.5695,1283585,67764928.0,4992960000.0,1016202950.07
2020-02-13,'688198,∞€» “Ω¡∆,52.78,53.88,51.5,53.49,53.4,-0.62,-1.161,7.8425,1532312,80494145.0,5066880000.0,1031247677.46
2020-02-12,'688198,∞€» “Ω¡∆,53.4,53.79,51.88,52.77,52.38,1.02,1.9473,7.3307,1432319,75826712.0,5126400000.0,1043361613.8
2020-02-11,'688198,∞€» “Ω¡∆,52.38,56.4,51.01,55.2,56.15,-3.77,-6.7142,10.9757,2144504,114190658.0,5028480000.0,1023432234.66
