日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-27,'600816,安信信托,0.0,0.0,0.0,0.0,2.5,None,None,0.0,0,0.0,13672844797.5,13160726300.0
2020-03-26,'600816,安信信托,0.0,0.0,0.0,0.0,2.5,None,None,0.0,0,0.0,13672844797.5,13160726300.0
2020-03-25,'600816,安信信托,0.0,0.0,0.0,0.0,2.5,None,None,0.0,0,0.0,13672844797.5,13160726300.0
2020-03-24,'600816,安信信托,0.0,0.0,0.0,0.0,2.5,None,None,0.0,0,0.0,13672844797.5,13160726300.0
2020-03-23,'600816,安信信托,2.5,2.56,2.36,2.39,2.46,0.04,1.626,1.5817,83267464,204391470.0,13672844797.5,13160726300.0
2020-03-20,'600816,安信信托,2.46,2.53,2.39,2.5,2.48,-0.02,-0.8065,1.0361,54544982,133922165.0,13454079280.7,12950154679.2
2020-03-19,'600816,安信信托,2.48,2.53,2.4,2.53,2.53,-0.05,-1.9763,1.3159,69270495,170375519.0,13563462039.1,13055440489.6
2020-03-18,'600816,安信信托,2.53,2.74,2.52,2.72,2.72,-0.19,-6.9853,1.3337,70212299,185452937.0,13836918935.1,13318655015.6
2020-03-17,'600816,安信信托,2.72,2.94,2.61,2.89,2.89,-0.17,-5.8824,1.5122,79605451,218112931.0,14876055139.7,14318870214.4
2020-03-16,'600816,安信信托,2.89,3.05,2.86,2.96,3.0,-0.11,-3.6667,1.0422,54862337,162446981.0,15805808585.9,15213799602.8
2020-03-13,'600816,安信信托,3.0,3.03,2.87,2.9,3.05,-0.05,-1.6393,1.0197,53678506,158453207.0,16407413757.0,15792871560.0
2020-03-12,'600816,安信信托,3.05,3.1,2.99,3.01,3.03,0.02,0.6601,0.871,45851874,139411797.0,16680870653.0,16056086086.0
2020-03-11,'600816,安信信托,3.03,3.12,3.03,3.08,3.1,-0.07,-2.2581,0.8693,45763936,140708486.0,16571487894.6,15950800275.6
2020-03-10,'600816,安信信托,3.1,3.13,2.97,2.97,3.04,0.06,1.9737,1.2654,66616320,202855569.0,16954327548.9,16319300612.0
