ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'600868,Ã·Ñã¼ªÏé,3.24,3.32,3.24,3.26,3.24,0.0,0.0,1.4276,27097567,88829877.0,6150001719.96,6150001719.96
2020-03-26,'600868,Ã·Ñã¼ªÏé,3.24,3.31,3.23,3.31,3.33,-0.09,-2.7027,1.5558,29530536,96298546.0,6150001719.96,6150001719.96
2020-03-25,'600868,Ã·Ñã¼ªÏé,3.33,3.37,3.26,3.3,3.24,0.09,2.7778,2.0172,38289668,126566527.0,6320835101.07,6320835101.07
2020-03-24,'600868,Ã·Ñã¼ªÏé,3.24,3.28,3.17,3.26,3.19,0.05,1.5674,1.2945,24571171,79064552.0,6150001719.96,6150001719.96
2020-03-23,'600868,Ã·Ñã¼ªÏé,3.19,3.33,3.16,3.3,3.36,-0.17,-5.0595,1.9166,36380775,118340907.0,6055094286.01,6055094286.01
2020-03-20,'600868,Ã·Ñã¼ªÏé,3.36,3.38,3.31,3.36,3.37,-0.01,-0.2967,1.8647,35395474,118412497.0,6377779561.44,6377779561.44
2020-03-19,'600868,Ã·Ñã¼ªÏé,3.37,3.38,3.22,3.26,3.27,0.1,3.0581,3.1696,60163371,199476547.0,6396761048.23,6396761048.23
2020-03-18,'600868,Ã·Ñã¼ªÏé,3.27,3.32,3.18,3.26,3.24,0.03,0.9259,2.4412,46338542,151046675.0,6206946180.33,6206946180.33
2020-03-17,'600868,Ã·Ñã¼ªÏé,3.24,3.36,3.09,3.3,3.27,-0.03,-0.9174,2.8202,53532325,171799442.0,6150001719.96,6150001719.96
2020-03-16,'600868,Ã·Ñã¼ªÏé,3.27,3.44,3.26,3.36,3.31,-0.04,-1.2085,3.4591,65658558,220481520.0,6206946180.33,6206946180.33
2020-03-13,'600868,Ã·Ñã¼ªÏé,3.31,3.36,3.21,3.27,3.41,-0.1,-2.9326,3.465,65771596,216021004.0,6282872127.49,6282872127.49
2020-03-12,'600868,Ã·Ñã¼ªÏé,3.41,3.5,3.37,3.38,3.45,-0.04,-1.1594,2.6195,49722770,170514892.0,6472686995.39,6472686995.39
2020-03-11,'600868,Ã·Ñã¼ªÏé,3.45,3.59,3.45,3.57,3.56,-0.11,-3.0899,3.4197,64911473,227663861.0,6548612942.55,6548612942.55
2020-03-10,'600868,Ã·Ñã¼ªÏé,3.56,3.59,3.3,3.49,3.61,-0.05,-1.385,5.5977,106252815,369207995.0,6757409297.24,6757409297.24
2020-03-09,'600868,Ã·Ñã¼ªÏé,3.61,3.88,3.6,3.8,3.83,-0.22,-5.7441,6.7021,127214971,476748255.0,6852316731.19,6852316731.19
2020-03-06,'600868,Ã·Ñã¼ªÏé,3.83,3.95,3.68,3.71,3.76,0.07,1.8617,8.6611,164400401,631565327.0,7269909440.57,7269909440.57
2020-03-05,'600868,Ã·Ñã¼ªÏé,3.76,3.87,3.71,3.84,3.81,-0.05,-1.3123,6.4599,122618197,462272998.0,7137039033.04,7137039033.04
2020-03-04,'600868,Ã·Ñã¼ªÏé,3.81,3.99,3.77,3.84,3.91,-0.1,-2.5575,7.5851,143975988,555035363.0,7231946466.99,7231946466.99
2020-03-03,'600868,Ã·Ñã¼ªÏé,3.91,4.1,3.68,3.75,3.89,0.02,0.5141,13.2465,251438721,969987280.0,7421761334.89,7421761334.89
2020-03-02,'600868,Ã·Ñã¼ªÏé,3.89,4.07,3.58,3.7,3.71,0.18,4.8518,17.3421,329178473,1262250221.0,7383798361.31,7383798361.31
2020-02-28,'600868,Ã·Ñã¼ªÏé,3.71,3.71,3.26,3.29,3.37,0.34,10.089,15.0717,286083453,1049435469.0,7042131599.09,7042131599.09
2020-02-27,'600868,Ã·Ñã¼ªÏé,3.37,3.42,3.31,3.42,3.39,-0.02,-0.59,2.1599,40997372,137359951.0,6396761048.23,6396761048.23
2020-02-26,'600868,Ã·Ñã¼ªÏé,3.39,3.44,3.24,3.24,3.29,0.1,3.0395,3.5465,67317106,227006144.0,6434724021.81,6434724021.81
2020-02-25,'600868,Ã·Ñã¼ªÏé,3.29,3.29,3.2,3.22,3.33,-0.04,-1.2012,2.1144,40134116,130447955.0,6244909153.91,6244909153.91
2020-02-24,'600868,Ã·Ñã¼ªÏé,3.33,3.35,3.29,3.32,3.35,-0.02,-0.597,1.5727,29852095,98977757.0,6320835101.07,6320835101.07
