»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'600356,∫„∑·÷Ω“µ,7.0,7.09,6.85,6.86,6.81,0.19,2.79,1.1629,3473924,24312969.0,2091119646.0,2091119646.0
2020-03-26,'600356,∫„∑·÷Ω“µ,6.81,6.88,6.71,6.71,6.79,0.02,0.2946,0.572,1708758,11615901.0,2034360684.18,2034360684.18
2020-03-25,'600356,∫„∑·÷Ω“µ,6.79,6.83,6.68,6.75,6.64,0.15,2.259,0.688,2055240,13876135.0,2028386056.62,2028386056.62
2020-03-24,'600356,∫„∑·÷Ω“µ,6.64,6.65,6.54,6.62,6.52,0.12,1.8405,0.4501,1344558,8877434.0,1983576349.92,1983576349.92
2020-03-23,'600356,∫„∑·÷Ω“µ,6.52,6.65,6.5,6.57,6.69,-0.17,-2.5411,0.6233,1861900,12234481.0,1947728584.56,1947728584.56
2020-03-20,'600356,∫„∑·÷Ω“µ,6.69,6.69,6.59,6.6,6.59,0.1,1.5175,0.6708,2003900,13286885.0,1998512918.82,1998512918.82
2020-03-19,'600356,∫„∑·÷Ω“µ,6.59,6.71,6.47,6.67,6.67,-0.08,-1.1994,0.8742,2611638,17166720.0,1968639781.02,1968639781.02
2020-03-18,'600356,∫„∑·÷Ω“µ,6.67,6.92,6.67,6.9,6.83,-0.16,-2.3426,0.7642,2282920,15587323.0,1992538291.26,1992538291.26
2020-03-17,'600356,∫„∑·÷Ω“µ,6.83,7.0,6.63,6.97,6.95,-0.12,-1.7266,0.9852,2943100,20043031.0,2040335311.74,2040335311.74
2020-03-16,'600356,∫„∑·÷Ω“µ,6.95,7.25,6.88,7.24,7.16,-0.21,-2.933,1.2591,3761323,26628451.0,2076183077.1,2076183077.1
2020-03-13,'600356,∫„∑·÷Ω“µ,7.16,7.17,6.79,6.84,7.06,0.1,1.4164,1.8151,5422227,37863346.0,2138916666.48,2138916666.48
2020-03-12,'600356,∫„∑·÷Ω“µ,7.06,7.13,6.96,7.01,7.09,-0.03,-0.4231,1.0707,3198600,22530066.0,2109043528.68,2109043528.68
2020-03-11,'600356,∫„∑·÷Ω“µ,7.09,7.32,7.09,7.23,7.22,-0.13,-1.8006,1.2266,3664302,26391852.0,2118005470.02,2118005470.02
2020-03-10,'600356,∫„∑·÷Ω“µ,7.22,7.23,6.84,7.15,7.19,0.03,0.4172,2.0427,6102304,43006103.0,2156840549.16,2156840549.16
2020-03-09,'600356,∫„∑·÷Ω“µ,7.19,7.45,7.19,7.21,7.39,-0.2,-2.7064,1.6488,4925400,35995614.0,2147878607.82,2147878607.82
2020-03-06,'600356,∫„∑·÷Ω“µ,7.39,7.46,7.21,7.26,7.31,0.08,1.0944,1.5686,4686003,34522815.0,2207624883.42,2207624883.42
2020-03-05,'600356,∫„∑·÷Ω“µ,7.31,7.44,7.18,7.25,7.16,0.15,2.095,2.2035,6582539,48128706.0,2183726373.18,2183726373.18
2020-03-04,'600356,∫„∑·÷Ω“µ,7.16,7.17,6.99,7.03,7.07,0.09,1.273,1.2545,3747524,26573128.0,2138916666.48,2138916666.48
2020-03-03,'600356,∫„∑·÷Ω“µ,7.07,7.22,6.98,7.15,7.08,-0.01,-0.1412,1.8937,5657100,40191343.0,2112030842.46,2112030842.46
