»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'002732,—‡Ã¡»È“µ,19.71,20.15,19.7,20.14,19.77,-0.06,-0.3035,1.1658,1834402,36507176.02,3101368500.0,3101368500.0
2020-03-26,'002732,—‡Ã¡»È“µ,19.77,20.1,19.42,19.5,19.84,-0.07,-0.3528,1.1537,1815306,36063156.04,3110809500.0,3110809500.0
2020-03-25,'002732,—‡Ã¡»È“µ,19.84,19.96,19.11,19.33,19.02,0.82,4.3113,1.867,2937754,57670430.82,3121824000.0,3121824000.0
2020-03-24,'002732,—‡Ã¡»È“µ,19.02,19.07,18.37,18.37,18.16,0.86,4.7357,1.5145,2383036,44639914.0,2992797000.0,2992797000.0
2020-03-23,'002732,—‡Ã¡»È“µ,18.16,18.68,18.02,18.19,18.7,-0.54,-2.8877,0.9072,1427549,26197295.92,2857476000.0,2857476000.0
2020-03-20,'002732,—‡Ã¡»È“µ,18.7,18.7,18.22,18.27,18.24,0.46,2.5219,1.0359,1629949,30021311.28,2942445000.0,2942445000.0
2020-03-19,'002732,—‡Ã¡»È“µ,18.24,18.3,17.82,18.0,18.02,0.22,1.2209,0.869,1367329,24711659.76,2870064000.0,2870064000.0
2020-03-18,'002732,—‡Ã¡»È“µ,18.02,18.62,18.0,18.49,18.25,-0.23,-1.2603,0.7468,1175049,21583638.33,2835447000.0,2835447000.0
2020-03-17,'002732,—‡Ã¡»È“µ,18.25,18.62,17.99,18.45,18.5,-0.25,-1.3514,0.8189,1288488,23474070.73,2871637500.0,2871637500.0
2020-03-16,'002732,—‡Ã¡»È“µ,18.5,19.0,18.15,19.0,18.96,-0.46,-2.4262,1.051,1653700,30688577.0,2910975000.0,2910975000.0
2020-03-13,'002732,—‡Ã¡»È“µ,18.96,19.08,18.16,18.22,19.18,-0.22,-1.147,1.2538,1972829,36583845.05,2983356000.0,2983356000.0
2020-03-12,'002732,—‡Ã¡»È“µ,19.18,19.54,19.03,19.41,19.75,-0.57,-2.8861,1.1794,1855763,35773455.82,3017973000.0,3017973000.0
2020-03-11,'002732,—‡Ã¡»È“µ,19.75,20.13,19.73,20.12,20.09,-0.34,-1.6924,1.1738,1847021,36885742.35,3107662500.0,3107662500.0
2020-03-10,'002732,—‡Ã¡»È“µ,20.09,20.09,19.31,19.7,19.71,0.38,1.928,1.4438,2271833,44832677.48,3161161500.0,3161161500.0
2020-03-09,'002732,—‡Ã¡»È“µ,19.71,20.69,19.66,20.23,20.71,-1.0,-4.8286,1.9018,2992445,59862338.22,3101368500.0,3101368500.0
2020-03-06,'002732,—‡Ã¡»È“µ,20.71,20.87,20.16,20.32,20.46,0.25,1.2219,2.1822,3433686,70946818.17,3258718500.0,3258718500.0
2020-03-05,'002732,—‡Ã¡»È“µ,20.46,20.72,19.9,19.98,19.8,0.66,3.3333,2.5844,4066507,82799274.36,3219381000.0,3219381000.0
2020-03-04,'002732,—‡Ã¡»È“µ,19.8,19.8,19.43,19.52,19.73,0.07,0.3548,0.9382,1476240,28938633.48,3115530000.0,3115530000.0
2020-03-03,'002732,—‡Ã¡»È“µ,19.73,19.95,19.58,19.77,19.6,0.13,0.6633,1.3783,2168718,42951559.51,3104515500.0,3104515500.0
2020-03-02,'002732,—‡Ã¡»È“µ,19.6,19.67,19.15,19.15,19.04,0.56,2.9412,1.6051,2525558,49172597.92,3084060000.0,3084060000.0
2020-02-28,'002732,—‡Ã¡»È“µ,19.04,20.09,18.7,20.0,20.37,-1.33,-6.5292,1.8811,2959921,57692611.81,2995944000.0,2995944000.0
2020-02-27,'002732,—‡Ã¡»È“µ,20.37,20.6,19.95,20.1,19.9,0.47,2.3618,1.3374,2104418,42764701.3,3205219500.0,3205219500.0
2020-02-26,'002732,—‡Ã¡»È“µ,19.9,20.27,19.73,19.91,20.17,-0.27,-1.3386,1.2203,1920148,38316245.56,3131265000.0,3131265000.0
