»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'601966,¡·ÁÁ¬÷Ã•,19.8,20.23,19.72,20.1,19.78,0.02,0.1011,0.3524,4183323,83227893.0,23760280229.4,23506701629.4
2020-03-26,'601966,¡·ÁÁ¬÷Ã•,19.78,20.38,19.78,20.1,20.25,-0.47,-2.321,0.5407,6419213,128396067.0,23736279946.3,23482957486.3
2020-03-25,'601966,¡·ÁÁ¬÷Ã•,20.25,20.4,19.8,19.96,19.49,0.76,3.8994,0.5453,6474301,129991996.0,24300286598.2,24040944848.2
2020-03-24,'601966,¡·ÁÁ¬÷Ã•,19.49,19.6,19.02,19.4,18.82,0.67,3.56,0.5933,7043707,136639375.0,23388275842.0,23138667412.0
2020-03-23,'601966,¡·ÁÁ¬÷Ã•,18.82,19.8,18.81,19.8,20.3,-1.48,-7.2906,0.588,6980641,133666369.0,22584266359.5,22343238619.5
2020-03-20,'601966,¡·ÁÁ¬÷Ã•,20.3,20.64,19.85,20.21,20.12,0.18,0.8946,0.5302,6294465,127419075.0,24360287305.9,24100305205.9
2020-03-19,'601966,¡·ÁÁ¬÷Ã•,20.12,20.26,19.5,19.79,19.94,0.18,0.9027,0.6657,7903260,157305913.0,24144284758.4,23886607918.4
2020-03-18,'601966,¡·ÁÁ¬÷Ã•,19.94,20.63,19.1,19.55,19.37,0.57,2.9427,1.1286,13399339,268933872.0,23928282210.8,23672910630.8
2020-03-17,'601966,¡·ÁÁ¬÷Ã•,19.37,19.56,18.78,18.79,18.92,0.45,2.3784,0.791,9390762,180244921.0,23244274143.6,22996202553.6
2020-03-16,'601966,¡·ÁÁ¬÷Ã•,18.92,20.42,18.72,20.42,20.42,-1.5,-7.3457,1.2696,15072416,293142628.0,22704267774.8,22461959334.8
