»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-27,'002079,À’÷›πÃÔΩ,10.22,10.71,10.22,10.65,10.51,-0.29,-2.7593,2.3856,17366707,181277510.98,7439868597.14,7439868597.14
2020-03-26,'002079,À’÷›πÃÔΩ,10.51,10.82,10.47,10.57,10.63,-0.12,-1.1289,2.7829,20258367,215149032.06,7650980328.37,7650980328.37
2020-03-25,'002079,À’÷›πÃÔΩ,10.63,10.8,10.41,10.49,10.2,0.43,4.2157,3.9639,28856106,306499761.01,7738336906.81,7738336906.81
2020-03-24,'002079,À’÷›πÃÔΩ,10.2,10.49,9.62,10.43,10.19,0.01,0.0981,3.902,28405240,286494113.19,7425309167.4,7425309167.4
2020-03-23,'002079,À’÷›πÃÔΩ,10.19,10.98,10.08,10.75,11.2,-1.01,-9.0179,3.7651,27409209,288607445.01,7418029452.53,7418029452.53
2020-03-20,'002079,À’÷›πÃÔΩ,11.2,11.53,11.05,11.49,11.33,-0.13,-1.1474,3.2654,23770860,267216724.68,8153280654.4,8153280654.4
2020-03-19,'002079,À’÷›πÃÔΩ,11.33,11.39,10.92,10.99,11.0,0.33,3.0,4.1697,30354101,338970989.5,8247916947.71,8247916947.71
2020-03-18,'002079,À’÷›πÃÔΩ,11.0,11.46,10.97,11.15,11.0,0.0,0.0,4.2027,30594171,342372315.87,8007686357.0,8007686357.0
2020-03-17,'002079,À’÷›πÃÔΩ,11.0,11.31,10.31,11.14,10.93,0.07,0.6404,3.722,27095154,295534990.93,8007686357.0,8007686357.0
2020-03-16,'002079,À’÷›πÃÔΩ,10.93,11.82,10.83,11.74,11.64,-0.71,-6.0997,4.821,35095495,398106731.68,7956728352.91,7956728352.91
2020-03-13,'002079,À’÷›πÃÔΩ,11.64,11.83,10.8,10.84,11.51,0.13,1.1295,5.5972,40746123,467232022.14,8473588108.68,8473588108.68
2020-03-12,'002079,À’÷›πÃÔΩ,11.51,11.74,11.11,11.15,11.48,0.03,0.2613,3.9433,28705926,328707618.12,8378951815.37,8378951815.37
2020-03-11,'002079,À’÷›πÃÔΩ,11.48,12.13,11.47,11.86,11.83,-0.35,-2.9586,5.242,38160228,449657151.35,8357112670.76,8357112670.76
