日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-27,'300021,大禹节水,4.88,5.06,4.86,4.91,4.82,0.06,1.2448,4.1227,32872469,163050063.09,3891120152.56,3891120152.56
2020-03-26,'300021,大禹节水,4.82,4.93,4.73,4.77,4.78,0.04,0.8368,2.624,20922525,101196830.68,3843278511.34,3843278511.34
2020-03-25,'300021,大禹节水,4.78,4.84,4.72,4.81,4.71,0.07,1.4862,2.1042,16778231,80208866.54,3811384083.86,3811384083.86
2020-03-24,'300021,大禹节水,4.71,4.75,4.58,4.67,4.58,0.13,2.8384,1.8403,14673831,68440784.08,3755568835.77,3755568835.77
2020-03-23,'300021,大禹节水,4.58,4.84,4.54,4.73,4.86,-0.28,-5.7613,1.9578,15610790,73481178.28,3651911946.46,3651911946.46
2020-03-20,'300021,大禹节水,4.86,4.93,4.78,4.9,4.83,0.03,0.6211,2.0162,16076243,78076509.78,3875172938.82,3875172938.82
2020-03-19,'300021,大禹节水,4.83,4.88,4.7,4.87,4.9,-0.07,-1.4286,3.1345,24992927,119700683.72,3851252118.21,3851252118.21
2020-03-18,'300021,大禹节水,4.9,5.29,4.89,5.22,5.18,-0.28,-5.4054,4.9008,39077182,199634897.01,3907067366.3,3907067366.3
2020-03-17,'300021,大禹节水,5.18,5.46,4.83,5.38,5.37,-0.19,-3.5382,6.335,50512503,258622083.42,4130328358.66,4130328358.66
2020-03-16,'300021,大禹节水,5.37,5.69,5.28,5.29,5.28,0.09,1.7045,9.9174,79077534,430132729.43,4281826889.19,4281826889.19
2020-03-13,'300021,大禹节水,5.28,5.33,4.73,4.82,5.05,0.23,4.5545,4.8897,38988736,197099160.91,4210064427.36,4210064427.36
2020-03-12,'300021,大禹节水,5.05,5.21,5.02,5.16,5.25,-0.2,-3.8095,2.8189,22477096,114600615.8,4026671469.35,4026671469.35
2020-03-11,'300021,大禹节水,5.25,5.46,5.23,5.27,5.28,-0.03,-0.5682,3.8391,30611192,163284337.24,4186143606.75,4186143606.75
2020-03-10,'300021,大禹节水,5.28,5.28,5.05,5.1,5.23,0.05,0.956,3.1111,24806456,128278846.02,4210064427.36,4210064427.36
2020-03-09,'300021,大禹节水,5.23,5.43,5.19,5.29,5.35,-0.12,-2.243,4.0134,32001526,169126515.01,4170196393.01,4170196393.01
2020-03-06,'300021,大禹节水,5.35,5.46,5.13,5.18,5.23,0.12,2.2945,5.4389,43367892,231026374.06,4265879675.45,4265879675.45
2020-03-05,'300021,大禹节水,5.23,5.32,5.13,5.2,5.14,0.09,1.751,4.1945,33445276,174415119.68,4170196393.01,4170196393.01
2020-03-04,'300021,大禹节水,5.14,5.18,4.94,4.97,5.0,0.14,2.8,2.7172,21665517,109558328.39,4098433931.18,4098433931.18
2020-03-03,'300021,大禹节水,5.0,5.1,4.96,5.03,4.94,0.06,1.2146,2.9179,23266453,117031879.57,3986803435.0,3986803435.0
2020-03-02,'300021,大禹节水,4.94,4.96,4.78,4.81,4.72,0.22,4.661,2.3984,19123508,93542419.84,3938961793.78,3938961793.78
2020-02-28,'300021,大禹节水,4.72,4.92,4.7,4.9,5.05,-0.33,-6.5347,3.3983,27097065,130128819.98,3763542442.64,3763542442.64
2020-02-27,'300021,大禹节水,5.05,5.15,5.03,5.03,5.15,-0.1,-1.9417,3.3595,26787008,135873026.4,4026671469.35,4026671469.35
2020-02-26,'300021,大禹节水,5.15,5.61,5.14,5.49,5.1,0.05,0.9804,7.5553,60243032,320691415.22,4106407538.05,4106407538.05
2020-02-25,'300021,大禹节水,5.1,5.14,4.9,5.05,5.2,-0.1,-1.9231,4.3172,34423566,173318191.17,4066539503.7,4066539503.7
2020-02-24,'300021,大禹节水,5.2,5.2,5.05,5.17,5.18,0.02,0.3861,4.123,32875459,168489664.5,4146275572.4,4146275572.4
2020-02-21,'300021,大禹节水,5.18,5.28,5.16,5.21,5.28,-0.1,-1.8939,3.2312,25764260,134233343.26,4130328358.66,4130328358.66
2020-02-20,'300021,大禹节水,5.28,5.46,5.16,5.18,5.2,0.08,1.5385,4.4067,35137673,186267219.2,4210064427.36,4210064427.36
2020-02-19,'300021,大禹节水,5.2,5.31,4.99,5.01,5.04,0.16,3.1746,3.8095,30375783,155991532.27,4146275572.4,4146275572.4
2020-02-18,'300021,大禹节水,5.04,5.06,4.93,4.98,5.02,0.02,0.3984,2.3939,19088247,95571634.92,4018697862.48,4018697862.48
2020-02-17,'300021,大禹节水,5.02,5.06,4.7,4.76,4.78,0.24,5.0209,3.0537,24349106,119383042.3,4002750648.74,4002750648.74
2020-02-14,'300021,大禹节水,4.78,4.84,4.74,4.83,4.82,-0.04,-0.8299,1.2972,10343650,49482962.5,3811384083.86,3811384083.86
2020-02-13,'300021,大禹节水,4.82,4.92,4.81,4.89,4.91,-0.09,-1.833,1.6648,13274095,64411725.95,3843278511.34,3843278511.34
2020-02-12,'300021,大禹节水,4.91,4.95,4.83,4.83,4.87,0.04,0.8214,1.4727,11742822,57601666.8,3915040973.17,3915040973.17
2020-02-11,'300021,大禹节水,4.87,5.0,4.81,4.99,5.01,-0.14,-2.7944,2.034,16217997,79344344.18,3883146545.69,3883146545.69
2020-02-10,'300021,大禹节水,5.01,5.04,4.68,4.73,4.75,0.26,5.4737,3.128,24941445,122784916.3,3994777041.87,3994777041.87
2020-02-07,'300021,大禹节水,4.75,4.8,4.65,4.78,4.85,-0.1,-2.0619,2.5027,19955535,94261300.34,3787463263.25,3787463263.25
2020-02-06,'300021,大禹节水,4.85,4.94,4.62,4.67,4.56,0.29,6.3596,3.5622,28403635,136433910.7,3867199331.95,3867199331.95
2020-02-05,'300021,大禹节水,4.56,4.75,4.36,4.39,4.35,0.21,4.8276,2.5805,20575847,93310884.84,3635964732.72,3635964732.72
2020-02-04,'300021,大禹节水,4.35,4.46,4.12,4.12,4.57,-0.22,-4.814,3.0299,24158944,104467428.75,3468518988.45,3468518988.45
2020-02-03,'300021,大禹节水,4.57,4.57,4.57,4.57,5.08,-0.51,-10.0394,0.3442,2744500,12542365.0,3643938339.59,3643938339.59
2020-01-23,'300021,大禹节水,5.08,5.24,5.04,5.21,5.28,-0.2,-3.7879,2.0977,16726500,85987541.0,4050592289.96,4050592289.96
2020-01-22,'300021,大禹节水,5.28,5.34,5.19,5.28,5.31,-0.03,-0.565,2.1995,17537730,92069279.3,4210064427.36,4210064427.36
2020-01-21,'300021,大禹节水,5.31,5.49,5.29,5.46,5.46,-0.15,-2.7473,2.462,19631055,105241924.8,4233985247.97,4233985247.97
2020-01-20,'300021,大禹节水,5.46,5.55,5.4,5.53,5.61,-0.15,-2.6738,2.6132,20836495,113746074.4,4353589351.02,4353589351.02
2020-01-17,'300021,大禹节水,5.61,5.62,5.57,5.58,5.59,0.02,0.3578,1.0848,8649960,48382410.9,4473193454.07,4473193454.07
2020-01-16,'300021,大禹节水,5.59,5.65,5.55,5.63,5.62,-0.03,-0.5338,1.4689,11712116,65423654.28,4457246240.33,4457246240.33
2020-01-15,'300021,大禹节水,5.62,5.74,5.55,5.74,5.7,-0.08,-1.4035,1.634,13029250,73403989.59,4481167060.94,4481167060.94
2020-01-14,'300021,大禹节水,5.7,5.79,5.6,5.68,5.64,0.06,1.0638,3.0549,24358663,139057178.65,4544955915.9,4544955915.9
2020-01-13,'300021,大禹节水,5.64,5.7,5.53,5.6,5.57,0.07,1.2567,2.1619,17238223,96557414.79,4497114274.68,4497114274.68
2020-01-10,'300021,大禹节水,5.57,5.61,5.51,5.53,5.56,0.01,0.1799,1.9015,15161955,84390524.34,4441299026.59,4441299026.59
2020-01-09,'300021,大禹节水,5.56,5.68,5.39,5.39,5.33,0.23,4.3152,3.7631,30005229,166814644.52,4433325419.72,4433325419.72
2020-01-08,'300021,大禹节水,5.33,5.48,5.3,5.46,5.5,-0.17,-3.0909,2.0197,16104100,86754850.0,4249932461.71,4249932461.71
