ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'002333,*STÂÞÆÕ,4.19,4.28,4.11,4.11,4.09,0.1,2.445,0.7411,3724902,15694219.12,2105909084.0,2105909084.0
2020-03-26,'002333,*STÂÞÆÕ,4.09,4.13,4.05,4.08,4.09,0.0,0.0,0.3948,1984300,8125523.0,2055648724.0,2055648724.0
2020-03-25,'002333,*STÂÞÆÕ,4.09,4.13,4.07,4.09,4.05,0.04,0.9877,0.6018,3024600,12388661.0,2055648724.0,2055648724.0
2020-03-24,'002333,*STÂÞÆÕ,4.05,4.08,3.99,4.07,4.01,0.04,0.9975,0.7339,3688600,14861742.0,2035544580.0,2035544580.0
2020-03-23,'002333,*STÂÞÆÕ,4.01,4.1,3.98,4.1,4.16,-0.15,-3.6058,0.6378,3205700,12896810.0,2015440436.0,2015440436.0
2020-03-20,'002333,*STÂÞÆÕ,4.16,4.18,4.08,4.08,4.13,0.03,0.7264,0.5131,2579000,10661659.8,2090830976.0,2090830976.0
2020-03-19,'002333,*STÂÞÆÕ,4.13,4.23,4.05,4.14,4.06,0.07,1.7241,0.9394,4721234,19492954.94,2075752868.0,2075752868.0
2020-03-18,'002333,*STÂÞÆÕ,4.06,4.21,4.06,4.14,4.13,-0.07,-1.6949,0.5606,2817500,11665842.0,2040570616.0,2040570616.0
2020-03-17,'002333,*STÂÞÆÕ,4.13,4.14,3.99,4.02,4.1,0.03,0.7317,1.013,5091400,20691299.0,2075752868.0,2075752868.0
2020-03-16,'002333,*STÂÞÆÕ,4.1,4.28,4.07,4.22,4.21,-0.11,-2.6128,0.7352,3695220,15504793.4,2060674760.0,2060674760.0
2020-03-13,'002333,*STÂÞÆÕ,4.21,4.28,4.15,4.15,4.36,-0.15,-3.4404,1.1652,5856428,24648725.48,2115961156.0,2115961156.0
2020-03-12,'002333,*STÂÞÆÕ,4.36,4.44,4.31,4.39,4.43,-0.07,-1.5801,0.5305,2666200,11662236.0,2191351696.0,2191351696.0
2020-03-11,'002333,*STÂÞÆÕ,4.43,4.52,4.41,4.46,4.44,-0.01,-0.2252,0.5581,2805100,12531574.0,2226533948.0,2226533948.0
2020-03-10,'002333,*STÂÞÆÕ,4.44,4.45,4.3,4.33,4.4,0.04,0.9091,0.6257,3145020,13734206.8,2231559984.0,2231559984.0
2020-03-09,'002333,*STÂÞÆÕ,4.4,4.53,4.38,4.53,4.58,-0.18,-3.9301,1.1062,5559800,24766380.86,2211455840.0,2211455840.0
