ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'000799,¾Æ¹í¾Æ,28.69,29.05,28.07,28.28,27.84,0.85,3.0532,3.6042,11711060,336100964.77,9322212436.2,9322212436.2
2020-03-26,'000799,¾Æ¹í¾Æ,27.84,28.67,27.36,27.48,27.69,0.15,0.5417,3.0361,9865303,277336062.87,9046022803.2,9046022803.2
2020-03-25,'000799,¾Æ¹í¾Æ,27.69,27.69,27.03,27.53,26.58,1.11,4.1761,3.2242,10476522,286794961.06,8997283456.2,8997283456.2
2020-03-24,'000799,¾Æ¹í¾Æ,26.58,27.0,25.53,26.72,26.11,0.47,1.8001,3.1988,10393877,273922973.58,8636612288.4,8636612288.4
2020-03-23,'000799,¾Æ¹í¾Æ,26.11,27.05,25.97,26.51,27.32,-1.21,-4.429,2.4835,8069700,214324020.0,8483895667.8,8483895667.8
2020-03-20,'000799,¾Æ¹í¾Æ,27.32,27.56,26.65,26.69,26.26,1.06,4.0366,3.4829,11316816,306873699.48,8877059733.6,8877059733.6
2020-03-19,'000799,¾Æ¹í¾Æ,26.26,27.55,25.8,27.15,27.66,-1.4,-5.0615,5.6757,18441932,486200817.88,8532635014.8,8532635014.8
2020-03-18,'000799,¾Æ¹í¾Æ,27.66,29.38,27.5,29.0,28.75,-1.09,-3.7913,2.6267,8535018,243721568.93,8987535586.8,8987535586.8
2020-03-17,'000799,¾Æ¹í¾Æ,28.75,30.68,27.53,30.3,30.13,-1.38,-4.5802,3.4442,11191157,322895552.23,9341708175.0,9341708175.0
2020-03-16,'000799,¾Æ¹í¾Æ,30.13,32.0,29.9,31.6,31.58,-1.45,-4.5915,2.3897,7764758,240486672.16,9790110167.4,9790110167.4
2020-03-13,'000799,¾Æ¹í¾Æ,31.58,31.97,30.5,30.8,32.52,-0.94,-2.8905,2.5385,8248416,257824708.85,10261257188.4,10261257188.4
2020-03-12,'000799,¾Æ¹í¾Æ,32.52,32.98,32.35,32.88,33.37,-0.85,-2.5472,1.6124,5239292,170928527.68,10566690429.6,10566690429.6
2020-03-11,'000799,¾Æ¹í¾Æ,33.37,34.1,33.3,33.68,33.51,-0.14,-0.4178,2.1785,7078695,237985060.08,10842880062.6,10842880062.6
2020-03-10,'000799,¾Æ¹í¾Æ,33.51,33.83,32.15,32.8,32.8,0.71,2.1646,2.3445,7617859,251858845.53,10888370119.8,10888370119.8
2020-03-09,'000799,¾Æ¹í¾Æ,32.8,33.96,32.7,33.95,34.54,-1.74,-5.0376,2.7457,8921694,296461097.47,10657670544.0,10657670544.0
2020-03-06,'000799,¾Æ¹í¾Æ,34.54,35.58,34.46,34.63,35.04,-0.5,-1.4269,3.2509,10562962,368464709.33,11223046969.2,11223046969.2
2020-03-05,'000799,¾Æ¹í¾Æ,35.04,35.55,33.81,33.9,33.72,1.32,3.9146,4.6231,15021648,523809146.6,11385511459.2,11385511459.2
2020-03-04,'000799,¾Æ¹í¾Æ,33.72,33.85,32.98,33.05,33.21,0.51,1.5357,2.0393,6626261,221498632.49,10956605205.6,10956605205.6
2020-03-03,'000799,¾Æ¹í¾Æ,33.21,33.66,32.91,33.1,32.82,0.39,1.1883,1.9565,6357341,211872630.78,10790891425.8,10790891425.8
2020-03-02,'000799,¾Æ¹í¾Æ,32.82,33.09,32.0,32.04,32.04,0.78,2.4345,2.0909,6793903,221630938.4,10664169123.6,10664169123.6
2020-02-28,'000799,¾Æ¹í¾Æ,32.04,33.35,31.7,32.78,34.01,-1.97,-5.7924,2.8926,9398881,306068466.92,10410724519.2,10410724519.2
2020-02-27,'000799,¾Æ¹í¾Æ,34.01,34.42,33.83,33.83,33.8,0.21,0.6213,2.0303,6596996,225181822.34,11050834609.8,11050834609.8
2020-02-26,'000799,¾Æ¹í¾Æ,33.8,34.69,33.41,33.66,34.17,-0.37,-1.0828,2.6707,8678004,294967167.71,10982599524.0,10982599524.0
2020-02-25,'000799,¾Æ¹í¾Æ,34.17,34.67,33.35,33.92,34.74,-0.57,-1.6408,3.01,9780289,332813643.18,11102823246.6,11102823246.6
2020-02-24,'000799,¾Æ¹í¾Æ,34.74,35.15,34.45,35.13,35.38,-0.64,-1.8089,2.9421,9559730,331422602.47,11288032765.2,11288032765.2
2020-02-21,'000799,¾Æ¹í¾Æ,35.38,35.8,35.09,35.21,35.7,-0.32,-0.8964,3.6321,11801800,416575826.97,11495987312.4,11495987312.4
2020-02-20,'000799,¾Æ¹í¾Æ,35.7,36.36,34.29,34.3,34.29,1.41,4.112,4.563,14826643,527527859.17,11599964586.0,11599964586.0
2020-02-19,'000799,¾Æ¹í¾Æ,34.29,34.58,33.12,33.58,33.46,0.83,2.4806,4.1919,13620850,463674950.02,11141814724.2,11141814724.2
