ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-27,'002719,ÂóÈ¤¶û,8.85,9.09,8.8,8.9,8.86,-0.01,-0.1129,3.0686,5231124,46689574.0,1541134194.45,1508661066.45
2020-03-26,'002719,ÂóÈ¤¶û,8.86,9.07,8.77,8.88,9.02,-0.16,-1.7738,3.3818,5764901,51443621.91,1542875589.02,1510365768.22
2020-03-25,'002719,ÂóÈ¤¶û,9.02,9.12,8.77,8.85,8.77,0.25,2.8506,4.3149,7355677,65568856.39,1570737902.14,1537640996.54
2020-03-24,'002719,ÂóÈ¤¶û,8.77,9.0,8.48,8.88,9.02,-0.25,-2.7716,4.6184,7873011,68927766.92,1527203037.89,1495023452.29
2020-03-23,'002719,ÂóÈ¤¶û,9.02,9.32,9.02,9.1,10.02,-1.0,-9.98,4.9726,8476806,76852910.19,1570737902.14,1537640996.54
2020-03-20,'002719,ÂóÈ¤¶û,10.02,11.81,9.97,11.81,10.98,-0.96,-8.7432,9.8055,16715470,181873932.72,1744877359.14,1708111173.54
2020-03-19,'002719,ÂóÈ¤¶û,10.98,10.98,9.79,10.1,10.29,0.69,6.7055,6.2695,10687552,109974737.77,1912051237.86,1871762543.46
2020-03-18,'002719,ÂóÈ¤¶û,10.29,10.32,9.32,9.39,9.38,0.91,9.7015,6.813,11614178,115496711.22,1791895012.53,1754138121.33
2020-03-17,'002719,ÂóÈ¤¶û,9.38,9.38,8.54,8.93,8.9,0.48,5.3933,2.4234,4131251,37353936.92,1633428106.66,1599010260.26
2020-03-16,'002719,ÂóÈ¤¶û,8.9,9.27,8.84,9.05,9.05,-0.15,-1.6575,1.1132,1897662,17227893.28,1549841167.3,1517184575.3
2020-03-13,'002719,ÂóÈ¤¶û,9.05,9.08,8.48,8.51,9.11,-0.06,-0.6586,1.1708,1995928,17589406.36,1575962085.85,1542755101.85
2020-03-12,'002719,ÂóÈ¤¶û,9.11,9.25,9.01,9.2,9.35,-0.24,-2.5668,1.3592,2317060,21080315.56,1586410453.27,1552983312.47
2020-03-11,'002719,ÂóÈ¤¶û,9.35,9.38,9.21,9.23,9.24,0.11,1.1905,1.6347,2786733,25937295.45,1628203922.95,1593896154.95
2020-03-10,'002719,ÂóÈ¤¶û,9.24,9.3,8.88,9.03,9.17,0.07,0.7634,1.9429,3312082,30117892.39,1609048582.68,1575144435.48
2020-03-09,'002719,ÂóÈ¤¶û,9.17,9.41,9.15,9.35,9.49,-0.32,-3.372,1.4976,2552933,23673280.06,1596858820.69,1563211523.09
2020-03-06,'002719,ÂóÈ¤¶û,9.49,9.54,9.37,9.52,9.62,-0.13,-1.3514,2.0554,3503789,33147466.24,1652583446.93,1617761979.73
2020-03-05,'002719,ÂóÈ¤¶û,9.62,10.03,9.29,9.36,9.33,0.29,3.1083,3.9592,6749194,65133429.26,1675221576.34,1639923102.74
2020-03-04,'002719,ÂóÈ¤¶û,9.33,9.34,9.07,9.07,9.16,0.17,1.8559,1.195,2037067,18804949.2,1624721133.81,1590486751.41
2020-03-03,'002719,ÂóÈ¤¶û,9.16,9.28,9.02,9.19,9.07,0.09,0.9923,1.3489,2299407,21074192.78,1595117426.12,1561506821.32
2020-03-02,'002719,ÂóÈ¤¶û,9.07,9.12,8.84,8.84,8.81,0.26,2.9512,1.1668,1988984,17980562.91,1579444874.99,1546164505.39
2020-02-28,'002719,ÂóÈ¤¶û,8.81,9.15,8.81,9.15,9.32,-0.51,-5.4721,1.4944,2547491,22821661.58,1534168616.17,1501842259.37
2020-02-27,'002719,ÂóÈ¤¶û,9.32,9.52,9.12,9.19,9.15,0.17,1.8579,1.6216,2764380,25810189.0,1622979739.24,1588782049.64
2020-02-26,'002719,ÂóÈ¤¶û,9.15,9.33,9.03,9.09,9.18,-0.03,-0.3268,1.2032,2051080,18926661.6,1593376031.55,1559802119.55
2020-02-25,'002719,ÂóÈ¤¶û,9.18,9.31,8.91,9.31,9.4,-0.22,-2.3404,1.5027,2561700,23385650.2,1598600215.26,1564916224.86
2020-02-24,'002719,ÂóÈ¤¶û,9.4,9.45,9.21,9.41,9.43,-0.03,-0.3181,1.468,2502557,23359571.27,1636910895.8,1602419663.8
2020-02-21,'002719,ÂóÈ¤¶û,9.43,9.51,9.37,9.42,9.4,0.03,0.3191,1.3221,2253708,21249902.48,1642135079.51,1607533769.11
2020-02-20,'002719,ÂóÈ¤¶û,9.4,9.42,9.19,9.2,9.2,0.2,2.1739,1.4155,2413020,22470285.2,1636910895.8,1602419663.8
2020-02-19,'002719,ÂóÈ¤¶û,9.2,9.32,9.14,9.28,9.33,-0.13,-1.3934,0.9724,1657723,15316452.81,1602083004.4,1568325628.4
2020-02-18,'002719,ÂóÈ¤¶û,9.33,9.35,9.09,9.1,9.11,0.22,2.4149,1.2072,2057960,18988447.0,1624721133.81,1590486751.41
2020-02-17,'002719,ÂóÈ¤¶û,9.11,9.14,8.8,8.8,8.84,0.27,3.0543,1.0539,1796604,16270318.8,1586410453.27,1552983312.47
