trade_date,ts_code,trade_date,close
2005-07-25,000300.SH,20050725,856.86
2005-07-26,000300.SH,20050726,876.48
2005-07-27,000300.SH,20050727,894.012
2005-07-28,000300.SH,20050728,890.885
2005-07-29,000300.SH,20050729,888.164
2005-08-01,000300.SH,20050801,891.607
2005-08-02,000300.SH,20050802,903.598
2005-08-03,000300.SH,20050803,909.57
2005-08-04,000300.SH,20050804,904.15
2005-08-05,000300.SH,20050805,923.803
2005-08-08,000300.SH,20050808,927.471
2005-08-09,000300.SH,20050809,933.089
2005-08-10,000300.SH,20050810,940.37
2005-08-11,000300.SH,20050811,953.992
2005-08-12,000300.SH,20050812,938.316
2005-08-15,000300.SH,20050815,954.502
2005-08-16,000300.SH,20050816,945.058
2005-08-17,000300.SH,20050817,953.012
2005-08-18,000300.SH,20050818,920.671
2005-08-19,000300.SH,20050819,923.038
2005-08-22,000300.SH,20050822,931.673
2005-08-23,000300.SH,20050823,923.414
2005-08-24,000300.SH,20050824,930.651
2005-08-25,000300.SH,20050825,930.118
2005-08-26,000300.SH,20050826,928.258
2005-08-29,000300.SH,20050829,917.371
2005-08-30,000300.SH,20050830,914.88
2005-08-31,000300.SH,20050831,927.916
2005-09-01,000300.SH,20050901,944.559
2005-09-02,000300.SH,20050902,947.871
2005-09-05,000300.SH,20050905,952.717
2005-09-06,000300.SH,20050906,936.61
2005-09-07,000300.SH,20050907,952.758
2005-09-08,000300.SH,20050908,955.282
2005-09-09,000300.SH,20050909,949.065
2005-09-12,000300.SH,20050912,949.506
2005-09-13,000300.SH,20050913,963.774
2005-09-14,000300.SH,20050914,970.193
2005-09-15,000300.SH,20050915,969.598
2005-09-16,000300.SH,20050916,967.495
2005-09-19,000300.SH,20050919,971.136
2005-09-20,000300.SH,20050920,961.919
2005-09-21,000300.SH,20050921,944.408
2005-09-22,000300.SH,20050922,923.274
2005-09-23,000300.SH,20050923,916.154
2005-09-26,000300.SH,20050926,918.485
2005-09-27,000300.SH,20050927,904.214
2005-09-28,000300.SH,20050928,903.719
2005-09-29,000300.SH,20050929,915.975
2005-09-30,000300.SH,20050930,917.392
2005-10-10,000300.SH,20051010,907.321
2005-10-11,000300.SH,20051011,919.72
2005-10-12,000300.SH,20051012,923.485
2005-10-13,000300.SH,20051013,916.499
2005-10-14,000300.SH,20051014,904.828
2005-10-17,000300.SH,20051017,897.623
2005-10-18,000300.SH,20051018,902.366
2005-10-19,000300.SH,20051019,898.744
2005-10-20,000300.SH,20051020,899.915
2005-10-21,000300.SH,20051021,904.414
2005-10-24,000300.SH,20051024,906.652
2005-10-25,000300.SH,20051025,894.272
2005-10-26,000300.SH,20051026,875.82
2005-10-27,000300.SH,20051027,875.849
2005-10-28,000300.SH,20051028,867.729
2005-10-31,000300.SH,20051031,876.282
2005-11-01,000300.SH,20051101,872.865
2005-11-02,000300.SH,20051102,882.478
2005-11-03,000300.SH,20051103,874.575
2005-11-04,000300.SH,20051104,878.361
2005-11-07,000300.SH,20051107,877.278
2005-11-08,000300.SH,20051108,881.524
2005-11-09,000300.SH,20051109,879.252
2005-11-10,000300.SH,20051110,862.968
2005-11-11,000300.SH,20051111,864.79
2005-11-14,000300.SH,20051114,862.149
2005-11-15,000300.SH,20051115,856.635
2005-11-16,000300.SH,20051116,863.119
2005-11-17,000300.SH,20051117,862.658
2005-11-18,000300.SH,20051118,882.241
2005-11-21,000300.SH,20051121,883.871
2005-11-22,000300.SH,20051122,869.617
2005-11-23,000300.SH,20051123,876.229
2005-11-24,000300.SH,20051124,881.493
2005-11-25,000300.SH,20051125,884.105
2005-11-28,000300.SH,20051128,880.167
2005-11-29,000300.SH,20051129,871.31
2005-11-30,000300.SH,20051130,873.825
2005-12-01,000300.SH,20051201,873.067
2005-12-02,000300.SH,20051202,869.936
2005-12-05,000300.SH,20051205,859.61
2005-12-06,000300.SH,20051206,866.075
2005-12-07,000300.SH,20051207,873.838
2005-12-08,000300.SH,20051208,874.056
2005-12-09,000300.SH,20051209,887.358
2005-12-12,000300.SH,20051212,888.518
2005-12-13,000300.SH,20051213,889.101
2005-12-14,000300.SH,20051214,898.153
2005-12-15,000300.SH,20051215,896.434
2005-12-16,000300.SH,20051216,902.561
2005-12-19,000300.SH,20051219,902.91
2005-12-20,000300.SH,20051220,907.318
2005-12-21,000300.SH,20051221,903.144
2005-12-22,000300.SH,20051222,908.754
2005-12-23,000300.SH,20051223,915.89
2005-12-26,000300.SH,20051226,922.378
2005-12-27,000300.SH,20051227,919.36
2005-12-28,000300.SH,20051228,920.919
2005-12-29,000300.SH,20051229,932.031
2005-12-30,000300.SH,20051230,923.451
2006-01-04,000300.SH,20060104,941.428
2006-01-05,000300.SH,20060105,959.134
2006-01-06,000300.SH,20060106,970.032
2006-01-09,000300.SH,20060109,975.253
2006-01-10,000300.SH,20060110,978.154
2006-01-11,000300.SH,20060111,973.477
2006-01-12,000300.SH,20060112,983.716
2006-01-13,000300.SH,20060113,978.809
2006-01-16,000300.SH,20060116,961.439
2006-01-17,000300.SH,20060117,964.29
2006-01-18,000300.SH,20060118,983.622
2006-01-19,000300.SH,20060119,991.222
2006-01-20,000300.SH,20060120,993.34
2006-01-23,000300.SH,20060123,996.162
2006-01-24,000300.SH,20060124,999.093
2006-01-25,000300.SH,20060125,1009.597
2006-02-06,000300.SH,20060206,1033.234
2006-02-07,000300.SH,20060207,1029.937
2006-02-08,000300.SH,20060208,1033.072
2006-02-09,000300.SH,20060209,1019.599
2006-02-10,000300.SH,20060210,1032.337
2006-02-13,000300.SH,20060213,1031.614
2006-02-14,000300.SH,20060214,1038.531
2006-02-15,000300.SH,20060215,1041.66
2006-02-16,000300.SH,20060216,1020.121
2006-02-17,000300.SH,20060217,1020.368
2006-02-20,000300.SH,20060220,1021.639
2006-02-21,000300.SH,20060221,1038.816
2006-02-22,000300.SH,20060222,1037.885
2006-02-23,000300.SH,20060223,1041.373
2006-02-24,000300.SH,20060224,1049.444
2006-02-27,000300.SH,20060227,1047.845
2006-02-28,000300.SH,20060228,1053.01
2006-03-01,000300.SH,20060301,1056.619
2006-03-02,000300.SH,20060302,1038.666
2006-03-03,000300.SH,20060303,1041.677
2006-03-06,000300.SH,20060306,1038.873
2006-03-07,000300.SH,20060307,1014.973
2006-03-08,000300.SH,20060308,1009.271
2006-03-09,000300.SH,20060309,1004.344
2006-03-10,000300.SH,20060310,1008.897
2006-03-13,000300.SH,20060313,1019.864
2006-03-14,000300.SH,20060314,1018.272
2006-03-15,000300.SH,20060315,1028.958
2006-03-16,000300.SH,20060316,1027.616
2006-03-17,000300.SH,20060317,1024.015
2006-03-20,000300.SH,20060320,1037.659
2006-03-21,000300.SH,20060321,1040.757
2006-03-22,000300.SH,20060322,1047.666
2006-03-23,000300.SH,20060323,1048.537
2006-03-24,000300.SH,20060324,1042.601
2006-03-27,000300.SH,20060327,1050.707
2006-03-28,000300.SH,20060328,1055.982
2006-03-29,000300.SH,20060329,1065.294
2006-03-30,000300.SH,20060330,1055.634
2006-03-31,000300.SH,20060331,1061.088
2006-04-03,000300.SH,20060403,1079.322
2006-04-04,000300.SH,20060404,1089.371
2006-04-05,000300.SH,20060405,1099.97
2006-04-06,000300.SH,20060406,1103.237
2006-04-07,000300.SH,20060407,1103.154
2006-04-10,000300.SH,20060410,1117.91
2006-04-11,000300.SH,20060411,1123.308
2006-04-12,000300.SH,20060412,1117.073
2006-04-13,000300.SH,20060413,1093.925
2006-04-14,000300.SH,20060414,1118.607
2006-04-17,000300.SH,20060417,1124.414
2006-04-18,000300.SH,20060418,1131.281
2006-04-19,000300.SH,20060419,1138.241
2006-04-20,000300.SH,20060420,1134.381
2006-04-21,000300.SH,20060421,1149.158
2006-04-24,000300.SH,20060424,1142.698
2006-04-25,000300.SH,20060425,1141.93
2006-04-26,000300.SH,20060426,1155.726
2006-04-27,000300.SH,20060427,1155.268
2006-04-28,000300.SH,20060428,1172.347
2006-05-08,000300.SH,20060508,1218.445
2006-05-09,000300.SH,20060509,1251.611
2006-05-10,000300.SH,20060510,1265.933
2006-05-11,000300.SH,20060511,1255.035
2006-05-12,000300.SH,20060512,1296.257
2006-05-15,000300.SH,20060515,1352.155
2006-05-16,000300.SH,20060516,1331.127
2006-05-17,000300.SH,20060517,1335.523
2006-05-18,000300.SH,20060518,1331.201
2006-05-19,000300.SH,20060519,1366.097
2006-05-22,000300.SH,20060522,1373.674
2006-05-23,000300.SH,20060523,1317.654
2006-05-24,000300.SH,20060524,1308.242
2006-05-25,000300.SH,20060525,1307.697
2006-05-26,000300.SH,20060526,1331.02
2006-05-29,000300.SH,20060529,1366.292
2006-05-30,000300.SH,20060530,1378.756
2006-05-31,000300.SH,20060531,1365.451
2006-06-01,000300.SH,20060601,1402.879
2006-06-02,000300.SH,20060602,1390.116
2006-06-05,000300.SH,20060605,1403.163
2006-06-06,000300.SH,20060606,1399.142
2006-06-07,000300.SH,20060607,1320.233
2006-06-08,000300.SH,20060608,1325.979
2006-06-09,000300.SH,20060609,1294.185
2006-06-12,000300.SH,20060612,1297.67
2006-06-13,000300.SH,20060613,1298.276
2006-06-14,000300.SH,20060614,1283.88
2006-06-15,000300.SH,20060615,1285.385
2006-06-16,000300.SH,20060616,1318.01
2006-06-19,000300.SH,20060619,1334.893
2006-06-20,000300.SH,20060620,1338.223
2006-06-21,000300.SH,20060621,1333.532
2006-06-22,000300.SH,20060622,1331.553
2006-06-23,000300.SH,20060623,1339.446
2006-06-26,000300.SH,20060626,1363.413
2006-06-27,000300.SH,20060627,1363.896
2006-06-28,000300.SH,20060628,1362.885
2006-06-29,000300.SH,20060629,1395.124
2006-06-30,000300.SH,20060630,1393.963
2006-07-03,000300.SH,20060703,1420.328
2006-07-04,000300.SH,20060704,1411.013
2006-07-05,000300.SH,20060705,1393.009
2006-07-06,000300.SH,20060706,1418.675
2006-07-07,000300.SH,20060707,1410.429
2006-07-10,000300.SH,20060710,1412.124
2006-07-11,000300.SH,20060711,1418.575
2006-07-12,000300.SH,20060712,1419.199
2006-07-13,000300.SH,20060713,1346.088
2006-07-14,000300.SH,20060714,1357.129
2006-07-17,000300.SH,20060717,1372.254
2006-07-18,000300.SH,20060718,1373.416
2006-07-19,000300.SH,20060719,1336.644
2006-07-20,000300.SH,20060720,1345.194
2006-07-21,000300.SH,20060721,1356.033
2006-07-24,000300.SH,20060724,1358.122
2006-07-25,000300.SH,20060725,1374.17
2006-07-26,000300.SH,20060726,1371.295
2006-07-27,000300.SH,20060727,1355.545
2006-07-28,000300.SH,20060728,1341.393
2006-07-31,000300.SH,20060731,1294.328
2006-08-01,000300.SH,20060801,1282.057
2006-08-02,000300.SH,20060802,1275.088
2006-08-03,000300.SH,20060803,1271.744
2006-08-04,000300.SH,20060804,1241.908
2006-08-07,000300.SH,20060807,1224.102
2006-08-08,000300.SH,20060808,1252.386
2006-08-09,000300.SH,20060809,1251.298
2006-08-10,000300.SH,20060810,1271.473
2006-08-11,000300.SH,20060811,1275.654
2006-08-14,000300.SH,20060814,1245.721
2006-08-15,000300.SH,20060815,1265.863
2006-08-16,000300.SH,20060816,1283.567
2006-08-17,000300.SH,20060817,1271.627
2006-08-18,000300.SH,20060818,1267.866
2006-08-21,000300.SH,20060821,1270.562
2006-08-22,000300.SH,20060822,1285.268
2006-08-23,000300.SH,20060823,1285.68
2006-08-24,000300.SH,20060824,1292.401
2006-08-25,000300.SH,20060825,1295.437
2006-08-28,000300.SH,20060828,1325.894
2006-08-29,000300.SH,20060829,1330.155
2006-08-30,000300.SH,20060830,1334.671
2006-08-31,000300.SH,20060831,1338.694
2006-09-01,000300.SH,20060901,1318.099
2006-09-04,000300.SH,20060904,1337.243
2006-09-05,000300.SH,20060905,1340.682
2006-09-06,000300.SH,20060906,1346.367
2006-09-07,000300.SH,20060907,1328.377
2006-09-08,000300.SH,20060908,1332.153
2006-09-11,000300.SH,20060911,1338.755
2006-09-12,000300.SH,20060912,1347.639
2006-09-13,000300.SH,20060913,1338.386
2006-09-14,000300.SH,20060914,1338.278
2006-09-15,000300.SH,20060915,1362.322
2006-09-18,000300.SH,20060918,1375.563
2006-09-19,000300.SH,20060919,1378.309
2006-09-20,000300.SH,20060920,1378.459
2006-09-21,000300.SH,20060921,1387.37
2006-09-22,000300.SH,20060922,1374.852
2006-09-25,000300.SH,20060925,1372.399
2006-09-26,000300.SH,20060926,1357.646
2006-09-27,000300.SH,20060927,1371.117
2006-09-28,000300.SH,20060928,1387.002
2006-09-29,000300.SH,20060929,1403.265
2006-10-09,000300.SH,20061009,1436.074
2006-10-10,000300.SH,20061010,1437.245
2006-10-11,000300.SH,20061011,1435.906
2006-10-12,000300.SH,20061012,1426.5
2006-10-13,000300.SH,20061013,1430.882
2006-10-16,000300.SH,20061016,1418.517
2006-10-17,000300.SH,20061017,1414.448
2006-10-18,000300.SH,20061018,1437.593
2006-10-19,000300.SH,20061019,1439.377
2006-10-20,000300.SH,20061020,1440.182
2006-10-23,000300.SH,20061023,1408.715
2006-10-24,000300.SH,20061024,1440.054
2006-10-25,000300.SH,20061025,1446.825
2006-10-26,000300.SH,20061026,1456.095
2006-10-27,000300.SH,20061027,1439.05
2006-10-30,000300.SH,20061030,1446.239
2006-10-31,000300.SH,20061031,1464.473
2006-11-01,000300.SH,20061101,1479.409
2006-11-02,000300.SH,20061102,1479.656
2006-11-03,000300.SH,20061103,1488.291
2006-11-06,000300.SH,20061106,1507.891
2006-11-07,000300.SH,20061107,1516.104
2006-11-08,000300.SH,20061108,1498.173
2006-11-09,000300.SH,20061109,1524.714
2006-11-10,000300.SH,20061110,1504.062
2006-11-13,000300.SH,20061113,1475.779
2006-11-14,000300.SH,20061114,1493.776
2006-11-15,000300.SH,20061115,1534.762
2006-11-16,000300.SH,20061116,1533.288
2006-11-17,000300.SH,20061117,1562.084
2006-11-20,000300.SH,20061120,1593.158
2006-11-21,000300.SH,20061121,1612.249
2006-11-22,000300.SH,20061122,1624.028
2006-11-23,000300.SH,20061123,1634.914
2006-11-24,000300.SH,20061124,1636.58
2006-11-27,000300.SH,20061127,1651.801
2006-11-28,000300.SH,20061128,1644.014
2006-11-29,000300.SH,20061129,1667.142
2006-11-30,000300.SH,20061130,1714.358
2006-12-01,000300.SH,20061201,1729.224
2006-12-04,000300.SH,20061204,1780.736
2006-12-05,000300.SH,20061205,1794.231
2006-12-06,000300.SH,20061206,1779.411
2006-12-07,000300.SH,20061207,1775.714
2006-12-08,000300.SH,20061208,1711.584
2006-12-11,000300.SH,20061211,1789.924
2006-12-12,000300.SH,20061212,1802.788
2006-12-13,000300.SH,20061213,1803.856
2006-12-14,000300.SH,20061214,1836.143
2006-12-15,000300.SH,20061215,1867.636
2006-12-18,000300.SH,20061218,1916.108
2006-12-19,000300.SH,20061219,1921.444
2006-12-20,000300.SH,20061220,1936.547
2006-12-21,000300.SH,20061221,1908.985
2006-12-22,000300.SH,20061222,1895.644
2006-12-25,000300.SH,20061225,1939.104
2006-12-26,000300.SH,20061226,1938.238
2006-12-27,000300.SH,20061227,1982.877
2006-12-28,000300.SH,20061228,1979.933
2006-12-29,000300.SH,20061229,2041.047
2007-01-04,000300.SH,20070104,2067.092
2007-01-05,000300.SH,20070105,2072.883
2007-01-08,000300.SH,20070108,2131.556
2007-01-09,000300.SH,20070109,2200.086
2007-01-10,000300.SH,20070110,2255.966
2007-01-11,000300.SH,20070111,2231.629
2007-01-12,000300.SH,20070112,2173.747
2007-01-15,000300.SH,20070115,2287.342
2007-01-16,000300.SH,20070116,2353.874
2007-01-17,000300.SH,20070117,2308.931
2007-01-18,000300.SH,20070118,2317.095
2007-01-19,000300.SH,20070119,2396.093
2007-01-22,000300.SH,20070122,2491.313
2007-01-23,000300.SH,20070123,2508.13
2007-01-24,000300.SH,20070124,2536.428
2007-01-25,000300.SH,20070125,2452.831
2007-01-26,000300.SH,20070126,2512.922
2007-01-29,000300.SH,20070129,2576.917
2007-01-30,000300.SH,20070130,2551.884
2007-01-31,000300.SH,20070131,2385.335
2007-02-01,000300.SH,20070201,2395.172
2007-02-02,000300.SH,20070202,2298.003
2007-02-05,000300.SH,20070205,2271.797
2007-02-06,000300.SH,20070206,2316.04
2007-02-07,000300.SH,20070207,2369.787
2007-02-08,000300.SH,20070208,2410.601
2007-02-09,000300.SH,20070209,2397.245
2007-02-12,000300.SH,20070212,2485.392
2007-02-13,000300.SH,20070213,2522.63
2007-02-14,000300.SH,20070214,2588.349
2007-02-15,000300.SH,20070215,2668.633
2007-02-16,000300.SH,20070216,2676.735
2007-02-26,000300.SH,20070226,2707.676
2007-02-27,000300.SH,20070227,2457.492
2007-02-28,000300.SH,20070228,2544.571
2007-03-01,000300.SH,20070301,2473.544
2007-03-02,000300.SH,20070302,2508.729
2007-03-05,000300.SH,20070305,2475.606
2007-03-06,000300.SH,20070306,2520.293
2007-03-07,000300.SH,20070307,2589.436
2007-03-08,000300.SH,20070308,2627.63
2007-03-09,000300.SH,20070309,2611.393
2007-03-12,000300.SH,20070312,2616.172
2007-03-13,000300.SH,20070313,2640.169
2007-03-14,000300.SH,20070314,2597.357
2007-03-15,000300.SH,20070315,2645.546
2007-03-16,000300.SH,20070316,2604.226
2007-03-19,000300.SH,20070319,2659.413
2007-03-20,000300.SH,20070320,2672.771
2007-03-21,000300.SH,20070321,2702.597
2007-03-22,000300.SH,20070322,2711.322
2007-03-23,000300.SH,20070323,2716.266
2007-03-26,000300.SH,20070326,2764.034
2007-03-27,000300.SH,20070327,2784.023
2007-03-28,000300.SH,20070328,2797.649
2007-03-29,000300.SH,20070329,2783.305
2007-03-30,000300.SH,20070330,2781.784
2007-04-02,000300.SH,20070402,2850.107
2007-04-03,000300.SH,20070403,2888.115
2007-04-04,000300.SH,20070404,2911.821
2007-04-05,000300.SH,20070405,2945.045
2007-04-06,000300.SH,20070406,2972.008
2007-04-09,000300.SH,20070409,3038.172
2007-04-10,000300.SH,20070410,3081.568
2007-04-11,000300.SH,20070411,3121.319
2007-04-12,000300.SH,20070412,3176.437
2007-04-13,000300.SH,20070413,3169.233
2007-04-16,000300.SH,20070416,3255.998
2007-04-17,000300.SH,20070417,3283.604
2007-04-18,000300.SH,20070418,3304.501
2007-04-19,000300.SH,20070419,3150.303
2007-04-20,000300.SH,20070420,3289.282
2007-04-23,000300.SH,20070423,3431.318
2007-04-24,000300.SH,20070424,3445.196
2007-04-25,000300.SH,20070425,3448.281
2007-04-26,000300.SH,20070426,3493.581
2007-04-27,000300.SH,20070427,3470.523
2007-04-30,000300.SH,20070430,3558.709
2007-05-08,000300.SH,20070508,3686.03
2007-05-09,000300.SH,20070509,3701.277
2007-05-10,000300.SH,20070510,3724.51
2007-05-11,000300.SH,20070511,3702.612
2007-05-14,000300.SH,20070514,3734.42
2007-05-15,000300.SH,20070515,3604.636
2007-05-16,000300.SH,20070516,3700.287
2007-05-17,000300.SH,20070517,3778.605
2007-05-18,000300.SH,20070518,3776.629
2007-05-21,000300.SH,20070521,3831.443
2007-05-22,000300.SH,20070522,3870.489
2007-05-23,000300.SH,20070523,3938.945
2007-05-24,000300.SH,20070524,3919.748
2007-05-25,000300.SH,20070525,3985.252
2007-05-28,000300.SH,20070528,4072.578
2007-05-29,000300.SH,20070529,4168.289
2007-05-30,000300.SH,20070530,3886.459
2007-05-31,000300.SH,20070531,3927.952
2007-06-01,000300.SH,20070601,3803.954
2007-06-04,000300.SH,20070604,3511.431
2007-06-05,000300.SH,20070605,3634.633
2007-06-06,000300.SH,20070606,3677.58
2007-06-07,000300.SH,20070607,3802.304
2007-06-08,000300.SH,20070608,3837.867
2007-06-11,000300.SH,20070611,3931.862
2007-06-12,000300.SH,20070612,4036.109
2007-06-13,000300.SH,20070613,4118.268
2007-06-14,000300.SH,20070614,4075.821
2007-06-15,000300.SH,20070615,4099.381
2007-06-18,000300.SH,20070618,4227.569
2007-06-19,000300.SH,20070619,4253.0
2007-06-20,000300.SH,20070620,4157.599
2007-06-21,000300.SH,20070621,4197.28
2007-06-22,000300.SH,20070622,4051.426
2007-06-25,000300.SH,20070625,3877.59
2007-06-26,000300.SH,20070626,3928.213
2007-06-27,000300.SH,20070627,4040.484
2007-06-28,000300.SH,20070628,3858.522
2007-06-29,000300.SH,20070629,3764.078
2007-07-02,000300.SH,20070702,3757.655
2007-07-03,000300.SH,20070703,3832.227
2007-07-04,000300.SH,20070704,3743.582
2007-07-05,000300.SH,20070705,3537.435
2007-07-06,000300.SH,20070706,3710.283
2007-07-09,000300.SH,20070709,3821.302
2007-07-10,000300.SH,20070710,3775.621
2007-07-11,000300.SH,20070711,3789.874
2007-07-12,000300.SH,20070712,3816.921
2007-07-13,000300.SH,20070713,3820.124
2007-07-16,000300.SH,20070716,3697.966
2007-07-17,000300.SH,20070717,3789.651
2007-07-18,000300.SH,20070718,3807.574
2007-07-19,000300.SH,20070719,3806.997
2007-07-20,000300.SH,20070720,3971.884
2007-07-23,000300.SH,20070723,4156.723
2007-07-24,000300.SH,20070724,4161.352
2007-07-25,000300.SH,20070725,4255.463
2007-07-26,000300.SH,20070726,4303.185
2007-07-27,000300.SH,20070727,4307.143
2007-07-30,000300.SH,20070730,4410.297
2007-07-31,000300.SH,20070731,4460.564
2007-08-01,000300.SH,20070801,4290.477
2007-08-02,000300.SH,20070802,4436.192
2007-08-03,000300.SH,20070803,4598.379
2007-08-06,000300.SH,20070806,4703.984
2007-08-07,000300.SH,20070807,4724.547
2007-08-08,000300.SH,20070808,4668.087
2007-08-09,000300.SH,20070809,4777.286
2007-08-10,000300.SH,20070810,4726.683
2007-08-13,000300.SH,20070813,4721.192
2007-08-14,000300.SH,20070814,4795.568
2007-08-15,000300.SH,20070815,4798.75
2007-08-16,000300.SH,20070816,4721.942
2007-08-17,000300.SH,20070817,4626.583
2007-08-20,000300.SH,20070820,4885.427
2007-08-21,000300.SH,20070821,4972.711
2007-08-22,000300.SH,20070822,5051.688
2007-08-23,000300.SH,20070823,5135.93
2007-08-24,000300.SH,20070824,5217.581
2007-08-27,000300.SH,20070827,5243.147
2007-08-28,000300.SH,20070828,5251.77
2007-08-29,000300.SH,20070829,5171.822
2007-08-30,000300.SH,20070830,5241.228
2007-08-31,000300.SH,20070831,5296.813
2007-09-03,000300.SH,20070903,5419.169
2007-09-04,000300.SH,20070904,5360.333
2007-09-05,000300.SH,20070905,5363.251
2007-09-06,000300.SH,20070906,5412.037
2007-09-07,000300.SH,20070907,5294.795
2007-09-10,000300.SH,20070910,5377.222
2007-09-11,000300.SH,20070911,5124.092
2007-09-12,000300.SH,20070912,5202.856
2007-09-13,000300.SH,20070913,5349.97
2007-09-14,000300.SH,20070914,5397.278
2007-09-17,000300.SH,20070917,5498.908
2007-09-18,000300.SH,20070918,5476.839
2007-09-19,000300.SH,20070919,5419.268
2007-09-20,000300.SH,20070920,5494.915
2007-09-21,000300.SH,20070921,5468.098
2007-09-24,000300.SH,20070924,5513.895
2007-09-25,000300.SH,20070925,5454.615
2007-09-26,000300.SH,20070926,5361.021
2007-09-27,000300.SH,20070927,5427.657
2007-09-28,000300.SH,20070928,5580.813
2007-10-08,000300.SH,20071008,5653.136
2007-10-09,000300.SH,20071009,5675.927
2007-10-10,000300.SH,20071010,5685.759
2007-10-11,000300.SH,20071011,5760.078
2007-10-12,000300.SH,20071012,5737.221
2007-10-15,000300.SH,20071015,5821.447
2007-10-16,000300.SH,20071016,5877.202
2007-10-17,000300.SH,20071017,5824.117
2007-10-18,000300.SH,20071018,5615.747
2007-10-19,000300.SH,20071019,5614.06
2007-10-22,000300.SH,20071022,5472.677
2007-10-23,000300.SH,20071023,5540.09
2007-10-24,000300.SH,20071024,5588.014
2007-10-25,000300.SH,20071025,5333.792
2007-10-26,000300.SH,20071026,5394.807
2007-10-29,000300.SH,20071029,5508.357
2007-10-30,000300.SH,20071030,5596.068
2007-10-31,000300.SH,20071031,5688.543
2007-11-01,000300.SH,20071101,5605.232
2007-11-02,000300.SH,20071102,5472.93
2007-11-05,000300.SH,20071105,5360.305
2007-11-06,000300.SH,20071106,5317.549
2007-11-07,000300.SH,20071107,5350.629
2007-11-08,000300.SH,20071108,5093.669
2007-11-09,000300.SH,20071109,5040.525
2007-11-12,000300.SH,20071112,4978.252
2007-11-13,000300.SH,20071113,4939.244
2007-11-14,000300.SH,20071114,5145.888
2007-11-15,000300.SH,20071115,5081.113
2007-11-16,000300.SH,20071116,5007.662
2007-11-19,000300.SH,20071119,4994.416
2007-11-20,000300.SH,20071120,5069.382
2007-11-21,000300.SH,20071121,4997.62
2007-11-22,000300.SH,20071122,4772.617
2007-11-23,000300.SH,20071123,4856.161
2007-11-26,000300.SH,20071126,4800.082
2007-11-27,000300.SH,20071127,4711.152
2007-11-28,000300.SH,20071128,4648.751
2007-11-29,000300.SH,20071129,4842.07
2007-11-30,000300.SH,20071130,4737.408
2007-12-03,000300.SH,20071203,4772.674
2007-12-04,000300.SH,20071204,4829.214
2007-12-05,000300.SH,20071205,4965.947
2007-12-06,000300.SH,20071206,4971.055
2007-12-07,000300.SH,20071207,5041.35
2007-12-10,000300.SH,20071210,5133.562
2007-12-11,000300.SH,20071211,5140.0
2007-12-12,000300.SH,20071212,5077.39
2007-12-13,000300.SH,20071213,4884.298
2007-12-14,000300.SH,20071214,4977.652
2007-12-17,000300.SH,20071217,4857.289
2007-12-18,000300.SH,20071218,4829.909
2007-12-19,000300.SH,20071219,4946.285
2007-12-20,000300.SH,20071220,5037.195
2007-12-21,000300.SH,20071221,5101.852
2007-12-24,000300.SH,20071224,5207.134
2007-12-25,000300.SH,20071225,5216.813
2007-12-26,000300.SH,20071226,5265.026
2007-12-27,000300.SH,20071227,5367.53
2007-12-28,000300.SH,20071228,5338.275
2008-01-02,000300.SH,20080102,5385.103
2008-01-03,000300.SH,20080103,5422.034
2008-01-04,000300.SH,20080104,5483.65
2008-01-07,000300.SH,20080107,5556.593
2008-01-08,000300.SH,20080108,5528.054
2008-01-09,000300.SH,20080109,5613.758
2008-01-10,000300.SH,20080110,5672.154
2008-01-11,000300.SH,20080111,5699.147
2008-01-14,000300.SH,20080114,5731.757
2008-01-15,000300.SH,20080115,5696.45
2008-01-16,000300.SH,20080116,5505.717
2008-01-17,000300.SH,20080117,5365.624
2008-01-18,000300.SH,20080118,5414.468
2008-01-21,000300.SH,20080121,5145.734
2008-01-22,000300.SH,20080122,4753.868
2008-01-23,000300.SH,20080123,4975.111
2008-01-24,000300.SH,20080124,5027.213
2008-01-25,000300.SH,20080125,5077.429
2008-01-28,000300.SH,20080128,4731.883
2008-01-29,000300.SH,20080129,4762.083
2008-01-30,000300.SH,20080130,4710.652
2008-01-31,000300.SH,20080131,4620.401
2008-02-01,000300.SH,20080201,4571.945
2008-02-04,000300.SH,20080204,4950.124
2008-02-05,000300.SH,20080205,4921.829
2008-02-13,000300.SH,20080213,4816.084
2008-02-14,000300.SH,20080214,4880.252
2008-02-15,000300.SH,20080215,4813.311
2008-02-18,000300.SH,20080218,4910.992
2008-02-19,000300.SH,20080219,5020.753
2008-02-20,000300.SH,20080220,4908.717
2008-02-21,000300.SH,20080221,4876.03
2008-02-22,000300.SH,20080222,4702.241
2008-02-25,000300.SH,20080225,4519.783
2008-02-26,000300.SH,20080226,4515.533
2008-02-27,000300.SH,20080227,4639.768
2008-02-28,000300.SH,20080228,4622.056
2008-02-29,000300.SH,20080229,4674.55
2008-03-03,000300.SH,20080303,4790.744
2008-03-04,000300.SH,20080304,4671.148
2008-03-05,000300.SH,20080305,4628.724
2008-03-06,000300.SH,20080306,4685.03
2008-03-07,000300.SH,20080307,4621.685
2008-03-10,000300.SH,20080310,4431.589
2008-03-11,000300.SH,20080311,4441.184
2008-03-12,000300.SH,20080312,4309.648
2008-03-13,000300.SH,20080313,4198.96
2008-03-14,000300.SH,20080314,4157.871
