»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'603187,∫£»›¿‰¡¥,33.85,33.96,33.07,33.3,33.42,0.43,1.2867,1.8292,1536627,51797281.0,3831820000.0,2843660645.0
2020-03-25,'603187,∫£»›¿‰¡¥,33.42,33.95,33.13,33.55,32.96,0.46,1.3956,2.1538,1809360,60661308.0,3783144000.0,2807537334.0
2020-03-24,'603187,∫£»›¿‰¡¥,32.96,32.97,31.88,32.5,32.02,0.94,2.9357,1.9193,1612320,52443080.0,3731072000.0,2768893792.0
2020-03-23,'603187,∫£»›¿‰¡¥,32.02,32.76,31.52,32.0,33.12,-1.1,-3.3213,1.7686,1485720,47757119.0,3624664000.0,2689926554.0
2020-03-20,'603187,∫£»›¿‰¡¥,33.12,33.41,32.42,32.69,32.45,0.67,2.0647,2.3894,2007280,66009495.0,3749184000.0,2782335024.0
2020-03-19,'603187,∫£»›¿‰¡¥,32.45,33.57,31.76,32.74,32.8,-0.35,-1.0671,3.7269,3130860,101070944.0,3673340000.0,2726049865.0
2020-03-18,'603187,∫£»›¿‰¡¥,32.8,34.18,32.75,33.46,33.21,-0.41,-1.2346,2.8365,2382900,79799791.0,3712960000.0,2755452560.0
2020-03-17,'603187,∫£»›¿‰¡¥,33.21,33.6,31.63,33.22,32.82,0.39,1.1883,2.7826,2337620,76281973.0,3759372000.0,2789895717.0
2020-03-16,'603187,∫£»›¿‰¡¥,32.82,35.09,32.7,35.0,34.98,-2.16,-6.175,3.6575,3072580,104130187.0,3715224000.0,2757132714.0
2020-03-13,'603187,∫£»›¿‰¡¥,34.98,35.4,33.53,33.85,36.04,-1.06,-2.9412,3.9595,3326260,114701851.0,3959736000.0,2938589346.0
2020-03-12,'603187,∫£»›¿‰¡¥,36.04,37.37,35.51,37.0,38.17,-2.13,-5.5803,5.5525,4664520,169356019.0,4079728000.0,3027637508.0
2020-03-11,'603187,∫£»›¿‰¡¥,38.17,39.98,38.08,39.73,40.01,-1.84,-4.5989,6.1491,5165722,201254650.0,4320844000.0,3206573909.0
2020-03-10,'603187,∫£»›¿‰¡¥,40.01,41.38,38.53,38.63,37.98,2.03,5.3449,11.0521,9284575,368303977.0,4529132000.0,3361148077.0
