ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'603885,¼ªÏéº½¿Õ,10.2,10.41,10.14,10.21,10.29,-0.09,-0.8746,0.7068,12700852,130535822.0,20054670401.4,18329537465.4
2020-03-25,'603885,¼ªÏéº½¿Õ,10.29,10.42,10.14,10.29,9.89,0.4,4.0445,1.0198,18326467,188270110.0,20231623375.5,18491268678.3
2020-03-24,'603885,¼ªÏéº½¿Õ,9.89,9.91,9.59,9.84,9.64,0.25,2.5934,0.7453,13392595,130920006.0,19445165712.7,17772463287.5
2020-03-23,'603885,¼ªÏéº½¿Õ,9.64,9.97,9.58,9.87,10.23,-0.59,-5.7674,0.9706,17441611,170925531.0,18953629673.5,17323209918.3
2020-03-20,'603885,¼ªÏéº½¿Õ,10.23,10.36,9.8,9.88,9.8,0.43,4.3878,1.0927,19635549,199149005.0,20113654726.1,18383447869.7
2020-03-19,'603885,¼ªÏéº½¿Õ,9.8,10.09,9.53,10.09,10.09,-0.29,-2.8741,1.1681,20990427,205336378.0,19268212738.6,17610732074.6
2020-03-18,'603885,¼ªÏéº½¿Õ,10.09,10.64,10.08,10.56,10.53,-0.44,-4.1785,0.9376,16849558,174199287.0,19838394544.1,18131865982.9
2020-03-17,'603885,¼ªÏéº½¿Õ,10.53,10.95,10.11,10.63,10.74,-0.21,-1.9553,0.9111,16372922,172062355.0,20703497973.2,18922551912.8
2020-03-16,'603885,¼ªÏéº½¿Õ,10.74,11.38,10.74,11.38,11.28,-0.54,-4.7872,1.3496,24252680,267759922.0,21116388246.2,19299924743.0
2020-03-13,'603885,¼ªÏéº½¿Õ,11.28,11.45,10.88,10.98,11.68,-0.4,-3.4247,1.4649,26324509,293158982.0,22178106091.0,20270312020.6
2020-03-12,'603885,¼ªÏéº½¿Õ,11.68,11.9,11.6,11.9,12.11,-0.43,-3.5508,1.1736,21090636,247122633.0,22964563753.8,20989117411.4
2020-03-11,'603885,¼ªÏéº½¿Õ,12.11,12.26,11.75,11.92,11.9,0.21,1.7647,2.0003,35944980,434677566.0,23810005741.3,21761833206.5
2020-03-10,'603885,¼ªÏéº½¿Õ,11.9,11.93,11.41,11.73,11.95,-0.05,-0.4184,1.691,30388107,355846696.0,23397115468.3,21384460376.3
2020-03-09,'603885,¼ªÏéº½¿Õ,11.95,12.16,11.62,11.99,11.78,0.17,1.4431,1.9961,35869417,427619312.0,23495422676.2,21474311050.2
