»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'600307,æ∆∏÷∫Í–À,1.72,1.74,1.72,1.74,1.74,-0.02,-1.1494,0.3577,22404492,38675204.0,10772974769.3,10772974769.3
2020-03-25,'600307,æ∆∏÷∫Í–À,1.74,1.76,1.74,1.76,1.73,0.01,0.578,0.4496,28161489,49167083.0,10898241917.8,10898241917.8
2020-03-24,'600307,æ∆∏÷∫Í–À,1.73,1.74,1.72,1.72,1.72,0.01,0.5814,0.5348,33498002,58069592.0,10835608343.5,10835608343.5
2020-03-23,'600307,æ∆∏÷∫Í–À,1.72,1.73,1.7,1.72,1.74,-0.02,-1.1494,0.5969,37384200,63863636.0,10772974769.3,10772974769.3
2020-03-20,'600307,æ∆∏÷∫Í–À,1.74,1.74,1.72,1.74,1.73,0.01,0.578,0.408,25555913,44235888.0,10898241917.8,10898241917.8
2020-03-19,'600307,æ∆∏÷∫Í–À,1.73,1.74,1.69,1.72,1.73,0.0,0.0,0.6051,37897458,65080507.0,10835608343.5,10835608343.5
2020-03-18,'600307,æ∆∏÷∫Í–À,1.73,1.77,1.72,1.76,1.75,-0.02,-1.1429,0.7072,44297081,77622236.0,10835608343.5,10835608343.5
2020-03-17,'600307,æ∆∏÷∫Í–À,1.75,1.78,1.74,1.75,1.75,0.0,0.0,0.8034,50319615,88428009.0,10960875492.0,10960875492.0
2020-03-16,'600307,æ∆∏÷∫Í–À,1.75,1.81,1.75,1.81,1.79,-0.04,-2.2346,0.6852,42916500,76503670.0,10960875492.0,10960875492.0
2020-03-13,'600307,æ∆∏÷∫Í–À,1.79,1.81,1.73,1.75,1.81,-0.02,-1.105,0.8099,50725115,89420074.0,11211409789.0,11211409789.0
2020-03-12,'600307,æ∆∏÷∫Í–À,1.81,1.82,1.8,1.81,1.83,-0.02,-1.0929,0.6357,39813194,71917247.0,11336676937.4,11336676937.4
2020-03-11,'600307,æ∆∏÷∫Í–À,1.83,1.85,1.82,1.85,1.85,-0.02,-1.0811,0.6988,43765435,80361853.0,11461944085.9,11461944085.9
2020-03-10,'600307,æ∆∏÷∫Í–À,1.85,1.85,1.79,1.8,1.82,0.03,1.6484,0.7827,49023833,89468339.0,11587211234.4,11587211234.4
2020-03-09,'600307,æ∆∏÷∫Í–À,1.82,1.86,1.82,1.86,1.89,-0.07,-3.7037,0.7688,48154900,88487698.0,11399310511.7,11399310511.7
2020-03-06,'600307,æ∆∏÷∫Í–À,1.89,1.89,1.87,1.88,1.91,-0.02,-1.0471,0.7735,48446587,91062404.0,11837745531.4,11837745531.4
2020-03-05,'600307,æ∆∏÷∫Í–À,1.91,1.92,1.87,1.89,1.87,0.04,2.139,1.2275,76881258,145826531.0,11963012679.8,11963012679.8
2020-03-04,'600307,æ∆∏÷∫Í–À,1.87,1.88,1.83,1.84,1.85,0.02,1.0811,0.9758,61120381,113387026.0,11712478382.9,11712478382.9
2020-03-03,'600307,æ∆∏÷∫Í–À,1.85,1.89,1.83,1.88,1.86,-0.01,-0.5376,1.1879,74405499,138300824.0,11587211234.4,11587211234.4
2020-03-02,'600307,æ∆∏÷∫Í–À,1.86,1.87,1.78,1.78,1.78,0.08,4.4944,1.2119,75905800,139513282.0,11649844808.6,11649844808.6
2020-02-28,'600307,æ∆∏÷∫Í–À,1.78,1.82,1.77,1.8,1.84,-0.06,-3.2609,0.9456,59228641,106282688.0,11148776214.7,11148776214.7
2020-02-27,'600307,æ∆∏÷∫Í–À,1.84,1.88,1.83,1.85,1.86,-0.02,-1.0753,0.8567,53655480,99474431.0,11524577660.2,11524577660.2
2020-02-26,'600307,æ∆∏÷∫Í–À,1.86,1.89,1.78,1.8,1.81,0.05,2.7624,1.5303,95850287,176805910.0,11649844808.6,11649844808.6
2020-02-25,'600307,æ∆∏÷∫Í–À,1.81,1.82,1.77,1.8,1.83,-0.02,-1.0929,0.9972,62459235,111934759.0,11336676937.4,11336676937.4
2020-02-24,'600307,æ∆∏÷∫Í–À,1.83,1.85,1.82,1.85,1.86,-0.03,-1.6129,0.7715,48323738,88568986.0,11461944085.9,11461944085.9
2020-02-21,'600307,æ∆∏÷∫Í–À,1.86,1.86,1.82,1.83,1.84,0.02,1.087,0.878,54990235,101391112.0,11649844808.6,11649844808.6
2020-02-20,'600307,æ∆∏÷∫Í–À,1.84,1.84,1.79,1.81,1.81,0.03,1.6575,0.8568,53666438,97562032.0,11524577660.2,11524577660.2
2020-02-19,'600307,æ∆∏÷∫Í–À,1.81,1.83,1.8,1.81,1.82,-0.01,-0.5495,0.639,40023168,72425492.0,11336676937.4,11336676937.4
2020-02-18,'600307,æ∆∏÷∫Í–À,1.82,1.84,1.8,1.83,1.83,-0.01,-0.5464,0.6059,37952732,68996904.0,11399310511.7,11399310511.7
2020-02-17,'600307,æ∆∏÷∫Í–À,1.83,1.84,1.78,1.79,1.79,0.04,2.2346,0.6339,39705665,72003532.0,11461944085.9,11461944085.9
2020-02-14,'600307,æ∆∏÷∫Í–À,1.79,1.79,1.77,1.77,1.78,0.01,0.5618,0.3563,22316153,39757945.0,11211409789.0,11211409789.0
2020-02-13,'600307,æ∆∏÷∫Í–À,1.78,1.8,1.77,1.8,1.81,-0.03,-1.6575,0.4896,30663649,54708263.0,11148776214.7,11148776214.7
2020-02-12,'600307,æ∆∏÷∫Í–À,1.81,1.81,1.77,1.79,1.8,0.01,0.5556,0.549,34384050,61536372.0,11336676937.4,11336676937.4
2020-02-11,'600307,æ∆∏÷∫Í–À,1.8,1.89,1.76,1.77,1.77,0.03,1.6949,1.2249,76717968,139548515.0,11274043363.2,11274043363.2
2020-02-10,'600307,æ∆∏÷∫Í–À,1.77,1.77,1.73,1.75,1.75,0.02,1.1429,0.7703,48246858,84570482.0,11086142640.5,11086142640.5
2020-02-07,'600307,æ∆∏÷∫Í–À,1.75,1.76,1.73,1.75,1.76,-0.01,-0.5682,0.6132,38407857,67005657.0,10960875492.0,10960875492.0
2020-02-06,'600307,æ∆∏÷∫Í–À,1.76,1.76,1.72,1.74,1.74,0.02,1.1494,0.6664,41737242,72636321.0,11023509066.2,11023509066.2
2020-02-05,'600307,æ∆∏÷∫Í–À,1.74,1.77,1.71,1.72,1.72,0.02,1.1628,0.6924,43369500,75645658.0,10898241917.8,10898241917.8
2020-02-04,'600307,æ∆∏÷∫Í–À,1.72,1.74,1.6,1.6,1.71,0.01,0.5848,0.8443,52881356,89804186.0,10772974769.3,10772974769.3
2020-02-03,'600307,æ∆∏÷∫Í–À,1.71,1.73,1.71,1.71,1.9,-0.19,-10.0,0.6883,43108311,73883419.0,10710341195.0,10710341195.0
2020-01-23,'600307,æ∆∏÷∫Í–À,1.9,1.96,1.89,1.96,1.97,-0.07,-3.5533,0.5497,34426900,66058182.0,11900379105.6,11900379105.6
2020-01-22,'600307,æ∆∏÷∫Í–À,1.97,1.97,1.93,1.96,1.97,0.0,0.0,0.3561,22304251,43491361.0,12338814125.3,12338814125.3
2020-01-21,'600307,æ∆∏÷∫Í–À,1.97,2.0,1.95,1.99,2.0,-0.03,-1.5,0.466,29185963,57424975.0,12338814125.3,12338814125.3
2020-01-20,'600307,æ∆∏÷∫Í–À,2.0,2.0,1.98,2.0,2.0,0.0,0.0,0.3823,23943342,47680542.0,12526714848.0,12526714848.0
2020-01-17,'600307,æ∆∏÷∫Í–À,2.0,2.01,1.99,2.0,2.0,0.0,0.0,0.3895,24395614,48779452.0,12526714848.0,12526714848.0
2020-01-16,'600307,æ∆∏÷∫Í–À,2.0,2.03,2.0,2.02,2.01,-0.01,-0.4975,0.3219,20162384,40444931.0,12526714848.0,12526714848.0
2020-01-15,'600307,æ∆∏÷∫Í–À,2.01,2.05,2.01,2.04,2.04,-0.03,-1.4706,0.3891,24368967,49202903.0,12589348422.2,12589348422.2
2020-01-14,'600307,æ∆∏÷∫Í–À,2.04,2.06,2.03,2.04,2.04,0.0,0.0,0.4105,25711350,52615214.0,12777249145.0,12777249145.0
2020-01-13,'600307,æ∆∏÷∫Í–À,2.04,2.04,2.0,2.04,2.04,0.0,0.0,0.5221,32698440,66045356.0,12777249145.0,12777249145.0
2020-01-10,'600307,æ∆∏÷∫Í–À,2.04,2.08,2.03,2.07,2.07,-0.03,-1.4493,0.4601,28816301,59008299.0,12777249145.0,12777249145.0
2020-01-09,'600307,æ∆∏÷∫Í–À,2.07,2.07,2.04,2.05,2.03,0.04,1.9704,0.4974,31151410,64143679.0,12965149867.7,12965149867.7
2020-01-08,'600307,æ∆∏÷∫Í–À,2.03,2.1,2.03,2.09,2.1,-0.07,-3.3333,0.5264,32970269,67934780.0,12714615570.7,12714615570.7
2020-01-07,'600307,æ∆∏÷∫Í–À,2.1,2.11,2.06,2.07,2.07,0.03,1.4493,0.7994,50071193,104761861.0,13153050590.4,13153050590.4
2020-01-06,'600307,æ∆∏÷∫Í–À,2.07,2.08,2.05,2.06,2.07,0.0,0.0,0.4241,26561128,54949991.0,12965149867.7,12965149867.7
2020-01-03,'600307,æ∆∏÷∫Í–À,2.07,2.08,2.05,2.08,2.08,-0.01,-0.4808,0.3815,23894300,49312974.0,12965149867.7,12965149867.7
