»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'603367,≥Ω–¿“©“µ,16.61,16.72,16.32,16.33,16.44,0.17,1.0341,1.7046,4903700,81393632.0,7530193330.0,4778361478.0
2020-03-25,'603367,≥Ω–¿“©“µ,16.44,16.67,16.19,16.32,16.03,0.41,2.5577,1.5941,4586000,75120595.0,7453123320.0,4729455912.0
2020-03-24,'603367,≥Ω–¿“©“µ,16.03,16.06,15.66,15.88,15.59,0.44,2.8223,1.3117,3773403,60047029.0,7267248590.0,4611507194.0
2020-03-23,'603367,≥Ω–¿“©“µ,15.59,16.03,15.53,15.61,15.98,-0.39,-2.4406,1.0581,3043800,48087546.0,7067773270.0,4484928082.0
2020-03-20,'603367,≥Ω–¿“©“µ,15.98,16.04,15.68,15.93,15.79,0.19,1.2033,1.23,3538373,56229812.0,7244580940.0,4597123204.0
2020-03-19,'603367,≥Ω–¿“©“µ,15.79,16.02,15.42,15.88,15.89,-0.1,-0.6293,1.4917,4291228,67551891.0,7158443870.0,4542464042.0
2020-03-18,'603367,≥Ω–¿“©“µ,15.89,16.72,15.89,16.55,16.38,-0.49,-2.9915,1.9146,5507971,89961686.0,7203779170.0,4571232022.0
2020-03-17,'603367,≥Ω–¿“©“µ,16.38,16.5,15.6,16.18,16.18,0.2,1.2361,1.9641,5650345,91047049.0,7425922140.0,4712195124.0
2020-03-16,'603367,≥Ω–¿“©“µ,16.18,17.16,16.11,16.71,16.54,-0.36,-2.1765,2.0159,5799245,96681936.0,7335251540.0,4654659164.0
2020-03-13,'603367,≥Ω–¿“©“µ,16.54,16.77,16.08,16.2,17.04,-0.5,-2.9343,2.0049,5767800,94789553.0,7498458620.0,4758223892.0
2020-03-12,'603367,≥Ω–¿“©“µ,17.04,17.59,16.88,17.45,17.65,-0.61,-3.4561,2.148,6179352,105959964.0,7725135120.0,4902063792.0
2020-03-11,'603367,≥Ω–¿“©“µ,17.65,17.95,17.4,17.6,17.6,0.05,0.2841,2.1771,6263063,110812278.0,8001680450.0,5077548470.0
2020-03-10,'603367,≥Ω–¿“©“µ,17.6,17.85,16.8,17.55,17.82,-0.22,-1.2346,2.8226,8120000,140724754.0,7979012800.0,5063164480.0
2020-03-09,'603367,≥Ω–¿“©“µ,17.82,18.39,17.49,17.62,17.79,0.03,0.1686,3.5572,10233484,184400372.0,8078750460.0,5126454036.0
2020-03-06,'603367,≥Ω–¿“©“µ,17.79,18.0,17.48,17.58,17.69,0.1,0.5653,2.2618,6506840,116040076.0,8065149870.0,5117823642.0
2020-03-05,'603367,≥Ω–¿“©“µ,17.69,17.8,17.31,17.41,17.26,0.43,2.4913,2.977,8564290,150756311.0,8019814570.0,5089055662.0
2020-03-04,'603367,≥Ω–¿“©“µ,17.26,17.37,17.02,17.16,17.27,-0.01,-0.0579,1.2668,3644205,62634743.0,7824872780.0,4965353348.0
2020-03-03,'603367,≥Ω–¿“©“µ,17.27,17.45,17.01,17.13,16.91,0.36,2.1289,2.0133,5792000,99767521.0,7829406310.0,4968230146.0
2020-03-02,'603367,≥Ω–¿“©“µ,16.91,16.94,16.55,16.64,16.44,0.47,2.8589,1.8706,5381200,90368199.0,7666199230.0,4864665418.0
2020-02-28,'603367,≥Ω–¿“©“µ,16.44,17.14,16.38,16.99,17.19,-0.75,-4.363,2.7856,8013671,134347836.0,7453123320.0,4729455912.0
2020-02-27,'603367,≥Ω–¿“©“µ,17.19,17.46,17.12,17.31,17.3,-0.11,-0.6358,1.7823,5127302,88342606.0,7793138070.0,4945215762.0
