日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-26,'600229,城市传媒,7.05,7.16,7.04,7.05,7.1,-0.05,-0.7042,0.6912,4852695,34410971.0,4949776870.5,4949776870.5
2020-03-25,'600229,城市传媒,7.1,7.17,7.01,7.07,6.94,0.16,2.3055,0.918,6445292,45711556.0,4984881671.0,4984881671.0
2020-03-24,'600229,城市传媒,6.94,6.96,6.78,6.88,6.79,0.15,2.2091,0.6466,4539742,31237623.0,4872546309.4,4872546309.4
2020-03-23,'600229,城市传媒,6.79,6.92,6.77,6.85,7.05,-0.26,-3.6879,0.62,4353000,29801343.0,4767231907.9,4767231907.9
2020-03-20,'600229,城市传媒,7.05,7.06,6.91,7.05,6.98,0.07,1.0029,0.582,4086069,28555464.0,4949776870.5,4949776870.5
2020-03-19,'600229,城市传媒,6.98,7.05,6.79,6.81,6.82,0.16,2.346,0.8454,5935546,41075551.0,4900630149.8,4900630149.8
2020-03-18,'600229,城市传媒,6.82,7.06,6.8,7.0,6.94,-0.12,-1.7291,0.6724,4720554,32767528.0,4788294788.2,4788294788.2
2020-03-17,'600229,城市传媒,6.94,7.06,6.71,6.97,6.91,0.03,0.4342,0.7638,5362947,36910903.0,4872546309.4,4872546309.4
2020-03-16,'600229,城市传媒,6.91,7.33,6.9,7.3,7.2,-0.29,-4.0278,0.9349,6564219,46484986.0,4851483429.1,4851483429.1
2020-03-13,'600229,城市传媒,7.2,7.29,6.93,6.94,7.33,-0.13,-1.7735,0.9082,6376233,45398986.0,5055091272.0,5055091272.0
2020-03-12,'600229,城市传媒,7.33,7.44,7.21,7.42,7.49,-0.16,-2.1362,0.9827,6899425,50604220.0,5146363753.3,5146363753.3
2020-03-11,'600229,城市传媒,7.49,7.72,7.48,7.65,7.64,-0.15,-1.9634,0.8773,6159323,46880992.0,5258699114.9,5258699114.9
2020-03-10,'600229,城市传媒,7.64,7.64,7.35,7.35,7.45,0.19,2.5503,1.0875,7635206,57359737.0,5364013516.4,5364013516.4
2020-03-09,'600229,城市传媒,7.45,7.7,7.45,7.69,7.82,-0.37,-4.7315,1.2484,8764930,66308038.0,5230615274.5,5230615274.5
2020-03-06,'600229,城市传媒,7.82,7.91,7.78,7.78,7.88,-0.06,-0.7614,0.9368,6577456,51590869.0,5490390798.2,5490390798.2
2020-03-05,'600229,城市传媒,7.88,7.93,7.76,7.9,7.8,0.08,1.0256,1.4021,9844215,77144296.0,5532516558.8,5532516558.8
2020-03-04,'600229,城市传媒,7.8,7.85,7.58,7.62,7.69,0.11,1.4304,1.1728,8234201,63853585.0,5476348878.0,5476348878.0
2020-03-03,'600229,城市传媒,7.69,7.9,7.56,7.58,7.5,0.19,2.5333,2.1393,15019660,116194991.0,5399118316.9,5399118316.9
2020-03-02,'600229,城市传媒,7.5,7.56,7.32,7.45,7.33,0.17,2.3192,1.6894,11861015,88487765.0,5265720075.0,5265720075.0
2020-02-28,'600229,城市传媒,7.33,7.92,7.28,7.71,8.02,-0.69,-8.6035,2.3818,16722781,126993470.0,5146363753.3,5146363753.3
2020-02-27,'600229,城市传媒,8.02,8.12,7.97,8.03,8.01,0.01,0.1248,1.2365,8681388,69845816.0,5630810000.2,5630810000.2
2020-02-26,'600229,城市传媒,8.01,8.18,7.9,7.93,8.07,-0.06,-0.7435,1.8012,12645955,102257381.0,5623789040.1,5623789040.1
2020-02-25,'600229,城市传媒,8.07,8.17,7.82,8.1,8.28,-0.21,-2.5362,2.2277,15640322,125713579.0,5665914800.7,5665914800.7
2020-02-24,'600229,城市传媒,8.28,8.38,8.08,8.16,8.18,0.1,1.2225,2.1778,15289907,125686353.0,5813354962.8,5813354962.8
2020-02-21,'600229,城市传媒,8.18,8.3,8.08,8.11,8.16,0.02,0.2451,1.9144,13441259,110090312.0,5743145361.8,5743145361.8
2020-02-20,'600229,城市传媒,8.16,8.2,8.02,8.04,8.07,0.09,1.1152,1.5911,11170919,90909248.0,5729103441.6,5729103441.6
2020-02-19,'600229,城市传媒,8.07,8.35,8.05,8.34,8.35,-0.28,-3.3533,2.1443,15055369,122862960.0,5665914800.7,5665914800.7
2020-02-18,'600229,城市传媒,8.35,8.44,8.18,8.37,8.4,-0.05,-0.5952,2.451,17208354,142523575.0,5862501683.5,5862501683.5
2020-02-17,'600229,城市传媒,8.4,8.45,7.96,8.02,8.02,0.38,4.7382,2.8843,20250274,166370799.0,5897606484.0,5897606484.0
2020-02-14,'600229,城市传媒,8.02,8.03,7.82,7.9,7.85,0.17,2.1656,1.8111,12715632,100754903.0,5630810000.2,5630810000.2
2020-02-13,'600229,城市传媒,7.85,8.18,7.78,8.18,8.15,-0.3,-3.681,2.4844,17442973,138426186.0,5511453678.5,5511453678.5
2020-02-12,'600229,城市传媒,8.15,8.18,7.94,8.0,8.12,0.03,0.3695,2.5961,18227433,147280076.0,5722082481.5,5722082481.5
2020-02-11,'600229,城市传媒,8.12,8.79,8.02,8.7,8.68,-0.56,-6.4516,4.1109,28862617,239924638.0,5701019601.2,5701019601.2
2020-02-10,'600229,城市传媒,8.68,8.85,8.47,8.79,8.9,-0.22,-2.4719,3.788,26595047,230312414.0,6094193366.8,6094193366.8
2020-02-07,'600229,城市传媒,8.9,9.36,8.71,9.3,9.68,-0.78,-8.0579,7.6984,54050488,484690959.0,6248654489.0,6248654489.0
2020-02-06,'600229,城市传媒,9.68,10.15,9.23,9.38,9.25,0.43,4.6486,10.7489,75467943,720555673.0,6796289376.8,6796289376.8
2020-02-05,'600229,城市传媒,9.25,9.63,8.72,8.96,8.88,0.37,4.1667,5.6699,39808259,361271281.0,6494388092.5,6494388092.5
2020-02-04,'600229,城市传媒,8.88,9.62,8.34,8.34,8.75,0.13,1.4857,3.556,24966256,221564432.0,6234612568.8,6234612568.8
2020-02-03,'600229,城市传媒,8.75,9.0,8.75,9.0,9.72,-0.97,-9.9794,2.0758,14574265,128757388.0,6143340087.5,6143340087.5
2020-01-23,'600229,城市传媒,9.72,9.72,8.94,9.0,8.84,0.88,9.9548,4.1917,29429419,282327311.0,6824373217.2,6824373217.2
2020-01-22,'600229,城市传媒,8.84,8.97,8.68,8.7,8.87,-0.03,-0.3382,1.0489,7363976,65088004.0,6206528728.4,6206528728.4
2020-01-21,'600229,城市传媒,8.87,9.13,8.84,8.85,8.9,-0.03,-0.3371,1.1761,8257240,73940693.0,6227591608.7,6227591608.7
2020-01-20,'600229,城市传媒,8.9,8.92,8.57,8.92,8.9,0.0,0.0,1.5465,10857710,95370259.0,6248654489.0,6248654489.0
2020-01-17,'600229,城市传媒,8.9,9.06,8.75,8.95,9.0,-0.1,-1.1111,1.6515,11595242,103285375.0,6248654489.0,6248654489.0
2020-01-16,'600229,城市传媒,9.0,9.08,8.9,9.05,9.11,-0.11,-1.2075,1.4376,10093496,90814242.0,6318864090.0,6318864090.0
2020-01-15,'600229,城市传媒,9.11,9.21,8.9,9.02,9.01,0.1,1.1099,1.9797,13899631,126066725.0,6396094651.1,6396094651.1
2020-01-14,'600229,城市传媒,9.01,9.36,8.65,8.65,8.75,0.26,2.9714,2.8942,20320266,181852952.0,6325885050.1,6325885050.1
2020-01-13,'600229,城市传媒,8.75,8.88,8.4,8.59,8.63,0.12,1.3905,1.9358,13591297,117446083.0,6143340087.5,6143340087.5
2020-01-10,'600229,城市传媒,8.63,8.72,8.3,8.51,8.46,0.17,2.0095,2.4087,16911250,144673434.0,6059088566.3,6059088566.3
2020-01-09,'600229,城市传媒,8.46,8.58,8.18,8.4,8.34,0.12,1.4388,2.9794,20917951,176246233.0,5939732244.6,5939732244.6
2020-01-08,'600229,城市传媒,8.34,8.48,8.16,8.3,8.46,-0.12,-1.4184,3.9484,27721679,231147451.0,5855480723.4,5855480723.4
2020-01-07,'600229,城市传媒,8.46,8.46,7.62,7.71,7.69,0.77,10.013,4.5245,31766018,258282336.0,5939732244.6,5939732244.6
2020-01-06,'600229,城市传媒,7.69,7.75,7.34,7.35,7.49,0.2,2.6702,2.4972,17532773,132357705.0,5399118316.9,5399118316.9
2020-01-03,'600229,城市传媒,7.49,7.65,7.36,7.58,7.43,0.06,0.8075,1.9309,13556655,101895370.0,5258699114.9,5258699114.9
