»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'600966,≤©ª„÷Ω“µ,8.22,8.46,7.67,7.74,7.9,0.32,4.0506,2.3899,31949770,262076999.0,10988860047.4,10988860047.4
2020-03-25,'600966,≤©ª„÷Ω“µ,7.9,8.17,7.5,8.11,7.92,-0.02,-0.2525,2.3858,31893852,249375841.0,10561069875.2,10561069875.2
2020-03-24,'600966,≤©ª„÷Ω“µ,7.92,8.16,7.7,8.1,7.9,0.02,0.2532,1.2252,16379682,129125178.0,10587806761.0,10587806761.0
2020-03-23,'600966,≤©ª„÷Ω“µ,7.9,8.24,7.75,8.07,8.35,-0.45,-5.3892,2.27,30346459,243027201.0,10561069875.2,10561069875.2
2020-03-20,'600966,≤©ª„÷Ω“µ,8.35,8.4,7.74,7.86,7.74,0.61,7.8811,1.9653,26273666,213750162.0,11162649804.8,11162649804.8
2020-03-19,'600966,≤©ª„÷Ω“µ,7.74,7.89,7.52,7.74,7.85,-0.11,-1.4013,1.5393,20577520,158500960.0,10347174789.1,10347174789.1
2020-03-18,'600966,≤©ª„÷Ω“µ,7.85,8.43,7.83,8.36,8.18,-0.33,-4.0342,1.805,24130262,195468119.0,10494227660.8,10494227660.8
2020-03-17,'600966,≤©ª„÷Ω“µ,8.18,8.6,7.83,8.47,8.29,-0.11,-1.3269,2.4621,32914347,267315268.0,10935386275.8,10935386275.8
2020-03-16,'600966,≤©ª„÷Ω“µ,8.29,9.01,8.21,8.42,8.38,-0.09,-1.074,2.8727,38403988,332820851.0,11082439147.5,11082439147.5
2020-03-13,'600966,≤©ª„÷Ω“µ,8.38,8.64,7.6,7.7,8.39,-0.01,-0.1192,2.4855,33226807,273989722.0,11202755133.4,11202755133.4
2020-03-12,'600966,≤©ª„÷Ω“µ,8.39,9.0,8.33,8.66,8.81,-0.42,-4.7673,2.9216,39057456,335816982.0,11216123576.3,11216123576.3
2020-03-11,'600966,≤©ª„÷Ω“µ,8.81,9.31,8.55,8.88,9.03,-0.22,-2.4363,3.3947,45381506,404086564.0,11777598177.3,11777598177.3
2020-03-10,'600966,≤©ª„÷Ω“µ,9.03,9.31,8.07,8.31,8.46,0.57,6.7376,4.2914,57369324,497693976.0,12071703920.6,12071703920.6
2020-03-09,'600966,≤©ª„÷Ω“µ,8.46,8.65,7.43,7.98,7.96,0.5,6.2814,4.9357,65982560,525936136.0,11309702676.5,11309702676.5
2020-03-06,'600966,≤©ª„÷Ω“µ,7.96,7.96,7.07,7.12,7.24,0.72,9.9448,4.6491,62150692,475706614.0,10641280532.5,10641280532.5
2020-03-05,'600966,≤©ª„÷Ω“µ,7.24,7.25,6.83,6.97,6.84,0.4,5.848,2.5755,34430438,244827713.0,9678752645.12,9678752645.12
2020-03-04,'600966,≤©ª„÷Ω“µ,6.84,6.92,6.67,6.67,6.72,0.12,1.7857,1.1511,15388058,104515592.0,9144014929.92,9144014929.92
