»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'600135,¿÷ø≠Ω∫∆¨,7.74,8.06,7.74,7.86,7.92,-0.18,-2.2727,2.7033,10083121,79903763.0,4282596946.26,2886956028.9
2020-03-25,'600135,¿÷ø≠Ω∫∆¨,7.92,8.09,7.8,8.06,8.02,-0.1,-1.2469,3.7333,13924988,110036074.0,4382192224.08,2954094541.2
2020-03-24,'600135,¿÷ø≠Ω∫∆¨,8.02,8.05,7.57,7.9,7.96,0.06,0.7538,3.8089,14206824,110989654.0,4437522933.98,2991393714.7
2020-03-23,'600135,¿÷ø≠Ω∫∆¨,7.96,8.14,7.15,7.3,7.4,0.56,7.5676,5.7298,21371540,165832625.0,4404324508.04,2969014210.6
2020-03-20,'600135,¿÷ø≠Ω∫∆¨,7.4,7.48,7.28,7.4,7.35,0.05,0.6803,1.2917,4818046,35439953.0,4094472532.6,2760138839.0
2020-03-19,'600135,¿÷ø≠Ω∫∆¨,7.35,7.37,7.15,7.27,7.23,0.12,1.6598,1.5412,5748367,41859065.0,4066807177.65,2741489252.25
2020-03-18,'600135,¿÷ø≠Ω∫∆¨,7.23,7.58,7.21,7.46,7.37,-0.14,-1.8996,1.5725,5865112,43712117.0,4000410325.77,2696730244.05
2020-03-17,'600135,¿÷ø≠Ω∫∆¨,7.37,7.54,7.07,7.4,7.35,0.02,0.2721,1.733,6463834,47043779.0,4077873319.63,2748949086.95
2020-03-16,'600135,¿÷ø≠Ω∫∆¨,7.35,7.79,7.31,7.66,7.63,-0.28,-3.6697,1.8377,6854323,51843513.0,4066807177.65,2741489252.25
2020-03-13,'600135,¿÷ø≠Ω∫∆¨,7.63,7.78,7.41,7.53,7.91,-0.28,-3.5398,2.84,10593140,80317193.0,4221733165.37,2845926938.05
2020-03-12,'600135,¿÷ø≠Ω∫∆¨,7.91,8.05,7.8,7.95,8.04,-0.13,-1.6169,1.85,6900373,54717272.0,4376659153.09,2950364623.85
2020-03-11,'600135,¿÷ø≠Ω∫∆¨,8.04,8.31,8.01,8.23,8.21,-0.17,-2.0706,1.9436,7249400,59411853.0,4448589075.96,2998853549.4
2020-03-10,'600135,¿÷ø≠Ω∫∆¨,8.21,8.21,7.81,7.9,7.96,0.25,3.1407,2.1187,7902715,63291302.0,4542651282.79,3062262144.35
2020-03-09,'600135,¿÷ø≠Ω∫∆¨,7.96,8.19,7.94,8.1,8.22,-0.26,-3.163,2.4539,9152939,73590823.0,4404324508.04,2969014210.6
2020-03-06,'600135,¿÷ø≠Ω∫∆¨,8.22,8.35,8.18,8.21,8.34,-0.12,-1.4388,2.1158,7891745,65198948.0,4548184353.78,3065992061.7
