日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-26,'603906,龙蟠科技,9.18,9.38,9.17,9.29,9.33,-0.15,-1.6077,1.3142,1471776,13629621.0,2777829811.2,1028073047.04
2020-03-25,'603906,龙蟠科技,9.33,9.37,9.22,9.33,9.11,0.22,2.4149,1.7662,1977948,18398004.0,2823219187.2,1044871626.24
2020-03-24,'603906,龙蟠科技,9.11,9.13,8.83,9.02,8.82,0.29,3.288,1.8839,2109772,19052096.0,2756648102.4,1020233710.08
2020-03-23,'603906,龙蟠科技,8.82,9.3,8.82,9.25,9.41,-0.59,-6.2699,2.524,2826652,25711491.0,2668895308.8,987756456.96
2020-03-20,'603906,龙蟠科技,9.41,9.43,9.22,9.36,9.25,0.16,1.7297,1.8912,2117944,19787645.0,2847426854.4,1053830868.48
2020-03-19,'603906,龙蟠科技,9.25,9.33,9.01,9.28,9.32,-0.07,-0.7511,2.4158,2705504,24750522.0,2799011520.0,1035912384.0
2020-03-18,'603906,龙蟠科技,9.32,9.62,9.28,9.39,9.31,0.01,0.1074,2.299,2574712,24266986.0,2820193228.8,1043751720.96
2020-03-17,'603906,龙蟠科技,9.31,9.54,9.11,9.36,9.37,-0.06,-0.6403,2.8372,3177416,29537338.0,2817167270.4,1042631815.68
2020-03-16,'603906,龙蟠科技,9.37,9.89,9.31,9.6,9.51,-0.14,-1.4721,3.8679,4331648,41815117.0,2835323020.8,1049351247.36
2020-03-13,'603906,龙蟠科技,9.51,9.65,9.23,9.47,9.88,-0.37,-3.7449,3.8393,4299684,40460640.0,2877686438.4,1065029921.28
2020-03-12,'603906,龙蟠科技,9.88,10.09,9.76,9.98,10.1,-0.22,-2.1782,2.6146,2928148,29075509.0,2989646899.2,1106466416.64
2020-03-11,'603906,龙蟠科技,10.1,10.42,10.07,10.25,10.23,-0.13,-1.2708,4.056,4542303,46578620.0,3056217984.0,1131104332.8
2020-03-10,'603906,龙蟠科技,10.23,10.23,9.82,9.9,9.98,0.25,2.505,4.5227,5065012,50948387.0,3095732217.6,1145663101.44
2020-03-09,'603906,龙蟠科技,9.98,10.26,9.92,10.0,10.17,-0.19,-1.8682,3.4826,3900143,39222003.0,3020078937.6,1117665469.44
2020-03-06,'603906,龙蟠科技,10.17,10.23,10.03,10.08,10.17,0.0,0.0,2.8743,3218911,32694157.0,3077575430.4,1138943669.76
2020-03-05,'603906,龙蟠科技,10.17,10.19,9.9,10.02,9.89,0.28,2.8311,3.884,4349717,43937964.0,3077575430.4,1138943669.76
2020-03-04,'603906,龙蟠科技,9.89,9.91,9.72,9.79,9.85,0.04,0.4061,2.4916,2790339,27461915.0,2992843756.8,1107586321.92
2020-03-03,'603906,龙蟠科技,9.85,9.94,9.68,9.77,9.63,0.22,2.2845,3.7095,4154271,40771319.0,2980739232.0,1103106700.8
2020-03-02,'603906,龙蟠科技,9.63,9.72,9.2,9.32,9.17,0.46,5.0164,2.92,3270103,31142312.0,2914164345.6,1078468784.64
2020-02-28,'603906,龙蟠科技,9.17,9.91,9.15,9.69,10.01,-0.84,-8.3916,4.8891,5475320,52028843.0,2774962310.4,1026953141.76
2020-02-27,'603906,龙蟠科技,10.01,10.19,9.96,10.09,10.08,-0.07,-0.6944,2.7686,3100540,31226076.0,3029157331.2,1121025185.28
2020-02-26,'603906,龙蟠科技,10.08,10.43,9.95,10.06,10.21,-0.13,-1.2733,4.0696,4557532,46471724.0,3050340249.6,1128864522.24
2020-02-25,'603906,龙蟠科技,10.21,10.38,9.66,10.38,10.58,-0.37,-3.4972,7.071,7918844,80253201.0,3089679955.2,1143423290.88
2020-02-24,'603906,龙蟠科技,10.58,10.58,10.31,10.5,10.5,0.08,0.7619,4.6699,5229852,54751041.0,3201646809.6,1184859786.24
2020-02-21,'603906,龙蟠科技,10.5,10.55,10.26,10.29,10.45,0.05,0.4785,6.356,7118148,73995114.0,3177437760.0,1175900544.0
2020-02-20,'603906,龙蟠科技,10.45,10.54,9.87,9.9,9.86,0.59,5.9838,9.456,10589831,108894501.0,3162307104.0,1170301017.6
2020-02-19,'603906,龙蟠科技,9.86,10.05,9.85,9.9,9.96,-0.1,-1.004,3.7124,4157564,41330272.0,2983765363.2,1104226606.08
2020-02-18,'603906,龙蟠科技,9.96,9.96,9.75,9.82,9.82,0.14,1.4257,3.9329,4404442,43454844.0,3014026675.2,1115425658.88
2020-02-17,'603906,龙蟠科技,9.82,9.83,9.48,9.48,9.45,0.37,3.9153,3.5159,3937508,38173541.0,2971660838.4,1099746984.96
2020-02-14,'603906,龙蟠科技,9.45,9.62,9.4,9.48,9.52,-0.07,-0.7353,2.6155,2929060,27854768.0,2859693984.0,1058310489.6
2020-02-13,'603906,龙蟠科技,9.52,9.77,9.52,9.69,9.7,-0.18,-1.8557,2.8669,3210697,30863570.0,2880876902.4,1066149826.56
2020-02-12,'603906,龙蟠科技,9.7,9.77,9.5,9.5,9.71,-0.01,-0.103,3.6304,4065749,39317100.0,2935347264.0,1086308121.6
2020-02-11,'603906,龙蟠科技,9.71,9.97,9.55,9.7,9.72,-0.01,-0.1029,3.4431,3855932,37724777.0,2938373395.2,1087428026.88
2020-02-10,'603906,龙蟠科技,9.72,9.84,9.38,9.4,9.59,0.13,1.3556,4.3915,4918100,47316743.0,2941399526.4,1088547932.16
2020-02-07,'603906,龙蟠科技,9.59,9.75,9.16,9.29,9.23,0.36,3.9003,5.1327,5748152,54189823.0,2902059820.8,1073989163.52
2020-02-06,'603906,龙蟠科技,9.23,9.3,9.06,9.15,9.16,0.07,0.7642,3.8161,4273676,39294261.0,2793119097.6,1033672573.44
2020-02-05,'603906,龙蟠科技,9.16,9.28,8.8,8.8,8.91,0.25,2.8058,3.1044,3476625,31750150.0,2771936179.2,1025833236.48
2020-02-04,'603906,龙蟠科技,8.91,9.14,8.4,8.4,9.33,-0.42,-4.5016,4.2681,4779821,42210283.0,2696282899.2,997835604.48
