»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'300718,≥§ ¢÷·≥–,18.19,18.49,17.85,17.98,17.95,0.24,1.337,7.389,3657559,66609776.62,3601620000.0,900405000.0
2020-03-25,'300718,≥§ ¢÷·≥–,17.95,18.25,17.45,17.58,17.28,0.67,3.8773,7.177,3552593,63426331.84,3554100000.0,888525000.0
2020-03-24,'300718,≥§ ¢÷·≥–,17.28,17.49,16.78,17.39,17.12,0.16,0.9346,4.2289,2093303,35961192.66,3421440000.0,855360000.0
2020-03-23,'300718,≥§ ¢÷·≥–,17.12,17.7,17.03,17.43,17.73,-0.61,-3.4405,3.797,1879509,32581439.14,3389760000.0,847440000.0
2020-03-20,'300718,≥§ ¢÷·≥–,17.73,17.88,17.35,17.79,17.61,0.12,0.6814,3.2864,1626757,28687167.99,3510540000.0,877635000.0
2020-03-19,'300718,≥§ ¢÷·≥–,17.61,17.63,17.11,17.27,17.37,0.24,1.3817,4.193,2075521,36253359.62,3486780000.0,871695000.0
2020-03-18,'300718,≥§ ¢÷·≥–,17.37,18.21,17.2,17.9,17.83,-0.46,-2.5799,5.7241,2833430,50564726.8,3439260000.0,859815000.0
2020-03-17,'300718,≥§ ¢÷·≥–,17.83,18.1,16.68,17.61,17.65,0.18,1.0198,5.8443,2892926,50406814.1,3530340000.0,882585000.0
2020-03-16,'300718,≥§ ¢÷·≥–,17.65,19.08,17.65,19.06,18.84,-1.19,-6.3163,6.5773,3255746,59750373.78,3494700000.0,873675000.0
2020-03-13,'300718,≥§ ¢÷·≥–,18.84,19.05,18.2,18.3,19.25,-0.41,-2.1299,7.1141,3521488,65727178.96,3730320000.0,932580000.0
2020-03-12,'300718,≥§ ¢÷·≥–,19.25,19.55,18.6,18.87,19.12,0.13,0.6799,6.2881,3112616,59693085.1,3811500000.0,952875000.0
2020-03-11,'300718,≥§ ¢÷·≥–,19.12,19.86,19.1,19.65,19.51,-0.39,-1.999,6.4158,3175830,61825866.97,3785760000.0,946440000.0
2020-03-10,'300718,≥§ ¢÷·≥–,19.51,19.6,18.5,19.0,19.09,0.42,2.2001,8.2215,4069623,77916733.52,3862980000.0,965745000.0
2020-03-09,'300718,≥§ ¢÷·≥–,19.09,20.3,19.09,20.08,20.43,-1.34,-6.559,9.7638,4833102,95120566.17,3779820000.0,944955000.0
2020-03-06,'300718,≥§ ¢÷·≥–,20.43,20.59,20.21,20.49,20.66,-0.23,-1.1133,6.7914,3361761,68512318.33,4045140000.0,1011285000.0
2020-03-05,'300718,≥§ ¢÷·≥–,20.66,20.89,20.42,20.58,20.39,0.27,1.3242,7.4538,3689637,76247585.72,4090680000.0,1022670000.0
2020-03-04,'300718,≥§ ¢÷·≥–,20.39,20.97,20.1,20.7,20.92,-0.53,-2.5335,9.5737,4738976,97220139.82,4037220000.0,1009305000.0
2020-03-03,'300718,≥§ ¢÷·≥–,20.92,21.21,20.27,20.41,20.17,0.75,3.7184,14.7749,7313582,151432504.82,4142160000.0,1035540000.0
2020-03-02,'300718,≥§ ¢÷·≥–,20.17,20.58,19.53,20.05,20.59,-0.42,-2.0398,12.599,6236516,125307171.04,3993660000.0,998415000.0
2020-02-28,'300718,≥§ ¢÷·≥–,20.59,22.49,20.59,22.1,22.88,-2.29,-10.0087,14.3312,7093936,150099809.16,4076820000.0,1019205000.0
2020-02-27,'300718,≥§ ¢÷·≥–,22.88,23.47,22.8,23.47,23.27,-0.39,-1.676,8.4767,4195971,96377998.18,4530240000.0,1132560000.0
2020-02-26,'300718,≥§ ¢÷·≥–,23.27,23.59,22.7,22.8,23.16,0.11,0.475,14.06,6959706,162115948.95,4607460000.0,1151865000.0
2020-02-25,'300718,≥§ ¢÷·≥–,23.16,23.19,22.42,22.79,23.35,-0.19,-0.8137,16.9428,8386673,191311839.74,4585680000.0,1146420000.0
2020-02-24,'300718,≥§ ¢÷·≥–,23.35,23.46,22.85,23.0,23.22,0.13,0.5599,20.5879,10190990,236462839.62,4623300000.0,1155825000.0
2020-02-21,'300718,≥§ ¢÷·≥–,23.22,23.6,23.1,23.6,23.66,-0.44,-1.8597,11.9637,5922051,137944143.65,4597560000.0,1149390000.0
2020-02-20,'300718,≥§ ¢÷·≥–,23.66,23.75,22.91,23.13,23.41,0.25,1.0679,17.1648,8496583,198289707.23,4684680000.0,1171170000.0
2020-02-19,'300718,≥§ ¢÷·≥–,23.41,23.98,22.8,23.9,23.88,-0.47,-1.9682,23.0812,11425171,265596764.93,4635180000.0,1158795000.0
2020-02-18,'300718,≥§ ¢÷·≥–,23.88,24.33,23.71,24.23,24.32,-0.44,-1.8092,26.2057,12971838,311606872.65,4728240000.0,1182060000.0
2020-02-17,'300718,≥§ ¢÷·≥–,24.32,24.9,23.72,24.32,24.69,-0.37,-1.4986,20.2536,10025520,242352507.75,4815360000.0,1203840000.0
2020-02-14,'300718,≥§ ¢÷·≥–,24.69,25.54,23.9,25.54,25.49,-0.8,-3.1385,18.5038,9159401,224553835.83,4888620000.0,1222155000.0
2020-02-13,'300718,≥§ ¢÷·≥–,25.49,27.11,25.49,26.55,26.94,-1.45,-5.3823,17.7949,8808494,228700800.06,5047020000.0,1261755000.0
2020-02-12,'300718,≥§ ¢÷·≥–,26.94,28.0,26.82,28.0,28.0,-1.06,-3.7857,20.7515,10271985,279557859.08,5334120000.0,1333530000.0
2020-02-11,'300718,≥§ ¢÷·≥–,28.0,28.98,26.74,27.6,27.97,0.03,0.1073,22.6858,11229468,311303881.05,5544000000.0,1386000000.0
2020-02-10,'300718,≥§ ¢÷·≥–,27.97,28.09,26.49,26.74,26.58,1.39,5.2295,19.6348,9719218,265777605.8,5538060000.0,1384515000.0
2020-02-07,'300718,≥§ ¢÷·≥–,26.58,27.8,25.6,25.61,25.99,0.59,2.2701,11.7446,5813578,154498674.99,5262840000.0,1315710000.0
2020-02-06,'300718,≥§ ¢÷·≥–,25.99,26.15,24.88,24.98,25.41,0.58,2.2826,10.3288,5112748,130941041.75,5146020000.0,1286505000.0
2020-02-05,'300718,≥§ ¢÷·≥–,25.41,26.38,24.61,24.66,24.68,0.73,2.9579,9.4803,4692772,119576608.78,5031180000.0,1257795000.0
2020-02-04,'300718,≥§ ¢÷·≥–,24.68,25.69,21.51,21.51,23.44,1.24,5.2901,9.5138,4709337,113992824.45,4886640000.0,1221660000.0
2020-02-03,'300718,≥§ ¢÷·≥–,23.44,23.74,23.44,23.44,26.04,-2.6,-9.9846,2.6545,1314000,30802036.04,4641120000.0,1160280000.0
2020-01-23,'300718,≥§ ¢÷·≥–,26.04,26.61,25.11,25.9,26.62,-0.58,-2.1788,8.3341,4125370,106917740.4,5155920000.0,1288980000.0
2020-01-22,'300718,≥§ ¢÷·≥–,26.62,27.4,25.3,25.92,26.5,0.12,0.4528,14.2958,7076417,186761421.8,5270760000.0,1317690000.0
2020-01-21,'300718,≥§ ¢÷·≥–,26.5,27.0,24.7,24.79,24.74,1.76,7.114,19.4043,9605135,244512345.52,5247000000.0,1311750000.0
2020-01-20,'300718,≥§ ¢÷·≥–,24.74,25.36,24.35,25.06,25.19,-0.45,-1.7864,7.9708,3945522,98104886.32,4898520000.0,1224630000.0
2020-01-17,'300718,≥§ ¢÷·≥–,25.19,25.7,25.11,25.34,25.85,-0.66,-2.5532,9.056,4482703,113652554.44,4987620000.0,1246905000.0
2020-01-16,'300718,≥§ ¢÷·≥–,25.85,25.93,24.25,24.76,25.43,0.42,1.6516,16.2853,8061215,200535361.7,5118300000.0,1279575000.0
2020-01-15,'300718,≥§ ¢÷·≥–,25.43,27.58,24.85,26.17,25.07,0.36,1.436,41.2927,20439890,541640312.79,5035140000.0,1258785000.0
2020-01-14,'300718,≥§ ¢÷·≥–,25.07,25.07,22.88,23.15,22.79,2.28,10.0044,24.3852,12070667,290950612.21,4963860000.0,1240965000.0
2020-01-13,'300718,≥§ ¢÷·≥–,22.79,23.25,22.44,22.51,22.8,-0.01,-0.0439,8.3083,4112591,94053725.08,4512420000.0,1128105000.0
2020-01-10,'300718,≥§ ¢÷·≥–,22.8,23.9,22.68,23.26,23.8,-1.0,-4.2017,12.0227,5951248,137097697.03,4514400000.0,1128600000.0
2020-01-09,'300718,≥§ ¢÷·≥–,23.8,24.19,22.83,23.77,23.74,0.06,0.2527,22.6432,11208365,264804589.33,4712400000.0,1178100000.0
2020-01-08,'300718,≥§ ¢÷·≥–,23.74,24.95,23.55,24.95,24.67,-0.93,-3.7698,21.2846,10535862,255150578.54,4700520000.0,1175130000.0
2020-01-07,'300718,≥§ ¢÷·≥–,24.67,24.67,22.39,23.28,22.43,2.24,9.9866,26.4297,13082678,311367564.12,4884660000.0,1221165000.0
2020-01-06,'300718,≥§ ¢÷·≥–,22.43,22.43,20.31,20.51,20.39,2.04,10.0049,8.198,4058031,87845887.32,4441140000.0,1110285000.0
2020-01-03,'300718,≥§ ¢÷·≥–,20.39,20.59,20.19,20.3,20.3,0.09,0.4433,4.2243,2091042,42644957.96,4037220000.0,1009305000.0
