»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'600781,ST∏®» ,5.06,5.12,5.03,5.05,5.07,-0.01,-0.1972,1.2817,4796975,24335818.0,3173417010.72,1893771903.32
2020-03-25,'600781,ST∏®» ,5.07,5.09,5.03,5.06,5.01,0.06,1.1976,1.5748,5894056,29807808.0,3179688585.84,1897514535.54
2020-03-24,'600781,ST∏®» ,5.01,5.02,4.93,5.01,4.95,0.06,1.2121,1.1739,4393359,21910465.0,3142059135.12,1875058742.22
2020-03-23,'600781,ST∏®» ,4.95,5.04,4.95,5.0,5.08,-0.13,-2.5591,1.3558,5074261,25319272.0,3104429684.4,1852602948.9
2020-03-20,'600781,ST∏®» ,5.08,5.1,5.02,5.08,5.04,0.04,0.7937,1.2426,4650562,23516306.0,3185960160.96,1901257167.76
2020-03-19,'600781,ST∏®» ,5.04,5.09,4.94,5.03,5.06,-0.02,-0.3953,1.8257,6832906,34293138.0,3160873860.48,1886286638.88
2020-03-18,'600781,ST∏®» ,5.06,5.18,5.05,5.12,5.12,-0.06,-1.1719,2.0503,7673358,39263152.0,3173417010.72,1893771903.32
2020-03-17,'600781,ST∏®» ,5.12,5.21,5.0,5.15,5.22,-0.1,-1.9157,2.4077,9011000,45976234.0,3211046461.44,1916227696.64
2020-03-16,'600781,ST∏®» ,5.22,5.4,5.14,5.18,5.14,0.08,1.5564,3.9109,14637058,77937028.0,3273762212.64,1953654018.84
2020-03-13,'600781,ST∏®» ,5.14,5.16,4.99,5.01,5.22,-0.08,-1.5326,1.7904,6700786,34016186.0,3223589611.68,1923712961.08
2020-03-12,'600781,ST∏®» ,5.22,5.3,5.18,5.25,5.31,-0.09,-1.6949,1.7653,6606686,34544086.0,3273762212.64,1953654018.84
2020-03-11,'600781,ST∏®» ,5.31,5.38,5.29,5.32,5.31,0.0,0.0,2.2167,8296258,44266995.0,3330206388.72,1987337708.82
2020-03-10,'600781,ST∏®» ,5.31,5.38,5.15,5.29,5.38,-0.07,-1.3011,2.492,9326600,49152867.0,3330206388.72,1987337708.82
2020-03-09,'600781,ST∏®» ,5.38,5.48,5.32,5.4,5.45,-0.07,-1.2844,3.0472,11404558,61657560.0,3374107414.56,2013536134.36
2020-03-06,'600781,ST∏®» ,5.45,5.6,5.38,5.4,5.38,0.07,1.3011,5.2197,19535590,107411311.0,3418008440.4,2039734559.9
2020-03-05,'600781,ST∏®» ,5.38,5.38,5.16,5.2,5.12,0.26,5.0781,2.6491,9914721,52709534.0,3374107414.56,2013536134.36
2020-03-04,'600781,ST∏®» ,5.12,5.13,5.06,5.08,5.13,-0.01,-0.1949,1.5405,5765662,29398923.0,3211046461.44,1916227696.64
2020-03-03,'600781,ST∏®» ,5.13,5.2,5.1,5.12,5.11,0.02,0.3914,1.7806,6664262,34302085.0,3217318036.56,1919970328.86
2020-03-02,'600781,ST∏®» ,5.11,5.13,5.01,5.01,5.01,0.1,1.996,1.6277,6091861,30939725.0,3204774886.32,1912485064.42
2020-02-28,'600781,ST∏®» ,5.01,5.17,5.01,5.15,5.21,-0.2,-3.8388,2.68,10030236,51047953.0,3142059135.12,1875058742.22
2020-02-27,'600781,ST∏®» ,5.21,5.31,5.19,5.29,5.26,-0.05,-0.9506,1.9469,7286692,38067283.0,3267490637.52,1949911386.62
2020-02-26,'600781,ST∏®» ,5.26,5.33,5.19,5.21,5.27,-0.01,-0.1898,1.9995,7483367,39376549.0,3298848513.12,1968624547.72
2020-02-25,'600781,ST∏®» ,5.27,5.29,5.16,5.18,5.3,-0.03,-0.566,3.1374,11742162,61322670.0,3305120088.24,1972367179.94
2020-02-24,'600781,ST∏®» ,5.3,5.38,5.27,5.38,5.4,-0.1,-1.8519,3.0219,11309932,60280568.0,3323934813.6,1983595076.6
2020-02-21,'600781,ST∏®» ,5.4,5.42,5.38,5.42,5.43,-0.03,-0.5525,2.1906,8198670,44235062.0,3386650564.8,2021021398.8
2020-02-20,'600781,ST∏®» ,5.43,5.43,5.37,5.39,5.38,0.05,0.9294,1.7029,6373200,34423473.0,3405465290.16,2032249295.46
2020-02-19,'600781,ST∏®» ,5.38,5.43,5.38,5.42,5.45,-0.07,-1.2844,2.0668,7735303,41758057.0,3374107414.56,2013536134.36
2020-02-18,'600781,ST∏®» ,5.45,5.46,5.39,5.45,5.44,0.01,0.1838,2.1315,7977262,43315205.0,3418008440.4,2039734559.9
2020-02-17,'600781,ST∏®» ,5.44,5.45,5.34,5.36,5.34,0.1,1.8727,2.2194,8306498,44990107.0,3411736865.28,2035991927.68
2020-02-14,'600781,ST∏®» ,5.34,5.38,5.32,5.33,5.35,-0.01,-0.1869,1.5332,5738200,30712958.0,3349021114.08,1998565605.48
