»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-02-24,'601100,∫„¡¢“∫—π,54.86,55.82,53.24,53.61,54.35,0.51,0.9384,0.4409,3888589,212879181.0,48386520000.0,48386520000.0
2020-02-21,'601100,∫„¡¢“∫—π,54.35,54.46,52.66,54.35,53.71,0.64,1.1916,0.354,3122484,167984260.0,47936700000.0,47936700000.0
2020-02-20,'601100,∫„¡¢“∫—π,53.71,55.88,52.41,55.88,54.67,-0.96,-1.756,0.6649,5864849,312901499.0,47372220000.0,47372220000.0
2020-02-19,'601100,∫„¡¢“∫—π,54.67,55.95,54.44,55.35,55.55,-0.88,-1.5842,0.3555,3135613,172063395.0,48218940000.0,48218940000.0
2020-02-18,'601100,∫„¡¢“∫—π,55.55,56.05,52.92,54.5,54.5,1.05,1.9266,0.3917,3454468,188757869.0,48995100000.0,48995100000.0
2020-02-17,'601100,∫„¡¢“∫—π,54.5,55.29,52.68,53.31,52.66,1.84,3.4941,0.5524,4871834,263956593.0,48069000000.0,48069000000.0
2020-02-14,'601100,∫„¡¢“∫—π,52.66,53.45,50.42,50.42,50.42,2.24,4.4427,0.5574,4916565,257985222.0,46446120000.0,46446120000.0
2020-02-13,'601100,∫„¡¢“∫—π,50.42,51.79,49.97,50.2,50.51,-0.09,-0.1782,0.3335,2941153,149870861.0,44470440000.0,44470440000.0
2020-02-12,'601100,∫„¡¢“∫—π,50.51,50.93,49.0,49.22,49.32,1.19,2.4128,0.5791,5107516,257384667.0,44549820000.0,44549820000.0
2020-02-11,'601100,∫„¡¢“∫—π,49.32,49.9,47.94,48.01,48.26,1.06,2.1964,0.4551,4014396,197154275.0,43500240000.0,43500240000.0
2020-02-10,'601100,∫„¡¢“∫—π,48.26,48.98,46.72,47.03,47.13,1.13,2.3976,0.6669,5882282,282868991.0,42565320000.0,42565320000.0
2020-02-07,'601100,∫„¡¢“∫—π,47.13,47.25,45.95,46.0,46.5,0.63,1.3548,0.3486,3074723,143389682.0,41568660000.0,41568660000.0
2020-02-06,'601100,∫„¡¢“∫—π,46.5,47.4,45.99,47.36,47.21,-0.71,-1.5039,0.5873,5179970,240765362.0,41013000000.0,41013000000.0
2020-02-05,'601100,∫„¡¢“∫—π,47.21,49.5,46.8,47.74,47.9,-0.69,-1.4405,0.719,6341498,302412935.0,41639220000.0,41639220000.0
2020-02-04,'601100,∫„¡¢“∫—π,47.9,48.18,43.28,43.28,45.44,2.46,5.4137,0.8608,7592213,349804810.0,42247800000.0,42247800000.0
2020-02-03,'601100,∫„¡¢“∫—π,45.44,46.86,45.44,45.44,50.49,-5.05,-10.002,0.3,2645779,120503353.0,40078080000.0,40078080000.0
2020-01-23,'601100,∫„¡¢“∫—π,50.49,53.37,49.16,52.0,52.08,-1.59,-3.053,0.5737,5059805,259418675.0,44532180000.0,44532180000.0
2020-01-22,'601100,∫„¡¢“∫—π,52.08,52.5,50.0,51.62,50.79,1.29,2.5399,0.5739,5062117,259802923.0,45934560000.0,45934560000.0
2020-01-21,'601100,∫„¡¢“∫—π,50.79,51.79,49.57,51.68,50.02,0.77,1.5394,0.8043,7093579,362031302.0,44796780000.0,44796780000.0
2020-01-20,'601100,∫„¡¢“∫—π,50.02,51.16,49.07,49.27,49.34,0.68,1.3782,0.3631,3202394,160562747.0,44117640000.0,44117640000.0
2020-01-17,'601100,∫„¡¢“∫—π,49.34,50.56,48.3,48.5,48.52,0.82,1.69,0.5648,4981579,248124675.0,43517880000.0,43517880000.0
2020-01-16,'601100,∫„¡¢“∫—π,48.52,49.8,48.1,49.1,48.6,-0.08,-0.1646,0.3131,2761856,134905839.0,42794640000.0,42794640000.0
2020-01-15,'601100,∫„¡¢“∫—π,48.6,49.1,48.03,49.02,48.98,-0.38,-0.7758,0.273,2408156,116882236.0,42865200000.0,42865200000.0
2020-01-14,'601100,∫„¡¢“∫—π,48.98,49.83,48.24,49.78,49.54,-0.56,-1.1304,0.3163,2790180,135957291.0,43200360000.0,43200360000.0
2020-01-13,'601100,∫„¡¢“∫—π,49.54,50.41,49.13,49.84,50.0,-0.46,-0.92,0.3243,2860047,142009042.0,43694280000.0,43694280000.0
2020-01-10,'601100,∫„¡¢“∫—π,50.0,50.68,48.15,48.36,48.11,1.89,3.9285,0.5732,5055977,249596871.0,44100000000.0,44100000000.0
2020-01-09,'601100,∫„¡¢“∫—π,48.11,48.18,46.39,47.0,46.28,1.83,3.9542,0.5465,4820522,227727174.0,42433020000.0,42433020000.0
2020-01-08,'601100,∫„¡¢“∫—π,46.28,47.5,46.21,47.09,47.22,-0.94,-1.9907,0.3378,2979286,139270467.0,40818960000.0,40818960000.0
2020-01-07,'601100,∫„¡¢“∫—π,47.22,47.88,46.97,47.2,47.03,0.19,0.404,0.343,3025158,143271293.0,41648040000.0,41648040000.0
2020-01-06,'601100,∫„¡¢“∫—π,47.03,49.1,46.47,48.0,48.49,-1.46,-3.0109,0.6917,6100524,291775568.0,41480460000.0,41480460000.0
2020-01-03,'601100,∫„¡¢“∫—π,48.49,49.91,48.3,49.91,49.91,-1.42,-2.8451,0.3665,3232354,158069539.0,42768180000.0,42768180000.0
